"Status","Year","Function_of_post","Organisation","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Unknown","Home Office (incl. agencies)","Glasgow City","Outside London","40","[c]","24390","21430"
"Leaver CS","2021","Unknown","Home Office (incl. agencies)","Greater Manchester South West","Outside London","20","[c]","26140","24560"
"Leaver CS","2021","Unknown","Home Office (incl. agencies)","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office (incl. agencies)","Harrow and Hillingdon","London","70","[c]","31640","29240"
"Leaver CS","2021","Unknown","Home Office (incl. agencies)","Hounslow and Richmond upon Thames","London","30","[c]","27570","27760"
"Leaver CS","2021","Unknown","Home Office (incl. agencies)","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office (incl. agencies)","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office (incl. agencies)","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office (incl. agencies)","Lambeth","London","15","[c]","31060","28670"
"Leaver CS","2021","Unknown","Home Office (incl. agencies)","Leeds","Outside London","25","[c]","24690","24510"
"Leaver CS","2021","Unknown","Home Office (incl. agencies)","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office (incl. agencies)","Lewisham and Southwark","London","10","[c]","29230","29270"
"Leaver CS","2021","Unknown","Home Office (incl. agencies)","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office (incl. agencies)","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office (incl. agencies)","Liverpool","Outside London","150","[c]","24020","21430"
"Leaver CS","2021","Unknown","Home Office (incl. agencies)","Luton","Outside London","10","[c]","25160","25850"
"Leaver CS","2021","Unknown","Home Office (incl. agencies)","Manchester","Outside London","20","[c]","29260","27370"
"Leaver CS","2021","Unknown","Home Office (incl. agencies)","Monmouthshire and Newport","Outside London","20","[c]","26800","21430"
"Leaver CS","2021","Unknown","Home Office (incl. agencies)","North and North East Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office (incl. agencies)","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office (incl. agencies)","Overseas","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office (incl. agencies)","Peterborough","Outside London","20","[c]","20830","21010"
"Leaver CS","2021","Unknown","Home Office (incl. agencies)","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office (incl. agencies)","Portsmouth","Outside London","15","[c]","27660","24890"
"Leaver CS","2021","Unknown","Home Office (incl. agencies)","Sefton","Outside London","35","[c]","23740","21010"
"Leaver CS","2021","Unknown","Home Office (incl. agencies)","Sheffield","Outside London","75","[c]","25840","21430"
"Leaver CS","2021","Unknown","Home Office (incl. agencies)","Solihull","Outside London","25","[c]","25330","22770"
"Leaver CS","2021","Unknown","Home Office (incl. agencies)","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office (incl. agencies)","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office (incl. agencies)","Southampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office (incl. agencies)","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office (incl. agencies)","Suffolk","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office (incl. agencies)","Swansea","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office (incl. agencies)","Thurrock","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office (incl. agencies)","Tyneside","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office (incl. agencies)","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office (incl. agencies)","Warwickshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office (incl. agencies)","West Essex","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office (incl. agencies)","West Sussex (North East)","Outside London","20","[c]","25870","26100"
"Leaver CS","2021","Unknown","Home Office (incl. agencies)","Westminster","London","215","[c]","43440","37140"
"Leaver CS","2021","Unknown","Medicines and Healthcare Products Regulatory Agency","Hertfordshire","Outside London","20","[c]","41130","38850"
"Leaver CS","2021","Unknown","Medicines and Healthcare Products Regulatory Agency","Tower Hamlets","London","70","[c]","48790","40850"
"Leaver CS","2021","Unknown","Met Office","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Met Office","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Met Office","Devon CC","Outside London","75","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Met Office","Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Met Office","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Met Office","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Met Office","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Met Office","Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence (excl. agencies)","Angus and Dundee City","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence (excl. agencies)","Antrim and Newtownabbey","Outside London","10","[c]","27160","22990"
"Leaver CS","2021","Unknown","Ministry of Defence (excl. agencies)","Ards and North Down","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence (excl. agencies)","Armagh City, Banbridge and Craigavon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence (excl. agencies)","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","20","[c]","39150","40580"
"Leaver CS","2021","Unknown","Ministry of Defence (excl. agencies)","Bedford","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence (excl. agencies)","Berkshire","Outside London","20","[c]","23160","20920"
"Leaver CS","2021","Unknown","Ministry of Defence (excl. agencies)","Bexley and Greenwich","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence (excl. agencies)","Birmingham","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence (excl. agencies)","Bournemouth and Poole","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence (excl. agencies)","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence (excl. agencies)","Buckinghamshire CC","Outside London","40","[c]","30110","29930"
"Leaver CS","2021","Unknown","Ministry of Defence (excl. agencies)","Cambridgeshire CC","Outside London","25","[c]","29760","30400"
"Leaver CS","2021","Unknown","Ministry of Defence (excl. agencies)","Camden and City of London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence (excl. agencies)","Cardiff and Vale of Glamorgan","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence (excl. agencies)","Central Bedfordshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence (excl. agencies)","Central Hampshire","Outside London","50","[c]","28040","26100"
"Leaver CS","2021","Unknown","Ministry of Defence (excl. agencies)","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence (excl. agencies)","City of Edinburgh","Outside London","10","[c]","26900","20730"
"Leaver CS","2021","Unknown","Ministry of Defence (excl. agencies)","Clackmannanshire and Fife","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence (excl. agencies)","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence (excl. agencies)","Cornwall and Isles of Scilly","Outside London","40","[c]","26750","23700"
"Leaver CS","2021","Unknown","Ministry of Defence (excl. agencies)","Devon CC","Outside London","35","[c]","21570","20920"
"Leaver CS","2021","Unknown","Ministry of Defence (excl. agencies)","Dorset CC","Outside London","25","[c]","33110","32670"
"Leaver CS","2021","Unknown","Ministry of Defence (excl. agencies)","Dudley","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence (excl. agencies)","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","25","[c]","40650","37890"
"Leaver CS","2021","Unknown","Ministry of Defence (excl. agencies)","East Kent","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence (excl. agencies)","East Riding of Yorkshire","Outside London","30","[c]","27400","26930"
"Leaver CS","2021","Unknown","Ministry of Defence (excl. agencies)","East Surrey","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence (excl. agencies)","Essex Haven Gateway","Outside London","10","[c]","30640","22040"
"Leaver CS","2021","Unknown","Ministry of Defence (excl. agencies)","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence (excl. agencies)","Glasgow City","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence (excl. agencies)","Gloucestershire","Outside London","10","[c]","27190","27570"
"Leaver CS","2021","Unknown","Ministry of Defence (excl. agencies)","Greater Manchester South East","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence (excl. agencies)","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence (excl. agencies)","Herefordshire, County of","Outside London","15","[c]","24200","21580"
"Leaver CS","2021","Unknown","Ministry of Defence (excl. agencies)","Hertfordshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence (excl. agencies)","Hounslow and Richmond upon Thames","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence (excl. agencies)","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","15","[c]","27390","21580"
"Leaver CS","2021","Unknown","Ministry of Defence (excl. agencies)","Isle of Anglesey","Outside London","35","[c]","30360","30690"
"Leaver CS","2021","Unknown","Ministry of Defence (excl. agencies)","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence (excl. agencies)","Lancaster and Wyre","Outside London","10","[c]","38110","28910"
"Leaver CS","2021","Unknown","Ministry of Defence (excl. agencies)","Leeds","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence (excl. agencies)","Leicestershire CC and Rutland","Outside London","30","[c]","28860","26950"
"Leaver CS","2021","Unknown","Ministry of Defence (excl. agencies)","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence (excl. agencies)","Lincolnshire","Outside London","100","[c]","29580","29930"
"Leaver CS","2021","Unknown","Ministry of Defence (excl. agencies)","Lisburn and Castlereagh","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence (excl. agencies)","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence (excl. agencies)","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence (excl. agencies)","Medway","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence (excl. agencies)","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence (excl. agencies)","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence (excl. agencies)","Newry, Mourne and Down","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence (excl. agencies)","North and West Norfolk","Outside London","10","[c]","22200","20720"
"Leaver CS","2021","Unknown","Ministry of Defence (excl. agencies)","North Hampshire","Outside London","25","[c]","28700","26670"
"Leaver CS","2021","Unknown","Ministry of Defence (excl. agencies)","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence (excl. agencies)","North Yorkshire CC","Outside London","60","[c]","30760","22570"
"Leaver CS","2021","Unknown","Ministry of Defence (excl. agencies)","Northumberland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence (excl. agencies)","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence (excl. agencies)","Overseas","Overseas","75","[c]","38370","36960"
"Leaver CS","2021","Unknown","Ministry of Defence (excl. agencies)","Oxfordshire","Outside London","40","[c]","28920","20990"
"Leaver CS","2021","Unknown","Ministry of Defence (excl. agencies)","Perth and Kinross and Stirling","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence (excl. agencies)","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence (excl. agencies)","Plymouth","Outside London","35","[c]","27240","26670"
"Leaver CS","2021","Unknown","Ministry of Defence (excl. agencies)","Portsmouth","Outside London","40","[c]","29090","26670"
"Leaver CS","2021","Unknown","Ministry of Defence (excl. agencies)","Powys","Outside London","10","[c]","23550","20820"
"Leaver CS","2021","Unknown","Ministry of Defence (excl. agencies)","Sheffield","Outside London","[c]","[c]","[c]","[c]"
