"Status","Year","Organisation","Region_ITL1","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Companies House","Wales","Outside London","EO","265","245","28030","27460"
"In post","2021","Companies House","Wales","Outside London","G6","20","20","67000","65320"
"In post","2021","Companies House","Wales","Outside London","G7","50","50","53570","51480"
"In post","2021","Companies House","Wales","Outside London","HEO","155","150","34740","35570"
"In post","2021","Companies House","Wales","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","Companies House","Wales","Outside London","SEO","140","135","43300","42990"
"In post","2021","Competition and Markets Authority","London","London","AO","25","25","23300","22860"
"In post","2021","Competition and Markets Authority","London","London","EO","70","70","28600","28160"
"In post","2021","Competition and Markets Authority","London","London","G6","185","175","76680","76290"
"In post","2021","Competition and Markets Authority","London","London","G7","210","205","57900","56360"
"In post","2021","Competition and Markets Authority","London","London","HEO","135","130","35320","34870"
"In post","2021","Competition and Markets Authority","London","London","SCS level","110","105","109740","101590"
"In post","2021","Competition and Markets Authority","London","London","SEO","50","50","44420","43880"
"In post","2021","Competition and Markets Authority","Northern Ireland","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Scotland","Outside London","G6","10","10","74050","72430"
"In post","2021","Competition and Markets Authority","Scotland","Outside London","G7","20","15","56670","55860"
"In post","2021","Competition and Markets Authority","Scotland","Outside London","HEO","10","10","35250","34720"
"In post","2021","Competition and Markets Authority","Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Scotland","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Wales","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Wales","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Scotland","Outside London","AA","10","10","17720","17880"
"In post","2021","Criminal Injuries Compensation Authority","Scotland","Outside London","AO","105","95","20540","20650"
"In post","2021","Criminal Injuries Compensation Authority","Scotland","Outside London","EO","85","80","23350","22710"
"In post","2021","Criminal Injuries Compensation Authority","Scotland","Outside London","G7","15","10","55930","58000"
"In post","2021","Criminal Injuries Compensation Authority","Scotland","Outside London","HEO","70","65","28160","26560"
"In post","2021","Criminal Injuries Compensation Authority","Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Scotland","Outside London","SEO","15","15","34120","32540"
"In post","2021","Crown Commercial Service","East Midlands (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","East of England","Outside London","AO","10","10","[c]","[c]"
"In post","2021","Crown Commercial Service","East of England","Outside London","EO","25","20","23700","22230"
"In post","2021","Crown Commercial Service","East of England","Outside London","G6","10","10","61640","63770"
"In post","2021","Crown Commercial Service","East of England","Outside London","G7","15","15","44350","46920"
"In post","2021","Crown Commercial Service","East of England","Outside London","HEO","50","45","29240","28540"
"In post","2021","Crown Commercial Service","East of England","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","East of England","Outside London","SEO","60","55","36750","35570"
"In post","2021","Crown Commercial Service","London","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","London","London","EO","5","5","[c]","[c]"
"In post","2021","Crown Commercial Service","London","London","G6","10","10","63840","63060"
"In post","2021","Crown Commercial Service","London","London","G7","15","15","54550","55000"
"In post","2021","Crown Commercial Service","London","London","HEO","10","10","34290","32920"
"In post","2021","Crown Commercial Service","London","London","SCS level","10","10","[c]","[c]"
"In post","2021","Crown Commercial Service","London","London","SEO","15","15","39180","40000"
"In post","2021","Crown Commercial Service","North West (England)","Outside London","AO","10","5","[c]","[c]"
"In post","2021","Crown Commercial Service","North West (England)","Outside London","EO","60","55","23220","22240"
"In post","2021","Crown Commercial Service","North West (England)","Outside London","G6","25","25","62570","60750"
"In post","2021","Crown Commercial Service","North West (England)","Outside London","G7","85","85","49520","47930"
"In post","2021","Crown Commercial Service","North West (England)","Outside London","HEO","90","85","28200","27770"
"In post","2021","Crown Commercial Service","North West (England)","Outside London","SCS level","10","10","91020","81370"
"In post","2021","Crown Commercial Service","North West (England)","Outside London","SEO","125","120","36280","35420"
"In post","2021","Crown Commercial Service","South West (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","South West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Wales","Outside London","AO","5","5","[c]","[c]"
"In post","2021","Crown Commercial Service","Wales","Outside London","EO","15","15","23790","22640"
"In post","2021","Crown Commercial Service","Wales","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Wales","Outside London","G7","20","20","46610","46920"
"In post","2021","Crown Commercial Service","Wales","Outside London","HEO","35","35","28540","28270"
"In post","2021","Crown Commercial Service","Wales","Outside London","SEO","25","25","36610","35420"
"In post","2021","Crown Commercial Service","West Midlands (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","West Midlands (England)","Outside London","EO","10","10","[c]","[c]"
"In post","2021","Crown Commercial Service","West Midlands (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","West Midlands (England)","Outside London","HEO","10","10","[c]","[c]"
"In post","2021","Crown Commercial Service","West Midlands (England)","Outside London","SEO","10","10","[c]","[c]"
"In post","2021","Crown Commercial Service","Yorkshire and The Humber","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Yorkshire and The Humber","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Scotland","Outside London","AO","710","630","21930","22220"
"In post","2021","Crown Office and Procurator Fiscal Service","Scotland","Outside London","EO","320","305","27330","26570"
"In post","2021","Crown Office and Procurator Fiscal Service","Scotland","Outside London","G6","35","35","72830","73280"
"In post","2021","Crown Office and Procurator Fiscal Service","Scotland","Outside London","G7","165","155","65160","68470"
"In post","2021","Crown Office and Procurator Fiscal Service","Scotland","Outside London","HEO","295","280","33170","34150"
"In post","2021","Crown Office and Procurator Fiscal Service","Scotland","Outside London","SCS level","30","30","85890","83230"
"In post","2021","Crown Office and Procurator Fiscal Service","Scotland","Outside London","SEO","470","440","47550","51540"
"In post","2021","Crown Prosecution Service","East Midlands (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","East Midlands (England)","Outside London","AO","110","105","21380","21950"
"In post","2021","Crown Prosecution Service","East Midlands (England)","Outside London","EO","85","80","27040","27350"
"In post","2021","Crown Prosecution Service","East Midlands (England)","Outside London","G6","5","5","[c]","[c]"
"In post","2021","Crown Prosecution Service","East Midlands (England)","Outside London","G7","180","160","53350","53350"
"In post","2021","Crown Prosecution Service","East Midlands (England)","Outside London","HEO","45","45","34150","34480"
"In post","2021","Crown Prosecution Service","East Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","East Midlands (England)","Outside London","SEO","10","10","39240","39310"
"In post","2021","Crown Prosecution Service","East of England","Outside London","AO","115","100","22440","23520"
"In post","2021","Crown Prosecution Service","East of England","Outside London","EO","105","95","28640","28430"
"In post","2021","Crown Prosecution Service","East of England","Outside London","G6","10","10","73680","74250"
"In post","2021","Crown Prosecution Service","East of England","Outside London","G7","175","155","57580","58970"
"In post","2021","Crown Prosecution Service","East of England","Outside London","HEO","60","60","36680","36240"
"In post","2021","Crown Prosecution Service","East of England","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","East of England","Outside London","SEO","5","5","[c]","[c]"
"In post","2021","Crown Prosecution Service","London","London","AA","5","5","[c]","[c]"
"In post","2021","Crown Prosecution Service","London","London","AO","330","305","23150","23520"
"In post","2021","Crown Prosecution Service","London","London","EO","340","320","28890","30040"
"In post","2021","Crown Prosecution Service","London","London","G6","75","75","75970","74660"
"In post","2021","Crown Prosecution Service","London","London","G7","645","605","59670","61360"
"In post","2021","Crown Prosecution Service","London","London","HEO","175","170","35390","34100"
"In post","2021","Crown Prosecution Service","London","London","SCS level","40","40","97330","90410"
"In post","2021","Crown Prosecution Service","London","London","SEO","80","75","41160","39750"
"In post","2021","Crown Prosecution Service","North East (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","North East (England)","Outside London","AO","95","80","21890","21950"
"In post","2021","Crown Prosecution Service","North East (England)","Outside London","EO","60","55","27390","28430"
"In post","2021","Crown Prosecution Service","North East (England)","Outside London","G6","10","10","[c]","[c]"
"In post","2021","Crown Prosecution Service","North East (England)","Outside London","G7","125","115","53770","55610"
