"Status","Year","Region_ITL3","Region_london","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","South Teesside","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West Wales","Outside London","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","South West Wales","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West Wales","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West Wales","Outside London","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","South West Wales","Outside London","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","South West Wales","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West Wales","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West Wales","Outside London","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","South West Wales","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West Wales","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southampton","Outside London","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Southampton","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southampton","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southampton","Outside London","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Southampton","Outside London","Male","Heterosexual / straight","30","[c]","38370","38650"
"Leaver CS","2021","Southampton","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southampton","Outside London","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Southampton","Outside London","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Southampton","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southampton","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southend-on-Sea","Outside London","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Southend-on-Sea","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southend-on-Sea","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southend-on-Sea","Outside London","Female","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","Southend-on-Sea","Outside London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southend-on-Sea","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southend-on-Sea","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southend-on-Sea","Outside London","Male","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","Southend-on-Sea","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southend-on-Sea","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Staffordshire CC","Outside London","Female","Heterosexual / straight","85","[c]","29350","27570"
"Leaver CS","2021","Staffordshire CC","Outside London","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Staffordshire CC","Outside London","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Staffordshire CC","Outside London","Female","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2021","Staffordshire CC","Outside London","Male","Heterosexual / straight","65","[c]","[c]","[c]"
"Leaver CS","2021","Staffordshire CC","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Staffordshire CC","Outside London","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Staffordshire CC","Outside London","Male","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2021","Staffordshire CC","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Staffordshire CC","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Stoke-on-Trent","Outside London","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","Stoke-on-Trent","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Stoke-on-Trent","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Stoke-on-Trent","Outside London","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Stoke-on-Trent","Outside London","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Stoke-on-Trent","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Stoke-on-Trent","Outside London","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Stoke-on-Trent","Outside London","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Stoke-on-Trent","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Stoke-on-Trent","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Suffolk","Outside London","Female","Heterosexual / straight","75","[c]","24850","23690"
"Leaver CS","2021","Suffolk","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Suffolk","Outside London","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Suffolk","Outside London","Female","Unknown","80","[c]","28260","27570"
"Leaver CS","2021","Suffolk","Outside London","Male","Heterosexual / straight","85","[c]","30120","27570"
"Leaver CS","2021","Suffolk","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Suffolk","Outside London","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Suffolk","Outside London","Male","Unknown","75","[c]","33620","27570"
"Leaver CS","2021","Suffolk","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Suffolk","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sunderland","Outside London","Female","Heterosexual / straight","35","[c]","23540","21010"
"Leaver CS","2021","Sunderland","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sunderland","Outside London","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Sunderland","Outside London","Female","Unknown","125","[c]","[c]","[c]"
"Leaver CS","2021","Sunderland","Outside London","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Sunderland","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sunderland","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sunderland","Outside London","Male","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2021","Sunderland","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sunderland","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Swansea","Outside London","Female","Heterosexual / straight","110","[c]","22690","21590"
"Leaver CS","2021","Swansea","Outside London","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Swansea","Outside London","Female","Undeclared","45","[c]","24010","21590"
"Leaver CS","2021","Swansea","Outside London","Female","Unknown","95","[c]","21160","21590"
"Leaver CS","2021","Swansea","Outside London","Male","Heterosexual / straight","100","[c]","25630","21590"
"Leaver CS","2021","Swansea","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Swansea","Outside London","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","Swansea","Outside London","Male","Unknown","75","[c]","27750","21590"
"Leaver CS","2021","Swansea","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Swansea","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Swindon","Outside London","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Swindon","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Swindon","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Swindon","Outside London","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Swindon","Outside London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Swindon","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Swindon","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Swindon","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Swindon","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Swindon","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Telford and Wrekin","Outside London","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Telford and Wrekin","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Telford and Wrekin","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Telford and Wrekin","Outside London","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Telford and Wrekin","Outside London","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Telford and Wrekin","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Telford and Wrekin","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Telford and Wrekin","Outside London","Male","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","Telford and Wrekin","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Telford and Wrekin","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Thurrock","Outside London","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Thurrock","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Thurrock","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Thurrock","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Thurrock","Outside London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Thurrock","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Thurrock","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Thurrock","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Thurrock","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Thurrock","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Torbay","Outside London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Torbay","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Torbay","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Torbay","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Torbay","Outside London","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Torbay","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Torbay","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Torbay","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Torbay","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Torbay","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tower Hamlets","London","Female","Heterosexual / straight","80","[c]","44890","40730"
"Leaver CS","2021","Tower Hamlets","London","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Tower Hamlets","London","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Tower Hamlets","London","Female","Unknown","75","[c]","41170","29590"
"Leaver CS","2021","Tower Hamlets","London","Male","Heterosexual / straight","90","[c]","51390","45370"
"Leaver CS","2021","Tower Hamlets","London","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Tower Hamlets","London","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Tower Hamlets","London","Male","Unknown","105","[c]","39910","30950"
"Leaver CS","2021","Tower Hamlets","London","Unknown","Heterosexual / straight","40","[c]","43030","39930"
"Leaver CS","2021","Tower Hamlets","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tower Hamlets","London","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Tower Hamlets","London","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","Tyneside","Outside London","Female","Heterosexual / straight","160","[c]","26150","21010"
"Leaver CS","2021","Tyneside","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tyneside","Outside London","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","Tyneside","Outside London","Female","Unknown","280","[c]","26820","21050"
"Leaver CS","2021","Tyneside","Outside London","Male","Heterosexual / straight","115","[c]","27880","21010"
"Leaver CS","2021","Tyneside","Outside London","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Tyneside","Outside London","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Tyneside","Outside London","Male","Unknown","205","[c]","25010","21050"
"Leaver CS","2021","Tyneside","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tyneside","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Female","Unknown","305","[c]","39690","28000"
"Leaver CS","2021","Unknown","Unknown","Male","Heterosexual / straight","35","[c]","45830","38650"
"Leaver CS","2021","Unknown","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Male","Unknown","325","[c]","40710","32400"
"Leaver CS","2021","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wakefield","Outside London","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Wakefield","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wakefield","Outside London","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Wakefield","Outside London","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Wakefield","Outside London","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","Wakefield","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wakefield","Outside London","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Wakefield","Outside London","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Wakefield","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wakefield","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Walsall","Outside London","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Walsall","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Walsall","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Walsall","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Walsall","Outside London","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Walsall","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Walsall","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Walsall","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Walsall","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Walsall","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wandsworth","London","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Wandsworth","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wandsworth","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wandsworth","London","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Wandsworth","London","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Wandsworth","London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wandsworth","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wandsworth","London","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Wandsworth","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wandsworth","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Warrington","Outside London","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Warrington","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Warrington","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Warrington","Outside London","Female","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","Warrington","Outside London","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Warrington","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Warrington","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Warrington","Outside London","Male","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Warrington","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Warrington","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Warwickshire","Outside London","Female","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2021","Warwickshire","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Warwickshire","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Warwickshire","Outside London","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Warwickshire","Outside London","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Warwickshire","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Warwickshire","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Warwickshire","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Warwickshire","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Warwickshire","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Cumbria","Outside London","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","West Cumbria","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Cumbria","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Cumbria","Outside London","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","West Cumbria","Outside London","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","West Cumbria","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Cumbria","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Cumbria","Outside London","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","West Cumbria","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Cumbria","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Essex","Outside London","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","West Essex","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Essex","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Essex","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Essex","Outside London","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","West Essex","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Essex","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Essex","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Essex","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Essex","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Kent","Outside London","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","West Kent","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Kent","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Kent","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Kent","Outside London","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","West Kent","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Kent","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Kent","Outside London","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","West Kent","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Kent","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Lothian","Outside London","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","West Lothian","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Lothian","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Lothian","Outside London","Female","Unknown","135","[c]","[c]","[c]"
"Leaver CS","2021","West Lothian","Outside London","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","West Lothian","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Lothian","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Lothian","Outside London","Male","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2021","West Lothian","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Lothian","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Northamptonshire","Outside London","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","West Northamptonshire","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Northamptonshire","Outside London","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","West Northamptonshire","Outside London","Female","Unknown","130","[c]","[c]","[c]"
"Leaver CS","2021","West Northamptonshire","Outside London","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","West Northamptonshire","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Northamptonshire","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Northamptonshire","Outside London","Male","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2021","West Northamptonshire","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Northamptonshire","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Surrey","Outside London","Female","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2021","West Surrey","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Surrey","Outside London","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","West Surrey","Outside London","Female","Unknown","55","[c]","31400","24370"
"Leaver CS","2021","West Surrey","Outside London","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","West Surrey","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Surrey","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Surrey","Outside London","Male","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","West Surrey","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Surrey","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (North East)","Outside London","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (North East)","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (North East)","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (North East)","Outside London","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (North East)","Outside London","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (North East)","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (North East)","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (North East)","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (North East)","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (North East)","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (South West)","Outside London","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (South West)","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (South West)","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (South West)","Outside London","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (South West)","Outside London","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (South West)","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (South West)","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (South West)","Outside London","Male","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (South West)","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (South West)","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","London","Female","Heterosexual / straight","600","[c]","44980","39880"
"Leaver CS","2021","Westminster","London","Female","LGBO","55","[c]","45930","37350"
"Leaver CS","2021","Westminster","London","Female","Undeclared","75","[c]","47450","41480"
