"Status","Year","Disability","Ethnicity","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared non-disabled","Undeclared","Outside London","G6/G7","510","485","57860","55590"
"In post","2021","Declared non-disabled","Undeclared","Outside London","SCS level","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Outside London","SEO/HEO","1675","1600","36890","35520"
"In post","2021","Declared non-disabled","Undeclared","Outside London","Unknown","175","165","35020","34320"
"In post","2021","Declared non-disabled","Undeclared","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Overseas","EO","15","10","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Overseas","G6/G7","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Overseas","SCS level","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Overseas","SEO/HEO","30","30","38920","37110"
"In post","2021","Declared non-disabled","Undeclared","Overseas","Unknown","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Unknown","EO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","London","AA/AO","275","245","25020","24440"
"In post","2021","Declared non-disabled","Unknown","London","EO","385","370","30460","31060"
"In post","2021","Declared non-disabled","Unknown","London","G6/G7","435","420","61130","59270"
"In post","2021","Declared non-disabled","Unknown","London","SCS level","85","80","98370","93480"
"In post","2021","Declared non-disabled","Unknown","London","SEO/HEO","515","495","39280","38540"
"In post","2021","Declared non-disabled","Unknown","London","Unknown","50","45","34320","34700"
"In post","2021","Declared non-disabled","Unknown","Outside London","AA/AO","3035","2670","21960","21010"
"In post","2021","Declared non-disabled","Unknown","Outside London","EO","2180","2000","27420","27570"
"In post","2021","Declared non-disabled","Unknown","Outside London","G6/G7","590","565","57010","55610"
"In post","2021","Declared non-disabled","Unknown","Outside London","SCS level","30","30","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Outside London","SEO/HEO","1580","1480","36880","35900"
"In post","2021","Declared non-disabled","Unknown","Outside London","Unknown","360","320","33300","33630"
"In post","2021","Declared non-disabled","Unknown","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Overseas","G6/G7","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Overseas","SEO/HEO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Unknown","AA/AO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Unknown","EO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Unknown","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","White","London","AA/AO","3375","3155","25800","25110"
"In post","2021","Declared non-disabled","White","London","EO","6105","5765","29930","29620"
"In post","2021","Declared non-disabled","White","London","G6/G7","14535","13990","60930","59160"
"In post","2021","Declared non-disabled","White","London","SCS level","2760","2655","90210","81760"
"In post","2021","Declared non-disabled","White","London","SEO/HEO","13775","13425","38940","38540"
"In post","2021","Declared non-disabled","White","London","Unknown","545","525","36010","34100"
"In post","2021","Declared non-disabled","White","Outside London","AA/AO","67755","60660","22180","21010"
"In post","2021","Declared non-disabled","White","Outside London","EO","60960","55860","27160","27570"
"In post","2021","Declared non-disabled","White","Outside London","G6/G7","20980","20145","57510","55000"
"In post","2021","Declared non-disabled","White","Outside London","SCS level","1450","1405","90070","83230"
"In post","2021","Declared non-disabled","White","Outside London","SEO/HEO","55605","52945","36270","35000"
"In post","2021","Declared non-disabled","White","Outside London","Unknown","7695","7165","31820","30210"
"In post","2021","Declared non-disabled","White","Overseas","AA/AO","35","35","22440","22220"
"In post","2021","Declared non-disabled","White","Overseas","EO","165","160","27780","26950"
"In post","2021","Declared non-disabled","White","Overseas","G6/G7","745","740","60020","58030"
"In post","2021","Declared non-disabled","White","Overseas","SCS level","185","185","86710","78510"
"In post","2021","Declared non-disabled","White","Overseas","SEO/HEO","855","850","38840","34770"
"In post","2021","Declared non-disabled","White","Overseas","Unknown","155","155","[c]","[c]"
"In post","2021","Declared non-disabled","White","Unknown","AA/AO","95","85","21530","21010"
"In post","2021","Declared non-disabled","White","Unknown","EO","300","280","27750","27570"
"In post","2021","Declared non-disabled","White","Unknown","G6/G7","105","100","55220","54520"
"In post","2021","Declared non-disabled","White","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","White","Unknown","SEO/HEO","195","190","36500","34640"
"In post","2021","Declared non-disabled","White","Unknown","Unknown","50","50","28440","27370"
"In post","2021","Undeclared","Asian","London","AA/AO","115","100","25570","25110"
"In post","2021","Undeclared","Asian","London","EO","185","175","29960","30360"
"In post","2021","Undeclared","Asian","London","G6/G7","85","85","58210","57460"
"In post","2021","Undeclared","Asian","London","SCS level","15","10","[c]","[c]"
"In post","2021","Undeclared","Asian","London","SEO/HEO","155","150","37910","36650"
"In post","2021","Undeclared","Asian","London","Unknown","10","10","[c]","[c]"
"In post","2021","Undeclared","Asian","Outside London","AA/AO","240","205","21540","21010"
"In post","2021","Undeclared","Asian","Outside London","EO","240","225","27090","27570"
"In post","2021","Undeclared","Asian","Outside London","G6/G7","30","30","55300","52580"
"In post","2021","Undeclared","Asian","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Outside London","SEO/HEO","130","125","35650","34170"
"In post","2021","Undeclared","Asian","Outside London","Unknown","15","15","[c]","[c]"
"In post","2021","Undeclared","Asian","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","London","AA/AO","190","180","28240","26630"
"In post","2021","Undeclared","Black","London","EO","160","155","30960","31060"
"In post","2021","Undeclared","Black","London","G6/G7","25","25","[c]","[c]"
"In post","2021","Undeclared","Black","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","London","SEO/HEO","110","110","37650","36250"
"In post","2021","Undeclared","Black","London","Unknown","15","15","[c]","[c]"
"In post","2021","Undeclared","Black","Outside London","AA/AO","100","95","23830","21010"
"In post","2021","Undeclared","Black","Outside London","EO","80","80","28350","27570"
"In post","2021","Undeclared","Black","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2021","Undeclared","Black","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Outside London","SEO/HEO","50","50","36380","34810"
"In post","2021","Undeclared","Black","Outside London","Unknown","15","15","[c]","[c]"
"In post","2021","Undeclared","Black","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","London","EO","5","5","[c]","[c]"
"In post","2021","Undeclared","Chinese","London","G6/G7","5","5","[c]","[c]"
"In post","2021","Undeclared","Chinese","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","London","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Undeclared","Chinese","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Outside London","AA/AO","15","15","[c]","[c]"
"In post","2021","Undeclared","Chinese","Outside London","EO","10","5","[c]","[c]"
"In post","2021","Undeclared","Chinese","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Undeclared","Chinese","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","London","AA/AO","30","25","[c]","[c]"
"In post","2021","Undeclared","Mixed","London","EO","35","35","29440","29010"
"In post","2021","Undeclared","Mixed","London","G6/G7","40","40","60390","58190"
"In post","2021","Undeclared","Mixed","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","London","SEO/HEO","50","50","37550","36650"
"In post","2021","Undeclared","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Outside London","AA/AO","95","90","24110","21430"
"In post","2021","Undeclared","Mixed","Outside London","EO","65","65","27960","27570"
"In post","2021","Undeclared","Mixed","Outside London","G6/G7","15","15","[c]","[c]"
"In post","2021","Undeclared","Mixed","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Outside London","SEO/HEO","55","55","37440","36880"
"In post","2021","Undeclared","Mixed","Outside London","Unknown","15","15","[c]","[c]"
"In post","2021","Undeclared","Mixed","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","London","AA/AO","10","10","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","London","EO","15","15","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","London","G6/G7","30","25","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","London","SCS level","5","5","[c]","[c]"
