"Status","Year","Age","Ethnicity","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","30-39","Other ethnicity","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","London","AA/AO","70","70","24850","23500"
"In post","2021","30-39","Undeclared","London","EO","155","150","29810","30350"
"In post","2021","30-39","Undeclared","London","G6/G7","380","370","59240","57680"
"In post","2021","30-39","Undeclared","London","SCS level","25","25","[c]","[c]"
"In post","2021","30-39","Undeclared","London","SEO/HEO","290","290","39190","39770"
"In post","2021","30-39","Undeclared","London","Unknown","15","15","[c]","[c]"
"In post","2021","30-39","Undeclared","Outside London","AA/AO","665","610","22810","21010"
"In post","2021","30-39","Undeclared","Outside London","EO","730","705","27540","27570"
"In post","2021","30-39","Undeclared","Outside London","G6/G7","290","290","52480","51240"
"In post","2021","30-39","Undeclared","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Outside London","SEO/HEO","775","755","36150","36010"
"In post","2021","30-39","Undeclared","Outside London","Unknown","85","85","32790","32100"
"In post","2021","30-39","Undeclared","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Overseas","G6/G7","10","10","[c]","[c]"
"In post","2021","30-39","Undeclared","Overseas","SEO/HEO","20","20","[c]","[c]"
"In post","2021","30-39","Undeclared","Overseas","Unknown","5","5","[c]","[c]"
"In post","2021","30-39","Undeclared","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","London","AA/AO","390","375","26790","25110"
"In post","2021","30-39","Unknown","London","EO","495","480","29790","29570"
"In post","2021","30-39","Unknown","London","G6/G7","1580","1550","59020","57430"
"In post","2021","30-39","Unknown","London","SCS level","205","200","78830","73350"
"In post","2021","30-39","Unknown","London","SEO/HEO","1335","1310","37880","37290"
"In post","2021","30-39","Unknown","London","Unknown","30","30","30540","27730"
"In post","2021","30-39","Unknown","Outside London","AA/AO","4740","4365","22280","21010"
"In post","2021","30-39","Unknown","Outside London","EO","3365","3220","27070","26550"
"In post","2021","30-39","Unknown","Outside London","G6/G7","900","870","54790","52580"
"In post","2021","30-39","Unknown","Outside London","SCS level","55","55","72570","70730"
"In post","2021","30-39","Unknown","Outside London","SEO/HEO","2870","2780","34830","33000"
"In post","2021","30-39","Unknown","Outside London","Unknown","250","220","27590","24020"
"In post","2021","30-39","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Overseas","G6/G7","115","115","55770","54800"
"In post","2021","30-39","Unknown","Overseas","SCS level","5","5","[c]","[c]"
"In post","2021","30-39","Unknown","Overseas","SEO/HEO","70","70","40740","39590"
"In post","2021","30-39","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Unknown","AA/AO","5","5","[c]","[c]"
"In post","2021","30-39","Unknown","Unknown","EO","20","20","[c]","[c]"
"In post","2021","30-39","Unknown","Unknown","G6/G7","20","20","[c]","[c]"
"In post","2021","30-39","Unknown","Unknown","SCS level","5","5","[c]","[c]"
"In post","2021","30-39","Unknown","Unknown","SEO/HEO","65","65","32390","32000"
"In post","2021","30-39","Unknown","Unknown","Unknown","410","410","37400","34460"
"In post","2021","30-39","White","London","AA/AO","670","630","27850","25630"
"In post","2021","30-39","White","London","EO","1330","1285","30280","29570"
"In post","2021","30-39","White","London","G6/G7","5965","5785","59350","57680"
"In post","2021","30-39","White","London","SCS level","610","590","79420","75230"
"In post","2021","30-39","White","London","SEO/HEO","3935","3845","39220","39510"
"In post","2021","30-39","White","London","Unknown","170","160","34170","34100"
"In post","2021","30-39","White","Outside London","AA/AO","16060","14545","22640","21130"
"In post","2021","30-39","White","Outside London","EO","15055","14160","27060","27380"
"In post","2021","30-39","White","Outside London","G6/G7","4905","4750","54260","52580"
"In post","2021","30-39","White","Outside London","SCS level","115","110","80530","76560"
"In post","2021","30-39","White","Outside London","SEO/HEO","16500","15915","35490","34190"
"In post","2021","30-39","White","Outside London","Unknown","2370","2195","31050","31420"
"In post","2021","30-39","White","Overseas","AA/AO","5","5","[c]","[c]"
"In post","2021","30-39","White","Overseas","EO","35","35","27160","26670"
"In post","2021","30-39","White","Overseas","G6/G7","300","300","57030","55480"
"In post","2021","30-39","White","Overseas","SCS level","15","15","[c]","[c]"
"In post","2021","30-39","White","Overseas","SEO/HEO","290","290","37720","34720"
"In post","2021","30-39","White","Overseas","Unknown","60","60","[c]","[c]"
"In post","2021","30-39","White","Unknown","AA/AO","20","20","[c]","[c]"
"In post","2021","30-39","White","Unknown","EO","80","75","27570","27570"
"In post","2021","30-39","White","Unknown","G6/G7","30","30","57110","54700"
"In post","2021","30-39","White","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","White","Unknown","SEO/HEO","50","50","35940","34420"
"In post","2021","30-39","White","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","40-49","Asian","London","AA/AO","545","470","25090","25110"
"In post","2021","40-49","Asian","London","EO","1075","985","29880","29570"
"In post","2021","40-49","Asian","London","G6/G7","690","670","60510","59160"
"In post","2021","40-49","Asian","London","SCS level","105","105","89860","83390"
"In post","2021","40-49","Asian","London","SEO/HEO","1065","1030","38910","38160"
"In post","2021","40-49","Asian","London","Unknown","35","35","36910","36580"
"In post","2021","40-49","Asian","Outside London","AA/AO","1415","1175","21110","21010"
"In post","2021","40-49","Asian","Outside London","EO","1365","1240","26980","27570"
"In post","2021","40-49","Asian","Outside London","G6/G7","370","355","57220","53610"
"In post","2021","40-49","Asian","Outside London","SCS level","30","25","[c]","[c]"
"In post","2021","40-49","Asian","Outside London","SEO/HEO","940","900","36280","35120"
"In post","2021","40-49","Asian","Outside London","Unknown","125","115","31720","31420"
"In post","2021","40-49","Asian","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","Overseas","EO","5","5","[c]","[c]"
"In post","2021","40-49","Asian","Overseas","G6/G7","20","20","[c]","[c]"
"In post","2021","40-49","Asian","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","Overseas","SEO/HEO","10","10","[c]","[c]"
"In post","2021","40-49","Asian","Overseas","Unknown","20","15","[c]","[c]"
"In post","2021","40-49","Asian","Unknown","AA/AO","15","10","[c]","[c]"
"In post","2021","40-49","Asian","Unknown","EO","10","10","[c]","[c]"
"In post","2021","40-49","Asian","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","Unknown","SEO/HEO","10","10","[c]","[c]"
"In post","2021","40-49","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","London","AA/AO","425","385","26260","25110"
"In post","2021","40-49","Black","London","EO","720","685","30220","31060"
"In post","2021","40-49","Black","London","G6/G7","295","290","58680","57460"
"In post","2021","40-49","Black","London","SCS level","20","20","[c]","[c]"
"In post","2021","40-49","Black","London","SEO/HEO","630","620","38880","38060"
"In post","2021","40-49","Black","London","Unknown","75","70","32770","32090"
"In post","2021","40-49","Black","Outside London","AA/AO","395","360","22150","21010"
"In post","2021","40-49","Black","Outside London","EO","490","465","27180","27570"
"In post","2021","40-49","Black","Outside London","G6/G7","100","95","53880","52130"
"In post","2021","40-49","Black","Outside London","SCS level","10","10","[c]","[c]"
"In post","2021","40-49","Black","Outside London","SEO/HEO","365","355","35590","33300"
"In post","2021","40-49","Black","Outside London","Unknown","65","65","29350","28200"
"In post","2021","40-49","Black","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Overseas","G6/G7","10","10","[c]","[c]"
"In post","2021","40-49","Black","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Overseas","SEO/HEO","5","5","[c]","[c]"
"In post","2021","40-49","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","London","AA/AO","20","20","[c]","[c]"
"In post","2021","40-49","Chinese","London","EO","35","35","30060","29660"
"In post","2021","40-49","Chinese","London","G6/G7","50","50","60960","59560"
"In post","2021","40-49","Chinese","London","SCS level","5","5","[c]","[c]"
"In post","2021","40-49","Chinese","London","SEO/HEO","50","50","38820","38860"
"In post","2021","40-49","Chinese","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Outside London","AA/AO","55","50","21270","21010"
"In post","2021","40-49","Chinese","Outside London","EO","45","45","26700","26780"
"In post","2021","40-49","Chinese","Outside London","G6/G7","20","20","[c]","[c]"
"In post","2021","40-49","Chinese","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Outside London","SEO/HEO","45","45","37960","36320"
"In post","2021","40-49","Chinese","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","40-49","Chinese","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","London","AA/AO","65","60","24980","24890"
"In post","2021","40-49","Mixed","London","EO","115","110","29580","29970"
"In post","2021","40-49","Mixed","London","G6/G7","225","215","60280","59000"
"In post","2021","40-49","Mixed","London","SCS level","45","40","84810","80800"
"In post","2021","40-49","Mixed","London","SEO/HEO","195","190","39090","38250"
"In post","2021","40-49","Mixed","London","Unknown","20","20","[c]","[c]"
"In post","2021","40-49","Mixed","Outside London","AA/AO","270","240","22320","21010"
"In post","2021","40-49","Mixed","Outside London","EO","300","280","27260","27570"
"In post","2021","40-49","Mixed","Outside London","G6/G7","145","140","56560","54460"
"In post","2021","40-49","Mixed","Outside London","SCS level","10","10","[c]","[c]"
"In post","2021","40-49","Mixed","Outside London","SEO/HEO","255","250","36970","36610"
"In post","2021","40-49","Mixed","Outside London","Unknown","75","70","31780","32690"
"In post","2021","40-49","Mixed","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Overseas","G6/G7","15","15","[c]","[c]"
"In post","2021","40-49","Mixed","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Overseas","SEO/HEO","10","10","[c]","[c]"
"In post","2021","40-49","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","London","AA/AO","30","25","25110","24850"
"In post","2021","40-49","Other ethnicity","London","EO","80","75","29500","29810"
"In post","2021","40-49","Other ethnicity","London","G6/G7","90","85","60720","59160"
"In post","2021","40-49","Other ethnicity","London","SCS level","15","15","[c]","[c]"
"In post","2021","40-49","Other ethnicity","London","SEO/HEO","70","70","39290","38060"
"In post","2021","40-49","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Outside London","AA/AO","95","90","22840","21010"
"In post","2021","40-49","Other ethnicity","Outside London","EO","100","95","27170","27030"
"In post","2021","40-49","Other ethnicity","Outside London","G6/G7","45","40","56150","53790"
"In post","2021","40-49","Other ethnicity","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Outside London","SEO/HEO","90","90","38770","37460"
"In post","2021","40-49","Other ethnicity","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","London","AA/AO","105","95","25830","25110"
"In post","2021","40-49","Undeclared","London","EO","255","235","30250","30530"
"In post","2021","40-49","Undeclared","London","G6/G7","305","300","62180","60230"
"In post","2021","40-49","Undeclared","London","SCS level","45","40","87260","82440"
"In post","2021","40-49","Undeclared","London","SEO/HEO","340","325","39730","39780"
"In post","2021","40-49","Undeclared","London","Unknown","15","15","[c]","[c]"
"In post","2021","40-49","Undeclared","Outside London","AA/AO","1015","920","22640","21010"
"In post","2021","40-49","Undeclared","Outside London","EO","1065","1005","27660","27570"
"In post","2021","40-49","Undeclared","Outside London","G6/G7","485","475","56690","54540"
"In post","2021","40-49","Undeclared","Outside London","SCS level","10","10","[c]","[c]"
