"Status","Year","Organisation","Profession_of_post","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Public Health England","Medicine","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Medicine","Outside London","HEO","10","[c]","34820","34700"
"New entrant CS","2021","Public Health England","Medicine","Outside London","SCS level","30","[c]","93910","82100"
"New entrant CS","2021","Public Health England","Medicine","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Operational Delivery","London","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Operational Delivery","London","AO","55","[c]","22210","23530"
"New entrant CS","2021","Public Health England","Operational Delivery","London","EO","155","[c]","26180","26880"
"New entrant CS","2021","Public Health England","Operational Delivery","London","G6","30","[c]","67950","65310"
"New entrant CS","2021","Public Health England","Operational Delivery","London","G7","80","[c]","54020","52610"
"New entrant CS","2021","Public Health England","Operational Delivery","London","HEO","160","[c]","32240","32330"
"New entrant CS","2021","Public Health England","Operational Delivery","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Operational Delivery","London","SEO","135","[c]","39940","40070"
"New entrant CS","2021","Public Health England","Operational Delivery","Outside London","AA","30","[c]","18890","18850"
"New entrant CS","2021","Public Health England","Operational Delivery","Outside London","AO","230","[c]","20020","19630"
"New entrant CS","2021","Public Health England","Operational Delivery","Outside London","EO","95","[c]","23750","23140"
"New entrant CS","2021","Public Health England","Operational Delivery","Outside London","G6","10","[c]","68180","65950"
"New entrant CS","2021","Public Health England","Operational Delivery","Outside London","G7","45","[c]","51690","51200"
"New entrant CS","2021","Public Health England","Operational Delivery","Outside London","HEO","150","[c]","30510","30460"
"New entrant CS","2021","Public Health England","Operational Delivery","Outside London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Operational Delivery","Outside London","SEO","90","[c]","38040","37890"
"New entrant CS","2021","Public Health England","Property","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Science and Engineering","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Science and Engineering","London","AO","25","[c]","23960","23530"
"New entrant CS","2021","Public Health England","Science and Engineering","London","EO","20","[c]","26560","26880"
"New entrant CS","2021","Public Health England","Science and Engineering","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Science and Engineering","London","G7","20","[c]","53030","52610"
"New entrant CS","2021","Public Health England","Science and Engineering","London","HEO","55","[c]","32590","32330"
"New entrant CS","2021","Public Health England","Science and Engineering","London","SEO","55","[c]","40280","40070"
"New entrant CS","2021","Public Health England","Science and Engineering","Outside London","AA","15","[c]","18850","18850"
"New entrant CS","2021","Public Health England","Science and Engineering","Outside London","AO","55","[c]","20130","19630"
"New entrant CS","2021","Public Health England","Science and Engineering","Outside London","EO","40","[c]","23730","23140"
"New entrant CS","2021","Public Health England","Science and Engineering","Outside London","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Science and Engineering","Outside London","G7","15","[c]","50880","50040"
"New entrant CS","2021","Public Health England","Science and Engineering","Outside London","HEO","130","[c]","30970","30460"
"New entrant CS","2021","Public Health England","Science and Engineering","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Science and Engineering","Outside London","SEO","90","[c]","38810","38890"
"New entrant CS","2021","Registers of Scotland","Commercial","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Registers of Scotland","Communications","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Registers of Scotland","Finance","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Registers of Scotland","Human Resources","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Registers of Scotland","Human Resources","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Registers of Scotland","Human Resources","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Registers of Scotland","Legal","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Registers of Scotland","Operational Delivery","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Registers of Scotland","Operational Delivery","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Registers of Scotland","Statistics","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Revenue Scotland","Unknown","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Revenue Scotland","Unknown","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Revenue Scotland","Unknown","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Revenue Scotland","Unknown","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","Operational Delivery","Outside London","AO","40","[c]","21050","21050"
"New entrant CS","2021","Rural Payments Agency","Operational Delivery","Outside London","EO","10","[c]","22680","22430"
"New entrant CS","2021","Rural Payments Agency","Operational Delivery","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","Operational Delivery","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","Project Delivery","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Communications","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Operational Delivery","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Operational Delivery","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Operational Delivery","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Project Delivery","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Unknown","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Unknown","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Unknown","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Unknown","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Unknown","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Unknown","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","Commercial","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","Communications","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","Digital, Data and Technology","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","Digital, Data and Technology","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","Digital, Data and Technology","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","Finance","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","Human Resources","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","Human Resources","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","Human Resources","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","Legal","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","Legal","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","Operational Delivery","Outside London","AA","30","[c]","20070","20070"
"New entrant CS","2021","Scottish Courts and Tribunals Service","Operational Delivery","Outside London","AO","45","[c]","20940","20850"
"New entrant CS","2021","Scottish Courts and Tribunals Service","Operational Delivery","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","Operational Delivery","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","Operational Delivery","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Forestry","Unknown","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Forestry","Unknown","Outside London","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Forestry","Unknown","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Forestry","Unknown","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Forestry","Unknown","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government (excl. agencies)","Unknown","Outside London","AA","55","[c]","21160","20060"
"New entrant CS","2021","Scottish Government (excl. agencies)","Unknown","Outside London","AO","50","[c]","23820","23340"
"New entrant CS","2021","Scottish Government (excl. agencies)","Unknown","Outside London","EO","135","[c]","26380","26160"
"New entrant CS","2021","Scottish Government (excl. agencies)","Unknown","Outside London","G6","35","[c]","68780","66290"
"New entrant CS","2021","Scottish Government (excl. agencies)","Unknown","Outside London","G7","140","[c]","51670","48930"
"New entrant CS","2021","Scottish Government (excl. agencies)","Unknown","Outside London","HEO","220","[c]","31330","30650"
"New entrant CS","2021","Scottish Government (excl. agencies)","Unknown","Outside London","SCS level","10","[c]","98850","95930"
"New entrant CS","2021","Scottish Government (excl. agencies)","Unknown","Outside London","SEO","145","[c]","40720","38540"
"New entrant CS","2021","Scottish Housing Regulator","Unknown","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","Commercial","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","Digital, Data and Technology","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","Digital, Data and Technology","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","Finance","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","Finance","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","Finance","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","Human Resources","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","Human Resources","Outside London","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","Human Resources","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","Operational Delivery","Outside London","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","Operational Delivery","Outside London","AO","175","[c]","20820","20810"
"New entrant CS","2021","Scottish Prison Service","Operational Delivery","Outside London","EO","20","[c]","26310","25980"
