"Status","Year","Age","Parent_department","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","20-29","HM Revenue and Customs","Surrey, East and West Sussex","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","Surrey, East and West Sussex","HEO","20","20","30490","31810"
"In post","2021","20-29","HM Revenue and Customs","Surrey, East and West Sussex","SEO","5","5","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","Tees Valley and Durham","AA","5","5","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","Tees Valley and Durham","AO","110","105","20520","20140"
"In post","2021","20-29","HM Revenue and Customs","Tees Valley and Durham","EO","20","20","24520","24500"
"In post","2021","20-29","HM Revenue and Customs","Tees Valley and Durham","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","Tees Valley and Durham","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","West Central Scotland","AA","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","West Central Scotland","AO","280","260","20140","20140"
"In post","2021","20-29","HM Revenue and Customs","West Central Scotland","EO","125","125","25040","25560"
"In post","2021","20-29","HM Revenue and Customs","West Central Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","West Central Scotland","G7","15","15","50720","52580"
"In post","2021","20-29","HM Revenue and Customs","West Central Scotland","HEO","65","65","30960","31810"
"In post","2021","20-29","HM Revenue and Customs","West Central Scotland","SEO","10","10","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","West Midlands","AA","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","West Midlands","AO","225","220","20150","20140"
"In post","2021","20-29","HM Revenue and Customs","West Midlands","EO","170","170","25190","25560"
"In post","2021","20-29","HM Revenue and Customs","West Midlands","G6","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","West Midlands","G7","35","35","52580","52580"
"In post","2021","20-29","HM Revenue and Customs","West Midlands","HEO","125","125","31660","31810"
"In post","2021","20-29","HM Revenue and Customs","West Midlands","SEO","15","15","37950","38630"
"In post","2021","20-29","HM Revenue and Customs","West Wales and The Valleys","AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","West Wales and The Valleys","EO","5","5","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","West Wales and The Valleys","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","West Yorkshire","AA","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","West Yorkshire","AO","480","465","20170","20140"
"In post","2021","20-29","HM Revenue and Customs","West Yorkshire","EO","355","350","25390","25560"
"In post","2021","20-29","HM Revenue and Customs","West Yorkshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","West Yorkshire","G7","40","40","52210","52580"
"In post","2021","20-29","HM Revenue and Customs","West Yorkshire","HEO","185","185","31470","31810"
"In post","2021","20-29","HM Revenue and Customs","West Yorkshire","SEO","35","35","37810","38630"
"In post","2021","20-29","HM Treasury","East Anglia","AO","10","10","[c]","[c]"
"In post","2021","20-29","HM Treasury","East Anglia","EO","10","10","[c]","[c]"
"In post","2021","20-29","HM Treasury","East Anglia","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Treasury","East Anglia","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Treasury","East Anglia","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Treasury","Inner London - West","AO","30","30","22600","22500"
"In post","2021","20-29","HM Treasury","Inner London - West","EO","100","100","26500","26750"
"In post","2021","20-29","HM Treasury","Inner London - West","G6","15","15","63550","63000"
"In post","2021","20-29","HM Treasury","Inner London - West","G7","300","300","53560","52530"
"In post","2021","20-29","HM Treasury","Inner London - West","HEO","570","565","33320","32320"
"In post","2021","20-29","HM Treasury","Inner London - West","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Treasury","Merseyside","AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Treasury","Merseyside","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Treasury","North Yorkshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Treasury","West Wales and The Valleys","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Treasury","West Yorkshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Treasury","West Yorkshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Treasury","West Yorkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Home Office","Bedfordshire and Hertfordshire","AO","10","10","21430","21430"
"In post","2021","20-29","Home Office","Bedfordshire and Hertfordshire","EO","15","15","24970","24890"
"In post","2021","20-29","Home Office","Bedfordshire and Hertfordshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Home Office","Berkshire, Buckinghamshire and Oxfordshire","AO","10","10","23720","25630"
"In post","2021","20-29","Home Office","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Home Office","Cheshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Home Office","Devon","AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Home Office","Devon","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Home Office","Dorset and Somerset","AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Home Office","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Home Office","East Anglia","AA","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Home Office","East Anglia","AO","85","70","21450","21430"
"In post","2021","20-29","Home Office","East Anglia","EO","25","25","24940","24890"
"In post","2021","20-29","Home Office","East Anglia","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Home Office","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Home Office","East Wales","AO","25","25","21430","21430"
"In post","2021","20-29","Home Office","East Wales","EO","40","40","24990","24890"
"In post","2021","20-29","Home Office","East Wales","HEO","5","5","[c]","[c]"
"In post","2021","20-29","Home Office","East Yorkshire and Northern Lincolnshire","AA","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Home Office","East Yorkshire and Northern Lincolnshire","AO","30","30","21430","21430"
"In post","2021","20-29","Home Office","East Yorkshire and Northern Lincolnshire","EO","25","25","25040","24890"
"In post","2021","20-29","Home Office","East Yorkshire and Northern Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Home Office","Eastern Scotland","AO","5","5","[c]","[c]"
"In post","2021","20-29","Home Office","Eastern Scotland","EO","15","15","24960","24890"
"In post","2021","20-29","Home Office","Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Home Office","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Home Office","Essex","AO","75","70","21430","21430"
"In post","2021","20-29","Home Office","Essex","EO","35","35","25140","24890"
"In post","2021","20-29","Home Office","Essex","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Home Office","Essex","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","AO","10","10","[c]","[c]"
"In post","2021","20-29","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","EO","20","20","24980","24890"
"In post","2021","20-29","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Home Office","Greater Manchester","AA","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Home Office","Greater Manchester","AO","40","40","21430","21430"
"In post","2021","20-29","Home Office","Greater Manchester","EO","155","150","25080","24890"
"In post","2021","20-29","Home Office","Greater Manchester","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Home Office","Greater Manchester","HEO","40","40","31540","30830"
"In post","2021","20-29","Home Office","Greater Manchester","SEO","15","15","39460","37560"
"In post","2021","20-29","Home Office","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Home Office","Hampshire and Isle of Wight","AO","20","20","21430","21430"
"In post","2021","20-29","Home Office","Hampshire and Isle of Wight","EO","40","40","24990","24890"
"In post","2021","20-29","Home Office","Hampshire and Isle of Wight","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Home Office","Herefordshire, Worcestershire and Warwickshire","AO","10","10","21430","21430"
"In post","2021","20-29","Home Office","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Home Office","Herefordshire, Worcestershire and Warwickshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Home Office","Inner London - East","AO","10","10","25630","25630"
"In post","2021","20-29","Home Office","Inner London - East","EO","35","35","28430","28760"
"In post","2021","20-29","Home Office","Inner London - East","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Home Office","Inner London - East","HEO","10","10","35170","35070"
"In post","2021","20-29","Home Office","Inner London - East","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Home Office","Inner London - West","AA","20","20","22210","22210"
"In post","2021","20-29","Home Office","Inner London - West","AO","35","35","25630","25630"
"In post","2021","20-29","Home Office","Inner London - West","EO","225","225","29340","28670"
"In post","2021","20-29","Home Office","Inner London - West","G6","10","10","[c]","[c]"
"In post","2021","20-29","Home Office","Inner London - West","G7","160","160","58070","57460"
"In post","2021","20-29","Home Office","Inner London - West","HEO","325","325","35180","35070"
"In post","2021","20-29","Home Office","Inner London - West","SEO","240","240","42200","41970"
"In post","2021","20-29","Home Office","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Home Office","Kent","AA","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Home Office","Kent","AO","130","125","21460","21430"
"In post","2021","20-29","Home Office","Kent","EO","145","145","25030","24890"
"In post","2021","20-29","Home Office","Kent","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Home Office","Kent","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Home Office","Leicestershire, Rutland and Northamptonshire","AO","10","10","[c]","[c]"
"In post","2021","20-29","Home Office","Leicestershire, Rutland and Northamptonshire","EO","15","15","25100","24890"
"In post","2021","20-29","Home Office","Lincolnshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Home Office","Merseyside","AA","35","35","17990","17990"
"In post","2021","20-29","Home Office","Merseyside","AO","500","465","21440","21430"
"In post","2021","20-29","Home Office","Merseyside","EO","465","450","24990","24890"
"In post","2021","20-29","Home Office","Merseyside","HEO","70","70","30990","30830"
"In post","2021","20-29","Home Office","Merseyside","SEO","10","10","[c]","[c]"
"In post","2021","20-29","Home Office","Northern Ireland","AO","45","40","21430","21430"
"In post","2021","20-29","Home Office","Northern Ireland","EO","25","25","25530","24890"
"In post","2021","20-29","Home Office","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Home Office","Northumberland and Tyne and Wear","AO","10","10","[c]","[c]"
"In post","2021","20-29","Home Office","Northumberland and Tyne and Wear","EO","25","25","25070","24890"
"In post","2021","20-29","Home Office","Northumberland and Tyne and Wear","HEO","5","5","[c]","[c]"
"In post","2021","20-29","Home Office","Northumberland and Tyne and Wear","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Home Office","Outer London - South","AA","15","15","22210","22210"
"In post","2021","20-29","Home Office","Outer London - South","AO","65","65","25440","25630"
"In post","2021","20-29","Home Office","Outer London - South","EO","185","185","29090","28670"
"In post","2021","20-29","Home Office","Outer London - South","G6","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Home Office","Outer London - South","G7","35","35","58450","57460"
"In post","2021","20-29","Home Office","Outer London - South","HEO","165","165","35360","35070"
"In post","2021","20-29","Home Office","Outer London - South","SEO","70","70","43070","41970"
"In post","2021","20-29","Home Office","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Home Office","Outer London - West and North West","AA","15","15","22210","22210"
"In post","2021","20-29","Home Office","Outer London - West and North West","AO","65","65","25630","25630"
"In post","2021","20-29","Home Office","Outer London - West and North West","EO","175","175","28760","28670"
"In post","2021","20-29","Home Office","Outer London - West and North West","HEO","40","40","35470","35070"
"In post","2021","20-29","Home Office","Outer London - West and North West","SEO","5","5","[c]","[c]"
"In post","2021","20-29","Home Office","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Home Office","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Home Office","Overseas","Unknown","10","10","[c]","[c]"
"In post","2021","20-29","Home Office","South Yorkshire","AA","5","5","[c]","[c]"
"In post","2021","20-29","Home Office","South Yorkshire","AO","205","200","21430","21430"
"In post","2021","20-29","Home Office","South Yorkshire","EO","140","140","25000","24890"
"In post","2021","20-29","Home Office","South Yorkshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Home Office","South Yorkshire","HEO","35","35","31040","30830"
