"Status","Year","Age","Disability","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","65+","Declared non-disabled","Operational Delivery","Outside London","590","[c]","24480","21270"
"Leaver CS","2021","65+","Declared non-disabled","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Other","London","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Other","Outside London","140","[c]","25680","21570"
"Leaver CS","2021","65+","Declared non-disabled","Other","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Planning","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Planning Inspectors","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Policy","London","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Policy","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Project Delivery","Outside London","40","[c]","36190","33300"
"Leaver CS","2021","65+","Declared non-disabled","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Property","London","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Property","Outside London","45","[c]","33420","33630"
"Leaver CS","2021","65+","Declared non-disabled","Psychology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Science and Engineering","Outside London","40","[c]","34660","32670"
"Leaver CS","2021","65+","Declared non-disabled","Security","London","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Security","Outside London","30","[c]","24510","20060"
"Leaver CS","2021","65+","Declared non-disabled","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Unknown","London","125","[c]","34690","30170"
"Leaver CS","2021","65+","Declared non-disabled","Unknown","Outside London","930","[c]","25980","26120"
"Leaver CS","2021","65+","Declared non-disabled","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Medicine","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Operational Delivery","London","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Operational Delivery","Outside London","110","[c]","26600","22360"
"Leaver CS","2021","65+","Undeclared","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Other","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Project Delivery","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Psychology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Science and Engineering","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Unknown","London","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Unknown","Outside London","60","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Digital, Data and Technology","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Medicine","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Medicine","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Operational Delivery","London","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Operational Delivery","Outside London","110","[c]","27860","22820"
"Leaver CS","2021","65+","Unknown","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Other","Outside London","35","[c]","25470","21580"
"Leaver CS","2021","65+","Unknown","Other","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Other","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Property","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Psychology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Science and Engineering","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Security","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Unknown","London","40","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Unknown","Outside London","185","[c]","35880","29550"
"Leaver CS","2021","65+","Unknown","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Other","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","London","60","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","Outside London","40","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared disabled","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared disabled","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared disabled","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared disabled","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared disabled","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared non-disabled","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared non-disabled","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared non-disabled","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared non-disabled","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared non-disabled","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Commercial","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Economics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Economics","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Human Resources","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Human Resources","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","International Trade","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Legal","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Operational Delivery","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Operational Delivery","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Other","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Planning","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Planning","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Policy","London","45","[c]","36570","32830"
"Leaver Dept.","2021","20-29","Declared disabled","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Project Delivery","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Psychology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Psychology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Science and Engineering","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Social Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Unknown","London","45","[c]","34800","32910"
"Leaver Dept.","2021","20-29","Declared disabled","Unknown","Outside London","40","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Unknown","Unknown","30","[c]","32650","32000"
"Leaver Dept.","2021","20-29","Declared non-disabled","Commercial","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Commercial","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Communications","London","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Digital, Data and Technology","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Digital, Data and Technology","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Economics","London","40","[c]","37510","33990"
"Leaver Dept.","2021","20-29","Declared non-disabled","Economics","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Finance","London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Finance","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Human Resources","London","35","[c]","33200","31180"
"Leaver Dept.","2021","20-29","Declared non-disabled","Human Resources","Outside London","30","[c]","29690","27630"
"Leaver Dept.","2021","20-29","Declared non-disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Intelligence Analysis","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","International Trade","London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Legal","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Operational Delivery","London","145","[c]","31050","28810"
"Leaver Dept.","2021","20-29","Declared non-disabled","Operational Delivery","Outside London","265","[c]","22370","21170"
"Leaver Dept.","2021","20-29","Declared non-disabled","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Operational Research","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Operational Research","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Other","London","40","[c]","32160","28880"
"Leaver Dept.","2021","20-29","Declared non-disabled","Other","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Planning","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Planning","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Policy","London","315","[c]","36800","33570"
"Leaver Dept.","2021","20-29","Declared non-disabled","Policy","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Project Delivery","London","30","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Project Delivery","Outside London","55","[c]","27540","25550"
"Leaver Dept.","2021","20-29","Declared non-disabled","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Psychology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Psychology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Science and Engineering","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Security","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Social Research","London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Social Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Statistics","London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Statistics","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Unknown","London","465","[c]","35100","34190"
"Leaver Dept.","2021","20-29","Declared non-disabled","Unknown","Outside London","445","[c]","25250","25790"
"Leaver Dept.","2021","20-29","Declared non-disabled","Unknown","Overseas","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Unknown","Unknown","130","[c]","33050","32000"
"Leaver Dept.","2021","20-29","Undeclared","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Economics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Economics","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","International Trade","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Operational Delivery","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Operational Delivery","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Other","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Planning","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Policy","London","35","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Psychology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Unknown","London","50","[c]","37430","34700"
"Leaver Dept.","2021","20-29","Undeclared","Unknown","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Commercial","London","[c]","[c]","[c]","[c]"
