"Status","Year","Ethnicity","Function_of_post","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","White","Property","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Property","South East (England)","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Property","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Property","South East (England)","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Property","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Property","South West (England)","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Property","South West (England)","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Property","South West (England)","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Property","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Property","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Property","South West (England)","HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Property","South West (England)","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Property","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Property","Wales","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Property","Wales","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Property","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Property","Wales","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Property","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Property","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Property","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Property","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Property","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Property","West Midlands (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Property","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Property","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Property","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Property","West Midlands (England)","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Property","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Property","Yorkshire and The Humber","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Property","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Property","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Property","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Property","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Property","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Security","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Security","East Midlands (England)","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Security","East of England","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Security","East of England","AO","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Security","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Security","East of England","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Security","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Security","London","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Security","London","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Security","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Security","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Security","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Security","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Security","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Security","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Security","North West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Security","North West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Security","North West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Security","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Security","Northern Ireland","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Security","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Security","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Security","Scotland","AA","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Security","Scotland","AO","30","[c]","[c]","[c]"
"Leaver CS","2021","White","Security","Scotland","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Security","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Security","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Security","South East (England)","AA","25","[c]","[c]","[c]"
"Leaver CS","2021","White","Security","South East (England)","AO","35","[c]","32380","32640"
"Leaver CS","2021","White","Security","South East (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Security","South East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Security","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Security","South East (England)","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Security","South West (England)","AA","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Security","South West (England)","AO","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Security","South West (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Security","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Security","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Security","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Security","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Security","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Security","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Security","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Security","Wales","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Security","Wales","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Security","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Security","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Security","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Security","West Midlands (England)","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Security","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Security","Yorkshire and The Humber","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Security","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Security","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Security","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","East Midlands (England)","AA","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","East Midlands (England)","AO","185","[c]","20720","20920"
"Leaver CS","2021","White","Unknown","East Midlands (England)","EO","160","[c]","28480","27570"
"Leaver CS","2021","White","Unknown","East Midlands (England)","G6","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","East Midlands (England)","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","East Midlands (England)","HEO","80","[c]","33410","33370"
"Leaver CS","2021","White","Unknown","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","East Midlands (England)","SEO","45","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","East of England","AA","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","East of England","AO","180","[c]","21880","21130"
"Leaver CS","2021","White","Unknown","East of England","EO","220","[c]","28170","27570"
"Leaver CS","2021","White","Unknown","East of England","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","East of England","G7","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","East of England","HEO","105","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","East of England","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","East of England","SEO","35","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","London","AA","40","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","London","AO","130","[c]","25020","25110"
"Leaver CS","2021","White","Unknown","London","EO","220","[c]","29650","29910"
"Leaver CS","2021","White","Unknown","London","G6","80","[c]","71560","70680"
"Leaver CS","2021","White","Unknown","London","G7","145","[c]","56960","56360"
"Leaver CS","2021","White","Unknown","London","HEO","180","[c]","35290","35900"
"Leaver CS","2021","White","Unknown","London","SCS level","70","[c]","90370","83730"
"Leaver CS","2021","White","Unknown","London","SEO","135","[c]","42700","41970"
"Leaver CS","2021","White","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","North East (England)","AA","45","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","North East (England)","AO","520","[c]","20820","21010"
"Leaver CS","2021","White","Unknown","North East (England)","EO","210","[c]","27290","27570"
"Leaver CS","2021","White","Unknown","North East (England)","G6","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","North East (England)","G7","25","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","North East (England)","HEO","60","[c]","33390","33450"
"Leaver CS","2021","White","Unknown","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","North East (England)","SEO","40","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","North West (England)","AA","30","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","North West (England)","AO","530","[c]","20770","21010"
"Leaver CS","2021","White","Unknown","North West (England)","EO","365","[c]","26760","27570"
"Leaver CS","2021","White","Unknown","North West (England)","G6","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","North West (England)","G7","45","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","North West (England)","HEO","100","[c]","32380","32170"
"Leaver CS","2021","White","Unknown","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","North West (England)","SEO","70","[c]","38590","37810"
"Leaver CS","2021","White","Unknown","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","Northern Ireland","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","Northern Ireland","AO","60","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","Northern Ireland","EO","35","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","Northern Ireland","HEO","25","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","Northern Ireland","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","Overseas","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","Overseas","HEO","45","[c]","35980","36960"
"Leaver CS","2021","White","Unknown","Overseas","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","Scotland","AA","60","[c]","21020","21150"
"Leaver CS","2021","White","Unknown","Scotland","AO","455","[c]","21210","21010"
"Leaver CS","2021","White","Unknown","Scotland","EO","265","[c]","27290","27570"
"Leaver CS","2021","White","Unknown","Scotland","G6","45","[c]","72930","73940"
"Leaver CS","2021","White","Unknown","Scotland","G7","40","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","Scotland","HEO","115","[c]","34070","34290"
"Leaver CS","2021","White","Unknown","Scotland","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","Scotland","SEO","85","[c]","43890","46600"
"Leaver CS","2021","White","Unknown","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","South East (England)","AA","50","[c]","19220","19050"
"Leaver CS","2021","White","Unknown","South East (England)","AO","260","[c]","21660","21010"
"Leaver CS","2021","White","Unknown","South East (England)","EO","275","[c]","28530","27570"
"Leaver CS","2021","White","Unknown","South East (England)","G6","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","South East (England)","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","South East (England)","HEO","90","[c]","35110","34290"
"Leaver CS","2021","White","Unknown","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","South East (England)","SEO","25","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","South West (England)","AA","25","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","South West (England)","AO","220","[c]","21100","21010"
"Leaver CS","2021","White","Unknown","South West (England)","EO","160","[c]","27330","27570"
"Leaver CS","2021","White","Unknown","South West (England)","G6","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","South West (England)","G7","25","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","South West (England)","HEO","85","[c]","33240","33300"
"Leaver CS","2021","White","Unknown","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","South West (England)","SEO","40","[c]","41190","40580"
"Leaver CS","2021","White","Unknown","South West (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","Unknown","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","Unknown","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","Wales","AA","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","Wales","AO","335","[c]","21110","21010"
"Leaver CS","2021","White","Unknown","Wales","EO","240","[c]","28320","27570"
"Leaver CS","2021","White","Unknown","Wales","G6","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","Wales","G7","35","[c]","[c]","[c]"
