"Status","Year","Age","Parent_department","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","60-64","Ministry of Justice","Dorset and Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","East Anglia","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","East Anglia","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","East Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","East Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Essex","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Essex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Greater Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Hampshire and Isle of Wight","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Inner London - East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Inner London - West","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Kent","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Kent","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Lancashire","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Northumberland and Tyne and Wear","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Northumberland and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Outer London - East and North East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Outer London - East and North East","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Outer London - South","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Outer London - West and North West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Shropshire and Staffordshire","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","South Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Surrey, East and West Sussex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Tees Valley and Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","West Central Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","West Wales and The Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","West Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","West Yorkshire","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","National Crime Agency","Cheshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","National Crime Agency","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","National Crime Agency","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","National Crime Agency","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","National Crime Agency","Inner London - East","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","National Crime Agency","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","National Crime Agency","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","National Crime Agency","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","National Crime Agency","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","National Crime Agency","West Wales and The Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","National Crime Agency","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","National Crime Agency","West Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","National Crime Agency","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Office for Standards in Education","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Office for Standards in Education","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Office of Gas and Electricity Markets","Inner London - East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Office of Gas and Electricity Markets","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Office of Gas and Electricity Markets","West Central Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Office of Gas and Electricity Markets","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Office of Qualifications and Examinations Regulation","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Office of Qualifications and Examinations Regulation","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Office of Qualifications and Examinations Regulation","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other Cabinet Office Agencies","Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other Cabinet Office Agencies","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other Cabinet Office Agencies","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other Cabinet Office Agencies","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scottish Government","Eastern Scotland","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scottish Government","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scottish Government","Eastern Scotland","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scottish Government","Eastern Scotland","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scottish Government","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scottish Government","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scottish Government","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scottish Government","North Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scottish Government","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scottish Government","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scottish Government","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scottish Government","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scottish Government","West Central Scotland","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scottish Government","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scottish Government","West Central Scotland","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","The National Archives","Outer London - West and North West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","The National Archives","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","UK Export Finance","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","UK Export Finance","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","United Kingdom Statistics Authority","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","United Kingdom Statistics Authority","East Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","United Kingdom Statistics Authority","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","United Kingdom Statistics Authority","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","United Kingdom Statistics Authority","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","United Kingdom Statistics Authority","Hampshire and Isle of Wight","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","United Kingdom Statistics Authority","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","United Kingdom Statistics Authority","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","United Kingdom Statistics Authority","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","United Kingdom Statistics Authority","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","United Kingdom Statistics Authority","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Welsh Government","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Welsh Government","East Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Welsh Government","East Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Welsh Government","West Wales and The Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Welsh Government","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Welsh Government","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Welsh Government","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Attorney General's Departments","Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Attorney General's Departments","Essex","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Attorney General's Departments","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Attorney General's Departments","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Attorney General's Departments","Outer London - South","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Attorney General's Departments","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Cabinet Office","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Cabinet Office","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Cabinet Office","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Cabinet Office","West Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Cabinet Office","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Cabinet Office","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Business, Energy and Industrial Strategy","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Business, Energy and Industrial Strategy","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Business, Energy and Industrial Strategy","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Business, Energy and Industrial Strategy","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Business, Energy and Industrial Strategy","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Digital, Culture, Media and Sport","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Digital, Culture, Media and Sport","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Education","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Education","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Environment, Food and Rural Affairs","Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Environment, Food and Rural Affairs","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Environment, Food and Rural Affairs","Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Environment, Food and Rural Affairs","Kent","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Environment, Food and Rural Affairs","Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Environment, Food and Rural Affairs","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Transport","Hampshire and Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Transport","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Transport","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Transport","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Transport","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Transport","West Central Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Transport","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Transport","West Wales and The Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Transport","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Transport","West Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Transport","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Transport","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions","Bedfordshire and Hertfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions","Derbyshire and Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions","Devon","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions","Dorset and Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions","East Anglia","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions","Greater Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions","Hampshire and Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions","Inner London - East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions","Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions","Kent","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions","Kent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions","Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions","Northumberland and Tyne and Wear","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions","Northumberland and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions","Outer London - East and North East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions","Outer London - South","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions","Outer London - West and North West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions","Shropshire and Staffordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
