"Status","Year","Disability","Function_of_post","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Counter Fraud","Counter Fraud","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Counter Fraud","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Counter Fraud","London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Counter Fraud","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Counter Fraud","North West (England)","10","10","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Counter Fraud","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Counter Fraud","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Counter Fraud","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Counter Fraud","West Midlands (England)","5","5","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Counter Fraud","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Economics","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Finance","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Intelligence Analysis","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Intelligence Analysis","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Intelligence Analysis","London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Intelligence Analysis","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Intelligence Analysis","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Intelligence Analysis","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Intelligence Analysis","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Intelligence Analysis","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Intelligence Analysis","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Intelligence Analysis","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Intelligence Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Intelligence Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Knowledge and Information Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Knowledge and Information Management","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Knowledge and Information Management","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Knowledge and Information Management","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Knowledge and Information Management","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Knowledge and Information Management","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Knowledge and Information Management","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Knowledge and Information Management","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Legal","East Midlands (England)","15","10","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Legal","East of England","30","25","29180","26400"
"In post","2021","Declared disabled","Counter Fraud","Legal","London","45","45","36060","32520"
"In post","2021","Declared disabled","Counter Fraud","Legal","North East (England)","10","10","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Legal","North West (England)","30","30","31880","28130"
"In post","2021","Declared disabled","Counter Fraud","Legal","Northern Ireland","20","15","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Legal","Scotland","20","15","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Legal","South East (England)","10","10","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Legal","South West (England)","10","5","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Legal","Wales","15","15","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Legal","West Midlands (England)","10","10","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Legal","Yorkshire and The Humber","20","15","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Operational Delivery","East Midlands (England)","20","20","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Operational Delivery","East of England","5","5","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Operational Delivery","London","45","40","33910","29570"
"In post","2021","Declared disabled","Counter Fraud","Operational Delivery","North East (England)","20","20","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Operational Delivery","North West (England)","65","60","30980","28130"
"In post","2021","Declared disabled","Counter Fraud","Operational Delivery","Northern Ireland","15","15","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Operational Delivery","Scotland","30","30","29070","27010"
"In post","2021","Declared disabled","Counter Fraud","Operational Delivery","South East (England)","10","10","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Operational Delivery","South West (England)","10","10","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Operational Delivery","Wales","10","10","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Operational Delivery","West Midlands (England)","25","25","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Operational Delivery","Yorkshire and The Humber","30","25","26880","25560"
"In post","2021","Declared disabled","Counter Fraud","Operational Research","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Operational Research","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Operational Research","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Operational Research","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Operational Research","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Operational Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Other","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Other","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Other","London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Other","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Other","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Other","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Other","Scotland","5","5","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Other","South East (England)","10","10","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Other","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Other","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Other","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Other","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Policy","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Policy","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Tax","East Midlands (England)","5","5","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Tax","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Tax","London","25","20","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Tax","North East (England)","15","15","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Tax","North West (England)","35","30","38320","34960"
"In post","2021","Declared disabled","Counter Fraud","Tax","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Tax","Scotland","20","15","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Tax","South East (England)","10","5","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Tax","South West (England)","15","10","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Tax","Wales","5","5","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Tax","West Midlands (England)","15","15","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Tax","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Unknown","London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Unknown","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Unknown","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt","Finance","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt","Operational Delivery","East Midlands (England)","10","10","[c]","[c]"
"In post","2021","Declared disabled","Debt","Operational Delivery","East of England","15","10","[c]","[c]"
"In post","2021","Declared disabled","Debt","Operational Delivery","London","45","40","26760","25630"
"In post","2021","Declared disabled","Debt","Operational Delivery","North East (England)","30","25","[c]","[c]"
"In post","2021","Declared disabled","Debt","Operational Delivery","North West (England)","25","25","[c]","[c]"
"In post","2021","Declared disabled","Debt","Operational Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt","Operational Delivery","Scotland","120","100","22180","21400"
"In post","2021","Declared disabled","Debt","Operational Delivery","South East (England)","5","5","[c]","[c]"
