"Status","Year","Organisation","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Public Health England","Devon CC","40","35","51840","47310"
"In post","2021","Public Health England","East Kent","10","5","[c]","[c]"
"In post","2021","Public Health England","East Surrey","10","10","49990","46290"
"In post","2021","Public Health England","East Sussex CC","10","10","37050","39400"
"In post","2021","Public Health England","Glasgow City","15","15","36690","35400"
"In post","2021","Public Health England","Gloucestershire","15","15","38030","29270"
"In post","2021","Public Health England","Harrow and Hillingdon","15","15","57840","48790"
"In post","2021","Public Health England","Heart of Essex","10","10","50310","41640"
"In post","2021","Public Health England","Hertfordshire","15","15","59480","50400"
"In post","2021","Public Health England","Lambeth","1785","1620","49420","41500"
"In post","2021","Public Health England","Leeds","260","235","42860","37190"
"In post","2021","Public Health England","Leicestershire CC and Rutland","20","20","48340","42530"
"In post","2021","Public Health England","Lewisham and Southwark","75","70","53610","49010"
"In post","2021","Public Health England","Liverpool","110","100","45870","37860"
"In post","2021","Public Health England","Manchester","390","355","34000","28200"
"In post","2021","Public Health England","Mid Kent","35","35","48430","40280"
"In post","2021","Public Health England","Mid Lancashire","50","45","45140","37120"
"In post","2021","Public Health England","North Nottinghamshire","10","10","[c]","[c]"
"In post","2021","Public Health England","North Yorkshire CC","20","20","36730","27900"
"In post","2021","Public Health England","Nottingham","160","150","43540","36330"
"In post","2021","Public Health England","Oxfordshire","365","325","44390","40030"
"In post","2021","Public Health England","Sheffield","50","45","33230","29270"
"In post","2021","Public Health England","Solihull","[c]","[c]","[c]","[c]"
"In post","2021","Public Health England","Somerset","10","10","[c]","[c]"
"In post","2021","Public Health England","South Hampshire","30","25","54760","49340"
"In post","2021","Public Health England","Southampton","[c]","[c]","[c]","[c]"
"In post","2021","Public Health England","Staffordshire CC","5","5","[c]","[c]"
"In post","2021","Public Health England","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","Public Health England","Tyneside","140","120","45510","38690"
"In post","2021","Public Health England","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Public Health England","West Essex","70","60","46180","36160"
"In post","2021","Public Health England","West Sussex (North East)","50","45","52000","50770"
"In post","2021","Public Health England","Wiltshire","795","740","37250","34530"
"In post","2021","Public Health England","York","75","70","46470","40560"
"In post","2021","Queen Elizabeth II Centre","Westminster","40","40","41060","34720"
"In post","2021","Registers of Scotland","City of Edinburgh","980","940","32860","30080"
"In post","2021","Registers of Scotland","Glasgow City","180","170","32980","30080"
"In post","2021","Revenue Scotland","City of Edinburgh","55","55","43440","38540"
"In post","2021","Royal Fleet Auxiliary","Unknown","1835","1835","37620","34460"
"In post","2021","Rural Payments Agency","Berkshire","180","170","30530","25770"
"In post","2021","Rural Payments Agency","Bristol, City of","35","30","28760","25190"
"In post","2021","Rural Payments Agency","Cambridgeshire CC","40","40","27390","25190"
"In post","2021","Rural Payments Agency","Cheshire East","100","95","25310","24920"
"In post","2021","Rural Payments Agency","Cornwall and Isles of Scilly","10","10","[c]","[c]"
"In post","2021","Rural Payments Agency","Devon CC","215","195","27760","25740"
"In post","2021","Rural Payments Agency","East Cumbria","285","255","26550","24920"
"In post","2021","Rural Payments Agency","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Gwynedd","5","5","[c]","[c]"
"In post","2021","Rural Payments Agency","Heart of Essex","5","5","[c]","[c]"
"In post","2021","Rural Payments Agency","Leeds","55","55","25660","22980"
"In post","2021","Rural Payments Agency","Lincolnshire","5","5","[c]","[c]"
"In post","2021","Rural Payments Agency","Mid Kent","5","5","[c]","[c]"
"In post","2021","Rural Payments Agency","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","North Yorkshire CC","10","10","30650","29180"
"In post","2021","Rural Payments Agency","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Norwich and East Norfolk","5","5","[c]","[c]"
"In post","2021","Rural Payments Agency","Nottingham","65","60","25370","25100"
"In post","2021","Rural Payments Agency","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Shropshire CC","10","10","[c]","[c]"
"In post","2021","Rural Payments Agency","Somerset","15","15","24400","21050"
"In post","2021","Rural Payments Agency","South Hampshire","10","5","[c]","[c]"
"In post","2021","Rural Payments Agency","Tyneside","305","280","27510","24920"
"In post","2021","Rural Payments Agency","West Cumbria","475","425","23930","21050"
"In post","2021","Rural Payments Agency","West Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Worcestershire","140","130","25360","24920"
"In post","2021","Rural Payments Agency","York","165","155","27640","25190"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","City of Edinburgh","80","80","47970","46600"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Westminster","35","35","48050","43960"
"In post","2021","Scottish Courts and Tribunals Service","Aberdeen City and Aberdeenshire","80","70","24440","22820"
"In post","2021","Scottish Courts and Tribunals Service","Angus and Dundee City","65","55","24910","22820"
"In post","2021","Scottish Courts and Tribunals Service","Caithness and Sutherland and Ross and Cromarty","10","5","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","City of Edinburgh","880","835","30250","29350"
"In post","2021","Scottish Courts and Tribunals Service","Clackmannanshire and Fife","70","55","24640","22820"
"In post","2021","Scottish Courts and Tribunals Service","Dumfries and Galloway","25","20","24780","22820"
"In post","2021","Scottish Courts and Tribunals Service","East Ayrshire and North Ayrshire mainland","40","35","25010","22820"
"In post","2021","Scottish Courts and Tribunals Service","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","30","25","25340","22820"
"In post","2021","Scottish Courts and Tribunals Service","Falkirk","40","30","22970","22820"
"In post","2021","Scottish Courts and Tribunals Service","Glasgow City","190","165","26110","22820"
"In post","2021","Scottish Courts and Tribunals Service","Inverclyde, East Renfrewshire and Renfrewshire","80","65","26940","22820"
"In post","2021","Scottish Courts and Tribunals Service","Inverness and Nairn and Moray, Badenoch and Strathspey","50","45","27630","26550"
"In post","2021","Scottish Courts and Tribunals Service","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","20","10","24230","22820"
"In post","2021","Scottish Courts and Tribunals Service","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","North Lanarkshire","45","40","28670","26550"
"In post","2021","Scottish Courts and Tribunals Service","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","Perth and Kinross and Stirling","35","35","30820","29350"
"In post","2021","Scottish Courts and Tribunals Service","Scottish Borders","15","15","24640","22820"
"In post","2021","Scottish Courts and Tribunals Service","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","South Ayrshire","25","25","24500","22820"
"In post","2021","Scottish Courts and Tribunals Service","South Lanarkshire","70","60","24900","22820"
"In post","2021","Scottish Courts and Tribunals Service","West Lothian","30","25","24200","22820"
"In post","2021","Scottish Fiscal Commission","City of Edinburgh","20","20","47760","46600"
"In post","2021","Scottish Forestry","Aberdeen City and Aberdeenshire","15","10","30990","28630"
"In post","2021","Scottish Forestry","Caithness and Sutherland and Ross and Cromarty","25","20","31260","29140"
"In post","2021","Scottish Forestry","City of Edinburgh","80","75","41800","38450"
"In post","2021","Scottish Forestry","Dumfries and Galloway","20","20","31370","28120"
"In post","2021","Scottish Forestry","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Forestry","Perth and Kinross and Stirling","25","20","30330","28120"
"In post","2021","Scottish Forestry","Scottish Borders","10","5","[c]","[c]"
"In post","2021","Scottish Forestry","South Lanarkshire","20","20","31090","30160"
"In post","2021","Scottish Government (excl. agencies)","Aberdeen City and Aberdeenshire","365","340","36450","32630"
"In post","2021","Scottish Government (excl. agencies)","Angus and Dundee City","35","30","36980","32140"
"In post","2021","Scottish Government (excl. agencies)","Caithness and Sutherland and Ross and Cromarty","40","40","29080","29190"
"In post","2021","Scottish Government (excl. agencies)","Camden and City of London","20","20","56350","46600"
"In post","2021","Scottish Government (excl. agencies)","City of Edinburgh","5415","5190","44370","39660"
"In post","2021","Scottish Government (excl. agencies)","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Dumfries and Galloway","30","30","30670","29190"
"In post","2021","Scottish Government (excl. agencies)","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Falkirk","50","50","48270","50700"
"In post","2021","Scottish Government (excl. agencies)","Glasgow City","1360","1320","43660","39660"
"In post","2021","Scottish Government (excl. agencies)","Inverness and Nairn and Moray, Badenoch and Strathspey","90","85","32910","29190"
"In post","2021","Scottish Government (excl. agencies)","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","70","65","28680","27150"
"In post","2021","Scottish Government (excl. agencies)","Na h-Eileanan Siar","30","25","29160","29190"
"In post","2021","Scottish Government (excl. agencies)","Orkney Islands","15","15","33560","29190"
"In post","2021","Scottish Government (excl. agencies)","Overseas","15","15","76280","70780"
"In post","2021","Scottish Government (excl. agencies)","Perth and Kinross and Stirling","120","110","34080","29190"
"In post","2021","Scottish Government (excl. agencies)","Scottish Borders","50","45","30960","29190"
"In post","2021","Scottish Government (excl. agencies)","Shetland Islands","15","15","30460","28170"
"In post","2021","Scottish Government (excl. agencies)","South Ayrshire","50","50","31780","29190"
"In post","2021","Scottish Government (excl. agencies)","South Lanarkshire","20","20","32760","29190"
"In post","2021","Scottish Government (excl. agencies)","West Lothian","25","25","46160","46600"
"In post","2021","Scottish Housing Regulator","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Housing Regulator","Glasgow City","45","45","54220","52480"
"In post","2021","Scottish Prison Service","Aberdeen City and Aberdeenshire","310","295","30160","28870"
"In post","2021","Scottish Prison Service","City of Edinburgh","780","725","35090","33650"
"In post","2021","Scottish Prison Service","Clackmannanshire and Fife","395","375","30970","33650"
"In post","2021","Scottish Prison Service","Dumfries and Galloway","165","150","30200","30930"
"In post","2021","Scottish Prison Service","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","340","330","31160","33650"
"In post","2021","Scottish Prison Service","Falkirk","510","470","31660","33650"
"In post","2021","Scottish Prison Service","Glasgow City","620","580","31110","33650"
"In post","2021","Scottish Prison Service","Inverclyde, East Renfrewshire and Renfrewshire","205","185","30860","33650"
"In post","2021","Scottish Prison Service","Inverness and Nairn and Moray, Badenoch and Strathspey","120","110","30900","33650"
"In post","2021","Scottish Prison Service","North Lanarkshire","375","350","31290","33650"
"In post","2021","Scottish Prison Service","Perth and Kinross and Stirling","650","615","31050","33650"
"In post","2021","Scottish Prison Service","West Lothian","10","10","33400","39500"
"In post","2021","Scottish Public Pensions Agency","Scottish Borders","285","260","29650","26160"
"In post","2021","Serious Fraud Office","Westminster","490","480","46240","40700"
"In post","2021","Social Security Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
