"Status","Year","Age","Disability","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","40-49","Unknown","Outside London","AA/AO","395","[c]","21350","21010"
"Leaver CS","2021","40-49","Unknown","Outside London","EO","165","[c]","27290","27570"
"Leaver CS","2021","40-49","Unknown","Outside London","G6/G7","70","[c]","58970","55010"
"Leaver CS","2021","40-49","Unknown","Outside London","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Outside London","SEO/HEO","130","[c]","37400","37740"
"Leaver CS","2021","40-49","Unknown","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Overseas","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Unknown","Unknown","70","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","London","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","London","EO","30","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","London","G6/G7","25","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","London","SEO/HEO","35","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Outside London","AA/AO","290","[c]","21330","20530"
"Leaver CS","2021","50-59","Declared disabled","Outside London","EO","220","[c]","27680","27570"
"Leaver CS","2021","50-59","Declared disabled","Outside London","G6/G7","60","[c]","62590","57190"
"Leaver CS","2021","50-59","Declared disabled","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Outside London","SEO/HEO","165","[c]","37860","37360"
"Leaver CS","2021","50-59","Declared disabled","Outside London","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared non-disabled","London","AA/AO","110","[c]","23540","23500"
"Leaver CS","2021","50-59","Declared non-disabled","London","EO","100","[c]","29310","30020"
"Leaver CS","2021","50-59","Declared non-disabled","London","G6/G7","150","[c]","63930","62860"
"Leaver CS","2021","50-59","Declared non-disabled","London","SCS level","55","[c]","111670","102400"
"Leaver CS","2021","50-59","Declared non-disabled","London","SEO/HEO","145","[c]","39600","38990"
"Leaver CS","2021","50-59","Declared non-disabled","London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared non-disabled","Outside London","AA/AO","1125","[c]","21200","21010"
"Leaver CS","2021","50-59","Declared non-disabled","Outside London","EO","780","[c]","27500","27570"
"Leaver CS","2021","50-59","Declared non-disabled","Outside London","G6/G7","290","[c]","61030","59160"
"Leaver CS","2021","50-59","Declared non-disabled","Outside London","SCS level","30","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared non-disabled","Outside London","SEO/HEO","710","[c]","37620","36240"
"Leaver CS","2021","50-59","Declared non-disabled","Outside London","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared non-disabled","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared non-disabled","Overseas","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared non-disabled","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared non-disabled","Overseas","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared non-disabled","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared non-disabled","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared non-disabled","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared non-disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared non-disabled","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","London","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","London","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","London","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","London","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Outside London","AA/AO","210","[c]","22920","21010"
"Leaver CS","2021","50-59","Undeclared","Outside London","EO","80","[c]","28110","27240"
"Leaver CS","2021","50-59","Undeclared","Outside London","G6/G7","35","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Outside London","SEO/HEO","110","[c]","38470","37020"
"Leaver CS","2021","50-59","Undeclared","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","London","AA/AO","35","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","London","EO","35","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","London","G6/G7","55","[c]","65410","64090"
"Leaver CS","2021","50-59","Unknown","London","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","London","SEO/HEO","40","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Outside London","AA/AO","490","[c]","21550","21010"
"Leaver CS","2021","50-59","Unknown","Outside London","EO","245","[c]","28700","27570"
"Leaver CS","2021","50-59","Unknown","Outside London","G6/G7","90","[c]","60550","57140"
"Leaver CS","2021","50-59","Unknown","Outside London","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Outside London","SEO/HEO","210","[c]","37710","38210"
"Leaver CS","2021","50-59","Unknown","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Overseas","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Unknown","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Unknown","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Unknown","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Unknown","Unknown","100","[c]","39190","34160"
"Leaver CS","2021","60-64","Declared disabled","London","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","London","EO","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","London","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Outside London","AA/AO","210","[c]","20590","20810"
"Leaver CS","2021","60-64","Declared disabled","Outside London","EO","155","[c]","27640","27570"
"Leaver CS","2021","60-64","Declared disabled","Outside London","G6/G7","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Outside London","SEO/HEO","85","[c]","36600","35350"
"Leaver CS","2021","60-64","Declared disabled","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","London","AA/AO","65","[c]","23880","24210"
"Leaver CS","2021","60-64","Declared non-disabled","London","EO","75","[c]","29640","29590"
"Leaver CS","2021","60-64","Declared non-disabled","London","G6/G7","100","[c]","66060","64110"
"Leaver CS","2021","60-64","Declared non-disabled","London","SCS level","40","[c]","100500","90660"
"Leaver CS","2021","60-64","Declared non-disabled","London","SEO/HEO","105","[c]","42100","41770"
"Leaver CS","2021","60-64","Declared non-disabled","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Outside London","AA/AO","900","[c]","21340","21010"
"Leaver CS","2021","60-64","Declared non-disabled","Outside London","EO","650","[c]","27450","27570"
"Leaver CS","2021","60-64","Declared non-disabled","Outside London","G6/G7","265","[c]","61840","59870"
"Leaver CS","2021","60-64","Declared non-disabled","Outside London","SCS level","40","[c]","97840","99210"
"Leaver CS","2021","60-64","Declared non-disabled","Outside London","SEO/HEO","640","[c]","37940","36210"
"Leaver CS","2021","60-64","Declared non-disabled","Outside London","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Overseas","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","London","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","London","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Outside London","AA/AO","135","[c]","21710","20600"
"Leaver CS","2021","60-64","Undeclared","Outside London","EO","60","[c]","28760","27570"
"Leaver CS","2021","60-64","Undeclared","Outside London","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Outside London","SEO/HEO","80","[c]","37500","34600"
"Leaver CS","2021","60-64","Undeclared","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","London","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","London","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","London","G6/G7","30","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","London","SEO/HEO","30","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Outside London","AA/AO","255","[c]","21930","21010"
"Leaver CS","2021","60-64","Unknown","Outside London","EO","125","[c]","28760","27570"
"Leaver CS","2021","60-64","Unknown","Outside London","G6/G7","65","[c]","61980","59470"
"Leaver CS","2021","60-64","Unknown","Outside London","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Outside London","SEO/HEO","150","[c]","38550","37440"
"Leaver CS","2021","60-64","Unknown","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Unknown","Unknown","60","[c]","42950","37300"
"Leaver CS","2021","65+","Declared disabled","London","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","London","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Outside London","AA/AO","255","[c]","20570","20690"
"Leaver CS","2021","65+","Declared disabled","Outside London","EO","150","[c]","27440","27570"
"Leaver CS","2021","65+","Declared disabled","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Outside London","SEO/HEO","60","[c]","36870","34290"
"Leaver CS","2021","65+","Declared disabled","Outside London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","London","AA/AO","115","[c]","23080","23500"
"Leaver CS","2021","65+","Declared non-disabled","London","EO","70","[c]","30090","30290"
"Leaver CS","2021","65+","Declared non-disabled","London","G6/G7","40","[c]","63000","61980"
"Leaver CS","2021","65+","Declared non-disabled","London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","London","SEO/HEO","50","[c]","39050","39000"
"Leaver CS","2021","65+","Declared non-disabled","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Outside London","AA/AO","975","[c]","20520","20520"
"Leaver CS","2021","65+","Declared non-disabled","Outside London","EO","485","[c]","27230","27570"
