"Status","Year","Parent_department","Region_ITL3","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Ministry of Justice","Haringey and Islington","London","Heterosexual / straight","55","[c]","25940","26410"
"New entrant CS","2021","Ministry of Justice","Haringey and Islington","London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Haringey and Islington","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Haringey and Islington","London","Unknown","130","[c]","26020","25450"
"New entrant CS","2021","Ministry of Justice","Harrow and Hillingdon","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Harrow and Hillingdon","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Harrow and Hillingdon","London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Hartlepool and Stockton-on-Tees","Outside London","Heterosexual / straight","40","[c]","22460","22850"
"New entrant CS","2021","Ministry of Justice","Hartlepool and Stockton-on-Tees","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Hartlepool and Stockton-on-Tees","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Hartlepool and Stockton-on-Tees","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Heart of Essex","Outside London","Heterosexual / straight","40","[c]","23960","25850"
"New entrant CS","2021","Ministry of Justice","Heart of Essex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Heart of Essex","Outside London","Unknown","60","[c]","22950","22570"
"New entrant CS","2021","Ministry of Justice","Herefordshire, County of","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Herefordshire, County of","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Herefordshire, County of","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Hertfordshire","Outside London","Heterosexual / straight","75","[c]","24150","24230"
"New entrant CS","2021","Ministry of Justice","Hertfordshire","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Hertfordshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Hertfordshire","Outside London","Unknown","40","[c]","24430","24020"
"New entrant CS","2021","Ministry of Justice","Hounslow and Richmond upon Thames","London","Heterosexual / straight","40","[c]","26090","24660"
"New entrant CS","2021","Ministry of Justice","Hounslow and Richmond upon Thames","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Hounslow and Richmond upon Thames","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Hounslow and Richmond upon Thames","London","Unknown","75","[c]","25980","25930"
"New entrant CS","2021","Ministry of Justice","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Isle of Wight","Outside London","Heterosexual / straight","45","[c]","22530","22850"
"New entrant CS","2021","Ministry of Justice","Isle of Wight","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Isle of Wight","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Kensington & Chelsea and Hammersmith & Fulham","London","Heterosexual / straight","60","[c]","27990","27780"
"New entrant CS","2021","Ministry of Justice","Kensington & Chelsea and Hammersmith & Fulham","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Kensington & Chelsea and Hammersmith & Fulham","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Kensington & Chelsea and Hammersmith & Fulham","London","Unknown","35","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Kent Thames Gateway","Outside London","Heterosexual / straight","75","[c]","26000","27850"
"New entrant CS","2021","Ministry of Justice","Kent Thames Gateway","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Kent Thames Gateway","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Kent Thames Gateway","Outside London","Unknown","80","[c]","24880","27850"
"New entrant CS","2021","Ministry of Justice","Kingston upon Hull, City of","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Kingston upon Hull, City of","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Kingston upon Hull, City of","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Lambeth","London","Heterosexual / straight","35","[c]","28340","30220"
"New entrant CS","2021","Ministry of Justice","Lambeth","London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Lambeth","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Lambeth","London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Lancaster and Wyre","Outside London","Heterosexual / straight","40","[c]","22010","22340"
"New entrant CS","2021","Ministry of Justice","Lancaster and Wyre","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Lancaster and Wyre","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Leeds","Outside London","Heterosexual / straight","145","[c]","26390","22920"
"New entrant CS","2021","Ministry of Justice","Leeds","Outside London","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Leeds","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Leeds","Outside London","Unknown","115","[c]","22300","21170"
"New entrant CS","2021","Ministry of Justice","Leicester","Outside London","Heterosexual / straight","45","[c]","21500","22850"
"New entrant CS","2021","Ministry of Justice","Leicester","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Leicester","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Leicester","Outside London","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Leicestershire CC and Rutland","Outside London","Heterosexual / straight","55","[c]","22310","22850"
"New entrant CS","2021","Ministry of Justice","Leicestershire CC and Rutland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Leicestershire CC and Rutland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Leicestershire CC and Rutland","Outside London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Lewisham and Southwark","London","Heterosexual / straight","50","[c]","26730","26410"
"New entrant CS","2021","Ministry of Justice","Lewisham and Southwark","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Lewisham and Southwark","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Lewisham and Southwark","London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Lincolnshire","Outside London","Heterosexual / straight","55","[c]","23990","22850"
"New entrant CS","2021","Ministry of Justice","Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Lincolnshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Lincolnshire","Outside London","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Liverpool","Outside London","Heterosexual / straight","45","[c]","22310","20600"
"New entrant CS","2021","Ministry of Justice","Liverpool","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Liverpool","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Liverpool","Outside London","Unknown","45","[c]","20960","19930"
"New entrant CS","2021","Ministry of Justice","Luton","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Luton","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Luton","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Luton","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Manchester","Outside London","Heterosexual / straight","60","[c]","24480","22710"
"New entrant CS","2021","Ministry of Justice","Manchester","Outside London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Manchester","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Manchester","Outside London","Unknown","70","[c]","20890","19930"
"New entrant CS","2021","Ministry of Justice","Medway","Outside London","Heterosexual / straight","40","[c]","23880","25850"
"New entrant CS","2021","Ministry of Justice","Medway","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Medway","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Medway","Outside London","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Merton, Kingston upon Thames and Sutton","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Merton, Kingston upon Thames and Sutton","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Merton, Kingston upon Thames and Sutton","London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Mid Kent","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Mid Kent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Mid Kent","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Mid Kent","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Mid Lancashire","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Mid Lancashire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Mid Lancashire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Mid Lancashire","Outside London","Unknown","35","[c]","20600","20600"
"New entrant CS","2021","Ministry of Justice","Milton Keynes","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Milton Keynes","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Milton Keynes","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Milton Keynes","Outside London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Monmouthshire and Newport","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Monmouthshire and Newport","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Monmouthshire and Newport","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Monmouthshire and Newport","Outside London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","North and North East Lincolnshire","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","North and North East Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","North and North East Lincolnshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","North and West Norfolk","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","North and West Norfolk","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","North and West Norfolk","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","North Hampshire","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","North Hampshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","North Hampshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","North Hampshire","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","North Northamptonshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","North Northamptonshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","North Northamptonshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","North Nottinghamshire","Outside London","Heterosexual / straight","35","[c]","21330","20600"
"New entrant CS","2021","Ministry of Justice","North Nottinghamshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","North Nottinghamshire","Outside London","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","North Yorkshire CC","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","North Yorkshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","North Yorkshire CC","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Northumberland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Northumberland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Northumberland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Norwich and East Norfolk","Outside London","Heterosexual / straight","70","[c]","22000","22850"
"New entrant CS","2021","Ministry of Justice","Norwich and East Norfolk","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Norwich and East Norfolk","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Norwich and East Norfolk","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Nottingham","Outside London","Heterosexual / straight","110","[c]","23070","22850"
"New entrant CS","2021","Ministry of Justice","Nottingham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Nottingham","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Nottingham","Outside London","Unknown","45","[c]","20270","18880"
"New entrant CS","2021","Ministry of Justice","Oxfordshire","Outside London","Heterosexual / straight","50","[c]","23590","23340"
"New entrant CS","2021","Ministry of Justice","Oxfordshire","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Oxfordshire","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Oxfordshire","Outside London","Unknown","60","[c]","24770","24620"
"New entrant CS","2021","Ministry of Justice","Peterborough","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Peterborough","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Peterborough","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Peterborough","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Plymouth","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Plymouth","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Plymouth","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Plymouth","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Portsmouth","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Portsmouth","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Portsmouth","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Portsmouth","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Redbridge and Waltham Forest","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Redbridge and Waltham Forest","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Redbridge and Waltham Forest","London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Sandwell","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Sandwell","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Sandwell","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Sefton","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Sefton","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Sheffield","Outside London","Heterosexual / straight","35","[c]","37780","32000"
"New entrant CS","2021","Ministry of Justice","Sheffield","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Sheffield","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Sheffield","Outside London","Unknown","30","[c]","33490","23460"
"New entrant CS","2021","Ministry of Justice","Shropshire CC","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Shropshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Shropshire CC","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Somerset","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Somerset","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Somerset","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Somerset","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","South and West Derbyshire","Outside London","Heterosexual / straight","35","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","South and West Derbyshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","South and West Derbyshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","South and West Derbyshire","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","South Hampshire","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","South Hampshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","South Hampshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","South Lanarkshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","South Lanarkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","South Lanarkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","South Nottinghamshire","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","South Nottinghamshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","South Nottinghamshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","South Nottinghamshire","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","South Teesside","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","South Teesside","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","South Teesside","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","South Teesside","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","South West Wales","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","South West Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","South West Wales","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","South West Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Southampton","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Southampton","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Southampton","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Southend-on-Sea","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Southend-on-Sea","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Staffordshire CC","Outside London","Heterosexual / straight","125","[c]","23000","22920"
"New entrant CS","2021","Ministry of Justice","Staffordshire CC","Outside London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Staffordshire CC","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Staffordshire CC","Outside London","Unknown","105","[c]","22150","22850"
"New entrant CS","2021","Ministry of Justice","Stoke-on-Trent","Outside London","Heterosexual / straight","115","[c]","19240","18880"
"New entrant CS","2021","Ministry of Justice","Stoke-on-Trent","Outside London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Stoke-on-Trent","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Stoke-on-Trent","Outside London","Unknown","50","[c]","19040","18880"
"New entrant CS","2021","Ministry of Justice","Suffolk","Outside London","Heterosexual / straight","125","[c]","24030","24020"
"New entrant CS","2021","Ministry of Justice","Suffolk","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Suffolk","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Suffolk","Outside London","Unknown","40","[c]","22490","21170"
"New entrant CS","2021","Ministry of Justice","Sunderland","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Sunderland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Sunderland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Sunderland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Swansea","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Swansea","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Swansea","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Swansea","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Swindon","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Swindon","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Swindon","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Telford and Wrekin","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Telford and Wrekin","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Telford and Wrekin","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Torbay","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Torbay","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Torbay","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Tower Hamlets","London","Heterosexual / straight","130","[c]","38410","33930"
"New entrant CS","2021","Ministry of Justice","Tower Hamlets","London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Tower Hamlets","London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Tower Hamlets","London","Unknown","90","[c]","36000","30850"
"New entrant CS","2021","Ministry of Justice","Tyneside","Outside London","Heterosexual / straight","40","[c]","22510","18880"
"New entrant CS","2021","Ministry of Justice","Tyneside","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Tyneside","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Tyneside","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Unknown","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Wakefield","Outside London","Heterosexual / straight","30","[c]","22770","22850"
"New entrant CS","2021","Ministry of Justice","Wakefield","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Wakefield","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Wakefield","Outside London","Unknown","45","[c]","21340","20600"
"New entrant CS","2021","Ministry of Justice","Walsall","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Walsall","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Walsall","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Wandsworth","London","Heterosexual / straight","45","[c]","27600","26810"
"New entrant CS","2021","Ministry of Justice","Wandsworth","London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Wandsworth","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Wandsworth","London","Unknown","85","[c]","28000","30220"
"New entrant CS","2021","Ministry of Justice","Warrington","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Warrington","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Warrington","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Warrington","Outside London","Unknown","35","[c]","21690","22850"
"New entrant CS","2021","Ministry of Justice","Warwickshire","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
