"Status","Year","Age","Region_ITL1","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","40-49","North West (England)","Cumbria","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","North West (England)","Cumbria","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","North West (England)","Greater Manchester","Female","55","[c]","30510","27570"
"Leaver Dept.","2021","40-49","North West (England)","Greater Manchester","Male","45","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","North West (England)","Lancashire","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","North West (England)","Lancashire","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","North West (England)","Merseyside","Female","55","[c]","32080","27570"
"Leaver Dept.","2021","40-49","North West (England)","Merseyside","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Northern Ireland","Northern Ireland","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Northern Ireland","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Overseas","Overseas","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Overseas","Overseas","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Scotland","Eastern Scotland","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Scotland","Eastern Scotland","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Scotland","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Scotland","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Scotland","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Scotland","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Scotland","Southern Scotland","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Scotland","Southern Scotland","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Scotland","West Central Scotland","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Scotland","West Central Scotland","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South East (England)","Hampshire and Isle of Wight","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South East (England)","Hampshire and Isle of Wight","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South East (England)","Kent","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South East (England)","Kent","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South East (England)","Surrey, East and West Sussex","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South East (England)","Surrey, East and West Sussex","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South West (England)","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South West (England)","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South West (England)","Devon","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South West (England)","Devon","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South West (England)","Dorset and Somerset","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South West (England)","Dorset and Somerset","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","70","[c]","45050","39880"
"Leaver Dept.","2021","40-49","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","60","[c]","47130","46080"
"Leaver Dept.","2021","40-49","Unknown","Unknown","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Unknown","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Wales","East Wales","Female","40","[c]","34130","29160"
"Leaver Dept.","2021","40-49","Wales","East Wales","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Wales","West Wales and The Valleys","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Wales","West Wales and The Valleys","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","West Midlands (England)","Shropshire and Staffordshire","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","West Midlands (England)","Shropshire and Staffordshire","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","West Midlands (England)","West Midlands","Female","55","[c]","33140","27770"
"Leaver Dept.","2021","40-49","West Midlands (England)","West Midlands","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Yorkshire and The Humber","North Yorkshire","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Yorkshire and The Humber","North Yorkshire","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Yorkshire and The Humber","South Yorkshire","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Yorkshire and The Humber","South Yorkshire","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Yorkshire and The Humber","West Yorkshire","Female","45","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Yorkshire and The Humber","West Yorkshire","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East Midlands (England)","Derbyshire and Nottinghamshire","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East Midlands (England)","Derbyshire and Nottinghamshire","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East Midlands (England)","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East Midlands (England)","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East of England","Bedfordshire and Hertfordshire","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East of England","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East of England","East Anglia","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East of England","East Anglia","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East of England","Essex","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East of England","Essex","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","Inner London - East","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","Inner London - East","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","Inner London - West","Female","185","[c]","52460","45370"
"Leaver Dept.","2021","50-59","London","Inner London - West","Male","140","[c]","56350","53870"
"Leaver Dept.","2021","50-59","London","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","Outer London - South","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","Outer London - South","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","Outer London - West and North West","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","Outer London - West and North West","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","North East (England)","Northumberland and Tyne and Wear","Female","40","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","North East (England)","Northumberland and Tyne and Wear","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","North East (England)","Tees Valley and Durham","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","North East (England)","Tees Valley and Durham","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","North West (England)","Cheshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","North West (England)","Cheshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","North West (England)","Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","North West (England)","Cumbria","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","North West (England)","Greater Manchester","Female","40","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","North West (England)","Greater Manchester","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","North West (England)","Lancashire","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","North West (England)","Lancashire","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","North West (England)","Merseyside","Female","40","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","North West (England)","Merseyside","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Northern Ireland","Northern Ireland","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Northern Ireland","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Overseas","Overseas","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Overseas","Overseas","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Scotland","Eastern Scotland","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Scotland","Eastern Scotland","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Scotland","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Scotland","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Scotland","Southern Scotland","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Scotland","Southern Scotland","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Scotland","West Central Scotland","Female","45","[c]","31850","27570"
"Leaver Dept.","2021","50-59","Scotland","West Central Scotland","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","South East (England)","Hampshire and Isle of Wight","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","South East (England)","Hampshire and Isle of Wight","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","South East (England)","Kent","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","South East (England)","Kent","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","South East (England)","Surrey, East and West Sussex","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","South East (England)","Surrey, East and West Sussex","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","South West (England)","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","South West (England)","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","South West (England)","Devon","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","South West (England)","Devon","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","South West (England)","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","South West (England)","Dorset and Somerset","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","40","[c]","38430","33690"
"Leaver Dept.","2021","50-59","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","50","[c]","43750","41260"
"Leaver Dept.","2021","50-59","Unknown","Unknown","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Wales","East Wales","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Wales","East Wales","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Wales","West Wales and The Valleys","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Wales","West Wales and The Valleys","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","West Midlands (England)","Shropshire and Staffordshire","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","West Midlands (England)","Shropshire and Staffordshire","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","West Midlands (England)","West Midlands","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","West Midlands (England)","West Midlands","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Yorkshire and The Humber","North Yorkshire","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Yorkshire and The Humber","North Yorkshire","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Yorkshire and The Humber","South Yorkshire","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Yorkshire and The Humber","South Yorkshire","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Yorkshire and The Humber","West Yorkshire","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Yorkshire and The Humber","West Yorkshire","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","East Midlands (England)","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","East Midlands (England)","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","East of England","East Anglia","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","East of England","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","East of England","Essex","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","East of England","Essex","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","London","Inner London - East","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","London","Inner London - East","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","London","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","London","Inner London - West","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","London","Inner London - West","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","London","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","London","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","North East (England)","Northumberland and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","North East (England)","Northumberland and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
