"Status","Year","Function_of_post","Region_ITL2","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Unknown","Greater Manchester","Manchester","Heterosexual / straight","80","[c]","33760","30090"
"Leaver CS","2021","Unknown","Greater Manchester","Manchester","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Greater Manchester","Manchester","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Greater Manchester","Manchester","Unknown","100","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Hampshire and Isle of Wight","Central Hampshire","Heterosexual / straight","55","[c]","27480","26050"
"Leaver CS","2021","Unknown","Hampshire and Isle of Wight","Central Hampshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Hampshire and Isle of Wight","Central Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Hampshire and Isle of Wight","Central Hampshire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Hampshire and Isle of Wight","Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Hampshire and Isle of Wight","Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Hampshire and Isle of Wight","Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Hampshire and Isle of Wight","Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Hampshire and Isle of Wight","North Hampshire","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Hampshire and Isle of Wight","North Hampshire","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Hampshire and Isle of Wight","North Hampshire","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Hampshire and Isle of Wight","North Hampshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Hampshire and Isle of Wight","Portsmouth","Heterosexual / straight","40","[c]","25430","24210"
"Leaver CS","2021","Unknown","Hampshire and Isle of Wight","Portsmouth","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Hampshire and Isle of Wight","Portsmouth","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Hampshire and Isle of Wight","Portsmouth","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Hampshire and Isle of Wight","South Hampshire","Heterosexual / straight","45","[c]","29970","31670"
"Leaver CS","2021","Unknown","Hampshire and Isle of Wight","South Hampshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Hampshire and Isle of Wight","South Hampshire","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Hampshire and Isle of Wight","South Hampshire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Hampshire and Isle of Wight","Southampton","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Hampshire and Isle of Wight","Southampton","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Hampshire and Isle of Wight","Southampton","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Hampshire and Isle of Wight","Southampton","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","Warwickshire","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","Warwickshire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","Worcestershire","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","Worcestershire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","Worcestershire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","Worcestershire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Highlands and Islands","Na h-Eileanan Siar","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Highlands and Islands","Na h-Eileanan Siar","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Highlands and Islands","Na h-Eileanan Siar","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Highlands and Islands","Shetland Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Highlands and Islands","Shetland Islands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Highlands and Islands","Shetland Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inner London - East","Hackney and Newham","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inner London - East","Hackney and Newham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inner London - East","Hackney and Newham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inner London - East","Hackney and Newham","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inner London - East","Haringey and Islington","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inner London - East","Haringey and Islington","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inner London - East","Haringey and Islington","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inner London - East","Lambeth","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inner London - East","Lambeth","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inner London - East","Lambeth","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inner London - East","Lambeth","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inner London - East","Lewisham and Southwark","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inner London - East","Lewisham and Southwark","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inner London - East","Lewisham and Southwark","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inner London - East","Tower Hamlets","Heterosexual / straight","40","[c]","41810","37010"
"Leaver CS","2021","Unknown","Inner London - East","Tower Hamlets","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inner London - East","Tower Hamlets","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inner London - East","Tower Hamlets","Unknown","120","[c]","49450","40850"
"Leaver CS","2021","Unknown","Inner London - West","Camden and City of London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inner London - West","Camden and City of London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inner London - West","Camden and City of London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inner London - West","Camden and City of London","Unknown","250","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inner London - West","Wandsworth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inner London - West","Wandsworth","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inner London - West","Wandsworth","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inner London - West","Wandsworth","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inner London - West","Westminster","Heterosexual / straight","380","[c]","43960","37140"
"Leaver CS","2021","Unknown","Inner London - West","Westminster","LGBO","45","[c]","46410","40340"
"Leaver CS","2021","Unknown","Inner London - West","Westminster","Undeclared","55","[c]","49540","49350"
"Leaver CS","2021","Unknown","Inner London - West","Westminster","Unknown","460","[c]","42330","35450"
"Leaver CS","2021","Unknown","Kent","East Kent","Heterosexual / straight","75","[c]","26400","25110"
"Leaver CS","2021","Unknown","Kent","East Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Kent","East Kent","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Kent","East Kent","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Kent","Kent Thames Gateway","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Kent","Kent Thames Gateway","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Kent","Kent Thames Gateway","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Kent","Kent Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Kent","Medway","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Kent","Medway","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Kent","Medway","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Kent","Mid Kent","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Kent","Mid Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Kent","Mid Kent","Unknown","95","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Kent","West Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Kent","West Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Kent","West Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Lancashire","Blackburn with Darwen","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Lancashire","Blackburn with Darwen","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Lancashire","Blackburn with Darwen","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Lancashire","Blackburn with Darwen","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Lancashire","Blackpool","Heterosexual / straight","125","[c]","27760","21010"
"Leaver CS","2021","Unknown","Lancashire","Blackpool","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Lancashire","Blackpool","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Lancashire","Blackpool","Unknown","100","[c]","24620","21010"
"Leaver CS","2021","Unknown","Lancashire","Chorley and West Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Lancashire","Chorley and West Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Lancashire","East Lancashire","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Lancashire","East Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Lancashire","East Lancashire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Lancashire","Lancaster and Wyre","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Lancashire","Lancaster and Wyre","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Lancashire","Lancaster and Wyre","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Lancashire","Lancaster and Wyre","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Lancashire","Mid Lancashire","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Lancashire","Mid Lancashire","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Lancashire","Mid Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Lancashire","Mid Lancashire","Unknown","115","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Leicestershire, Rutland and Northamptonshire","Leicester","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Leicestershire, Rutland and Northamptonshire","Leicester","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Leicestershire, Rutland and Northamptonshire","Leicester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Leicestershire, Rutland and Northamptonshire","Leicester","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Unknown","165","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Lincolnshire","Lincolnshire","Heterosexual / straight","90","[c]","29260","29930"
"Leaver CS","2021","Unknown","Lincolnshire","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Lincolnshire","Lincolnshire","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Lincolnshire","Lincolnshire","Unknown","85","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Merseyside","East Merseyside","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Merseyside","East Merseyside","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Merseyside","East Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Merseyside","East Merseyside","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Merseyside","Liverpool","Heterosexual / straight","135","[c]","24180","24110"
"Leaver CS","2021","Unknown","Merseyside","Liverpool","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Merseyside","Liverpool","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Merseyside","Liverpool","Unknown","95","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Merseyside","Sefton","Heterosexual / straight","55","[c]","26490","24570"
"Leaver CS","2021","Unknown","Merseyside","Sefton","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Merseyside","Sefton","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Merseyside","Sefton","Unknown","145","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Merseyside","Wirral","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Merseyside","Wirral","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Merseyside","Wirral","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Merseyside","Wirral","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North Eastern Scotland","Aberdeen City and Aberdeenshire","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North Eastern Scotland","Aberdeen City and Aberdeenshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North Eastern Scotland","Aberdeen City and Aberdeenshire","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North Eastern Scotland","Aberdeen City and Aberdeenshire","Unknown","70","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North Yorkshire","North Yorkshire CC","Heterosexual / straight","50","[c]","29490","21470"
"Leaver CS","2021","Unknown","North Yorkshire","North Yorkshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North Yorkshire","North Yorkshire CC","Undeclared","10","[c]","[c]","[c]"
