"Status","Year","Age","Ethnicity","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","50-59","Black","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","London","AO","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Outside London","AO","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Outside London","EO","45","[c]","27700","27570"
"New entrant CS","2021","50-59","Mixed","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","London","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","London","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","London","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Outside London","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Outside London","AO","35","[c]","21540","21010"
"New entrant CS","2021","50-59","Undeclared","Outside London","EO","45","[c]","27690","27570"
"New entrant CS","2021","50-59","Undeclared","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Outside London","HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","London","AA","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","London","AO","55","[c]","24450","22680"
"New entrant CS","2021","50-59","Unknown","London","EO","65","[c]","29150","28670"
"New entrant CS","2021","50-59","Unknown","London","G6","30","[c]","77310","75000"
"New entrant CS","2021","50-59","Unknown","London","G7","60","[c]","55880","54110"
"New entrant CS","2021","50-59","Unknown","London","HEO","45","[c]","34090","33440"
"New entrant CS","2021","50-59","Unknown","London","SCS level","50","[c]","94560","75690"
"New entrant CS","2021","50-59","Unknown","London","SEO","50","[c]","41960","40930"
"New entrant CS","2021","50-59","Unknown","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Outside London","AA","170","[c]","19400","20060"
"New entrant CS","2021","50-59","Unknown","Outside London","AO","530","[c]","21640","20880"
"New entrant CS","2021","50-59","Unknown","Outside London","EO","370","[c]","26770","27300"
"New entrant CS","2021","50-59","Unknown","Outside London","G6","50","[c]","70330","64670"
"New entrant CS","2021","50-59","Unknown","Outside London","G7","80","[c]","53650","52050"
"New entrant CS","2021","50-59","Unknown","Outside London","HEO","110","[c]","31280","30960"
"New entrant CS","2021","50-59","Unknown","Outside London","SCS level","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Outside London","SEO","95","[c]","39960","38630"
"New entrant CS","2021","50-59","Unknown","Outside London","Unknown","45","[c]","23480","20220"
"New entrant CS","2021","50-59","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Unknown","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Unknown","Unknown","65","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","London","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","London","AO","60","[c]","23880","24310"
"New entrant CS","2021","50-59","White","London","EO","180","[c]","30510","31060"
"New entrant CS","2021","50-59","White","London","G6","45","[c]","69870","67850"
"New entrant CS","2021","50-59","White","London","G7","95","[c]","56050","54700"
"New entrant CS","2021","50-59","White","London","HEO","60","[c]","35330","35000"
"New entrant CS","2021","50-59","White","London","SCS level","30","[c]","105180","103320"
"New entrant CS","2021","50-59","White","London","SEO","95","[c]","41940","40450"
"New entrant CS","2021","50-59","White","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Outside London","AA","275","[c]","19360","19560"
"New entrant CS","2021","50-59","White","Outside London","AO","1215","[c]","21440","21010"
"New entrant CS","2021","50-59","White","Outside London","EO","1630","[c]","27680","27570"
"New entrant CS","2021","50-59","White","Outside London","G6","50","[c]","69390","66290"
"New entrant CS","2021","50-59","White","Outside London","G7","215","[c]","54110","52610"
"New entrant CS","2021","50-59","White","Outside London","HEO","330","[c]","32850","32410"
"New entrant CS","2021","50-59","White","Outside London","SCS level","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Outside London","SEO","310","[c]","39810","39710"
"New entrant CS","2021","50-59","White","Outside London","Unknown","110","[c]","27960","22920"
"New entrant CS","2021","50-59","White","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Unknown","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Unknown","EO","35","[c]","27530","27570"
"New entrant CS","2021","50-59","White","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","London","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Outside London","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Outside London","HEO","[c]","[c]","[c]","[c]"
