"Status","Year","Disability","Profession_of_post","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Declared disabled","Policy","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Policy","G6/G7","G7","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Policy","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Policy","SEO/HEO","HEO","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Policy","SEO/HEO","SEO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Project Delivery","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Project Delivery","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Project Delivery","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Project Delivery","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Project Delivery","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Project Delivery","SEO/HEO","HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Project Delivery","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Property","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Property","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Property","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Property","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Property","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Property","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Property","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Property","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Psychology","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Psychology","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Psychology","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Psychology","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Science and Engineering","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Science and Engineering","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Science and Engineering","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Science and Engineering","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Science and Engineering","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Science and Engineering","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Security","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Security","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Security","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Security","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Security","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Security","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Security","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Security","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Social Research","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Social Research","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Social Research","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Social Research","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Social Research","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Social Research","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Statistics","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Statistics","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Statistics","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Statistics","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Statistics","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Statistics","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Tax","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","AA/AO","AO","85","[c]","21030","21010"
"Leaver Dept.","2021","Declared disabled","Unknown","EO","EO","130","[c]","27730","27570"
"Leaver Dept.","2021","Declared disabled","Unknown","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","G6/G7","G7","50","[c]","53840","53230"
"Leaver Dept.","2021","Declared disabled","Unknown","SCS level","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","SEO/HEO","HEO","105","[c]","33330","32320"
"Leaver Dept.","2021","Declared disabled","Unknown","SEO/HEO","SEO","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Commercial","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Commercial","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Commercial","EO","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Commercial","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Commercial","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Commercial","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Commercial","SEO/HEO","HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Commercial","SEO/HEO","SEO","35","[c]","40120","41150"
"Leaver Dept.","2021","Declared non-disabled","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Communications","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Communications","EO","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Communications","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Communications","G6/G7","G7","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Communications","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Communications","SEO/HEO","HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Communications","SEO/HEO","SEO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Corporate Finance","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Corporate Finance","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Corporate Finance","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Counter Fraud","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Counter Fraud","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Counter Fraud","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Counter Fraud","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Counter Fraud","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Counter Fraud","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Digital, Data and Technology","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Digital, Data and Technology","EO","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Digital, Data and Technology","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Digital, Data and Technology","G6/G7","G7","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Digital, Data and Technology","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Digital, Data and Technology","SEO/HEO","HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Digital, Data and Technology","SEO/HEO","SEO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Economics","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Economics","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Economics","G6/G7","G7","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Economics","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Economics","SEO/HEO","HEO","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Economics","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Finance","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Finance","EO","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Finance","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Finance","G6/G7","G7","45","[c]","55640","53760"
"Leaver Dept.","2021","Declared non-disabled","Finance","SCS level","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Finance","SEO/HEO","HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Finance","SEO/HEO","SEO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Human Resources","AA/AO","AO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Human Resources","EO","EO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Human Resources","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Human Resources","G6/G7","G7","35","[c]","55500","56380"
"Leaver Dept.","2021","Declared non-disabled","Human Resources","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Human Resources","SEO/HEO","HEO","60","[c]","31220","31030"
"Leaver Dept.","2021","Declared non-disabled","Human Resources","SEO/HEO","SEO","35","[c]","41790","39720"
"Leaver Dept.","2021","Declared non-disabled","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Inspector of Education and Training","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Intelligence Analysis","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Intelligence Analysis","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Intelligence Analysis","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Intelligence Analysis","SEO/HEO","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Intelligence Analysis","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Internal Audit","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Internal Audit","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Internal Audit","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Internal Audit","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","International Trade","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","International Trade","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","International Trade","G6/G7","G7","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","International Trade","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","International Trade","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","International Trade","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Knowledge and Information Management","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Knowledge and Information Management","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Knowledge and Information Management","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Knowledge and Information Management","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Knowledge and Information Management","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Legal","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Legal","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Legal","G6/G7","G6","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Legal","G6/G7","G7","35","[c]","55140","51940"
"Leaver Dept.","2021","Declared non-disabled","Legal","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Legal","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Legal","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Medicine","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Medicine","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Medicine","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Medicine","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Operational Delivery","AA/AO","AA","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Operational Delivery","AA/AO","AO","460","[c]","21000","21010"
"Leaver Dept.","2021","Declared non-disabled","Operational Delivery","EO","EO","325","[c]","25400","24890"
"Leaver Dept.","2021","Declared non-disabled","Operational Delivery","G6/G7","G6","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Operational Delivery","G6/G7","G7","75","[c]","54260","53600"
"Leaver Dept.","2021","Declared non-disabled","Operational Delivery","SCS level","SCS level","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Operational Delivery","SEO/HEO","HEO","185","[c]","31410","30850"
"Leaver Dept.","2021","Declared non-disabled","Operational Delivery","SEO/HEO","SEO","75","[c]","40280","39440"
"Leaver Dept.","2021","Declared non-disabled","Operational Delivery","Unknown","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Operational Research","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Operational Research","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Operational Research","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Operational Research","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Operational Research","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Operational Research","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Operational Research","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other","AA/AO","AO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other","EO","EO","60","[c]","26720","27350"
"Leaver Dept.","2021","Declared non-disabled","Other","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other","G6/G7","G7","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other","SCS level","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other","SEO/HEO","HEO","45","[c]","30600","31180"
"Leaver Dept.","2021","Declared non-disabled","Other","SEO/HEO","SEO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Planning","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Planning","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Planning","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Planning","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Planning","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Planning","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Planning Inspectors","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Policy","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Policy","AA/AO","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Policy","EO","EO","85","[c]","27510","27310"
"Leaver Dept.","2021","Declared non-disabled","Policy","G6/G7","G6","80","[c]","64240","64190"
"Leaver Dept.","2021","Declared non-disabled","Policy","G6/G7","G7","240","[c]","53770","53380"
"Leaver Dept.","2021","Declared non-disabled","Policy","SCS level","SCS level","65","[c]","82930","76510"
"Leaver Dept.","2021","Declared non-disabled","Policy","SEO/HEO","HEO","240","[c]","33520","33210"
"Leaver Dept.","2021","Declared non-disabled","Policy","SEO/HEO","SEO","145","[c]","40580","40220"
"Leaver Dept.","2021","Declared non-disabled","Policy","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Project Delivery","AA/AO","AO","[c]","[c]","[c]","[c]"
