"Status","Year","Age","Function_of_post","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","50-59","Digital, Data & Technology","SEO/HEO","SEO","55","[c]","40600","38650"
"New entrant CS","2021","50-59","Digital, Data & Technology","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","AA/AO","AO","15","[c]","20530","20760"
"New entrant CS","2021","50-59","Finance","EO","EO","15","[c]","26340","26350"
"New entrant CS","2021","50-59","Finance","G6/G7","G6","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","G6/G7","G7","10","[c]","54440","52540"
"New entrant CS","2021","50-59","Finance","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","SEO/HEO","HEO","20","[c]","32700","32350"
"New entrant CS","2021","50-59","Finance","SEO/HEO","SEO","25","[c]","40260","40180"
"New entrant CS","2021","50-59","Grants Management","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Grants Management","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","AA/AO","AO","25","[c]","20890","20920"
"New entrant CS","2021","50-59","Human Resources","EO","EO","15","[c]","24800","25000"
"New entrant CS","2021","50-59","Human Resources","G6/G7","G6","15","[c]","66290","64670"
"New entrant CS","2021","50-59","Human Resources","G6/G7","G7","10","[c]","56120","54540"
"New entrant CS","2021","50-59","Human Resources","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","SEO/HEO","HEO","15","[c]","32470","32170"
"New entrant CS","2021","50-59","Human Resources","SEO/HEO","SEO","10","[c]","38160","37710"
"New entrant CS","2021","50-59","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Internal Audit","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Internal Audit","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Internal Audit","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","AA/AO","AA","10","[c]","20070","20070"
"New entrant CS","2021","50-59","Legal","AA/AO","AO","10","[c]","21000","20850"
"New entrant CS","2021","50-59","Legal","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","G6/G7","G7","60","[c]","52230","50520"
"New entrant CS","2021","50-59","Legal","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","SEO/HEO","HEO","15","[c]","36790","38000"
"New entrant CS","2021","50-59","Legal","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","AA/AO","AA","285","[c]","19340","20600"
"New entrant CS","2021","50-59","No function","AA/AO","AO","780","[c]","21590","20810"
"New entrant CS","2021","50-59","No function","EO","EO","325","[c]","27730","26130"
"New entrant CS","2021","50-59","No function","G6/G7","G6","55","[c]","67410","65440"
"New entrant CS","2021","50-59","No function","G6/G7","G7","150","[c]","54940","53130"
"New entrant CS","2021","50-59","No function","SCS level","SCS level","45","[c]","101930","98480"
"New entrant CS","2021","50-59","No function","SEO/HEO","HEO","255","[c]","33500","32330"
"New entrant CS","2021","50-59","No function","SEO/HEO","SEO","210","[c]","40070","39350"
"New entrant CS","2021","50-59","No function","Unknown","Unknown","160","[c]","22480","19980"
"New entrant CS","2021","50-59","Project Delivery","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","EO","EO","35","[c]","24580","26350"
"New entrant CS","2021","50-59","Project Delivery","G6/G7","G6","20","[c]","67570","64590"
"New entrant CS","2021","50-59","Project Delivery","G6/G7","G7","45","[c]","54060","54000"
"New entrant CS","2021","50-59","Project Delivery","SCS level","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","SEO/HEO","HEO","55","[c]","31530","33000"
"New entrant CS","2021","50-59","Project Delivery","SEO/HEO","SEO","100","[c]","40850","40000"
"New entrant CS","2021","50-59","Project Delivery","Unknown","Unknown","20","[c]","44520","41500"
"New entrant CS","2021","50-59","Property","AA/AO","AA","15","[c]","17830","17230"
"New entrant CS","2021","50-59","Property","AA/AO","AO","35","[c]","21950","20880"
"New entrant CS","2021","50-59","Property","EO","EO","20","[c]","25700","26350"
"New entrant CS","2021","50-59","Property","G6/G7","G6","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","G6/G7","G7","15","[c]","52180","53500"
"New entrant CS","2021","50-59","Property","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","SEO/HEO","HEO","30","[c]","32610","33000"
"New entrant CS","2021","50-59","Property","SEO/HEO","SEO","25","[c]","40580","40000"
"New entrant CS","2021","50-59","Security","AA/AO","AA","60","[c]","19810","19560"
"New entrant CS","2021","50-59","Security","AA/AO","AO","50","[c]","32860","39070"
"New entrant CS","2021","50-59","Security","EO","EO","30","[c]","30150","26350"
"New entrant CS","2021","50-59","Security","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Security","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Security","SEO/HEO","HEO","15","[c]","33160","32700"
"New entrant CS","2021","50-59","Security","SEO/HEO","SEO","15","[c]","43950","39810"
"New entrant CS","2021","50-59","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","AA/AO","AA","110","[c]","19880","19560"
"New entrant CS","2021","50-59","Unknown","AA/AO","AO","1065","[c]","21560","21010"
"New entrant CS","2021","50-59","Unknown","EO","EO","2165","[c]","28160","27570"
"New entrant CS","2021","50-59","Unknown","G6/G7","G6","45","[c]","72030","71150"
"New entrant CS","2021","50-59","Unknown","G6/G7","G7","110","[c]","56730","56000"
"New entrant CS","2021","50-59","Unknown","SCS level","SCS level","25","[c]","101230","94000"
"New entrant CS","2021","50-59","Unknown","SEO/HEO","HEO","130","[c]","33750","33000"
"New entrant CS","2021","50-59","Unknown","SEO/HEO","SEO","120","[c]","40490","39940"
"New entrant CS","2021","50-59","Unknown","Unknown","Unknown","70","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Analysis","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Analysis","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Commercial","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Commercial","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Commercial","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Commercial","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Commercial","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Commercial","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Communications","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Communications","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Communications","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Counter Fraud","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Counter Fraud","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Debt","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Digital, Data & Technology","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Digital, Data & Technology","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Digital, Data & Technology","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Digital, Data & Technology","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Digital, Data & Technology","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Finance","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Finance","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Finance","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Finance","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Finance","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Finance","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Grants Management","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Human Resources","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Human Resources","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Human Resources","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Human Resources","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Human Resources","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Internal Audit","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Legal","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Legal","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Legal","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Legal","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Legal","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","No function","AA/AO","AA","60","[c]","18780","18050"
"New entrant CS","2021","60-64","No function","AA/AO","AO","150","[c]","20870","20140"
"New entrant CS","2021","60-64","No function","EO","EO","35","[c]","26890","25560"
"New entrant CS","2021","60-64","No function","G6/G7","G6","10","[c]","67650","65310"
"New entrant CS","2021","60-64","No function","G6/G7","G7","20","[c]","53430","51460"
"New entrant CS","2021","60-64","No function","SCS level","SCS level","20","[c]","102690","102460"
"New entrant CS","2021","60-64","No function","SEO/HEO","HEO","50","[c]","31960","30850"
"New entrant CS","2021","60-64","No function","SEO/HEO","SEO","40","[c]","39650","38430"
"New entrant CS","2021","60-64","No function","Unknown","Unknown","40","[c]","20790","18460"
"New entrant CS","2021","60-64","Project Delivery","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Project Delivery","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Project Delivery","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Project Delivery","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Project Delivery","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Project Delivery","SEO/HEO","SEO","20","[c]","40550","40290"
"New entrant CS","2021","60-64","Project Delivery","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Property","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Property","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Property","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Property","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Property","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Property","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Security","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Security","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Security","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Security","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Security","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Security","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","AA/AO","AA","25","[c]","19570","19560"
"New entrant CS","2021","60-64","Unknown","AA/AO","AO","270","[c]","21500","21010"
"New entrant CS","2021","60-64","Unknown","EO","EO","355","[c]","28210","27570"
"New entrant CS","2021","60-64","Unknown","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","G6/G7","G7","15","[c]","59260","57440"
"New entrant CS","2021","60-64","Unknown","SCS level","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","SEO/HEO","HEO","10","[c]","34580","35000"
"New entrant CS","2021","60-64","Unknown","SEO/HEO","SEO","15","[c]","40760","39980"
"New entrant CS","2021","60-64","Unknown","Unknown","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","65+","Analysis","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Analysis","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Commercial","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Commercial","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Commercial","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Commercial","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Communications","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Communications","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Counter Fraud","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Counter Fraud","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Debt","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Digital, Data & Technology","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Digital, Data & Technology","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Digital, Data & Technology","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Digital, Data & Technology","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Finance","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Finance","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Human Resources","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Human Resources","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Human Resources","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Legal","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Legal","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Legal","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Legal","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","No function","AA/AO","AA","15","[c]","17830","16840"
"New entrant CS","2021","65+","No function","AA/AO","AO","25","[c]","20940","21300"
"New entrant CS","2021","65+","No function","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","65+","No function","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","No function","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","65+","No function","SCS level","SCS level","15","[c]","102250","105560"
"New entrant CS","2021","65+","No function","SEO/HEO","HEO","20","[c]","30750","30460"
"New entrant CS","2021","65+","No function","SEO/HEO","SEO","20","[c]","38960","38200"
"New entrant CS","2021","65+","No function","Unknown","Unknown","15","[c]","21820","18460"
"New entrant CS","2021","65+","Project Delivery","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Project Delivery","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Project Delivery","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Project Delivery","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Project Delivery","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Project Delivery","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Property","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Property","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Property","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Security","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Security","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","AA/AO","AO","45","[c]","21620","21010"
"New entrant CS","2021","65+","Unknown","EO","EO","35","[c]","28070","27570"
"New entrant CS","2021","65+","Unknown","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","G6/G7","G7","[c]","[c]","[c]","[c]"
