"Status","Year","Parent_department","Profession_of_post","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","National Crime Agency","Operational Delivery","Inverclyde, East Renfrewshire and Renfrewshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Operational Delivery","Inverclyde, East Renfrewshire and Renfrewshire","SEO/HEO","20","20","41870","40210"
"In post","2021","National Crime Agency","Operational Delivery","Lambeth","AA/AO","80","75","26230","24220"
"In post","2021","National Crime Agency","Operational Delivery","Lambeth","EO","515","505","35350","36200"
"In post","2021","National Crime Agency","Operational Delivery","Lambeth","G6/G7","110","110","66020","64410"
"In post","2021","National Crime Agency","Operational Delivery","Lambeth","SCS level","20","20","117940","97310"
"In post","2021","National Crime Agency","Operational Delivery","Lambeth","SEO/HEO","555","545","45640","46140"
"In post","2021","National Crime Agency","Operational Delivery","Leicestershire CC and Rutland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Operational Delivery","Leicestershire CC and Rutland","EO","10","10","[c]","[c]"
"In post","2021","National Crime Agency","Operational Delivery","Leicestershire CC and Rutland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Operational Delivery","Leicestershire CC and Rutland","SEO/HEO","20","20","41800","41810"
"In post","2021","National Crime Agency","Operational Delivery","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Operational Delivery","Lincolnshire","EO","10","10","[c]","[c]"
"In post","2021","National Crime Agency","Operational Delivery","Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Operational Delivery","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Operational Delivery","Liverpool","EO","5","5","[c]","[c]"
"In post","2021","National Crime Agency","Operational Delivery","Liverpool","SEO/HEO","5","5","[c]","[c]"
"In post","2021","National Crime Agency","Operational Delivery","Manchester","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Operational Delivery","Medway","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Operational Delivery","Medway","EO","40","40","37830","38390"
"In post","2021","National Crime Agency","Operational Delivery","Medway","G6/G7","5","5","[c]","[c]"
"In post","2021","National Crime Agency","Operational Delivery","Medway","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Operational Delivery","Medway","SEO/HEO","55","55","46620","47130"
"In post","2021","National Crime Agency","Operational Delivery","Merton, Kingston upon Thames and Sutton","EO","45","40","37980","37860"
"In post","2021","National Crime Agency","Operational Delivery","Merton, Kingston upon Thames and Sutton","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Operational Delivery","Merton, Kingston upon Thames and Sutton","SEO/HEO","30","30","46510","47130"
"In post","2021","National Crime Agency","Operational Delivery","North Yorkshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Operational Delivery","North Yorkshire CC","SEO/HEO","15","15","45740","45480"
"In post","2021","National Crime Agency","Operational Delivery","Norwich and East Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Operational Delivery","Nottingham","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Operational Delivery","Nottingham","EO","30","25","34630","36410"
"In post","2021","National Crime Agency","Operational Delivery","Nottingham","SEO/HEO","15","15","42830","43710"
"In post","2021","National Crime Agency","Operational Delivery","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Operational Delivery","Overseas","G6/G7","20","20","81740","76730"
"In post","2021","National Crime Agency","Operational Delivery","Overseas","SEO/HEO","105","105","65200","62570"
"In post","2021","National Crime Agency","Operational Delivery","Sheffield","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Operational Delivery","Sheffield","EO","65","60","32190","32770"
"In post","2021","National Crime Agency","Operational Delivery","Sheffield","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Operational Delivery","Sheffield","SEO/HEO","25","25","41600","43710"
"In post","2021","National Crime Agency","Operational Delivery","South Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Operational Delivery","South Nottinghamshire","EO","15","15","32130","32770"
"In post","2021","National Crime Agency","Operational Delivery","South Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Operational Delivery","South Nottinghamshire","SEO/HEO","5","5","[c]","[c]"
"In post","2021","National Crime Agency","Operational Delivery","Staffordshire CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Operational Delivery","Staffordshire CC","EO","15","15","31780","30640"
"In post","2021","National Crime Agency","Operational Delivery","Staffordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Operational Delivery","Staffordshire CC","SEO/HEO","20","20","43400","42340"
"In post","2021","National Crime Agency","Operational Delivery","Suffolk","EO","5","5","[c]","[c]"
"In post","2021","National Crime Agency","Operational Delivery","Suffolk","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Operational Delivery","Suffolk","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Operational Delivery","Sunderland","AA/AO","5","5","[c]","[c]"
"In post","2021","National Crime Agency","Operational Delivery","Sunderland","EO","65","65","32680","34140"
"In post","2021","National Crime Agency","Operational Delivery","Sunderland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Operational Delivery","Sunderland","SEO/HEO","30","30","41960","40210"
"In post","2021","National Crime Agency","Operational Delivery","Swindon","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Operational Delivery","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Operational Delivery","Unknown","EO","10","10","33150","33920"
"In post","2021","National Crime Agency","Operational Delivery","Unknown","G6/G7","10","10","[c]","[c]"
"In post","2021","National Crime Agency","Operational Delivery","Unknown","SEO/HEO","75","75","44870","44910"
"In post","2021","National Crime Agency","Operational Delivery","Wakefield","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Operational Delivery","Wakefield","EO","70","70","33410","34730"
"In post","2021","National Crime Agency","Operational Delivery","Wakefield","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Operational Delivery","Wakefield","SEO/HEO","50","50","42230","41950"
"In post","2021","National Crime Agency","Operational Delivery","Warrington","AA/AO","70","70","21690","20800"
"In post","2021","National Crime Agency","Operational Delivery","Warrington","EO","590","580","32140","32770"
"In post","2021","National Crime Agency","Operational Delivery","Warrington","G6/G7","30","30","63390","60990"
"In post","2021","National Crime Agency","Operational Delivery","Warrington","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Operational Delivery","Warrington","SEO/HEO","360","360","41840","41660"
"In post","2021","National Crime Agency","Operational Delivery","West Sussex (North East)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Operational Delivery","West Sussex (North East)","EO","35","35","37240","37700"
"In post","2021","National Crime Agency","Operational Delivery","West Sussex (North East)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Operational Delivery","West Sussex (North East)","SEO/HEO","20","20","46810","47130"
"In post","2021","National Crime Agency","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","5","5","[c]","[c]"
"In post","2021","National Crime Agency","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","10","10","43030","45480"
"In post","2021","National Crime Agency","Project Delivery","Bedford","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Project Delivery","Belfast","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Project Delivery","Birmingham","EO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Project Delivery","Birmingham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Project Delivery","Birmingham","SEO/HEO","5","5","[c]","[c]"
"In post","2021","National Crime Agency","Project Delivery","Central Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Project Delivery","Central Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Project Delivery","Lambeth","EO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Project Delivery","Lambeth","G6/G7","5","5","[c]","[c]"
"In post","2021","National Crime Agency","Project Delivery","Lambeth","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Project Delivery","Lambeth","SEO/HEO","15","15","45760","48900"
"In post","2021","National Crime Agency","Project Delivery","Medway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Project Delivery","Merton, Kingston upon Thames and Sutton","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Project Delivery","Wakefield","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Project Delivery","Wakefield","EO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Project Delivery","Wakefield","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Project Delivery","Warrington","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Project Delivery","Warrington","EO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Project Delivery","Warrington","G6/G7","5","5","[c]","[c]"
"In post","2021","National Crime Agency","Project Delivery","Warrington","SEO/HEO","10","10","39650","36740"
"In post","2021","National Crime Agency","Project Delivery","West Sussex (North East)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Project Delivery","West Sussex (North East)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Property","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Property","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Property","Belfast","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Property","Belfast","EO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Property","Birmingham","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Property","Birmingham","EO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Property","Birmingham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Property","Birmingham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Property","Devon CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Property","Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Property","Lambeth","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Property","Lambeth","EO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Property","Lambeth","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Property","Lambeth","SEO/HEO","5","5","[c]","[c]"
"In post","2021","National Crime Agency","Property","Wakefield","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Property","Warrington","EO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Property","Warrington","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Property","Warrington","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Property","West Sussex (North East)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Security","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Security","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Security","Lambeth","AA/AO","10","10","24220","24220"
"In post","2021","National Crime Agency","Security","Lambeth","EO","10","10","33530","32270"
"In post","2021","National Crime Agency","Security","Lambeth","SEO/HEO","10","10","43700","41010"
"In post","2021","National Crime Agency","Security","Staffordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Security","Warrington","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Communications","Belfast","EO","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Communications","Belfast","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Communications","Belfast","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Communications","Belfast","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Northern Ireland Office","Communications","Westminster","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Communications","Westminster","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Communications","Westminster","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Digital, Data and Technology","Westminster","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Economics","Belfast","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Economics","Belfast","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Economics","Belfast","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Economics","Westminster","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Economics","Westminster","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Finance","Belfast","EO","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Finance","Belfast","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Finance","Belfast","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Finance","Westminster","G6/G7","[c]","[c]","[c]","[c]"
