"Status","Year","Disability","Function_of_post","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Undeclared","No function","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Medicine","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Medicine","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Operational Delivery","London","135","[c]","35340","32330"
"New entrant CS","2021","Undeclared","No function","Operational Delivery","Outside London","265","[c]","25890","22570"
"New entrant CS","2021","Undeclared","No function","Operational Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Other","London","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Other","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Policy","London","160","[c]","37730","34020"
"New entrant CS","2021","Undeclared","No function","Policy","Outside London","30","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Psychology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Science and Engineering","London","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Science and Engineering","Outside London","40","[c]","32400","30460"
"New entrant CS","2021","Undeclared","No function","Security","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Tax","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Tax","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Unknown","London","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Unknown","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Veterinarian","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Project Delivery","London","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Project Delivery","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Science and Engineering","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Operational Delivery","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Property","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Security","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Unknown","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Economics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Medicine","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Operational Delivery","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Other","Outside London","30","[c]","22920","20920"
"New entrant CS","2021","Undeclared","Unknown","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Policy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Science and Engineering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Science and Engineering","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Unknown","London","140","[c]","30100","31060"
"New entrant CS","2021","Undeclared","Unknown","Unknown","Outside London","525","[c]","25950","27570"
"New entrant CS","2021","Undeclared","Unknown","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Digital, Data and Technology","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Economics","London","70","[c]","31630","31800"
"New entrant CS","2021","Unknown","Analysis","Economics","Outside London","40","[c]","24240","19130"
"New entrant CS","2021","Unknown","Analysis","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Intelligence Analysis","London","55","[c]","53790","53360"
"New entrant CS","2021","Unknown","Analysis","Intelligence Analysis","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Operational Delivery","London","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Operational Delivery","Outside London","35","[c]","27120","29540"
"New entrant CS","2021","Unknown","Analysis","Operational Research","London","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Operational Research","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Other","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Policy","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Policy","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Science and Engineering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Social Research","London","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Social Research","Outside London","55","[c]","30710","29540"
"New entrant CS","2021","Unknown","Analysis","Statistics","London","60","[c]","34350","32540"
"New entrant CS","2021","Unknown","Analysis","Statistics","Outside London","70","[c]","31250","29540"
"New entrant CS","2021","Unknown","Analysis","Tax","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Unknown","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Commercial","London","55","[c]","49180","40650"
"New entrant CS","2021","Unknown","Commercial","Commercial","Outside London","150","[c]","33060","29540"
"New entrant CS","2021","Unknown","Commercial","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Operational Delivery","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Unknown","London","135","[c]","81730","72000"
"New entrant CS","2021","Unknown","Commercial","Unknown","Outside London","55","[c]","73910","71500"
"New entrant CS","2021","Unknown","Commercial","Unknown","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Communications","London","155","[c]","37720","32940"
"New entrant CS","2021","Unknown","Communications","Communications","Outside London","75","[c]","33260","29180"
"New entrant CS","2021","Unknown","Communications","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Economics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Operational Delivery","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Operational Delivery","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Tax","Outside London","420","[c]","26370","25560"
"New entrant CS","2021","Unknown","Communications","Unknown","London","35","[c]","38150","34550"
"New entrant CS","2021","Unknown","Communications","Unknown","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","Counter Fraud","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","Legal","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","Legal","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","Operational Delivery","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","Tax","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","Tax","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","Unknown","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Debt","Operational Delivery","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Debt","Operational Delivery","Outside London","65","[c]","20140","20140"
"New entrant CS","2021","Unknown","Debt","Tax","London","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Debt","Tax","Outside London","560","[c]","20300","20140"
"New entrant CS","2021","Unknown","Debt","Unknown","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Digital, Data and Technology","London","240","[c]","45620","40650"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Digital, Data and Technology","Outside London","580","[c]","36110","31810"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Knowledge and Information Management","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Operational Delivery","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Operational Delivery","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Other","London","[c]","[c]","[c]","[c]"
