"Status","Year","Organisation","Region_ITL1","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Driver and Vehicle Standards Agency","North West (England)","Liverpool","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","North West (England)","Liverpool","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","North West (England)","Liverpool","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","North West (England)","Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","North West (England)","Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","North West (England)","Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","North West (England)","Mid Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","North West (England)","Mid Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","North West (England)","Mid Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","North West (England)","Sefton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","North West (England)","Sefton","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","North West (England)","Wirral","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","North West (England)","Wirral","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","North West (England)","Wirral","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Scotland","Aberdeen City and Aberdeenshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Scotland","Aberdeen City and Aberdeenshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Scotland","Aberdeen City and Aberdeenshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Scotland","Clackmannanshire and Fife","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Scotland","Clackmannanshire and Fife","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Scotland","Clackmannanshire and Fife","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Scotland","East Lothian and Midlothian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Scotland","East Lothian and Midlothian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Scotland","Falkirk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Scotland","Falkirk","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Scotland","Glasgow City","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Scotland","Glasgow City","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Scotland","Glasgow City","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Scotland","North Lanarkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Scotland","North Lanarkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Scotland","South Lanarkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Scotland","South Lanarkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Scotland","West Lothian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Scotland","West Lothian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Scotland","West Lothian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","South East (England)","Berkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","South East (England)","Berkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","South East (England)","Berkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","South East (England)","Berkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","South East (England)","East Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","South East (England)","East Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","South East (England)","East Sussex CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","South East (England)","East Sussex CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","South East (England)","East Sussex CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","South East (England)","Medway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","South East (England)","Medway","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","South East (England)","Medway","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","South East (England)","Mid Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","South East (England)","Mid Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","South East (England)","Milton Keynes","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","South East (England)","Milton Keynes","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","South East (England)","Portsmouth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","South East (England)","Portsmouth","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","South East (England)","Portsmouth","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","South East (England)","South Hampshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","South East (England)","South Hampshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","South East (England)","South Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","South East (England)","Southampton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","South East (England)","Southampton","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","South East (England)","West Surrey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","South East (England)","West Surrey","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","South East (England)","West Surrey","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","South East (England)","West Sussex (South West)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","South East (England)","West Sussex (South West)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","South East (England)","West Sussex (South West)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","South West (England)","Bournemouth and Poole","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","South West (England)","Bournemouth and Poole","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","South West (England)","Bournemouth and Poole","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","South West (England)","Bristol, City of","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","South West (England)","Bristol, City of","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","South West (England)","Bristol, City of","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","South West (England)","Bristol, City of","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","South West (England)","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","South West (England)","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","South West (England)","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","South West (England)","Devon CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","South West (England)","Devon CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","South West (England)","Devon CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","South West (England)","Gloucestershire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","South West (England)","Gloucestershire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","South West (England)","Gloucestershire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","South West (England)","Plymouth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","South West (England)","Plymouth","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","South West (England)","Plymouth","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","South West (England)","Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","South West (England)","Somerset","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","South West (England)","Somerset","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","South West (England)","Wiltshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","South West (England)","Wiltshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","South West (England)","Wiltshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Wales","Bridgend and Neath Port Talbot","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Wales","Bridgend and Neath Port Talbot","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Wales","Central Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Wales","Central Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Wales","Central Valleys","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Wales","Gwynedd","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Wales","Gwynedd","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Wales","Gwynedd","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Wales","South West Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Wales","South West Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Wales","Swansea","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Wales","Swansea","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Wales","Swansea","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Wales","Swansea","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","West Midlands (England)","Birmingham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","West Midlands (England)","Birmingham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","West Midlands (England)","Birmingham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","West Midlands (England)","Dudley","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","West Midlands (England)","Dudley","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","West Midlands (England)","Sandwell","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","West Midlands (England)","Sandwell","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","West Midlands (England)","Sandwell","Undeclared","[c]","[c]","[c]","[c]"
