"Status","Year","Parent_department","Region_ITL3","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Attorney General's Departments","Lewisham and Southwark","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Lewisham and Southwark","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Lewisham and Southwark","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Lewisham and Southwark","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Lewisham and Southwark","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Lincolnshire","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Lincolnshire","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Lincolnshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Lincolnshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Lincolnshire","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Lincolnshire","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Lincolnshire","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Lincolnshire","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Liverpool","AO","Female","65","60","21890","21950"
"In post","2021","Attorney General's Departments","Liverpool","AO","Male","20","20","[c]","[c]"
"In post","2021","Attorney General's Departments","Liverpool","EO","Female","60","55","27210","28430"
"In post","2021","Attorney General's Departments","Liverpool","EO","Male","20","20","[c]","[c]"
"In post","2021","Attorney General's Departments","Liverpool","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Liverpool","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Liverpool","G7","Female","70","65","53340","54200"
"In post","2021","Attorney General's Departments","Liverpool","G7","Male","55","55","54430","55610"
"In post","2021","Attorney General's Departments","Liverpool","HEO","Female","30","30","[c]","[c]"
"In post","2021","Attorney General's Departments","Liverpool","HEO","Male","20","20","[c]","[c]"
"In post","2021","Attorney General's Departments","Liverpool","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Liverpool","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Liverpool","SEO","Female","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Liverpool","SEO","Male","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Manchester","AO","Female","55","45","22030","21950"
"In post","2021","Attorney General's Departments","Manchester","AO","Male","15","15","[c]","[c]"
"In post","2021","Attorney General's Departments","Manchester","EO","Female","55","50","27990","28430"
"In post","2021","Attorney General's Departments","Manchester","EO","Male","25","25","[c]","[c]"
"In post","2021","Attorney General's Departments","Manchester","G6","Female","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Manchester","G6","Male","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Manchester","G7","Female","90","80","54050","55610"
"In post","2021","Attorney General's Departments","Manchester","G7","Male","55","50","54670","55610"
"In post","2021","Attorney General's Departments","Manchester","HEO","Female","25","25","[c]","[c]"
"In post","2021","Attorney General's Departments","Manchester","HEO","Male","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Manchester","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Manchester","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Manchester","SEO","Female","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Manchester","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Merton, Kingston upon Thames and Sutton","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Merton, Kingston upon Thames and Sutton","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Merton, Kingston upon Thames and Sutton","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Merton, Kingston upon Thames and Sutton","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Merton, Kingston upon Thames and Sutton","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Merton, Kingston upon Thames and Sutton","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Mid Kent","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Mid Kent","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Mid Kent","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Mid Kent","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Mid Kent","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Mid Kent","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Mid Lancashire","AO","Female","25","20","[c]","[c]"
"In post","2021","Attorney General's Departments","Mid Lancashire","AO","Male","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Mid Lancashire","EO","Female","25","25","[c]","[c]"
"In post","2021","Attorney General's Departments","Mid Lancashire","EO","Male","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Mid Lancashire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Mid Lancashire","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Mid Lancashire","G7","Female","40","35","54010","54390"
"In post","2021","Attorney General's Departments","Mid Lancashire","G7","Male","35","35","53720","55610"
"In post","2021","Attorney General's Departments","Mid Lancashire","HEO","Female","15","15","[c]","[c]"
"In post","2021","Attorney General's Departments","Mid Lancashire","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Mid Lancashire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Mid Lancashire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Mid Lancashire","SEO","Female","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Mid Lancashire","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Northumberland","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Northumberland","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Norwich and East Norfolk","AO","Female","25","20","[c]","[c]"
"In post","2021","Attorney General's Departments","Norwich and East Norfolk","AO","Male","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Norwich and East Norfolk","EO","Female","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Norwich and East Norfolk","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Norwich and East Norfolk","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Norwich and East Norfolk","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Norwich and East Norfolk","G7","Female","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Norwich and East Norfolk","G7","Male","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Norwich and East Norfolk","HEO","Female","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Norwich and East Norfolk","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Nottingham","AO","Female","55","50","21400","21950"
"In post","2021","Attorney General's Departments","Nottingham","AO","Male","20","20","[c]","[c]"
"In post","2021","Attorney General's Departments","Nottingham","EO","Female","40","35","27000","27350"
"In post","2021","Attorney General's Departments","Nottingham","EO","Male","20","20","[c]","[c]"
"In post","2021","Attorney General's Departments","Nottingham","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Nottingham","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Nottingham","G7","Female","60","50","54010","55610"
"In post","2021","Attorney General's Departments","Nottingham","G7","Male","40","35","53180","51160"
"In post","2021","Attorney General's Departments","Nottingham","HEO","Female","15","15","[c]","[c]"
"In post","2021","Attorney General's Departments","Nottingham","HEO","Male","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Nottingham","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Nottingham","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Nottingham","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Nottingham","SEO","Male","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Overseas","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Overseas","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Peterborough","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Peterborough","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Portsmouth","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Portsmouth","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Portsmouth","AO","Female","25","25","[c]","[c]"
"In post","2021","Attorney General's Departments","Portsmouth","AO","Male","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Portsmouth","EO","Female","20","15","[c]","[c]"
"In post","2021","Attorney General's Departments","Portsmouth","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Portsmouth","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Portsmouth","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Portsmouth","G7","Female","25","20","[c]","[c]"
"In post","2021","Attorney General's Departments","Portsmouth","G7","Male","15","15","[c]","[c]"
"In post","2021","Attorney General's Departments","Portsmouth","HEO","Female","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Portsmouth","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Portsmouth","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Portsmouth","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Redbridge and Waltham Forest","AO","Female","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Redbridge and Waltham Forest","AO","Male","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Redbridge and Waltham Forest","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Redbridge and Waltham Forest","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Sheffield","AO","Female","30","25","[c]","[c]"
"In post","2021","Attorney General's Departments","Sheffield","AO","Male","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Sheffield","EO","Female","25","20","[c]","[c]"
"In post","2021","Attorney General's Departments","Sheffield","EO","Male","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Sheffield","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Sheffield","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Sheffield","G7","Female","25","20","[c]","[c]"
"In post","2021","Attorney General's Departments","Sheffield","G7","Male","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Sheffield","HEO","Female","15","15","[c]","[c]"
"In post","2021","Attorney General's Departments","Sheffield","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Sheffield","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Sheffield","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Shropshire CC","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Shropshire CC","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Shropshire CC","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Shropshire CC","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","South Hampshire","AO","Female","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","South Hampshire","AO","Male","10","10","[c]","[c]"
