"Status","Year","Age","Function_of_post","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","40-49","Property","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","Security","AA/AO","100","[c]","27450","23540"
"New entrant CS","2021","40-49","Security","Security","EO","10","[c]","23850","24620"
"New entrant CS","2021","40-49","Security","Security","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","Security","SEO/HEO","10","[c]","36500","35530"
"New entrant CS","2021","40-49","Security","Unknown","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Communications","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Digital, Data and Technology","G6/G7","30","[c]","62480","60550"
"New entrant CS","2021","40-49","Unknown","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Digital, Data and Technology","SEO/HEO","20","[c]","43130","43000"
"New entrant CS","2021","40-49","Unknown","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Human Resources","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Human Resources","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Intelligence Analysis","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Intelligence Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Legal","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Medicine","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Medicine","EO","15","[c]","30200","30620"
"New entrant CS","2021","40-49","Unknown","Medicine","G6/G7","35","[c]","77850","82580"
"New entrant CS","2021","40-49","Unknown","Medicine","SEO/HEO","35","[c]","37820","37890"
"New entrant CS","2021","40-49","Unknown","Operational Delivery","AA/AO","60","[c]","21540","21430"
"New entrant CS","2021","40-49","Unknown","Operational Delivery","EO","110","[c]","26230","24880"
"New entrant CS","2021","40-49","Unknown","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Operational Delivery","SEO/HEO","15","[c]","33330","32280"
"New entrant CS","2021","40-49","Unknown","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Other","AA/AO","120","[c]","20900","20920"
"New entrant CS","2021","40-49","Unknown","Other","EO","55","[c]","27830","26350"
"New entrant CS","2021","40-49","Unknown","Other","G6/G7","10","[c]","62840","63500"
"New entrant CS","2021","40-49","Unknown","Other","SEO/HEO","40","[c]","36670","35060"
"New entrant CS","2021","40-49","Unknown","Other","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Planning","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Policy","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Policy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Policy","G6/G7","15","[c]","58880","57430"
"New entrant CS","2021","40-49","Unknown","Policy","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Policy","SEO/HEO","10","[c]","41910","41950"
"New entrant CS","2021","40-49","Unknown","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Project Delivery","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Project Delivery","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Property","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Science and Engineering","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Science and Engineering","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Security","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Social Research","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Statistics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Unknown","AA/AO","945","[c]","21530","21010"
"New entrant CS","2021","40-49","Unknown","Unknown","EO","2295","[c]","28430","27570"
"New entrant CS","2021","40-49","Unknown","Unknown","G6/G7","150","[c]","56990","54840"
"New entrant CS","2021","40-49","Unknown","Unknown","SCS level","15","[c]","95830","93620"
"New entrant CS","2021","40-49","Unknown","Unknown","SEO/HEO","195","[c]","36500","37060"
"New entrant CS","2021","40-49","Unknown","Unknown","Unknown","60","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","Economics","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","Intelligence Analysis","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","Intelligence Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","Other","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","Social Research","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","Statistics","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","Statistics","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","Statistics","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Commercial","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Commercial","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Commercial","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Commercial","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Commercial","SEO/HEO","25","[c]","36470","36200"
"New entrant CS","2021","50-59","Commercial","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Operational Delivery","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Other","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Unknown","G6/G7","15","[c]","90950","92000"
"New entrant CS","2021","50-59","Commercial","Unknown","SCS level","45","[c]","92930","72000"
"New entrant CS","2021","50-59","Commercial","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","Communications","G6/G7","10","[c]","54180","53130"
"New entrant CS","2021","50-59","Communications","Communications","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","Communications","SEO/HEO","15","[c]","36240","34000"
"New entrant CS","2021","50-59","Communications","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","Other","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","Tax","EO","35","[c]","25560","25560"
"New entrant CS","2021","50-59","Communications","Tax","SEO/HEO","10","[c]","31810","31810"
"New entrant CS","2021","50-59","Communications","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Counter Fraud","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Counter Fraud","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Counter Fraud","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Counter Fraud","Counter Fraud","SEO/HEO","15","[c]","34840","33720"
"New entrant CS","2021","50-59","Counter Fraud","Legal","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Counter Fraud","Tax","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Counter Fraud","Tax","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Counter Fraud","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Counter Fraud","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Counter Fraud","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Debt","Operational Delivery","AA/AO","15","[c]","20400","20140"
"New entrant CS","2021","50-59","Debt","Tax","AA/AO","90","[c]","20410","20140"
"New entrant CS","2021","50-59","Debt","Tax","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Debt","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Digital, Data and Technology","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Digital, Data and Technology","EO","20","[c]","26490","25560"
"New entrant CS","2021","50-59","Digital, Data & Technology","Digital, Data and Technology","G6/G7","90","[c]","57740","53850"
"New entrant CS","2021","50-59","Digital, Data & Technology","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Digital, Data and Technology","SEO/HEO","70","[c]","37200","36800"
"New entrant CS","2021","50-59","Digital, Data & Technology","Digital, Data and Technology","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Operational Delivery","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Tax","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Unknown","G6/G7","10","[c]","62610","60640"
"New entrant CS","2021","50-59","Digital, Data & Technology","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Corporate Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Finance","AA/AO","15","[c]","20290","20760"
"New entrant CS","2021","50-59","Finance","Finance","EO","15","[c]","26700","26350"
"New entrant CS","2021","50-59","Finance","Finance","G6/G7","15","[c]","61970","64000"
"New entrant CS","2021","50-59","Finance","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Finance","SEO/HEO","35","[c]","36470","37080"
"New entrant CS","2021","50-59","Finance","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Other","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Tax","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Grants Management","Operational Delivery","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Grants Management","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Human Resources","AA/AO","20","[c]","20830","20920"
"New entrant CS","2021","50-59","Human Resources","Human Resources","EO","10","[c]","24880","25000"
"New entrant CS","2021","50-59","Human Resources","Human Resources","G6/G7","20","[c]","61830","62400"
"New entrant CS","2021","50-59","Human Resources","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Human Resources","SEO/HEO","25","[c]","35240","35530"
"New entrant CS","2021","50-59","Human Resources","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Tax","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Unknown","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Internal Audit","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Internal Audit","Internal Audit","SEO/HEO","10","[c]","39050","39680"
"New entrant CS","2021","50-59","Legal","Legal","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Legal","G6/G7","65","[c]","53560","50520"
"New entrant CS","2021","50-59","Legal","Legal","SEO/HEO","25","[c]","37000","38000"
"New entrant CS","2021","50-59","Legal","Operational Delivery","AA/AO","20","[c]","20580","20070"
"New entrant CS","2021","50-59","Legal","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Communications","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Economics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Economics","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Inspector of Education and Training","G6/G7","15","[c]","72530","73000"
"New entrant CS","2021","50-59","No function","Inspector of Education and Training","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Intelligence Analysis","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","International Trade","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","International Trade","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","International Trade","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","International Trade","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Knowledge and Information Management","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Medicine","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Medicine","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Medicine","SCS level","10","[c]","97300","95420"
"New entrant CS","2021","50-59","No function","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Operational Delivery","AA/AO","890","[c]","21150","20600"
"New entrant CS","2021","50-59","No function","Operational Delivery","EO","270","[c]","28120","26350"
"New entrant CS","2021","50-59","No function","Operational Delivery","G6/G7","70","[c]","57550","55800"
"New entrant CS","2021","50-59","No function","Operational Delivery","SCS level","10","[c]","103450","1e+05"
"New entrant CS","2021","50-59","No function","Operational Delivery","SEO/HEO","260","[c]","36620","36690"
"New entrant CS","2021","50-59","No function","Operational Delivery","Unknown","155","[c]","22420","19570"
"New entrant CS","2021","50-59","No function","Other","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Other","EO","10","[c]","25590","25000"
"New entrant CS","2021","50-59","No function","Other","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Other","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Other","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Planning Inspectors","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Policy","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Policy","EO","15","[c]","25700","26180"
"New entrant CS","2021","50-59","No function","Policy","G6/G7","75","[c]","56150","53360"
"New entrant CS","2021","50-59","No function","Policy","SCS level","10","[c]","97300","91500"
"New entrant CS","2021","50-59","No function","Policy","SEO/HEO","90","[c]","35020","34020"
"New entrant CS","2021","50-59","No function","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Psychology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Psychology","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Psychology","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Science and Engineering","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Science and Engineering","G6/G7","15","[c]","53880","53030"
"New entrant CS","2021","50-59","No function","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Science and Engineering","SEO/HEO","60","[c]","36810","37890"
"New entrant CS","2021","50-59","No function","Security","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Social Research","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Tax","AA/AO","150","[c]","20140","20140"
"New entrant CS","2021","50-59","No function","Tax","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Tax","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Tax","SEO/HEO","15","[c]","33820","31810"
"New entrant CS","2021","50-59","No function","Unknown","AA/AO","15","[c]","20860","20140"
"New entrant CS","2021","50-59","No function","Unknown","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Unknown","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Unknown","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Veterinarian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Commercial","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Digital, Data and Technology","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Operational Delivery","SEO/HEO","10","[c]","34030","32870"
"New entrant CS","2021","50-59","Project Delivery","Other","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Other","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Other","SEO/HEO","15","[c]","33120","36000"
"New entrant CS","2021","50-59","Project Delivery","Policy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Policy","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Project Delivery","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Project Delivery","EO","20","[c]","26450","26350"
"New entrant CS","2021","50-59","Project Delivery","Project Delivery","G6/G7","40","[c]","56660","54540"
