"Status","Year","Ethnicity","Function_of_post","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Black","Project Delivery","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","Other","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","Other","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","Other","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","Other","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","Other","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","Policy","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","Policy","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","Policy","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","Policy","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","Project Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","Project Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","Project Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","Project Delivery","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","Property","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","Property","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","Science and Engineering","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","Science and Engineering","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","Science and Engineering","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","Science and Engineering","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","Statistics","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Property","Commercial","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Property","Commercial","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Property","Finance","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Property","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Property","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Property","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Property","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Property","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Property","Other","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Property","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Property","Other","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Property","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Property","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Property","Project Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Property","Project Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Property","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Property","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Property","Property","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Property","Property","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Property","Property","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Property","Property","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Property","Property","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Property","Property","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Property","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Property","Property","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Property","Security","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Property","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Property","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Property","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Security","Intelligence Analysis","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Security","Security","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Security","Security","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Security","Security","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Security","Security","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Security","Security","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Security","Security","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Security","Security","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Security","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Security","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Security","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Security","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Security","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Security","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Security","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Commercial","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Commercial","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Commercial","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Commercial","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Commercial","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Communications","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Communications","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Communications","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Communications","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Communications","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Economics","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Finance","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Finance","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Human Resources","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Human Resources","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Human Resources","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Human Resources","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Human Resources","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Intelligence Analysis","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Intelligence Analysis","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Intelligence Analysis","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Intelligence Analysis","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Knowledge and Information Management","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Knowledge and Information Management","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Legal","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Medicine","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Medicine","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Medicine","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Medicine","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Operational Delivery","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Operational Delivery","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Operational Delivery","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Operational Delivery","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Operational Research","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Operational Research","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Operational Research","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Other","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Other","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Other","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Other","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Other","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Other","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Other","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Policy","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Policy","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Policy","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Policy","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Policy","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Policy","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Project Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Project Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Property","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Property","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Property","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Property","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Property","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Psychology","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Science and Engineering","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Science and Engineering","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Science and Engineering","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Science and Engineering","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Security","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Security","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Security","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Social Research","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Social Research","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Social Research","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Social Research","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Statistics","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Statistics","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Statistics","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Statistics","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Tax","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Unknown","AO","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Unknown","EO","70","[c]","28390","27570"
"Leaver Dept.","2021","Black","Unknown","Unknown","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Unknown","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Unknown","HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Unknown","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Analysis","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Analysis","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Analysis","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Analysis","Economics","AO","[c]","[c]","[c]","[c]"
