"Status","Year","Disability","Function_of_post","Organisation","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Declared disabled","No function","Animal and Plant Health Agency","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Animal and Plant Health Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Animal and Plant Health Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Animal and Plant Health Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Animal and Plant Health Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Animal and Plant Health Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Cabinet Office (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Cabinet Office (excl. agencies)","London","40","[c]","46710","47160"
"Leaver Dept.","2021","Declared disabled","No function","Cabinet Office (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Cabinet Office (excl. agencies)","Unknown","40","[c]","32740","32000"
"Leaver Dept.","2021","Declared disabled","No function","Companies House","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Companies House","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Companies House","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Criminal Injuries Compensation Authority","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Crown Commercial Service","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Crown Commercial Service","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Crown Office and Procurator Fiscal Service","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Defence Science and Technology Laboratory","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Defence Science and Technology Laboratory","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Department for Digital, Culture, Media and Sport","London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Department for Education (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Department for International Trade","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Department for International Trade","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Department for International Trade","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Department for International Trade","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Department for Transport (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Department for Transport (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Driver and Vehicle Licensing Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Driver and Vehicle Standards Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Driver and Vehicle Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Driver and Vehicle Standards Agency","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Driver and Vehicle Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Driver and Vehicle Standards Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Driver and Vehicle Standards Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Driver and Vehicle Standards Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Driver and Vehicle Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Driver and Vehicle Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Education and Skills Funding Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Education and Skills Funding Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Food Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Foreign, Commonwealth and Development Office (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Government Internal Audit Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Government Legal Department","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Health and Safety Executive","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Health and Safety Executive","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Health and Safety Executive","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Health and Safety Executive","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Health and Safety Executive","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Health and Safety Executive","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Health and Safety Executive","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","HM Courts and Tribunals Service","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","HM Courts and Tribunals Service","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","HM Courts and Tribunals Service","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","HM Courts and Tribunals Service","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","HM Courts and Tribunals Service","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","HM Courts and Tribunals Service","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","HM Courts and Tribunals Service","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","HM Courts and Tribunals Service","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","HM Courts and Tribunals Service","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","HM Courts and Tribunals Service","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","HM Courts and Tribunals Service","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","HM Prison and Probation Service","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","HM Prison and Probation Service","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","HM Prison and Probation Service","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","HM Prison and Probation Service","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","HM Prison and Probation Service","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","HM Prison and Probation Service","South East (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","HM Prison and Probation Service","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","HM Prison and Probation Service","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","HM Prison and Probation Service","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","HM Prison and Probation Service","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","HM Treasury (excl. agencies)","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Insolvency Service","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Insolvency Service","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Insolvency Service","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Insolvency Service","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Insolvency Service","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Insolvency Service","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Insolvency Service","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Insolvency Service","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Institute for Apprenticeships and Technical Education","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Legal Aid Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Legal Aid Agency","London","[c]","[c]","[c]","[c]"
