"Status","Year","Age","Disability","Parent_department","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","16-19","Declared disabled","Ministry of Defence","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Ministry of Defence","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Ministry of Defence","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Ministry of Defence","Other","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Ministry of Defence","Policy","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Ministry of Defence","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Ministry of Defence","Property","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Ministry of Defence","Science and Engineering","5","5","[c]","[c]"
"In post","2021","16-19","Declared disabled","Ministry of Defence","Security","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Ministry of Justice","Economics","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Ministry of Justice","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Ministry of Justice","Operational Delivery","5","5","[c]","[c]"
"In post","2021","16-19","Declared disabled","Ministry of Justice","Policy","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Ministry of Justice","Property","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","National Crime Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Office for Standards in Education","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Office for Standards in Education","Other","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Office of Rail and Road","Communications","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Office of Rail and Road","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Other Cabinet Office Agencies","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Other Cabinet Office Agencies","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Scotland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Scottish Government","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Scottish Government","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Scottish Government","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Scottish Government","Other","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","The National Archives","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","United Kingdom Statistics Authority","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","United Kingdom Statistics Authority","Economics","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","United Kingdom Statistics Authority","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","United Kingdom Statistics Authority","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","United Kingdom Statistics Authority","Security","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","United Kingdom Statistics Authority","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Welsh Government","Communications","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Welsh Government","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Welsh Government","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Attorney General's Departments","Finance","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Attorney General's Departments","Operational Delivery","10","10","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Attorney General's Departments","Other","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Chancellor's other departments","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Economics","5","5","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Policy","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Department for Education","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Department for Education","Communications","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Department for Education","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Department for Education","Finance","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Department for Education","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Department for Education","Policy","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Department for Education","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Department for Education","Property","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Department for Environment, Food and Rural Affairs","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Department for Environment, Food and Rural Affairs","Communications","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Department for Environment, Food and Rural Affairs","Operational Delivery","5","5","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Department for Environment, Food and Rural Affairs","Policy","15","15","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Department for Environment, Food and Rural Affairs","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Department for International Trade","Communications","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Department for International Trade","Economics","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Department for International Trade","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Department for Transport","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Department for Transport","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Department for Transport","Economics","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Department for Transport","Finance","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Department for Transport","Operational Delivery","20","15","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Department for Transport","Other","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Department for Transport","Policy","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Department for Transport","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Department for Work and Pensions","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Department for Work and Pensions","Unknown","165","165","22640","21010"
"In post","2021","16-19","Declared non-disabled","Department of Health and Social Care","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Department of Health and Social Care","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Department of Health and Social Care","Operational Delivery","15","10","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Department of Health and Social Care","Policy","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Department of Health and Social Care","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Foreign, Commonwealth and Development Office","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Foreign, Commonwealth and Development Office","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Foreign, Commonwealth and Development Office","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Foreign, Commonwealth and Development Office","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Foreign, Commonwealth and Development Office","Other","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Foreign, Commonwealth and Development Office","Policy","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Foreign, Commonwealth and Development Office","Property","10","10","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Foreign, Commonwealth and Development Office","Security","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","HM Land Registry","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","HM Land Registry","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","HM Land Registry","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","HM Revenue and Customs","Communications","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","HM Revenue and Customs","Economics","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","HM Revenue and Customs","Finance","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","HM Revenue and Customs","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","HM Revenue and Customs","Operational Delivery","10","10","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","HM Revenue and Customs","Policy","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","HM Revenue and Customs","Property","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","HM Revenue and Customs","Tax","55","50","20440","20140"
"In post","2021","16-19","Declared non-disabled","HM Revenue and Customs","Unknown","5","5","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","HM Treasury","Economics","5","5","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","HM Treasury","Finance","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","HM Treasury","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","HM Treasury","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","HM Treasury","Policy","10","10","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","HM Treasury","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Home Office","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Home Office","Communications","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Home Office","Finance","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Home Office","Operational Delivery","30","25","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Home Office","Other","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Home Office","Security","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Home Office","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Ministry of Defence","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Ministry of Defence","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Ministry of Defence","Economics","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Ministry of Defence","Finance","20","20","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Ministry of Defence","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Ministry of Defence","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Ministry of Defence","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Ministry of Defence","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Ministry of Defence","Other","15","15","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Ministry of Defence","Policy","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Ministry of Defence","Project Delivery","5","5","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Ministry of Defence","Property","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Ministry of Defence","Science and Engineering","60","60","17870","17780"
"In post","2021","16-19","Declared non-disabled","Ministry of Defence","Security","5","5","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Ministry of Justice","Economics","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Ministry of Justice","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Ministry of Justice","Operational Delivery","75","75","21960","22110"
"In post","2021","16-19","Declared non-disabled","Ministry of Justice","Policy","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Ministry of Justice","Property","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","National Crime Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Office for Standards in Education","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Office for Standards in Education","Other","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Office of Rail and Road","Communications","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Office of Rail and Road","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Other Cabinet Office Agencies","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Other Cabinet Office Agencies","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Scotland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Scottish Government","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Scottish Government","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Scottish Government","Operational Delivery","5","5","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Scottish Government","Other","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Scottish Government","Unknown","45","45","21190","21150"
"In post","2021","16-19","Declared non-disabled","The National Archives","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","United Kingdom Statistics Authority","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","United Kingdom Statistics Authority","Economics","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","United Kingdom Statistics Authority","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","United Kingdom Statistics Authority","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","United Kingdom Statistics Authority","Security","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","United Kingdom Statistics Authority","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Welsh Government","Communications","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Welsh Government","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Welsh Government","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Department for Business, Energy and Industrial Strategy","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Department for Transport","Economics","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Department for Transport","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Department for Transport","Other","5","5","[c]","[c]"
"In post","2021","16-19","Undeclared","Department for Transport","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Department of Health and Social Care","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Department of Health and Social Care","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Foreign, Commonwealth and Development Office","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Foreign, Commonwealth and Development Office","Property","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","HM Treasury","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","HM Treasury","Policy","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Ministry of Defence","Economics","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Ministry of Defence","Finance","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Ministry of Justice","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Scottish Government","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Attorney General's Departments","Operational Delivery","15","15","[c]","[c]"
"In post","2021","16-19","Unknown","Cabinet Office","Unknown","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Business, Energy and Industrial Strategy","Economics","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Business, Energy and Industrial Strategy","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Business, Energy and Industrial Strategy","Operational Delivery","15","15","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Education","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Education","Communications","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Education","Policy","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Education","Property","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Environment, Food and Rural Affairs","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Department for International Trade","Communications","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Department for International Trade","Economics","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Department for International Trade","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Transport","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Transport","Finance","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Transport","Operational Delivery","20","15","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Work and Pensions","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Work and Pensions","Unknown","15","15","[c]","[c]"
"In post","2021","16-19","Unknown","Department of Health and Social Care","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Department of Health and Social Care","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Department of Health and Social Care","Policy","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Foreign, Commonwealth and Development Office","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","HM Land Registry","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","HM Land Registry","Operational Delivery","10","10","[c]","[c]"
"In post","2021","16-19","Unknown","HM Land Registry","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","HM Revenue and Customs","Finance","10","5","[c]","[c]"
"In post","2021","16-19","Unknown","HM Revenue and Customs","Operational Delivery","25","25","[c]","[c]"
"In post","2021","16-19","Unknown","HM Revenue and Customs","Policy","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","HM Revenue and Customs","Property","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","HM Revenue and Customs","Tax","95","90","20310","20140"
"In post","2021","16-19","Unknown","HM Revenue and Customs","Unknown","25","25","[c]","[c]"
"In post","2021","16-19","Unknown","HM Treasury","Economics","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Home Office","Communications","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Home Office","Finance","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Home Office","Operational Delivery","35","35","21430","21430"
"In post","2021","16-19","Unknown","Home Office","Other","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Ministry of Defence","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Ministry of Defence","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Ministry of Defence","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Ministry of Defence","Other","50","50","18300","16620"
"In post","2021","16-19","Unknown","Ministry of Defence","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Ministry of Defence","Property","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Ministry of Defence","Science and Engineering","45","45","17020","16780"
"In post","2021","16-19","Unknown","Ministry of Defence","Security","10","10","[c]","[c]"
"In post","2021","16-19","Unknown","Ministry of Justice","Operational Delivery","55","55","21240","20600"
"In post","2021","16-19","Unknown","Ministry of Justice","Property","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","National Crime Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Office for Standards in Education","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Other Cabinet Office Agencies","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Other Cabinet Office Agencies","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Scotland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Scottish Government","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Scottish Government","Operational Delivery","15","15","[c]","[c]"
"In post","2021","16-19","Unknown","Scottish Government","Other","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Scottish Government","Unknown","25","25","[c]","[c]"
"In post","2021","16-19","Unknown","United Kingdom Statistics Authority","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","United Kingdom Statistics Authority","Economics","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","United Kingdom Statistics Authority","Operational Delivery","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","United Kingdom Statistics Authority","Security","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","United Kingdom Statistics Authority","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Welsh Government","Communications","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Welsh Government","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Attorney General's Departments","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Attorney General's Departments","Communications","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Attorney General's Departments","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Attorney General's Departments","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Attorney General's Departments","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Attorney General's Departments","Finance","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Attorney General's Departments","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Attorney General's Departments","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Attorney General's Departments","Legal","20","20","[c]","[c]"
"In post","2021","20-29","Declared disabled","Attorney General's Departments","Operational Delivery","20","20","[c]","[c]"
"In post","2021","20-29","Declared disabled","Attorney General's Departments","Other","5","5","[c]","[c]"
"In post","2021","20-29","Declared disabled","Attorney General's Departments","Policy","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Attorney General's Departments","Security","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Cabinet Office","Communications","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Cabinet Office","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Cabinet Office","Finance","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Cabinet Office","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Cabinet Office","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Cabinet Office","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Cabinet Office","Other","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Cabinet Office","Policy","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Cabinet Office","Unknown","165","160","34350","32000"
"In post","2021","20-29","Declared disabled","Chancellor's other departments","Communications","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Chancellor's other departments","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Chancellor's other departments","Finance","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Chancellor's other departments","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Chancellor's other departments","Other","5","5","[c]","[c]"
"In post","2021","20-29","Declared disabled","Chancellor's other departments","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Chancellor's other departments","Security","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Chancellor's other departments","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Charity Commission","Communications","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Charity Commission","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Charity Commission","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Charity Commission","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Charity Commission","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Charity Commission","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Charity Commission","Legal","[c]","[c]","[c]","[c]"
