"Status","Year","Function_of_post","Parent_department","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Analysis","HM Treasury","Policy","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Analysis","HM Treasury","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Treasury","Policy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Treasury","Policy","Unknown","15","10","[c]","[c]"
"In post","2021","Analysis","HM Treasury","Statistics","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Analysis","HM Treasury","Statistics","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Treasury","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Treasury","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Treasury","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Treasury","Tax","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Economics","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Economics","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Economics","Undeclared","5","5","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Operational Delivery","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Operational Research","Heterosexual / straight","190","185","42170","46080"
"In post","2021","Analysis","Ministry of Defence","Operational Research","LGBO","15","15","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Operational Research","Undeclared","25","20","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Operational Research","Unknown","25","25","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Science and Engineering","Heterosexual / straight","105","100","36160","37320"
"In post","2021","Analysis","Ministry of Defence","Science and Engineering","LGBO","10","10","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Science and Engineering","Undeclared","15","15","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Science and Engineering","Unknown","30","30","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Statistics","Heterosexual / straight","140","135","40090","38400"
"In post","2021","Analysis","Ministry of Defence","Statistics","LGBO","5","5","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Statistics","Undeclared","20","20","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Statistics","Unknown","10","10","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government","Economics","Heterosexual / straight","60","60","43760","35060"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government","Economics","LGBO","10","10","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government","Economics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government","Economics","Unknown","5","5","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government","Social Research","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government","Social Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government","Social Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government","Statistics","Heterosexual / straight","90","90","47670","43190"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government","Statistics","LGBO","5","5","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Economics","Heterosexual / straight","40","35","45590","33930"
"In post","2021","Analysis","Ministry of Justice","Economics","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Economics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Finance","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Operational Delivery","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Operational Delivery","Unknown","5","5","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Operational Research","Heterosexual / straight","60","60","46520","40740"
"In post","2021","Analysis","Ministry of Justice","Operational Research","LGBO","5","5","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Operational Research","Undeclared","20","15","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Operational Research","Unknown","20","20","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Other","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Psychology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Social Research","Heterosexual / straight","50","45","48660","46300"
"In post","2021","Analysis","Ministry of Justice","Social Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Social Research","Undeclared","5","5","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Social Research","Unknown","5","5","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Statistics","Heterosexual / straight","80","75","46540","41280"
"In post","2021","Analysis","Ministry of Justice","Statistics","LGBO","10","10","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Statistics","Undeclared","15","10","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Statistics","Unknown","10","10","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Unknown","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education","Social Research","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education","Social Research","LGBO","5","5","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education","Social Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education","Statistics","Heterosexual / straight","90","85","40460","39850"
"In post","2021","Analysis","Office for Standards in Education","Statistics","LGBO","10","10","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education","Statistics","Undeclared","10","10","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education","Statistics","Unknown","5","5","[c]","[c]"
