"Status","Year","Disability","Region_ITL1","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Unknown","West Midlands (England)","Worcestershire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","Bradford","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","Bradford","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","Bradford","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","Bradford","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","Bradford","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","Bradford","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","Calderdale and Kirklees","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","Calderdale and Kirklees","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","East Riding of Yorkshire","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","East Riding of Yorkshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","East Riding of Yorkshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","Kingston upon Hull, City of","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","Leeds","AO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","Leeds","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","Leeds","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","Leeds","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","Leeds","HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","Leeds","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","Leeds","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","North and North East Lincolnshire","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","North Yorkshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","North Yorkshire CC","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","North Yorkshire CC","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","Sheffield","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","Sheffield","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","Sheffield","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","Sheffield","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","York","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","York","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","York","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","York","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","York","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","York","SEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Midlands (England)","Derby","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Midlands (England)","Derby","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Midlands (England)","Derby","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Midlands (England)","Derby","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Midlands (England)","Derby","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Midlands (England)","East Derbyshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Midlands (England)","East Derbyshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Midlands (England)","East Derbyshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Midlands (England)","East Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Midlands (England)","Leicester","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Midlands (England)","Leicester","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Midlands (England)","Leicester","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Midlands (England)","Leicester","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Midlands (England)","Leicester","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Midlands (England)","Leicester","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Midlands (England)","Leicestershire CC and Rutland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Midlands (England)","Leicestershire CC and Rutland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Midlands (England)","Leicestershire CC and Rutland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Midlands (England)","Leicestershire CC and Rutland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Midlands (England)","Leicestershire CC and Rutland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Midlands (England)","Leicestershire CC and Rutland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Midlands (England)","Leicestershire CC and Rutland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Midlands (England)","Lincolnshire","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Midlands (England)","Lincolnshire","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Midlands (England)","Lincolnshire","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Midlands (England)","Lincolnshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Midlands (England)","Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Midlands (England)","Lincolnshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Midlands (England)","Lincolnshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Midlands (England)","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Midlands (England)","North Northamptonshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Midlands (England)","North Northamptonshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Midlands (England)","North Northamptonshire","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Midlands (England)","North Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Midlands (England)","North Nottinghamshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Midlands (England)","North Nottinghamshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Midlands (England)","North Nottinghamshire","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Midlands (England)","North Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Midlands (England)","North Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Midlands (England)","Nottingham","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Midlands (England)","Nottingham","AO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Midlands (England)","Nottingham","EO","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Midlands (England)","Nottingham","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Midlands (England)","Nottingham","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Midlands (England)","Nottingham","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Midlands (England)","Nottingham","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Midlands (England)","Nottingham","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Midlands (England)","Nottingham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Midlands (England)","South and West Derbyshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Midlands (England)","South and West Derbyshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Midlands (England)","South and West Derbyshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Midlands (England)","South and West Derbyshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Midlands (England)","South and West Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Midlands (England)","South Nottinghamshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Midlands (England)","South Nottinghamshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Midlands (England)","South Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Midlands (England)","South Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Midlands (England)","South Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Midlands (England)","South Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Midlands (England)","West Northamptonshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Midlands (England)","West Northamptonshire","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Midlands (England)","West Northamptonshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Midlands (England)","West Northamptonshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Midlands (England)","West Northamptonshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Midlands (England)","West Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Bedford","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Bedford","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Bedford","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Bedford","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Bedford","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Bedford","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Breckland and South Norfolk","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Breckland and South Norfolk","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Breckland and South Norfolk","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Breckland and South Norfolk","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Cambridgeshire CC","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Cambridgeshire CC","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Cambridgeshire CC","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Cambridgeshire CC","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Cambridgeshire CC","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Cambridgeshire CC","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Cambridgeshire CC","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Cambridgeshire CC","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Cambridgeshire CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Central Bedfordshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Central Bedfordshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Central Bedfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Central Bedfordshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Central Bedfordshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Essex Haven Gateway","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Essex Haven Gateway","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Essex Haven Gateway","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Essex Haven Gateway","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Essex Haven Gateway","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Essex Haven Gateway","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Essex Haven Gateway","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Essex Haven Gateway","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Essex Thames Gateway","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Essex Thames Gateway","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Essex Thames Gateway","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Essex Thames Gateway","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Essex Thames Gateway","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Essex Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Heart of Essex","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Heart of Essex","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Heart of Essex","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Heart of Essex","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Heart of Essex","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Heart of Essex","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Heart of Essex","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Heart of Essex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Hertfordshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Hertfordshire","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Hertfordshire","EO","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Hertfordshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Hertfordshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Hertfordshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Hertfordshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Luton","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Luton","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Luton","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Luton","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Luton","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","North and West Norfolk","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","North and West Norfolk","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","North and West Norfolk","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","North and West Norfolk","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","North and West Norfolk","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","North and West Norfolk","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Norwich and East Norfolk","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Norwich and East Norfolk","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Norwich and East Norfolk","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Norwich and East Norfolk","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Norwich and East Norfolk","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Norwich and East Norfolk","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Norwich and East Norfolk","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Norwich and East Norfolk","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Norwich and East Norfolk","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Peterborough","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Peterborough","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Peterborough","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Peterborough","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Peterborough","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Peterborough","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Peterborough","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Southend-on-Sea","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Southend-on-Sea","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Southend-on-Sea","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Southend-on-Sea","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Southend-on-Sea","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Southend-on-Sea","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Suffolk","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Suffolk","AO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Suffolk","EO","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Suffolk","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Suffolk","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Suffolk","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Suffolk","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Suffolk","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Suffolk","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Thurrock","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Thurrock","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","West Essex","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","West Essex","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","West Essex","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","West Essex","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","West Essex","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","West Essex","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","West Essex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","Barking & Dagenham and Havering","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","Barking & Dagenham and Havering","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","Barking & Dagenham and Havering","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","Barking & Dagenham and Havering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","Barnet","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","Barnet","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","Barnet","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","Barnet","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","Barnet","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","Barnet","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","Barnet","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","Barnet","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","Barnet","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","Bexley and Greenwich","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","Bexley and Greenwich","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","Bexley and Greenwich","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","Bexley and Greenwich","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","Bexley and Greenwich","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","Brent","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","Brent","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","Brent","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","Brent","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","Brent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","Bromley","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","Bromley","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","Bromley","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","Bromley","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","Bromley","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","Camden and City of London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","Camden and City of London","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","Camden and City of London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","Camden and City of London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","Camden and City of London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","Camden and City of London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","Camden and City of London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","Camden and City of London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","Camden and City of London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","Croydon","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","Croydon","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","Croydon","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","Croydon","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","Croydon","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","Croydon","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","Croydon","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","Croydon","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","Croydon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","Ealing","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","Ealing","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","Ealing","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","Enfield","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","Enfield","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","Enfield","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","Enfield","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","Enfield","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","Hackney and Newham","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","Hackney and Newham","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","Hackney and Newham","EO","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","Hackney and Newham","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","Hackney and Newham","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","Hackney and Newham","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","Hackney and Newham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","Haringey and Islington","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","Haringey and Islington","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","Haringey and Islington","EO","25","[c]","[c]","[c]"
