"Status","Year","Age","Parent_department","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","60-64","Home Office","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Home Office","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Home Office","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Home Office","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Ministry of Defence","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Ministry of Defence","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Ministry of Defence","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Ministry of Defence","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Ministry of Defence","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Ministry of Defence","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Ministry of Housing, Communities and Local Government","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Ministry of Justice","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Ministry of Justice","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Ministry of Justice","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Ministry of Justice","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Ministry of Justice","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Scottish Government","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","The National Archives","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","United Kingdom Statistics Authority","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","United Kingdom Statistics Authority","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","United Kingdom Statistics Authority","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","United Kingdom Statistics Authority","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Welsh Government","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Cabinet Office","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Cabinet Office","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Cabinet Office","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Department for International Trade","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","HM Revenue and Customs","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","HM Revenue and Customs","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Home Office","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Ministry of Defence","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Ministry of Defence","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Ministry of Defence","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Ministry of Defence","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Ministry of Defence","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Ministry of Housing, Communities and Local Government","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Ministry of Justice","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Welsh Government","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Business, Energy and Industrial Strategy","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Business, Energy and Industrial Strategy","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Business, Energy and Industrial Strategy","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Business, Energy and Industrial Strategy","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Business, Energy and Industrial Strategy","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Business, Energy and Industrial Strategy","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Business, Energy and Industrial Strategy","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Digital, Culture, Media and Sport","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for International Trade","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department of Health and Social Care","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department of Health and Social Care","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department of Health and Social Care","G6/G7","G7","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department of Health and Social Care","SCS level","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department of Health and Social Care","SEO/HEO","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department of Health and Social Care","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department of Health and Social Care","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other Cabinet Office Agencies","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other Cabinet Office Agencies","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other Cabinet Office Agencies","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other Cabinet Office Agencies","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other Cabinet Office Agencies","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other Cabinet Office Agencies","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Attorney General's Departments","AA/AO","AO","15","[c]","20970","21040"
"New entrant CS","2021","16-19","Cabinet Office","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Cabinet Office","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Chancellor's other departments","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Department for Business, Energy and Industrial Strategy","AA/AO","AO","10","[c]","20500","20880"
"New entrant CS","2021","16-19","Department for Business, Energy and Industrial Strategy","EO","EO","10","[c]","25980","27680"
"New entrant CS","2021","16-19","Department for Education","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Department for Education","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Department for Environment, Food and Rural Affairs","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Department for Environment, Food and Rural Affairs","EO","EO","15","[c]","24260","25170"
"New entrant CS","2021","16-19","Department for International Trade","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Department for Transport","AA/AO","AA","25","[c]","18060","18060"
"New entrant CS","2021","16-19","Department for Transport","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Department for Transport","EO","EO","10","[c]","23340","23970"
"New entrant CS","2021","16-19","Department for Work and Pensions","AA/AO","AO","170","[c]","21150","21010"
"New entrant CS","2021","16-19","Department for Work and Pensions","EO","EO","40","[c]","28310","27570"
"New entrant CS","2021","16-19","Department of Health and Social Care","AA/AO","AA","10","[c]","20020","18850"
"New entrant CS","2021","16-19","Department of Health and Social Care","AA/AO","AO","15","[c]","20880","19630"
"New entrant CS","2021","16-19","Department of Health and Social Care","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","HM Land Registry","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","HM Land Registry","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","HM Revenue and Customs","AA/AO","AO","145","[c]","20230","20140"
"New entrant CS","2021","16-19","HM Revenue and Customs","EO","EO","15","[c]","25330","25560"
"New entrant CS","2021","16-19","HM Revenue and Customs","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","HM Treasury","EO","EO","20","[c]","24300","24300"
"New entrant CS","2021","16-19","Home Office","AA/AO","AO","40","[c]","21640","21430"
"New entrant CS","2021","16-19","Home Office","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Ministry of Defence","AA/AO","AA","15","[c]","17850","19560"
"New entrant CS","2021","16-19","Ministry of Defence","AA/AO","AO","15","[c]","22190","20920"
"New entrant CS","2021","16-19","Ministry of Defence","EO","EO","50","[c]","17800","16780"
"New entrant CS","2021","16-19","Ministry of Defence","Unknown","Unknown","15","[c]","16780","16780"
"New entrant CS","2021","16-19","Ministry of Justice","AA/AO","AA","50","[c]","19660","20600"
"New entrant CS","2021","16-19","Ministry of Justice","AA/AO","AO","75","[c]","23080","22850"
"New entrant CS","2021","16-19","Ministry of Justice","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Ministry of Justice","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","National Crime Agency","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Office of Rail and Road","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Other Cabinet Office Agencies","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Other Cabinet Office Agencies","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Scottish Government","AA/AO","AA","20","[c]","19710","20060"
"New entrant CS","2021","16-19","Scottish Government","AA/AO","AO","15","[c]","20800","20810"
"New entrant CS","2021","16-19","Scottish Government","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","The National Archives","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","United Kingdom Statistics Authority","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","United Kingdom Statistics Authority","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","United Kingdom Statistics Authority","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Welsh Government","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Attorney General's Departments","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Attorney General's Departments","AA/AO","AO","235","[c]","20460","20120"
"New entrant CS","2021","20-29","Attorney General's Departments","EO","EO","140","[c]","27120","26970"
"New entrant CS","2021","20-29","Attorney General's Departments","G6/G7","G7","25","[c]","51770","50520"
"New entrant CS","2021","20-29","Attorney General's Departments","SEO/HEO","HEO","60","[c]","41470","43920"
"New entrant CS","2021","20-29","Attorney General's Departments","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Cabinet Office","AA/AO","AO","110","[c]","21810","20800"
"New entrant CS","2021","20-29","Cabinet Office","EO","EO","200","[c]","26850","27500"
"New entrant CS","2021","20-29","Cabinet Office","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Cabinet Office","G6/G7","G7","40","[c]","54770","54700"
"New entrant CS","2021","20-29","Cabinet Office","SCS level","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Cabinet Office","SEO/HEO","HEO","655","[c]","29210","28000"
"New entrant CS","2021","20-29","Cabinet Office","SEO/HEO","SEO","30","[c]","40490","40600"
"New entrant CS","2021","20-29","Chancellor's other departments","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Chancellor's other departments","AA/AO","AO","10","[c]","22610","21980"
"New entrant CS","2021","20-29","Chancellor's other departments","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Chancellor's other departments","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Chancellor's other departments","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Chancellor's other departments","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Charity Commission","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Charity Commission","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Charity Commission","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Charity Commission","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Competition and Markets Authority","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Competition and Markets Authority","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Competition and Markets Authority","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Competition and Markets Authority","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Competition and Markets Authority","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Competition and Markets Authority","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Department for Business, Energy and Industrial Strategy","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Department for Business, Energy and Industrial Strategy","AA/AO","AO","145","[c]","21740","20880"
"New entrant CS","2021","20-29","Department for Business, Energy and Industrial Strategy","EO","EO","210","[c]","26480","26750"
"New entrant CS","2021","20-29","Department for Business, Energy and Industrial Strategy","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Department for Business, Energy and Industrial Strategy","G6/G7","G7","30","[c]","54040","53380"
"New entrant CS","2021","20-29","Department for Business, Energy and Industrial Strategy","SEO/HEO","HEO","325","[c]","33560","33570"
"New entrant CS","2021","20-29","Department for Business, Energy and Industrial Strategy","SEO/HEO","SEO","70","[c]","40790","40050"
"New entrant CS","2021","20-29","Department for Digital, Culture, Media and Sport","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Department for Digital, Culture, Media and Sport","EO","EO","55","[c]","27300","26180"
"New entrant CS","2021","20-29","Department for Digital, Culture, Media and Sport","G6/G7","G7","20","[c]","54560","51730"
"New entrant CS","2021","20-29","Department for Digital, Culture, Media and Sport","SEO/HEO","HEO","150","[c]","36020","34020"
"New entrant CS","2021","20-29","Department for Education","AA/AO","AO","10","[c]","22120","21000"
"New entrant CS","2021","20-29","Department for Education","EO","EO","165","[c]","26280","25000"
"New entrant CS","2021","20-29","Department for Education","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Department for Education","G6/G7","G7","20","[c]","51960","51820"
"New entrant CS","2021","20-29","Department for Education","SEO/HEO","HEO","110","[c]","31630","32870"
"New entrant CS","2021","20-29","Department for Education","SEO/HEO","SEO","45","[c]","38350","36500"
"New entrant CS","2021","20-29","Department for Education","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Department for Environment, Food and Rural Affairs","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Department for Environment, Food and Rural Affairs","AA/AO","AO","170","[c]","22250","21050"
"New entrant CS","2021","20-29","Department for Environment, Food and Rural Affairs","EO","EO","215","[c]","24840","24920"
"New entrant CS","2021","20-29","Department for Environment, Food and Rural Affairs","G6/G7","G7","35","[c]","52810","52290"
"New entrant CS","2021","20-29","Department for Environment, Food and Rural Affairs","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Department for Environment, Food and Rural Affairs","SEO/HEO","HEO","255","[c]","31460","32560"
"New entrant CS","2021","20-29","Department for Environment, Food and Rural Affairs","SEO/HEO","SEO","70","[c]","37930","38750"
"New entrant CS","2021","20-29","Department for International Trade","AA/AO","AO","50","[c]","19050","18200"
"New entrant CS","2021","20-29","Department for International Trade","EO","EO","55","[c]","25770","26250"
"New entrant CS","2021","20-29","Department for International Trade","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Department for International Trade","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Department for International Trade","SEO/HEO","HEO","115","[c]","31540","31800"
"New entrant CS","2021","20-29","Department for International Trade","SEO/HEO","SEO","20","[c]","39840","38350"
"New entrant CS","2021","20-29","Department for Transport","AA/AO","AA","55","[c]","18180","18060"
"New entrant CS","2021","20-29","Department for Transport","AA/AO","AO","150","[c]","22690","21590"
"New entrant CS","2021","20-29","Department for Transport","EO","EO","170","[c]","27140","26710"
"New entrant CS","2021","20-29","Department for Transport","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Department for Transport","G6/G7","G7","10","[c]","53860","54110"
"New entrant CS","2021","20-29","Department for Transport","SEO/HEO","HEO","195","[c]","32110","34710"
"New entrant CS","2021","20-29","Department for Transport","SEO/HEO","SEO","30","[c]","42120","42470"
"New entrant CS","2021","20-29","Department for Work and Pensions","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Department for Work and Pensions","AA/AO","AO","2300","[c]","21630","21010"
"New entrant CS","2021","20-29","Department for Work and Pensions","EO","EO","3605","[c]","28780","27570"
"New entrant CS","2021","20-29","Department for Work and Pensions","G6/G7","G7","15","[c]","54280","52870"
"New entrant CS","2021","20-29","Department for Work and Pensions","SEO/HEO","HEO","175","[c]","33080","31990"
"New entrant CS","2021","20-29","Department for Work and Pensions","SEO/HEO","SEO","40","[c]","38530","38000"
"New entrant CS","2021","20-29","Department of Health and Social Care","AA/AO","AA","40","[c]","19390","18850"
"New entrant CS","2021","20-29","Department of Health and Social Care","AA/AO","AO","265","[c]","20730","19630"
"New entrant CS","2021","20-29","Department of Health and Social Care","EO","EO","385","[c]","25900","26880"
"New entrant CS","2021","20-29","Department of Health and Social Care","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Department of Health and Social Care","G6/G7","G7","45","[c]","53150","53360"
"New entrant CS","2021","20-29","Department of Health and Social Care","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Department of Health and Social Care","SEO/HEO","HEO","505","[c]","31670","32650"
"New entrant CS","2021","20-29","Department of Health and Social Care","SEO/HEO","SEO","135","[c]","39330","40070"
"New entrant CS","2021","20-29","ESTYN","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Food Standards Agency","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Food Standards Agency","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Food Standards Agency","SEO/HEO","HEO","15","[c]","31450","32350"
"New entrant CS","2021","20-29","Food Standards Agency","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HM Land Registry","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HM Land Registry","AA/AO","AO","245","[c]","22500","22350"
"New entrant CS","2021","20-29","HM Land Registry","EO","EO","25","[c]","28240","27130"
"New entrant CS","2021","20-29","HM Land Registry","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HM Land Registry","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HM Land Registry","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HM Revenue and Customs","AA/AO","AO","1485","[c]","20300","20140"
"New entrant CS","2021","20-29","HM Revenue and Customs","EO","EO","590","[c]","25740","25560"
"New entrant CS","2021","20-29","HM Revenue and Customs","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HM Revenue and Customs","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HM Revenue and Customs","SEO/HEO","HEO","300","[c]","32900","31810"
"New entrant CS","2021","20-29","HM Revenue and Customs","SEO/HEO","SEO","25","[c]","38720","38630"
"New entrant CS","2021","20-29","HM Revenue and Customs","Unknown","Unknown","105","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HM Treasury","AA/AO","AO","30","[c]","22260","22500"
"New entrant CS","2021","20-29","HM Treasury","EO","EO","35","[c]","25350","24300"
"New entrant CS","2021","20-29","HM Treasury","G6/G7","G7","20","[c]","52780","52500"
"New entrant CS","2021","20-29","HM Treasury","SEO/HEO","HEO","210","[c]","31150","28500"
"New entrant CS","2021","20-29","HM Treasury","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Home Office","AA/AO","AA","55","[c]","20820","22210"
"New entrant CS","2021","20-29","Home Office","AA/AO","AO","285","[c]","21940","21430"
"New entrant CS","2021","20-29","Home Office","EO","EO","370","[c]","27020","27760"
"New entrant CS","2021","20-29","Home Office","G6/G7","G7","40","[c]","57370","57430"
"New entrant CS","2021","20-29","Home Office","SEO/HEO","HEO","165","[c]","34500","35050"
"New entrant CS","2021","20-29","Home Office","SEO/HEO","SEO","60","[c]","42030","41950"
"New entrant CS","2021","20-29","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Ministry of Defence","AA/AO","AA","170","[c]","19060","19560"
"New entrant CS","2021","20-29","Ministry of Defence","AA/AO","AO","390","[c]","22280","20920"
"New entrant CS","2021","20-29","Ministry of Defence","EO","EO","405","[c]","24440","26350"
"New entrant CS","2021","20-29","Ministry of Defence","G6/G7","G7","10","[c]","50040","48040"
"New entrant CS","2021","20-29","Ministry of Defence","SEO/HEO","HEO","235","[c]","31900","33000"
"New entrant CS","2021","20-29","Ministry of Defence","SEO/HEO","SEO","45","[c]","40490","40000"
"New entrant CS","2021","20-29","Ministry of Defence","Unknown","Unknown","80","[c]","27050","27000"
"New entrant CS","2021","20-29","Ministry of Housing, Communities and Local Government","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Ministry of Housing, Communities and Local Government","AA/AO","AO","35","[c]","22620","21270"
"New entrant CS","2021","20-29","Ministry of Housing, Communities and Local Government","EO","EO","55","[c]","27220","27850"
"New entrant CS","2021","20-29","Ministry of Housing, Communities and Local Government","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Ministry of Housing, Communities and Local Government","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Ministry of Housing, Communities and Local Government","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Ministry of Housing, Communities and Local Government","SEO/HEO","HEO","65","[c]","31470","33210"
"New entrant CS","2021","20-29","Ministry of Housing, Communities and Local Government","SEO/HEO","SEO","15","[c]","39040","39600"
"New entrant CS","2021","20-29","Ministry of Justice","AA/AO","AA","650","[c]","20060","20600"
"New entrant CS","2021","20-29","Ministry of Justice","AA/AO","AO","2125","[c]","23290","22850"
"New entrant CS","2021","20-29","Ministry of Justice","EO","EO","285","[c]","24320","24620"
"New entrant CS","2021","20-29","Ministry of Justice","G6/G7","G7","15","[c]","52060","52850"
"New entrant CS","2021","20-29","Ministry of Justice","SEO/HEO","HEO","275","[c]","28970","30850"
"New entrant CS","2021","20-29","Ministry of Justice","SEO/HEO","SEO","95","[c]","38040","36800"
"New entrant CS","2021","20-29","Ministry of Justice","Unknown","Unknown","705","[c]","22730","22920"
"New entrant CS","2021","20-29","National Crime Agency","AA/AO","AO","45","[c]","22170","20800"
"New entrant CS","2021","20-29","National Crime Agency","EO","EO","310","[c]","30090","28840"
"New entrant CS","2021","20-29","National Crime Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","National Crime Agency","SEO/HEO","HEO","30","[c]","39740","40170"
"New entrant CS","2021","20-29","National Crime Agency","SEO/HEO","SEO","10","[c]","45500","45480"
"New entrant CS","2021","20-29","Northern Ireland Office","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Northern Ireland Office","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Northern Ireland Office","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Northern Ireland Office","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Northern Ireland Office","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office for Standards in Education","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office for Standards in Education","AA/AO","AO","10","[c]","21340","21060"
"New entrant CS","2021","20-29","Office for Standards in Education","EO","EO","10","[c]","26900","25880"
"New entrant CS","2021","20-29","Office for Standards in Education","SEO/HEO","HEO","10","[c]","32840","31700"
"New entrant CS","2021","20-29","Office for Standards in Education","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office of Gas and Electricity Markets","AA/AO","AO","30","[c]","19410","19750"
"New entrant CS","2021","20-29","Office of Gas and Electricity Markets","EO","EO","80","[c]","24940","25750"
"New entrant CS","2021","20-29","Office of Gas and Electricity Markets","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office of Gas and Electricity Markets","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office of Gas and Electricity Markets","SEO/HEO","HEO","25","[c]","34030","33700"
"New entrant CS","2021","20-29","Office of Gas and Electricity Markets","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office of Qualifications and Examinations Regulation","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office of Qualifications and Examinations Regulation","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office of Qualifications and Examinations Regulation","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office of Qualifications and Examinations Regulation","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office of Rail and Road","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office of Rail and Road","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office of Rail and Road","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office of Rail and Road","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Other Cabinet Office Agencies","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Other Cabinet Office Agencies","EO","EO","20","[c]","23170","22230"
"New entrant CS","2021","20-29","Other Cabinet Office Agencies","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Other Cabinet Office Agencies","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Other Cabinet Office Agencies","SEO/HEO","HEO","10","[c]","29280","27770"
