"Status","Year","Ethnicity","Function_of_post","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Other ethnicity","Counter Fraud","Department for Transport","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","Department for Transport","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","Department for Transport","London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","Department for Transport","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","Department for Transport","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","Department for Transport","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","Department for Transport","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","Department for Transport","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","Department for Transport","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","Department for Transport","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","Department for Transport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","Food Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","HM Revenue and Customs","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","HM Revenue and Customs","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","HM Revenue and Customs","London","15","15","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","HM Revenue and Customs","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","HM Revenue and Customs","North West (England)","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","HM Revenue and Customs","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","HM Revenue and Customs","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","HM Revenue and Customs","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","HM Revenue and Customs","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","HM Revenue and Customs","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","HM Revenue and Customs","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","HM Revenue and Customs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","HM Treasury","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","HM Treasury","London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","HM Treasury","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","HM Treasury","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","HM Treasury","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","HM Treasury","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","HM Treasury","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Debt","Department for Work and Pensions","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Debt","HM Revenue and Customs","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Debt","HM Revenue and Customs","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Debt","HM Revenue and Customs","London","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Debt","HM Revenue and Customs","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Debt","HM Revenue and Customs","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Debt","HM Revenue and Customs","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Debt","HM Revenue and Customs","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Debt","HM Revenue and Customs","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Debt","HM Revenue and Customs","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Debt","HM Revenue and Customs","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Debt","HM Revenue and Customs","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Debt","HM Revenue and Customs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Debt","HM Treasury","London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Debt","UK Export Finance","London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Attorney General's Departments","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Attorney General's Departments","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Attorney General's Departments","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Attorney General's Departments","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Attorney General's Departments","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Attorney General's Departments","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Attorney General's Departments","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Attorney General's Departments","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Attorney General's Departments","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Cabinet Office","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Cabinet Office","London","15","15","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Cabinet Office","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Cabinet Office","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Cabinet Office","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Cabinet Office","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Cabinet Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Chancellor's other departments","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Charity Commission","London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Charity Commission","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Charity Commission","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Competition and Markets Authority","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","South West (England)","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Wales","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Department for Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Department for Education","London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Department for Education","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Department for Education","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Department for Education","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Department for Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Department for Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","North West (England)","[c]","[c]","[c]","[c]"
