"Status","Year","Age","Function_of_post","Parent_department","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","20-29","Commercial","Scottish Government","SEO/HEO","5","5","[c]","[c]"
"In post","2021","20-29","Commercial","The National Archives","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","UK Export Finance","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","UK Export Finance","EO","5","5","[c]","[c]"
"In post","2021","20-29","Commercial","UK Export Finance","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","UK Export Finance","SEO/HEO","20","20","37200","33500"
"In post","2021","20-29","Commercial","United Kingdom Statistics Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Water Services Regulation Authority","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Attorney General's Departments","EO","10","10","[c]","[c]"
"In post","2021","20-29","Communications","Attorney General's Departments","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Attorney General's Departments","SEO/HEO","15","15","34980","35290"
"In post","2021","20-29","Communications","Cabinet Office","AA/AO","10","10","[c]","[c]"
"In post","2021","20-29","Communications","Cabinet Office","EO","30","30","26990","27500"
"In post","2021","20-29","Communications","Cabinet Office","G6/G7","15","15","56600","54700"
"In post","2021","20-29","Communications","Cabinet Office","SEO/HEO","65","65","37090","35260"
"In post","2021","20-29","Communications","Chancellor's other departments","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Chancellor's other departments","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Charity Commission","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Competition and Markets Authority","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Competition and Markets Authority","SEO/HEO","10","10","[c]","[c]"
"In post","2021","20-29","Communications","Department for Business, Energy and Industrial Strategy","AA/AO","5","5","[c]","[c]"
"In post","2021","20-29","Communications","Department for Business, Energy and Industrial Strategy","EO","5","5","[c]","[c]"
"In post","2021","20-29","Communications","Department for Business, Energy and Industrial Strategy","G6/G7","5","5","[c]","[c]"
"In post","2021","20-29","Communications","Department for Business, Energy and Industrial Strategy","SEO/HEO","30","30","38970","38620"
"In post","2021","20-29","Communications","Department for Digital, Culture, Media and Sport","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Department for Digital, Culture, Media and Sport","SEO/HEO","10","10","[c]","[c]"
"In post","2021","20-29","Communications","Department for Education","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Department for Education","EO","45","45","27850","28500"
"In post","2021","20-29","Communications","Department for Education","G6/G7","5","5","[c]","[c]"
"In post","2021","20-29","Communications","Department for Education","SEO/HEO","40","40","37140","36660"
"In post","2021","20-29","Communications","Department for Environment, Food and Rural Affairs","AA/AO","10","10","[c]","[c]"
"In post","2021","20-29","Communications","Department for Environment, Food and Rural Affairs","EO","10","10","[c]","[c]"
"In post","2021","20-29","Communications","Department for Environment, Food and Rural Affairs","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Department for Environment, Food and Rural Affairs","SEO/HEO","40","40","34950","33190"
"In post","2021","20-29","Communications","Department for International Trade","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Department for International Trade","EO","5","5","[c]","[c]"
"In post","2021","20-29","Communications","Department for International Trade","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Department for International Trade","SEO/HEO","35","35","34020","32120"
"In post","2021","20-29","Communications","Department for Transport","AA/AO","10","10","[c]","[c]"
"In post","2021","20-29","Communications","Department for Transport","EO","15","15","26510","26350"
"In post","2021","20-29","Communications","Department for Transport","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Department for Transport","SEO/HEO","30","30","36300","34880"
"In post","2021","20-29","Communications","Department for Work and Pensions","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Department of Health and Social Care","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Department of Health and Social Care","EO","30","30","27160","27270"
"In post","2021","20-29","Communications","Department of Health and Social Care","G6/G7","5","5","[c]","[c]"
"In post","2021","20-29","Communications","Department of Health and Social Care","SEO/HEO","40","40","35690","32960"
"In post","2021","20-29","Communications","ESTYN","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Food Standards Agency","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Foreign, Commonwealth and Development Office","AA/AO","5","5","[c]","[c]"
"In post","2021","20-29","Communications","Foreign, Commonwealth and Development Office","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Foreign, Commonwealth and Development Office","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Foreign, Commonwealth and Development Office","SEO/HEO","30","30","40700","39720"
"In post","2021","20-29","Communications","HM Land Registry","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","HM Land Registry","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","HM Revenue and Customs","AA/AO","15","15","20890","20140"
"In post","2021","20-29","Communications","HM Revenue and Customs","EO","895","890","25560","25560"
"In post","2021","20-29","Communications","HM Revenue and Customs","G6/G7","5","5","[c]","[c]"
"In post","2021","20-29","Communications","HM Revenue and Customs","SEO/HEO","275","275","32380","31810"
"In post","2021","20-29","Communications","HM Treasury","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","HM Treasury","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","HM Treasury","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","HM Treasury","SEO/HEO","10","10","37960","37210"
"In post","2021","20-29","Communications","Ministry of Defence","AA/AO","20","20","21830","20920"
"In post","2021","20-29","Communications","Ministry of Defence","EO","35","35","25190","26670"
"In post","2021","20-29","Communications","Ministry of Defence","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Ministry of Defence","SEO/HEO","40","40","39890","40640"
"In post","2021","20-29","Communications","Ministry of Housing, Communities and Local Government","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Ministry of Housing, Communities and Local Government","EO","10","10","[c]","[c]"
"In post","2021","20-29","Communications","Ministry of Housing, Communities and Local Government","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Ministry of Housing, Communities and Local Government","SEO/HEO","20","20","34400","33210"
"In post","2021","20-29","Communications","Ministry of Justice","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Ministry of Justice","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Ministry of Justice","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Ministry of Justice","SEO/HEO","30","30","33680","30850"
"In post","2021","20-29","Communications","National Crime Agency","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","National Crime Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Northern Ireland Office","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Office for Standards in Education","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Office for Standards in Education","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Office of Gas and Electricity Markets","EO","5","5","[c]","[c]"
"In post","2021","20-29","Communications","Office of Gas and Electricity Markets","SEO/HEO","5","5","[c]","[c]"
"In post","2021","20-29","Communications","Office of Qualifications and Examinations Regulation","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Office of Rail and Road","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Other Cabinet Office Agencies","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Scotland Office","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Scottish Government","EO","5","5","[c]","[c]"
"In post","2021","20-29","Communications","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","The National Archives","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","The National Archives","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","The National Archives","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","UK Export Finance","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","UK Export Finance","SEO/HEO","5","5","[c]","[c]"
"In post","2021","20-29","Communications","UK Supreme Court","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","United Kingdom Statistics Authority","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","United Kingdom Statistics Authority","SEO/HEO","15","15","32340","30060"
"In post","2021","20-29","Communications","Water Services Regulation Authority","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Welsh Government","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Attorney General's Departments","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Attorney General's Departments","EO","10","10","26290","26090"
"In post","2021","20-29","Counter Fraud","Attorney General's Departments","SEO/HEO","25","25","35430","33100"
"In post","2021","20-29","Counter Fraud","Cabinet Office","EO","10","10","27240","27500"
"In post","2021","20-29","Counter Fraud","Cabinet Office","G6/G7","5","5","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Cabinet Office","SEO/HEO","10","10","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Charity Commission","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Department for Business, Energy and Industrial Strategy","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Department for Business, Energy and Industrial Strategy","SEO/HEO","10","10","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Department for Digital, Culture, Media and Sport","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Department for Transport","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Food Standards Agency","SEO/HEO","5","5","[c]","[c]"
"In post","2021","20-29","Counter Fraud","HM Revenue and Customs","AA/AO","70","65","20370","20140"
"In post","2021","20-29","Counter Fraud","HM Revenue and Customs","EO","635","635","26600","25560"
"In post","2021","20-29","Counter Fraud","HM Revenue and Customs","G6/G7","55","55","53840","52580"
"In post","2021","20-29","Counter Fraud","HM Revenue and Customs","SEO/HEO","250","250","33320","31810"
"In post","2021","20-29","Counter Fraud","HM Treasury","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Debt","HM Revenue and Customs","AA/AO","905","880","20350","20140"
"In post","2021","20-29","Debt","HM Revenue and Customs","EO","135","135","25140","25560"
"In post","2021","20-29","Debt","HM Revenue and Customs","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Debt","HM Revenue and Customs","SEO/HEO","15","15","31150","31810"
"In post","2021","20-29","Debt","HM Treasury","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Debt","HM Treasury","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Debt","UK Export Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Attorney General's Departments","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Attorney General's Departments","EO","10","10","27650","28980"
"In post","2021","20-29","Digital, Data & Technology","Attorney General's Departments","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Attorney General's Departments","SEO/HEO","15","15","36280","35290"
"In post","2021","20-29","Digital, Data & Technology","Cabinet Office","AA/AO","5","5","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Cabinet Office","EO","35","35","27190","27500"
"In post","2021","20-29","Digital, Data & Technology","Cabinet Office","G6/G7","75","75","55930","54700"
"In post","2021","20-29","Digital, Data & Technology","Cabinet Office","SEO/HEO","90","90","36310","34550"
"In post","2021","20-29","Digital, Data & Technology","Charity Commission","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Competition and Markets Authority","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Competition and Markets Authority","SEO/HEO","10","10","37810","34290"
"In post","2021","20-29","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","AA/AO","15","15","20310","19730"
"In post","2021","20-29","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","EO","100","100","27160","25780"
"In post","2021","20-29","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","G6/G7","5","5","[c]","[c]"
