"Status","Year","Disability","Parent_department","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Digital, Culture, Media and Sport","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Digital, Culture, Media and Sport","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Digital, Culture, Media and Sport","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Digital, Culture, Media and Sport","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Digital, Culture, Media and Sport","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Education","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Education","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Education","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Education","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Education","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Education","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Education","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Education","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Education","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Education","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Education","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for International Trade","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for International Trade","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for International Trade","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for International Trade","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for International Trade","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for International Trade","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for International Trade","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for International Trade","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for International Trade","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Transport","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Transport","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Transport","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Transport","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Transport","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Transport","Outside London","AA/AO","50","[c]","20230","21170"
"Leaver CS","2021","Declared disabled","Department for Transport","Outside London","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Transport","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Transport","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Transport","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Work and Pensions","London","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Work and Pensions","London","EO","45","[c]","31100","31060"
"Leaver CS","2021","Declared disabled","Department for Work and Pensions","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Work and Pensions","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Work and Pensions","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Work and Pensions","Outside London","AA/AO","260","[c]","20840","21010"
"Leaver CS","2021","Declared disabled","Department for Work and Pensions","Outside London","EO","275","[c]","27530","27570"
"Leaver CS","2021","Declared disabled","Department for Work and Pensions","Outside London","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Work and Pensions","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Work and Pensions","Outside London","SEO/HEO","45","[c]","35920","34290"
"Leaver CS","2021","Declared disabled","Department for Work and Pensions","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Work and Pensions","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Work and Pensions","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department of Health and Social Care","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department of Health and Social Care","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department of Health and Social Care","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department of Health and Social Care","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department of Health and Social Care","London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department of Health and Social Care","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department of Health and Social Care","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department of Health and Social Care","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department of Health and Social Care","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department of Health and Social Care","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department of Health and Social Care","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department of Health and Social Care","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","ESTYN","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","ESTYN","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Food Standards Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Food Standards Agency","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Food Standards Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Food Standards Agency","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Food Standards Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Food Standards Agency","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Food Standards Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Food Standards Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Food Standards Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Food Standards Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Foreign, Commonwealth and Development Office","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Foreign, Commonwealth and Development Office","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Foreign, Commonwealth and Development Office","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Foreign, Commonwealth and Development Office","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Foreign, Commonwealth and Development Office","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Foreign, Commonwealth and Development Office","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Foreign, Commonwealth and Development Office","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Foreign, Commonwealth and Development Office","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Foreign, Commonwealth and Development Office","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Foreign, Commonwealth and Development Office","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Foreign, Commonwealth and Development Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Foreign, Commonwealth and Development Office","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Foreign, Commonwealth and Development Office","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Foreign, Commonwealth and Development Office","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Foreign, Commonwealth and Development Office","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Foreign, Commonwealth and Development Office","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","HM Land Registry","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","HM Land Registry","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","HM Land Registry","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","HM Land Registry","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","HM Land Registry","London","SEO/HEO","[c]","[c]","[c]","[c]"
