"Status","Year","Ethnicity","Organisation","Parent_department","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Asian","Institute for Apprenticeships and Technical Education","Department for Education","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Asian","Legal Aid Agency","Ministry of Justice","AA/AO","25","25","[c]","[c]"
"In post","2021","Asian","Legal Aid Agency","Ministry of Justice","EO","25","20","[c]","[c]"
"In post","2021","Asian","Legal Aid Agency","Ministry of Justice","G6/G7","5","5","[c]","[c]"
"In post","2021","Asian","Legal Aid Agency","Ministry of Justice","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Legal Aid Agency","Ministry of Justice","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Asian","Legal Aid Agency","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Maritime and Coastguard Agency","Department for Transport","AA/AO","10","5","[c]","[c]"
"In post","2021","Asian","Maritime and Coastguard Agency","Department for Transport","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Maritime and Coastguard Agency","Department for Transport","G6/G7","15","15","[c]","[c]"
"In post","2021","Asian","Maritime and Coastguard Agency","Department for Transport","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Maritime and Coastguard Agency","Department for Transport","SEO/HEO","30","30","50180","50810"
"In post","2021","Asian","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","AA/AO","10","10","[c]","[c]"
"In post","2021","Asian","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","EO","70","70","27690","27400"
"In post","2021","Asian","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","G6/G7","55","55","58610","53830"
"In post","2021","Asian","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","SCS level","15","15","[c]","[c]"
"In post","2021","Asian","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","SEO/HEO","120","115","37020","34330"
"In post","2021","Asian","Met Office","Department for Business, Energy and Industrial Strategy","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Met Office","Department for Business, Energy and Industrial Strategy","EO","5","5","[c]","[c]"
"In post","2021","Asian","Met Office","Department for Business, Energy and Industrial Strategy","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Met Office","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Met Office","Department for Business, Energy and Industrial Strategy","SEO/HEO","15","15","[c]","[c]"
"In post","2021","Asian","Ministry of Defence (excl. agencies)","Ministry of Defence","AA/AO","335","325","22840","21130"
"In post","2021","Asian","Ministry of Defence (excl. agencies)","Ministry of Defence","EO","165","160","28920","29200"
"In post","2021","Asian","Ministry of Defence (excl. agencies)","Ministry of Defence","G6/G7","75","70","67340","64670"
"In post","2021","Asian","Ministry of Defence (excl. agencies)","Ministry of Defence","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Ministry of Defence (excl. agencies)","Ministry of Defence","SEO/HEO","320","315","39830","39660"
"In post","2021","Asian","Ministry of Defence (excl. agencies)","Ministry of Defence","Unknown","5","5","[c]","[c]"
"In post","2021","Asian","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","AA/AO","5","5","[c]","[c]"
"In post","2021","Asian","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","EO","40","35","28770","27850"
"In post","2021","Asian","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","G6/G7","60","60","55570","53130"
"In post","2021","Asian","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","SEO/HEO","100","100","35610","34640"
"In post","2021","Asian","Ministry of Justice (excl. agencies)","Ministry of Justice","AA/AO","30","30","21200","21740"
"In post","2021","Asian","Ministry of Justice (excl. agencies)","Ministry of Justice","EO","100","95","25840","26410"
"In post","2021","Asian","Ministry of Justice (excl. agencies)","Ministry of Justice","G6/G7","95","95","59130","58130"
"In post","2021","Asian","Ministry of Justice (excl. agencies)","Ministry of Justice","SCS level","10","10","[c]","[c]"
"In post","2021","Asian","Ministry of Justice (excl. agencies)","Ministry of Justice","SEO/HEO","230","225","36370","35190"
"In post","2021","Asian","Ministry of Justice (excl. agencies)","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","National Crime Agency","National Crime Agency","AA/AO","40","40","23500","24220"
"In post","2021","Asian","National Crime Agency","National Crime Agency","EO","110","105","33520","32770"
"In post","2021","Asian","National Crime Agency","National Crime Agency","G6/G7","5","5","[c]","[c]"
"In post","2021","Asian","National Crime Agency","National Crime Agency","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","National Crime Agency","National Crime Agency","SEO/HEO","85","80","43640","41910"
"In post","2021","Asian","National Infrastructure Commission","HM Treasury","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","National Infrastructure Commission","HM Treasury","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","National Infrastructure Commission","HM Treasury","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","National Infrastructure Commission","HM Treasury","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","National Infrastructure Commission","HM Treasury","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","National Records of Scotland","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","National Records of Scotland","Scottish Government","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","National Records of Scotland","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","National Records of Scotland","Scottish Government","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","National Records of Scotland","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","National Savings and Investments","Chancellor's other departments","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","National Savings and Investments","Chancellor's other departments","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","National Savings and Investments","Chancellor's other departments","G6/G7","5","5","[c]","[c]"
"In post","2021","Asian","National Savings and Investments","Chancellor's other departments","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","National Savings and Investments","Chancellor's other departments","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Asian","Northern Ireland Office","Northern Ireland Office","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland Office","Northern Ireland Office","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland Office","Northern Ireland Office","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland Office","Northern Ireland Office","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland Office","Northern Ireland Office","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office for Budget Responsibility","HM Treasury","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office for Budget Responsibility","HM Treasury","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office for Budget Responsibility","HM Treasury","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office for Budget Responsibility","HM Treasury","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office for Budget Responsibility","HM Treasury","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","AA/AO","15","15","[c]","[c]"
"In post","2021","Asian","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","EO","15","15","[c]","[c]"
"In post","2021","Asian","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","G6/G7","20","15","[c]","[c]"
"In post","2021","Asian","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","SEO/HEO","50","45","40390","39850"
"In post","2021","Asian","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","AA/AO","5","5","[c]","[c]"
"In post","2021","Asian","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","EO","20","20","[c]","[c]"
"In post","2021","Asian","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","G6/G7","35","35","61100","58460"
"In post","2021","Asian","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","SEO/HEO","35","35","37800","37150"
"In post","2021","Asian","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","G6/G7","5","5","[c]","[c]"
"In post","2021","Asian","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","SEO/HEO","15","15","[c]","[c]"
"In post","2021","Asian","Office of Rail and Road","Office of Rail and Road","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Rail and Road","Office of Rail and Road","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Rail and Road","Office of Rail and Road","G6/G7","10","5","[c]","[c]"
"In post","2021","Asian","Office of Rail and Road","Office of Rail and Road","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Rail and Road","Office of Rail and Road","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Asian","Office of the Public Guardian","Ministry of Justice","AA/AO","300","275","19940","19930"
"In post","2021","Asian","Office of the Public Guardian","Ministry of Justice","EO","95","90","22650","22570"
"In post","2021","Asian","Office of the Public Guardian","Ministry of Justice","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of the Public Guardian","Ministry of Justice","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of the Public Guardian","Ministry of Justice","SEO/HEO","20","20","[c]","[c]"
"In post","2021","Asian","Office of the Scottish Charity Regulator","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of the Scottish Charity Regulator","Scottish Government","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of the Scottish Charity Regulator","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of the Scottish Charity Regulator","Scottish Government","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of the Scottish Charity Regulator","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Planning Inspectorate","Ministry of Housing, Communities and Local Government","AA/AO","5","5","[c]","[c]"
"In post","2021","Asian","Planning Inspectorate","Ministry of Housing, Communities and Local Government","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Planning Inspectorate","Ministry of Housing, Communities and Local Government","G6/G7","5","5","[c]","[c]"
"In post","2021","Asian","Planning Inspectorate","Ministry of Housing, Communities and Local Government","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Planning Inspectorate","Ministry of Housing, Communities and Local Government","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Public Health England","Department of Health and Social Care","AA/AO","130","115","21910","22100"
