"Status","Year","Parent_department","Region_ITL1","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Ministry of Defence","West Midlands (England)","AA/AO","AA","300","295","19080","19560"
"In post","2021","Ministry of Defence","West Midlands (England)","AA/AO","AO","645","615","23200","21130"
"In post","2021","Ministry of Defence","West Midlands (England)","EO","EO","715","695","26740","26670"
"In post","2021","Ministry of Defence","West Midlands (England)","G6/G7","G6","35","35","71290","64220"
"In post","2021","Ministry of Defence","West Midlands (England)","G6/G7","G7","120","115","59880","54540"
"In post","2021","Ministry of Defence","West Midlands (England)","SCS level","SCS level","10","10","[c]","[c]"
"In post","2021","Ministry of Defence","West Midlands (England)","SEO/HEO","HEO","430","420","33440","33300"
"In post","2021","Ministry of Defence","West Midlands (England)","SEO/HEO","SEO","285","275","41630","40580"
"In post","2021","Ministry of Defence","West Midlands (England)","Unknown","Unknown","50","50","36120","34320"
"In post","2021","Ministry of Defence","Yorkshire and The Humber","AA/AO","AA","315","300","19000","18800"
"In post","2021","Ministry of Defence","Yorkshire and The Humber","AA/AO","AO","750","720","24710","21130"
"In post","2021","Ministry of Defence","Yorkshire and The Humber","EO","EO","600","590","28180","26930"
"In post","2021","Ministry of Defence","Yorkshire and The Humber","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Yorkshire and The Humber","G6/G7","G7","55","50","67040","59750"
"In post","2021","Ministry of Defence","Yorkshire and The Humber","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Yorkshire and The Humber","SEO/HEO","HEO","245","240","34940","33300"
"In post","2021","Ministry of Defence","Yorkshire and The Humber","SEO/HEO","SEO","85","85","42050","40580"
"In post","2021","Ministry of Defence","Yorkshire and The Humber","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","East Midlands (England)","EO","EO","10","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","East Midlands (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","East Midlands (England)","G6/G7","G7","10","10","50960","48200"
"In post","2021","Ministry of Housing, Communities and Local Government","East Midlands (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","East Midlands (England)","SEO/HEO","HEO","15","15","30580","30300"
"In post","2021","Ministry of Housing, Communities and Local Government","East Midlands (England)","SEO/HEO","SEO","10","10","38050","36360"
"In post","2021","Ministry of Housing, Communities and Local Government","East of England","AA/AO","AO","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","East of England","EO","EO","10","10","29070","28980"
"In post","2021","Ministry of Housing, Communities and Local Government","East of England","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","East of England","G6/G7","G7","10","10","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","East of England","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","East of England","SEO/HEO","HEO","20","20","34190","34690"
"In post","2021","Ministry of Housing, Communities and Local Government","East of England","SEO/HEO","SEO","20","20","40830","40680"
"In post","2021","Ministry of Housing, Communities and Local Government","London","AA/AO","AO","35","35","26910","26870"
"In post","2021","Ministry of Housing, Communities and Local Government","London","EO","EO","210","205","29200","27850"
"In post","2021","Ministry of Housing, Communities and Local Government","London","G6/G7","G6","240","235","65730","64090"
"In post","2021","Ministry of Housing, Communities and Local Government","London","G6/G7","G7","575","560","54580","53130"
"In post","2021","Ministry of Housing, Communities and Local Government","London","SCS level","SCS level","120","115","85350","77200"
"In post","2021","Ministry of Housing, Communities and Local Government","London","SEO/HEO","HEO","395","390","34260","33210"
"In post","2021","Ministry of Housing, Communities and Local Government","London","SEO/HEO","SEO","290","285","41110","39600"
"In post","2021","Ministry of Housing, Communities and Local Government","North East (England)","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","North East (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","North East (England)","G6/G7","G7","15","15","50280","48440"
"In post","2021","Ministry of Housing, Communities and Local Government","North East (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","North East (England)","SEO/HEO","HEO","20","20","31290","30340"
"In post","2021","Ministry of Housing, Communities and Local Government","North East (England)","SEO/HEO","SEO","15","15","37910","36810"
"In post","2021","Ministry of Housing, Communities and Local Government","North West (England)","AA/AO","AO","15","15","23070","23070"
"In post","2021","Ministry of Housing, Communities and Local Government","North West (England)","EO","EO","15","15","25720","25380"
"In post","2021","Ministry of Housing, Communities and Local Government","North West (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","North West (England)","G6/G7","G7","30","25","49380","48200"
"In post","2021","Ministry of Housing, Communities and Local Government","North West (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","North West (England)","SEO/HEO","HEO","45","45","31300","30260"
"In post","2021","Ministry of Housing, Communities and Local Government","North West (England)","SEO/HEO","SEO","30","30","38130","36340"
"In post","2021","Ministry of Housing, Communities and Local Government","South East (England)","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","South East (England)","EO","EO","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","South East (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","South East (England)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","South East (England)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","South West (England)","AA/AO","AA","10","10","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","South West (England)","AA/AO","AO","155","145","21700","22560"
"In post","2021","Ministry of Housing, Communities and Local Government","South West (England)","EO","EO","100","90","26760","26050"
"In post","2021","Ministry of Housing, Communities and Local Government","South West (England)","G6/G7","G6","240","210","64030","58810"
"In post","2021","Ministry of Housing, Communities and Local Government","South West (England)","G6/G7","G7","195","185","49430","47660"
"In post","2021","Ministry of Housing, Communities and Local Government","South West (England)","SCS level","SCS level","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","South West (England)","SEO/HEO","HEO","125","115","32740","32780"
"In post","2021","Ministry of Housing, Communities and Local Government","South West (England)","SEO/HEO","SEO","100","95","40460","40720"
"In post","2021","Ministry of Housing, Communities and Local Government","Wales","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Wales","AA/AO","AO","10","10","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Wales","EO","EO","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Wales","G6/G7","G6","15","15","64110","58810"
"In post","2021","Ministry of Housing, Communities and Local Government","Wales","G6/G7","G7","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Wales","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Wales","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","West Midlands (England)","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","West Midlands (England)","EO","EO","15","15","25780","24830"
"In post","2021","Ministry of Housing, Communities and Local Government","West Midlands (England)","G6/G7","G6","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","West Midlands (England)","G6/G7","G7","30","30","50110","48200"
"In post","2021","Ministry of Housing, Communities and Local Government","West Midlands (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","West Midlands (England)","SEO/HEO","HEO","45","45","31200","30790"
"In post","2021","Ministry of Housing, Communities and Local Government","West Midlands (England)","SEO/HEO","SEO","30","30","38670","36340"
"In post","2021","Ministry of Housing, Communities and Local Government","Yorkshire and The Humber","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Yorkshire and The Humber","EO","EO","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Yorkshire and The Humber","G6/G7","G6","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Yorkshire and The Humber","G6/G7","G7","25","20","50190","48810"
"In post","2021","Ministry of Housing, Communities and Local Government","Yorkshire and The Humber","SCS level","SCS level","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Yorkshire and The Humber","SEO/HEO","HEO","25","25","31800","30870"
"In post","2021","Ministry of Housing, Communities and Local Government","Yorkshire and The Humber","SEO/HEO","SEO","20","20","37890","38120"
"In post","2021","Ministry of Justice","East Midlands (England)","AA/AO","AA","720","665","19760","20600"
"In post","2021","Ministry of Justice","East Midlands (England)","AA/AO","AO","3315","3055","23820","23240"
"In post","2021","Ministry of Justice","East Midlands (England)","EO","EO","1040","985","26670","26330"
"In post","2021","Ministry of Justice","East Midlands (England)","G6/G7","G6","20","20","84630","84390"
"In post","2021","Ministry of Justice","East Midlands (England)","G6/G7","G7","105","105","58300","57330"
"In post","2021","Ministry of Justice","East Midlands (England)","SCS level","SCS level","15","15","85950","81870"
"In post","2021","Ministry of Justice","East Midlands (England)","SEO/HEO","HEO","560","530","32460","31250"
"In post","2021","Ministry of Justice","East Midlands (England)","SEO/HEO","SEO","400","380","45130","44980"
"In post","2021","Ministry of Justice","East Midlands (England)","Unknown","Unknown","960","880","29420","28260"
"In post","2021","Ministry of Justice","East of England","AA/AO","AA","825","745","20250","20600"
"In post","2021","Ministry of Justice","East of England","AA/AO","AO","2940","2760","26530","27150"
"In post","2021","Ministry of Justice","East of England","EO","EO","790","760","29160","28330"
"In post","2021","Ministry of Justice","East of England","G6/G7","G6","30","25","84840","84390"
"In post","2021","Ministry of Justice","East of England","G6/G7","G7","90","85","61690","62320"
"In post","2021","Ministry of Justice","East of England","SCS level","SCS level","10","10","96520","103000"
"In post","2021","Ministry of Justice","East of England","SEO/HEO","HEO","500","480","33510","33130"
"In post","2021","Ministry of Justice","East of England","SEO/HEO","SEO","330","315","45990","46670"
"In post","2021","Ministry of Justice","East of England","Unknown","Unknown","1020","930","28600","28200"
"In post","2021","Ministry of Justice","London","AA/AO","AA","1045","980","22390","23790"
"In post","2021","Ministry of Justice","London","AA/AO","AO","4410","4195","27500","24400"
"In post","2021","Ministry of Justice","London","EO","EO","2020","1960","29300","27460"
"In post","2021","Ministry of Justice","London","G6/G7","G6","110","105","80240","76280"
"In post","2021","Ministry of Justice","London","G6/G7","G7","1565","1515","60560","59160"
"In post","2021","Ministry of Justice","London","SCS level","SCS level","220","215","88980","82990"
"In post","2021","Ministry of Justice","London","SEO/HEO","HEO","1795","1755","33910","32740"
"In post","2021","Ministry of Justice","London","SEO/HEO","SEO","1855","1805","43740","41800"
"In post","2021","Ministry of Justice","London","Unknown","Unknown","1585","1525","33750","32090"
"In post","2021","Ministry of Justice","North East (England)","AA/AO","AA","465","415","20030","20600"
"In post","2021","Ministry of Justice","North East (England)","AA/AO","AO","1985","1805","25420","24920"
"In post","2021","Ministry of Justice","North East (England)","EO","EO","585","550","28270","27380"
"In post","2021","Ministry of Justice","North East (England)","G6/G7","G6","15","15","83570","84390"
"In post","2021","Ministry of Justice","North East (England)","G6/G7","G7","70","70","56440","56510"
"In post","2021","Ministry of Justice","North East (England)","SCS level","SCS level","5","5","[c]","[c]"
