"Status","Year","Profession_of_post","Region_ITL3","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Operational Delivery","East Cumbria","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","East Cumbria","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","East Derbyshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","AO","10","[c]","20780","20760"
"New entrant CS","2021","Operational Delivery","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","East Kent","Outside London","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","East Kent","Outside London","AO","100","[c]","21400","21430"
"New entrant CS","2021","Operational Delivery","East Kent","Outside London","EO","115","[c]","26340","24880"
"New entrant CS","2021","Operational Delivery","East Kent","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","East Kent","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","East Kent","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","East Kent","Outside London","Unknown","15","[c]","22630","24020"
"New entrant CS","2021","Operational Delivery","East Lancashire","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","East Lancashire","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","East Lancashire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","East Lancashire","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","East Merseyside","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","East Merseyside","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","East Merseyside","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","East Merseyside","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","East Riding of Yorkshire","Outside London","AA","40","[c]","20460","20600"
"New entrant CS","2021","Operational Delivery","East Riding of Yorkshire","Outside London","AO","55","[c]","22600","22850"
"New entrant CS","2021","Operational Delivery","East Riding of Yorkshire","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","East Riding of Yorkshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","East Riding of Yorkshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","East Riding of Yorkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","East Surrey","Outside London","AA","20","[c]","23350","24660"
"New entrant CS","2021","Operational Delivery","East Surrey","Outside London","AO","55","[c]","29900","30720"
"New entrant CS","2021","Operational Delivery","East Surrey","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","East Surrey","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","East Surrey","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","East Sussex CC","Outside London","AA","20","[c]","19930","20600"
"New entrant CS","2021","Operational Delivery","East Sussex CC","Outside London","AO","70","[c]","24210","25850"
"New entrant CS","2021","Operational Delivery","East Sussex CC","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","East Sussex CC","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Enfield","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Enfield","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Enfield","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Essex Haven Gateway","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Essex Haven Gateway","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Essex Haven Gateway","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Essex Haven Gateway","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Essex Thames Gateway","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Essex Thames Gateway","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Essex Thames Gateway","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Essex Thames Gateway","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Essex Thames Gateway","Outside London","Unknown","30","[c]","21370","22920"
"New entrant CS","2021","Operational Delivery","Falkirk","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Falkirk","Outside London","AO","20","[c]","21080","20810"
"New entrant CS","2021","Operational Delivery","Falkirk","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Flintshire and Wrexham","Outside London","AA","25","[c]","19850","20600"
"New entrant CS","2021","Operational Delivery","Flintshire and Wrexham","Outside London","AO","105","[c]","22590","22850"
"New entrant CS","2021","Operational Delivery","Flintshire and Wrexham","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Flintshire and Wrexham","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Flintshire and Wrexham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Glasgow City","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Glasgow City","Outside London","AO","80","[c]","20640","20760"
"New entrant CS","2021","Operational Delivery","Glasgow City","Outside London","EO","55","[c]","24480","24880"
"New entrant CS","2021","Operational Delivery","Glasgow City","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Glasgow City","Outside London","HEO","15","[c]","27670","26550"
"New entrant CS","2021","Operational Delivery","Glasgow City","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Gloucestershire","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Gloucestershire","Outside London","AO","35","[c]","22320","22350"
"New entrant CS","2021","Operational Delivery","Gloucestershire","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Gloucestershire","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Gloucestershire","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Gloucestershire","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Greater Manchester North East","Outside London","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Greater Manchester North East","Outside London","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Greater Manchester North East","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Greater Manchester North East","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Greater Manchester North West","Outside London","AA","10","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Greater Manchester North West","Outside London","AO","30","[c]","21660","22850"
"New entrant CS","2021","Operational Delivery","Greater Manchester North West","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Greater Manchester North West","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Greater Manchester North West","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Greater Manchester North West","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Greater Manchester South East","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Greater Manchester South East","Outside London","AO","15","[c]","21220","20920"
"New entrant CS","2021","Operational Delivery","Greater Manchester South East","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Greater Manchester South East","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Greater Manchester South West","Outside London","AA","10","[c]","16840","16840"
"New entrant CS","2021","Operational Delivery","Greater Manchester South West","Outside London","AO","40","[c]","20250","20140"
"New entrant CS","2021","Operational Delivery","Greater Manchester South West","Outside London","EO","10","[c]","23490","22570"
"New entrant CS","2021","Operational Delivery","Greater Manchester South West","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Greater Manchester South West","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Greater Manchester South West","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Greater Manchester South West","Outside London","Unknown","15","[c]","22400","22920"
"New entrant CS","2021","Operational Delivery","Gwent Valleys","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Gwent Valleys","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Gwent Valleys","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Gwent Valleys","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Gwynedd","Outside London","AO","15","[c]","20730","20500"
"New entrant CS","2021","Operational Delivery","Gwynedd","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Gwynedd","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Hackney and Newham","London","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Hackney and Newham","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Hackney and Newham","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Hackney and Newham","London","Unknown","35","[c]","25240","26810"
"New entrant CS","2021","Operational Delivery","Haringey and Islington","London","AA","30","[c]","21430","17990"
"New entrant CS","2021","Operational Delivery","Haringey and Islington","London","AO","125","[c]","26430","23260"
"New entrant CS","2021","Operational Delivery","Haringey and Islington","London","EO","15","[c]","25550","26410"
"New entrant CS","2021","Operational Delivery","Haringey and Islington","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Haringey and Islington","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Haringey and Islington","London","Unknown","25","[c]","27780","26810"
"New entrant CS","2021","Operational Delivery","Harrow and Hillingdon","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Harrow and Hillingdon","London","AO","25","[c]","24220","25630"
"New entrant CS","2021","Operational Delivery","Harrow and Hillingdon","London","EO","70","[c]","28720","28650"
"New entrant CS","2021","Operational Delivery","Harrow and Hillingdon","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Harrow and Hillingdon","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Harrow and Hillingdon","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Hartlepool and Stockton-on-Tees","Outside London","AA","10","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Hartlepool and Stockton-on-Tees","Outside London","AO","30","[c]","22850","22850"
"New entrant CS","2021","Operational Delivery","Hartlepool and Stockton-on-Tees","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Heart of Essex","Outside London","AA","25","[c]","19660","20600"
"New entrant CS","2021","Operational Delivery","Heart of Essex","Outside London","AO","65","[c]","23870","25850"
"New entrant CS","2021","Operational Delivery","Heart of Essex","Outside London","EO","30","[c]","26860","25230"
"New entrant CS","2021","Operational Delivery","Heart of Essex","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Heart of Essex","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Heart of Essex","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Heart of Essex","Outside London","Unknown","10","[c]","20140","18460"
"New entrant CS","2021","Operational Delivery","Herefordshire, County of","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Hertfordshire","Outside London","AA","25","[c]","19860","20600"
