"Status","Year","Age","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","20-29","Inner London - West","Undeclared","265","[c]","32380","32320"
"New entrant CS","2021","20-29","Inner London - West","Unknown","1880","[c]","31520","29370"
"New entrant CS","2021","20-29","Kent","Heterosexual / straight","215","[c]","25660","24880"
"New entrant CS","2021","20-29","Kent","LGBO","30","[c]","27010","29290"
"New entrant CS","2021","20-29","Kent","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Kent","Unknown","135","[c]","23510","21500"
"New entrant CS","2021","20-29","Lancashire","Heterosexual / straight","325","[c]","22770","21010"
"New entrant CS","2021","20-29","Lancashire","LGBO","40","[c]","22790","21010"
"New entrant CS","2021","20-29","Lancashire","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Lancashire","Unknown","105","[c]","22340","21010"
"New entrant CS","2021","20-29","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","205","[c]","23510","22850"
"New entrant CS","2021","20-29","Leicestershire, Rutland and Northamptonshire","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Leicestershire, Rutland and Northamptonshire","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Leicestershire, Rutland and Northamptonshire","Unknown","120","[c]","22470","22350"
"New entrant CS","2021","20-29","Lincolnshire","Heterosexual / straight","65","[c]","24140","22920"
"New entrant CS","2021","20-29","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Lincolnshire","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Lincolnshire","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Merseyside","Heterosexual / straight","250","[c]","24060","22570"
"New entrant CS","2021","20-29","Merseyside","LGBO","35","[c]","23770","24500"
"New entrant CS","2021","20-29","Merseyside","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Merseyside","Unknown","210","[c]","22530","21010"
"New entrant CS","2021","20-29","North Eastern Scotland","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","North Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","North Eastern Scotland","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","North Yorkshire","Heterosexual / straight","120","[c]","24540","24920"
"New entrant CS","2021","20-29","North Yorkshire","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","North Yorkshire","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","North Yorkshire","Unknown","45","[c]","23380","22680"
"New entrant CS","2021","20-29","Northern Ireland","Heterosexual / straight","45","[c]","23170","20140"
"New entrant CS","2021","20-29","Northern Ireland","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Northern Ireland","Unknown","75","[c]","21430","20140"
"New entrant CS","2021","20-29","Northumberland and Tyne and Wear","Heterosexual / straight","555","[c]","23660","21010"
"New entrant CS","2021","20-29","Northumberland and Tyne and Wear","LGBO","95","[c]","23390","21010"
"New entrant CS","2021","20-29","Northumberland and Tyne and Wear","Undeclared","30","[c]","24090","21430"
"New entrant CS","2021","20-29","Northumberland and Tyne and Wear","Unknown","380","[c]","23100","21010"
"New entrant CS","2021","20-29","Outer London - East and North East","Heterosexual / straight","310","[c]","29280","31060"
"New entrant CS","2021","20-29","Outer London - East and North East","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Outer London - East and North East","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Outer London - East and North East","Unknown","110","[c]","27230","28720"
"New entrant CS","2021","20-29","Outer London - South","Heterosexual / straight","180","[c]","28940","29570"
"New entrant CS","2021","20-29","Outer London - South","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Outer London - South","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Outer London - South","Unknown","230","[c]","29960","28650"
"New entrant CS","2021","20-29","Outer London - West and North West","Heterosexual / straight","395","[c]","29170","31060"
"New entrant CS","2021","20-29","Outer London - West and North West","LGBO","40","[c]","28080","29710"
"New entrant CS","2021","20-29","Outer London - West and North West","Undeclared","35","[c]","29860","31060"
"New entrant CS","2021","20-29","Outer London - West and North West","Unknown","145","[c]","28310","28660"
"New entrant CS","2021","20-29","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Overseas","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Shropshire and Staffordshire","Heterosexual / straight","210","[c]","23790","22920"
"New entrant CS","2021","20-29","Shropshire and Staffordshire","LGBO","40","[c]","23400","22920"
"New entrant CS","2021","20-29","Shropshire and Staffordshire","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Shropshire and Staffordshire","Unknown","130","[c]","22730","22850"
"New entrant CS","2021","20-29","South Yorkshire","Heterosexual / straight","235","[c]","24530","22850"
"New entrant CS","2021","20-29","South Yorkshire","LGBO","40","[c]","24330","21430"
"New entrant CS","2021","20-29","South Yorkshire","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","South Yorkshire","Unknown","145","[c]","24400","22140"
"New entrant CS","2021","20-29","Southern Scotland","Heterosexual / straight","65","[c]","24560","25410"
"New entrant CS","2021","20-29","Southern Scotland","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Southern Scotland","Unknown","85","[c]","21410","20140"
"New entrant CS","2021","20-29","Surrey, East and West Sussex","Heterosexual / straight","285","[c]","25600","25850"
"New entrant CS","2021","20-29","Surrey, East and West Sussex","LGBO","60","[c]","25860","27270"
"New entrant CS","2021","20-29","Surrey, East and West Sussex","Undeclared","30","[c]","26370","25380"
"New entrant CS","2021","20-29","Surrey, East and West Sussex","Unknown","95","[c]","24740","24370"
"New entrant CS","2021","20-29","Tees Valley and Durham","Heterosexual / straight","185","[c]","22350","21010"
"New entrant CS","2021","20-29","Tees Valley and Durham","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Tees Valley and Durham","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Tees Valley and Durham","Unknown","70","[c]","22260","20880"
"New entrant CS","2021","20-29","Unknown","Heterosexual / straight","95","[c]","28070","27570"
"New entrant CS","2021","20-29","Unknown","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Unknown","225","[c]","27960","28000"
"New entrant CS","2021","20-29","West Central Scotland","Heterosexual / straight","295","[c]","24190","23400"
"New entrant CS","2021","20-29","West Central Scotland","LGBO","60","[c]","24330","21010"
"New entrant CS","2021","20-29","West Central Scotland","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","West Central Scotland","Unknown","185","[c]","23750","21010"
"New entrant CS","2021","20-29","West Midlands","Heterosexual / straight","430","[c]","25390","24500"
"New entrant CS","2021","20-29","West Midlands","LGBO","55","[c]","24860","23140"
"New entrant CS","2021","20-29","West Midlands","Undeclared","30","[c]","25070","21010"
"New entrant CS","2021","20-29","West Midlands","Unknown","275","[c]","22830","20880"
"New entrant CS","2021","20-29","West Wales and The Valleys","Heterosexual / straight","250","[c]","22630","21050"
"New entrant CS","2021","20-29","West Wales and The Valleys","LGBO","35","[c]","22610","21590"
"New entrant CS","2021","20-29","West Wales and The Valleys","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","West Wales and The Valleys","Unknown","110","[c]","21030","21590"
"New entrant CS","2021","20-29","West Yorkshire","Heterosexual / straight","530","[c]","25430","26340"
"New entrant CS","2021","20-29","West Yorkshire","LGBO","95","[c]","26070","27520"
"New entrant CS","2021","20-29","West Yorkshire","Undeclared","35","[c]","26110","27570"
"New entrant CS","2021","20-29","West Yorkshire","Unknown","460","[c]","23980","22850"
"New entrant CS","2021","30-39","Bedfordshire and Hertfordshire","Heterosexual / straight","135","[c]","27570","27850"
"New entrant CS","2021","30-39","Bedfordshire and Hertfordshire","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Bedfordshire and Hertfordshire","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Bedfordshire and Hertfordshire","Unknown","50","[c]","26800","27710"
"New entrant CS","2021","30-39","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","185","[c]","29980","27680"
"New entrant CS","2021","30-39","Berkshire, Buckinghamshire and Oxfordshire","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Berkshire, Buckinghamshire and Oxfordshire","Unknown","80","[c]","28110","27570"
"New entrant CS","2021","30-39","Cheshire","Heterosexual / straight","130","[c]","28660","27570"
"New entrant CS","2021","30-39","Cheshire","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cheshire","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cheshire","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cornwall and Isles of Scilly","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cornwall and Isles of Scilly","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cornwall and Isles of Scilly","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cumbria","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cumbria","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Derbyshire and Nottinghamshire","Heterosexual / straight","210","[c]","28750","27570"
"New entrant CS","2021","30-39","Derbyshire and Nottinghamshire","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Derbyshire and Nottinghamshire","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Derbyshire and Nottinghamshire","Unknown","80","[c]","25350","24250"
"New entrant CS","2021","30-39","Devon","Heterosexual / straight","165","[c]","25510","22850"
"New entrant CS","2021","30-39","Devon","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Devon","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Devon","Unknown","95","[c]","28630","27130"
"New entrant CS","2021","30-39","Dorset and Somerset","Heterosexual / straight","65","[c]","26260","26740"
"New entrant CS","2021","30-39","Dorset and Somerset","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Dorset and Somerset","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Dorset and Somerset","Unknown","35","[c]","28290","25000"
"New entrant CS","2021","30-39","East Anglia","Heterosexual / straight","220","[c]","26990","27570"
"New entrant CS","2021","30-39","East Anglia","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East Anglia","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East Anglia","Unknown","55","[c]","25580","24750"
"New entrant CS","2021","30-39","East Wales","Heterosexual / straight","275","[c]","28910","27570"
"New entrant CS","2021","30-39","East Wales","LGBO","45","[c]","29050","27570"
"New entrant CS","2021","30-39","East Wales","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East Wales","Unknown","205","[c]","28020","23320"
"New entrant CS","2021","30-39","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","60","[c]","26320","27470"
"New entrant CS","2021","30-39","East Yorkshire and Northern Lincolnshire","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East Yorkshire and Northern Lincolnshire","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Eastern Scotland","Heterosexual / straight","240","[c]","29870","27570"
"New entrant CS","2021","30-39","Eastern Scotland","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Eastern Scotland","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Eastern Scotland","Unknown","250","[c]","30790","26160"
"New entrant CS","2021","30-39","Essex","Heterosexual / straight","115","[c]","28930","29290"
"New entrant CS","2021","30-39","Essex","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Essex","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Essex","Unknown","45","[c]","28560","25850"
"New entrant CS","2021","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","540","[c]","31990","29000"
"New entrant CS","2021","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","40","[c]","29990","27570"
"New entrant CS","2021","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","35","[c]","32990","29000"
"New entrant CS","2021","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","140","[c]","33660","29710"
"New entrant CS","2021","30-39","Greater Manchester","Heterosexual / straight","375","[c]","29970","27570"
"New entrant CS","2021","30-39","Greater Manchester","LGBO","50","[c]","28940","27570"
"New entrant CS","2021","30-39","Greater Manchester","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Greater Manchester","Unknown","215","[c]","28800","25560"
"New entrant CS","2021","30-39","Hampshire and Isle of Wight","Heterosexual / straight","315","[c]","29940","27570"
"New entrant CS","2021","30-39","Hampshire and Isle of Wight","LGBO","30","[c]","29060","27750"
"New entrant CS","2021","30-39","Hampshire and Isle of Wight","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Hampshire and Isle of Wight","Unknown","80","[c]","31920","27710"
"New entrant CS","2021","30-39","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","80","[c]","25710","25760"
"New entrant CS","2021","30-39","Herefordshire, Worcestershire and Warwickshire","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Herefordshire, Worcestershire and Warwickshire","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Highlands and Islands","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Highlands and Islands","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Inner London - East","Heterosexual / straight","595","[c]","37760","31060"
"New entrant CS","2021","30-39","Inner London - East","LGBO","55","[c]","35200","31060"
"New entrant CS","2021","30-39","Inner London - East","Undeclared","75","[c]","39990","36330"
"New entrant CS","2021","30-39","Inner London - East","Unknown","140","[c]","37740","31060"
"New entrant CS","2021","30-39","Inner London - West","Heterosexual / straight","930","[c]","42130","38750"
"New entrant CS","2021","30-39","Inner London - West","LGBO","125","[c]","43300","37750"
"New entrant CS","2021","30-39","Inner London - West","Undeclared","100","[c]","43560","40050"
"New entrant CS","2021","30-39","Inner London - West","Unknown","605","[c]","44620","40620"
"New entrant CS","2021","30-39","Kent","Heterosexual / straight","160","[c]","28010","29290"
"New entrant CS","2021","30-39","Kent","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Kent","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Kent","Unknown","75","[c]","25520","24880"
"New entrant CS","2021","30-39","Lancashire","Heterosexual / straight","190","[c]","24430","21010"
"New entrant CS","2021","30-39","Lancashire","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Lancashire","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Lancashire","Unknown","60","[c]","23560","21010"
"New entrant CS","2021","30-39","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","145","[c]","26000","25870"
"New entrant CS","2021","30-39","Leicestershire, Rutland and Northamptonshire","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Leicestershire, Rutland and Northamptonshire","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Leicestershire, Rutland and Northamptonshire","Unknown","55","[c]","24180","22850"
"New entrant CS","2021","30-39","Lincolnshire","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Lincolnshire","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Lincolnshire","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Merseyside","Heterosexual / straight","175","[c]","27590","27570"
"New entrant CS","2021","30-39","Merseyside","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Merseyside","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Merseyside","Unknown","110","[c]","25140","21890"
"New entrant CS","2021","30-39","North Eastern Scotland","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North Eastern Scotland","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North Eastern Scotland","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North Yorkshire","Heterosexual / straight","85","[c]","32110","29180"
"New entrant CS","2021","30-39","North Yorkshire","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North Yorkshire","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Northern Ireland","Heterosexual / straight","45","[c]","26850","21960"
"New entrant CS","2021","30-39","Northern Ireland","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Northern Ireland","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Northern Ireland","Unknown","55","[c]","25010","20140"
"New entrant CS","2021","30-39","Northumberland and Tyne and Wear","Heterosexual / straight","345","[c]","26070","24920"
"New entrant CS","2021","30-39","Northumberland and Tyne and Wear","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Northumberland and Tyne and Wear","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Northumberland and Tyne and Wear","Unknown","205","[c]","24690","21430"
"New entrant CS","2021","30-39","Outer London - East and North East","Heterosexual / straight","160","[c]","29630","31060"
"New entrant CS","2021","30-39","Outer London - East and North East","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Outer London - East and North East","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Outer London - East and North East","Unknown","45","[c]","28390","30150"
"New entrant CS","2021","30-39","Outer London - South","Heterosexual / straight","125","[c]","33210","31060"
"New entrant CS","2021","30-39","Outer London - South","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Outer London - South","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Outer London - South","Unknown","110","[c]","37370","35050"
"New entrant CS","2021","30-39","Outer London - West and North West","Heterosexual / straight","255","[c]","31660","31060"
"New entrant CS","2021","30-39","Outer London - West and North West","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Outer London - West and North West","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Outer London - West and North West","Unknown","75","[c]","29210","30720"
"New entrant CS","2021","30-39","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Overseas","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Shropshire and Staffordshire","Heterosexual / straight","165","[c]","26440","26350"
"New entrant CS","2021","30-39","Shropshire and Staffordshire","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Shropshire and Staffordshire","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Shropshire and Staffordshire","Unknown","55","[c]","25550","22850"
"New entrant CS","2021","30-39","South Yorkshire","Heterosexual / straight","160","[c]","28800","27570"
"New entrant CS","2021","30-39","South Yorkshire","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","South Yorkshire","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","South Yorkshire","Unknown","70","[c]","29930","26750"
"New entrant CS","2021","30-39","Southern Scotland","Heterosexual / straight","55","[c]","24320","26160"
"New entrant CS","2021","30-39","Southern Scotland","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Southern Scotland","Unknown","50","[c]","22870","20140"
"New entrant CS","2021","30-39","Surrey, East and West Sussex","Heterosexual / straight","200","[c]","27770","27570"
"New entrant CS","2021","30-39","Surrey, East and West Sussex","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Surrey, East and West Sussex","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Surrey, East and West Sussex","Unknown","55","[c]","27140","27570"
"New entrant CS","2021","30-39","Tees Valley and Durham","Heterosexual / straight","120","[c]","24630","22850"
"New entrant CS","2021","30-39","Tees Valley and Durham","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Tees Valley and Durham","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Tees Valley and Durham","Unknown","45","[c]","23390","22350"
"New entrant CS","2021","30-39","Unknown","Heterosexual / straight","75","[c]","31620","27570"
"New entrant CS","2021","30-39","Unknown","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Unknown","100","[c]","39340","28000"
"New entrant CS","2021","30-39","West Central Scotland","Heterosexual / straight","210","[c]","29040","26160"
"New entrant CS","2021","30-39","West Central Scotland","LGBO","35","[c]","26950","27570"
"New entrant CS","2021","30-39","West Central Scotland","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Central Scotland","Unknown","145","[c]","27580","24250"
"New entrant CS","2021","30-39","West Midlands","Heterosexual / straight","340","[c]","29620","27570"
"New entrant CS","2021","30-39","West Midlands","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Midlands","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Midlands","Unknown","150","[c]","30290","25560"
"New entrant CS","2021","30-39","West Wales and The Valleys","Heterosexual / straight","155","[c]","25330","22850"
"New entrant CS","2021","30-39","West Wales and The Valleys","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Wales and The Valleys","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Wales and The Valleys","Unknown","65","[c]","25090","22350"
"New entrant CS","2021","30-39","West Yorkshire","Heterosexual / straight","280","[c]","28470","27570"
"New entrant CS","2021","30-39","West Yorkshire","LGBO","40","[c]","28540","27570"
"New entrant CS","2021","30-39","West Yorkshire","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Yorkshire","Unknown","205","[c]","29690","27570"
"New entrant CS","2021","40-49","Bedfordshire and Hertfordshire","Heterosexual / straight","120","[c]","28610","29290"
"New entrant CS","2021","40-49","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Bedfordshire and Hertfordshire","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","155","[c]","31440","27610"
"New entrant CS","2021","40-49","Berkshire, Buckinghamshire and Oxfordshire","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Berkshire, Buckinghamshire and Oxfordshire","Unknown","45","[c]","36370","27850"
"New entrant CS","2021","40-49","Cheshire","Heterosexual / straight","85","[c]","30460","27570"
"New entrant CS","2021","40-49","Cheshire","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cheshire","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cornwall and Isles of Scilly","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cornwall and Isles of Scilly","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cumbria","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cumbria","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Derbyshire and Nottinghamshire","Heterosexual / straight","160","[c]","29310","27570"
"New entrant CS","2021","40-49","Derbyshire and Nottinghamshire","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Derbyshire and Nottinghamshire","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Derbyshire and Nottinghamshire","Unknown","55","[c]","32990","27570"
"New entrant CS","2021","40-49","Devon","Heterosexual / straight","110","[c]","27350","22850"
"New entrant CS","2021","40-49","Devon","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Devon","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Devon","Unknown","65","[c]","35150","30060"
"New entrant CS","2021","40-49","Dorset and Somerset","Heterosexual / straight","75","[c]","27170","27570"
"New entrant CS","2021","40-49","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Dorset and Somerset","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Dorset and Somerset","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","East Anglia","Heterosexual / straight","200","[c]","28800","27570"
"New entrant CS","2021","40-49","East Anglia","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","East Anglia","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","East Anglia","Unknown","50","[c]","26060","23540"
"New entrant CS","2021","40-49","East Wales","Heterosexual / straight","170","[c]","30880","27570"
"New entrant CS","2021","40-49","East Wales","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","East Wales","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","East Wales","Unknown","85","[c]","29970","23320"
"New entrant CS","2021","40-49","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","50","[c]","25030","26350"
"New entrant CS","2021","40-49","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","East Yorkshire and Northern Lincolnshire","Unknown","15","[c]","[c]","[c]"
