"Status","Year","Disability","Function_of_post","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared non-disabled","Communications","HM Revenue and Customs","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","HM Revenue and Customs","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","HM Revenue and Customs","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","HM Revenue and Customs","Southern Scotland","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","HM Revenue and Customs","Surrey, East and West Sussex","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","HM Revenue and Customs","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","HM Revenue and Customs","West Central Scotland","15","10","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","HM Revenue and Customs","West Midlands","80","80","30150","31810"
"In post","2021","Declared non-disabled","Communications","HM Revenue and Customs","West Wales and The Valleys","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","HM Revenue and Customs","West Yorkshire","190","185","28830","25560"
"In post","2021","Declared non-disabled","Communications","HM Treasury","Inner London - West","30","25","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","HM Treasury","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","HM Treasury","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Ministry of Defence","Bedfordshire and Hertfordshire","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","45","40","31680","31200"
"In post","2021","Declared non-disabled","Communications","Ministry of Defence","Cornwall and Isles of Scilly","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Ministry of Defence","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Ministry of Defence","Devon","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Ministry of Defence","Dorset and Somerset","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Ministry of Defence","East Anglia","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Ministry of Defence","East Wales","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Ministry of Defence","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Ministry of Defence","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Ministry of Defence","Essex","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","100","95","36500","33300"
"In post","2021","Declared non-disabled","Communications","Ministry of Defence","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Ministry of Defence","Hampshire and Isle of Wight","90","90","32570","33000"
"In post","2021","Declared non-disabled","Communications","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Ministry of Defence","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Ministry of Defence","Inner London - West","70","70","46100","45200"
"In post","2021","Declared non-disabled","Communications","Ministry of Defence","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Ministry of Defence","Lancashire","15","10","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Ministry of Defence","Lincolnshire","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Ministry of Defence","North Yorkshire","10","5","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Ministry of Defence","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Ministry of Defence","Outer London - West and North West","115","115","24330","21800"
"In post","2021","Declared non-disabled","Communications","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Ministry of Defence","Shropshire and Staffordshire","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Ministry of Defence","West Central Scotland","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Ministry of Defence","West Midlands","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Ministry of Defence","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Ministry of Housing, Communities and Local Government","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Ministry of Housing, Communities and Local Government","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Ministry of Housing, Communities and Local Government","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Ministry of Housing, Communities and Local Government","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Ministry of Housing, Communities and Local Government","Inner London - West","60","60","45180","40800"
"In post","2021","Declared non-disabled","Communications","Ministry of Housing, Communities and Local Government","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Ministry of Housing, Communities and Local Government","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Ministry of Justice","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Ministry of Justice","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Ministry of Justice","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Ministry of Justice","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Ministry of Justice","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Ministry of Justice","Inner London - West","80","80","45690","39870"
"In post","2021","Declared non-disabled","Communications","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Ministry of Justice","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Ministry of Justice","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Ministry of Justice","West Midlands","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Ministry of Justice","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","National Crime Agency","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","National Crime Agency","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","National Crime Agency","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","National Crime Agency","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","National Crime Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","National Crime Agency","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","National Crime Agency","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","National Crime Agency","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","National Crime Agency","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Northern Ireland Office","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Office for Standards in Education","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Office for Standards in Education","Greater Manchester","10","5","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Office for Standards in Education","Inner London - West","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Office of Gas and Electricity Markets","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Office of Gas and Electricity Markets","Inner London - East","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Office of Gas and Electricity Markets","West Central Scotland","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Office of Qualifications and Examinations Regulation","West Midlands","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Office of Rail and Road","Inner London - East","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Office of Rail and Road","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Office of Rail and Road","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Other Cabinet Office Agencies","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Other Cabinet Office Agencies","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Other Cabinet Office Agencies","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Other Cabinet Office Agencies","Merseyside","10","10","[c]","[c]"
