"Status","Year","Age","Disability","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","20-29","Declared disabled","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Other Cabinet Office Agencies","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Other Cabinet Office Agencies","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Scotland Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Scotland Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Scottish Government","Outside London","35","[c]","25970","23340"
"New entrant CS","2021","20-29","Declared disabled","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","The National Archives","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","UK Export Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","United Kingdom Statistics Authority","London","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","United Kingdom Statistics Authority","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Wales Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Wales Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Welsh Government","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Attorney General's Departments","London","105","[c]","33910","29280"
"New entrant CS","2021","20-29","Declared non-disabled","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Cabinet Office","London","245","[c]","31450","27500"
"New entrant CS","2021","20-29","Declared non-disabled","Cabinet Office","Outside London","30","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Cabinet Office","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Chancellor's other departments","London","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Charity Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Charity Commission","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Competition and Markets Authority","London","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Department for Business, Energy and Industrial Strategy","London","295","[c]","35040","33570"
"New entrant CS","2021","20-29","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Outside London","100","[c]","26520","24660"
"New entrant CS","2021","20-29","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Department for Digital, Culture, Media and Sport","London","165","[c]","35730","34020"
"New entrant CS","2021","20-29","Declared non-disabled","Department for Digital, Culture, Media and Sport","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Department for Education","London","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Department for Environment, Food and Rural Affairs","London","200","[c]","33530","32560"
"New entrant CS","2021","20-29","Declared non-disabled","Department for Environment, Food and Rural Affairs","Outside London","290","[c]","25900","24920"
"New entrant CS","2021","20-29","Declared non-disabled","Department for International Trade","London","85","[c]","31430","31800"
"New entrant CS","2021","20-29","Declared non-disabled","Department for International Trade","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Department for Transport","London","170","[c]","33170","34710"
"New entrant CS","2021","20-29","Declared non-disabled","Department for Transport","Outside London","145","[c]","23890","21590"
"New entrant CS","2021","20-29","Declared non-disabled","Department for Work and Pensions","London","1060","[c]","30190","31060"
"New entrant CS","2021","20-29","Declared non-disabled","Department for Work and Pensions","Outside London","3425","[c]","25030","27570"
"New entrant CS","2021","20-29","Declared non-disabled","Department for Work and Pensions","Unknown","70","[c]","26980","27570"
"New entrant CS","2021","20-29","Declared non-disabled","Department of Health and Social Care","London","310","[c]","30110","28360"
"New entrant CS","2021","20-29","Declared non-disabled","Department of Health and Social Care","Outside London","335","[c]","23820","21570"
"New entrant CS","2021","20-29","Declared non-disabled","ESTYN","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Food Standards Agency","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","HM Land Registry","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","HM Revenue and Customs","London","80","[c]","31320","31660"
"New entrant CS","2021","20-29","Declared non-disabled","HM Revenue and Customs","Outside London","725","[c]","23470","20140"
"New entrant CS","2021","20-29","Declared non-disabled","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","HM Treasury","London","170","[c]","30470","28500"
"New entrant CS","2021","20-29","Declared non-disabled","HM Treasury","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Home Office","London","80","[c]","30880","28650"
"New entrant CS","2021","20-29","Declared non-disabled","Home Office","Outside London","95","[c]","22760","21430"
"New entrant CS","2021","20-29","Declared non-disabled","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Ministry of Defence","London","100","[c]","30850","30200"
"New entrant CS","2021","20-29","Declared non-disabled","Ministry of Defence","Outside London","750","[c]","25140","24540"
"New entrant CS","2021","20-29","Declared non-disabled","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Ministry of Housing, Communities and Local Government","London","75","[c]","31190","28000"
"New entrant CS","2021","20-29","Declared non-disabled","Ministry of Housing, Communities and Local Government","Outside London","35","[c]","26540","26050"
"New entrant CS","2021","20-29","Declared non-disabled","Ministry of Justice","London","455","[c]","27340","26810"
"New entrant CS","2021","20-29","Declared non-disabled","Ministry of Justice","Outside London","1615","[c]","22690","22850"
"New entrant CS","2021","20-29","Declared non-disabled","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","National Crime Agency","London","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","National Crime Agency","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Office for Standards in Education","London","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Office for Standards in Education","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Office of Gas and Electricity Markets","London","65","[c]","28960","25750"
"New entrant CS","2021","20-29","Declared non-disabled","Office of Gas and Electricity Markets","Outside London","60","[c]","25590","23450"
"New entrant CS","2021","20-29","Declared non-disabled","Office of Qualifications and Examinations Regulation","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Office of Rail and Road","London","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Other Cabinet Office Agencies","London","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Other Cabinet Office Agencies","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Scotland Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Scotland Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Scottish Government","Outside London","290","[c]","25110","23340"
"New entrant CS","2021","20-29","Declared non-disabled","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","The National Archives","London","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","UK Export Finance","London","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","UK Supreme Court","London","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","United Kingdom Statistics Authority","London","65","[c]","33370","32540"
"New entrant CS","2021","20-29","Declared non-disabled","United Kingdom Statistics Authority","Outside London","100","[c]","26960","29540"
"New entrant CS","2021","20-29","Declared non-disabled","Wales Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Wales Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Water Services Regulation Authority","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Welsh Government","Outside London","60","[c]","22900","20500"
"New entrant CS","2021","20-29","Undeclared","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Cabinet Office","London","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Department for Business, Energy and Industrial Strategy","London","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Department for Digital, Culture, Media and Sport","London","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Department for Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Department for Environment, Food and Rural Affairs","London","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Department for Environment, Food and Rural Affairs","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Department for International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Department for Transport","London","95","[c]","32000","30270"
"New entrant CS","2021","20-29","Undeclared","Department for Transport","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Department for Work and Pensions","London","50","[c]","30410","31060"
"New entrant CS","2021","20-29","Undeclared","Department for Work and Pensions","Outside London","170","[c]","25380","27570"
"New entrant CS","2021","20-29","Undeclared","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Department of Health and Social Care","London","30","[c]","32670","32330"
"New entrant CS","2021","20-29","Undeclared","Department of Health and Social Care","Outside London","45","[c]","23450","19630"
"New entrant CS","2021","20-29","Undeclared","Food Standards Agency","London","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Food Standards Agency","Outside London","10","[c]","[c]","[c]"
