"Status","Year","Organisation","Parent_department","Profession_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Department for Transport (excl. agencies)","Department for Transport","Other","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport (excl. agencies)","Department for Transport","Other","Westminster","40","[c]","34120","29970"
"New entrant CS","2021","Department for Transport (excl. agencies)","Department for Transport","Policy","Birmingham","15","[c]","29580","30730"
"New entrant CS","2021","Department for Transport (excl. agencies)","Department for Transport","Policy","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport (excl. agencies)","Department for Transport","Policy","Leeds","10","[c]","35380","30730"
"New entrant CS","2021","Department for Transport (excl. agencies)","Department for Transport","Policy","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport (excl. agencies)","Department for Transport","Policy","Westminster","110","[c]","36130","34710"
"New entrant CS","2021","Department for Transport (excl. agencies)","Department for Transport","Project Delivery","Birmingham","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport (excl. agencies)","Department for Transport","Project Delivery","Leeds","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport (excl. agencies)","Department for Transport","Project Delivery","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport (excl. agencies)","Department for Transport","Project Delivery","Westminster","55","[c]","39140","34710"
"New entrant CS","2021","Department for Transport (excl. agencies)","Department for Transport","Property","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport (excl. agencies)","Department for Transport","Science and Engineering","Westminster","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport (excl. agencies)","Department for Transport","Security","Westminster","10","[c]","31940","34710"
"New entrant CS","2021","Department for Transport (excl. agencies)","Department for Transport","Social Research","Westminster","10","[c]","41210","42470"
"New entrant CS","2021","Department for Transport (excl. agencies)","Department for Transport","Statistics","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport (excl. agencies)","Department for Transport","Statistics","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport (excl. agencies)","Department for Transport","Statistics","Westminster","25","[c]","35820","34710"
"New entrant CS","2021","Department for Transport (excl. agencies)","Department for Transport","Unknown","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport (excl. agencies)","Department for Transport","Unknown","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport (excl. agencies)","Department for Transport","Unknown","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport (excl. agencies)","Department for Transport","Unknown","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport (excl. agencies)","Department for Transport","Unknown","Westminster","50","[c]","38000","34710"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Aberdeen City and Aberdeenshire","50","[c]","27300","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Angus and Dundee City","70","[c]","22790","21010"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Barking & Dagenham and Havering","155","[c]","29930","31060"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Barnet","135","[c]","30270","31060"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Barnsley, Doncaster and Rotherham","155","[c]","24760","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","120","[c]","27060","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Bedford","55","[c]","26820","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Berkshire","175","[c]","28490","29290"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Bexley and Greenwich","155","[c]","30370","31060"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Birmingham","220","[c]","26600","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Blackburn with Darwen","20","[c]","26880","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Blackpool","675","[c]","22910","21010"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Bournemouth and Poole","80","[c]","26720","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Bradford","145","[c]","26010","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Breckland and South Norfolk","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Brent","115","[c]","30250","31060"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Bridgend and Neath Port Talbot","50","[c]","23990","21010"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Brighton and Hove","100","[c]","26460","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Bristol, City of","120","[c]","26590","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Bromley","90","[c]","29370","31060"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Buckinghamshire CC","90","[c]","26750","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Caithness and Sutherland and Ross and Cromarty","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Calderdale and Kirklees","120","[c]","26750","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Cambridgeshire CC","90","[c]","27190","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Camden and City of London","35","[c]","30520","31060"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Cardiff and Vale of Glamorgan","110","[c]","24900","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Central Bedfordshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Central Hampshire","30","[c]","24390","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Central Valleys","75","[c]","24100","21010"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Cheshire East","25","[c]","26560","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Cheshire West and Chester","125","[c]","22430","21010"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","City of Edinburgh","100","[c]","27170","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Clackmannanshire and Fife","45","[c]","24800","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Conwy and Denbighshire","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Cornwall and Isles of Scilly","130","[c]","25360","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Coventry","115","[c]","26810","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Croydon","85","[c]","29210","31060"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Darlington","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Derby","100","[c]","25330","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Devon CC","235","[c]","24110","21010"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Dorset CC","40","[c]","24940","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Dudley","95","[c]","24990","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Dumfries and Galloway","10","[c]","25180","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Durham CC","85","[c]","21620","21010"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Ealing","155","[c]","30530","31060"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","East Ayrshire and North Ayrshire mainland","35","[c]","25250","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","East Cumbria","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","East Derbyshire","55","[c]","26820","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","30","[c]","27570","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","East Kent","225","[c]","27130","29290"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","East Lancashire","25","[c]","26470","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","East Lothian and Midlothian","10","[c]","27570","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","East Merseyside","120","[c]","26520","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","East Riding of Yorkshire","30","[c]","26720","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","East Surrey","65","[c]","28340","29290"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","East Sussex CC","230","[c]","24130","21010"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Enfield","125","[c]","30450","31060"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Essex Haven Gateway","70","[c]","28140","29290"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Essex Thames Gateway","120","[c]","27500","29290"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Falkirk","115","[c]","21820","21010"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Flintshire and Wrexham","40","[c]","22050","21010"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Glasgow City","240","[c]","23790","21010"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Gloucestershire","90","[c]","26850","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Greater Manchester North East","220","[c]","26750","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Greater Manchester North West","145","[c]","23890","21010"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Greater Manchester South East","165","[c]","22910","21010"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Greater Manchester South West","100","[c]","25160","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Gwent Valleys","55","[c]","25930","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Gwynedd","45","[c]","21460","21010"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Hackney and Newham","295","[c]","29980","31060"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Haringey and Islington","215","[c]","30170","31060"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Harrow and Hillingdon","200","[c]","30680","31060"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Hartlepool and Stockton-on-Tees","65","[c]","23780","21010"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Heart of Essex","70","[c]","29140","29290"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Herefordshire, County of","15","[c]","27160","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Hertfordshire","255","[c]","28050","29290"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Hounslow and Richmond upon Thames","115","[c]","30240","31060"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Inverclyde, East Renfrewshire and Renfrewshire","15","[c]","26690","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Inverness and Nairn and Moray, Badenoch and Strathspey","45","[c]","25780","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Isle of Anglesey","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Isle of Wight","40","[c]","26390","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Kensington & Chelsea and Hammersmith & Fulham","105","[c]","30240","31060"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Kent Thames Gateway","110","[c]","28370","29290"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Kingston upon Hull, City of","65","[c]","27040","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Lambeth","190","[c]","29730","31060"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Lancaster and Wyre","105","[c]","22820","21010"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Leeds","625","[c]","27420","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Leicester","240","[c]","24610","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Leicestershire CC and Rutland","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Lewisham and Southwark","195","[c]","29890","31060"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Lincolnshire","70","[c]","27190","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Liverpool","30","[c]","24400","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Luton","85","[c]","25840","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Manchester","345","[c]","32790","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Medway","70","[c]","29060","29290"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Merton, Kingston upon Thames and Sutton","155","[c]","30260","31060"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Mid Kent","75","[c]","28790","29290"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Mid Lancashire","95","[c]","23080","21010"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Milton Keynes","70","[c]","25650","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Monmouthshire and Newport","100","[c]","26460","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Na h-Eileanan Siar","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","North and North East Lincolnshire","30","[c]","25030","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","North and West Norfolk","25","[c]","27000","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","North Hampshire","70","[c]","25690","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","North Lanarkshire","25","[c]","25620","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","North Northamptonshire","105","[c]","27470","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","North Nottinghamshire","40","[c]","27390","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","North Yorkshire CC","55","[c]","26970","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Northumberland","25","[c]","25650","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Norwich and East Norfolk","60","[c]","26790","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Nottingham","130","[c]","25880","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Orkney Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Oxfordshire","90","[c]","25920","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Perth and Kinross and Stirling","35","[c]","26970","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Peterborough","65","[c]","27070","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Plymouth","50","[c]","26150","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Portsmouth","95","[c]","27020","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Powys","10","[c]","24540","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Redbridge and Waltham Forest","250","[c]","29390","31060"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Sandwell","35","[c]","23060","21010"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Scottish Borders","20","[c]","27240","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Sefton","70","[c]","26000","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Sheffield","315","[c]","25390","21010"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Shetland Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Shropshire CC","30","[c]","27110","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Solihull","25","[c]","25550","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Somerset","80","[c]","24780","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","South and West Derbyshire","40","[c]","26390","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","South Ayrshire","65","[c]","27170","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","South Hampshire","70","[c]","26440","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","South Lanarkshire","10","[c]","24290","24290"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","South Nottinghamshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","South Teesside","75","[c]","21990","21010"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","South West Wales","20","[c]","23390","21010"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Southampton","60","[c]","26190","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Southend-on-Sea","80","[c]","27540","29290"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Staffordshire CC","135","[c]","25940","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Stoke-on-Trent","95","[c]","27080","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Suffolk","190","[c]","26160","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Sunderland","150","[c]","26770","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Swansea","85","[c]","25120","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Swindon","60","[c]","26170","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Telford and Wrekin","45","[c]","27570","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Thurrock","10","[c]","27750","29290"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Torbay","35","[c]","24570","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Tower Hamlets","105","[c]","30240","31060"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Tyneside","1000","[c]","24100","21010"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Unknown","320","[c]","28900","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Wakefield","75","[c]","26860","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Walsall","35","[c]","24390","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Wandsworth","40","[c]","29840","31060"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Warrington","125","[c]","27510","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Warwickshire","60","[c]","25040","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","West Cumbria","10","[c]","22320","21010"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","West Essex","60","[c]","28620","29290"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","West Kent","40","[c]","29320","29290"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","West Lothian","55","[c]","22870","21010"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","West Northamptonshire","50","[c]","27430","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","West Surrey","115","[c]","28890","29290"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","West Sussex (North East)","115","[c]","26690","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","West Sussex (South West)","85","[c]","26650","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Westminster","315","[c]","35190","31060"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Wiltshire","100","[c]","25450","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Wirral","65","[c]","22870","21010"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Wolverhampton","55","[c]","24820","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Worcestershire","60","[c]","26300","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","York","45","[c]","26960","27570"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Commercial","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Commercial","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Commercial","Leeds","30","[c]","34950","28970"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Commercial","Westminster","45","[c]","53340","40650"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Communications","Leeds","10","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Communications","Westminster","45","[c]","36970","27270"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Digital, Data and Technology","Leeds","5","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Digital, Data and Technology","Westminster","40","[c]","38900","32790"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Economics","Leeds","10","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Economics","Westminster","25","[c]","33590","32790"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Finance","East Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Finance","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Finance","Leeds","45","[c]","34090","28970"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Finance","Westminster","65","[c]","36630","32790"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Human Resources","Leeds","10","[c]","35010","28980"
