"Status","Year","Organisation","Region_ITL3","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Cabinet Office (excl. agencies)","West Cumbria","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","West Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","West Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","West Sussex (North East)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","West Sussex (North East)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Westminster","London","Female","2930","2875","46750","38580"
"In post","2021","Cabinet Office (excl. agencies)","Westminster","London","Male","2520","2510","52440","43890"
"In post","2021","Cabinet Office (excl. agencies)","Wiltshire","Outside London","Female","20","20","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Wiltshire","Outside London","Male","45","45","59490","53320"
"In post","2021","Cabinet Office (excl. agencies)","York","Outside London","Female","235","215","28550","26670"
"In post","2021","Cabinet Office (excl. agencies)","York","Outside London","Male","210","200","29910","26670"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Cornwall and Isles of Scilly","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Cornwall and Isles of Scilly","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Dorset CC","Outside London","Female","65","60","31190","29270"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Dorset CC","Outside London","Male","70","70","34900","29750"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","North Yorkshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","North Yorkshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Plymouth","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Plymouth","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Suffolk","Outside London","Female","215","200","31780","29270"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Suffolk","Outside London","Male","245","240","37130","32770"
"In post","2021","Charity Commission","Monmouthshire and Newport","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Charity Commission","Monmouthshire and Newport","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Sefton","Outside London","Female","175","160","32560","29160"
"In post","2021","Charity Commission","Sefton","Outside London","Male","130","130","33070","29160"
"In post","2021","Charity Commission","Somerset","Outside London","Female","25","20","[c]","[c]"
"In post","2021","Charity Commission","Somerset","Outside London","Male","25","25","[c]","[c]"
"In post","2021","Charity Commission","Westminster","London","Female","50","45","41680","37910"
"In post","2021","Charity Commission","Westminster","London","Male","25","25","[c]","[c]"
"In post","2021","Companies House","Belfast","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Companies House","Belfast","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Companies House","Cardiff and Vale of Glamorgan","Outside London","Female","570","495","29340","24500"
"In post","2021","Companies House","Cardiff and Vale of Glamorgan","Outside London","Male","460","455","33330","30720"
"In post","2021","Companies House","City of Edinburgh","Outside London","Female","25","20","[c]","[c]"
"In post","2021","Companies House","City of Edinburgh","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Companies House","Westminster","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Westminster","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Belfast","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Belfast","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Cardiff and Vale of Glamorgan","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Cardiff and Vale of Glamorgan","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","City of Edinburgh","Outside London","Female","30","30","55280","55090"
"In post","2021","Competition and Markets Authority","City of Edinburgh","Outside London","Male","20","20","[c]","[c]"
"In post","2021","Competition and Markets Authority","Tower Hamlets","London","Female","400","380","58800","56000"
"In post","2021","Competition and Markets Authority","Tower Hamlets","London","Male","385","380","62910","59170"
"In post","2021","Criminal Injuries Compensation Authority","Glasgow City","Outside London","Female","160","145","26500","22570"
"In post","2021","Criminal Injuries Compensation Authority","Glasgow City","Outside London","Male","140","140","25680","22860"
"In post","2021","Crown Commercial Service","Birmingham","Outside London","Female","15","15","[c]","[c]"
"In post","2021","Crown Commercial Service","Birmingham","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Crown Commercial Service","Bristol, City of","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Bristol, City of","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Liverpool","Outside London","Female","225","220","36320","34800"
"In post","2021","Crown Commercial Service","Liverpool","Outside London","Male","175","175","40710","35040"
"In post","2021","Crown Commercial Service","Monmouthshire and Newport","Outside London","Female","50","50","33860","31680"
"In post","2021","Crown Commercial Service","Monmouthshire and Newport","Outside London","Male","55","55","33490","31300"
"In post","2021","Crown Commercial Service","Norwich and East Norfolk","Outside London","Female","80","75","34840","34800"
"In post","2021","Crown Commercial Service","Norwich and East Norfolk","Outside London","Male","90","85","35180","32640"
"In post","2021","Crown Commercial Service","South and West Derbyshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","South and West Derbyshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Tower Hamlets","London","Female","30","30","49280","45650"
"In post","2021","Crown Commercial Service","Tower Hamlets","London","Male","40","40","51190","49300"
"In post","2021","Crown Commercial Service","Wakefield","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Wakefield","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Aberdeen City and Aberdeenshire","Outside London","Female","75","70","32540","29040"
"In post","2021","Crown Office and Procurator Fiscal Service","Aberdeen City and Aberdeenshire","Outside London","Male","20","20","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Angus and Dundee City","Outside London","Female","70","60","33900","30380"
"In post","2021","Crown Office and Procurator Fiscal Service","Angus and Dundee City","Outside London","Male","20","20","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Caithness and Sutherland and Ross and Cromarty","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Caithness and Sutherland and Ross and Cromarty","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","City of Edinburgh","Outside London","Female","325","305","37630","30500"
"In post","2021","Crown Office and Procurator Fiscal Service","City of Edinburgh","Outside London","Male","165","160","40020","33550"
"In post","2021","Crown Office and Procurator Fiscal Service","Clackmannanshire and Fife","Outside London","Female","65","55","32270","29040"
"In post","2021","Crown Office and Procurator Fiscal Service","Clackmannanshire and Fife","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Dumfries and Galloway","Outside London","Female","35","30","31880","29040"
"In post","2021","Crown Office and Procurator Fiscal Service","Dumfries and Galloway","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","East Ayrshire and North Ayrshire mainland","Outside London","Female","40","35","29180","25410"
"In post","2021","Crown Office and Procurator Fiscal Service","East Ayrshire and North Ayrshire mainland","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","Female","60","50","24650","22220"
"In post","2021","Crown Office and Procurator Fiscal Service","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Falkirk","Outside London","Female","55","50","34850","29040"
"In post","2021","Crown Office and Procurator Fiscal Service","Falkirk","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Glasgow City","Outside London","Female","380","345","35690","30500"
"In post","2021","Crown Office and Procurator Fiscal Service","Glasgow City","Outside London","Male","185","180","35460","31720"
"In post","2021","Crown Office and Procurator Fiscal Service","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","Female","75","65","36500","31300"
"In post","2021","Crown Office and Procurator Fiscal Service","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","Male","25","25","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","Female","40","35","32870","23810"
"In post","2021","Crown Office and Procurator Fiscal Service","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Na h-Eileanan Siar","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Na h-Eileanan Siar","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","North Lanarkshire","Outside London","Female","55","50","40180","33550"
"In post","2021","Crown Office and Procurator Fiscal Service","North Lanarkshire","Outside London","Male","20","20","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Orkney Islands","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Orkney Islands","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Perth and Kinross and Stirling","Outside London","Female","15","15","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Perth and Kinross and Stirling","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Scottish Borders","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Scottish Borders","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Shetland Islands","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Shetland Islands","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","South Ayrshire","Outside London","Female","20","20","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","South Ayrshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","South Lanarkshire","Outside London","Female","110","100","36320","31720"
"In post","2021","Crown Office and Procurator Fiscal Service","South Lanarkshire","Outside London","Male","30","30","45320","43530"
"In post","2021","Crown Office and Procurator Fiscal Service","West Lothian","Outside London","Female","20","15","[c]","[c]"
