"Status","Year","Age","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","50-59","Property","Outer London - West and North West","75","70","38070","36140"
"In post","2021","50-59","Property","Overseas","75","75","39630","37940"
"In post","2021","50-59","Property","Shropshire and Staffordshire","85","80","37700","33900"
"In post","2021","50-59","Property","South Yorkshire","35","35","44680","43740"
"In post","2021","50-59","Property","Southern Scotland","15","15","34710","33300"
"In post","2021","50-59","Property","Surrey, East and West Sussex","50","50","39310","32900"
"In post","2021","50-59","Property","Tees Valley and Durham","40","40","37990","36500"
"In post","2021","50-59","Property","Unknown","10","10","[c]","[c]"
"In post","2021","50-59","Property","West Central Scotland","45","45","32080","27930"
"In post","2021","50-59","Property","West Midlands","90","85","38290","33300"
"In post","2021","50-59","Property","West Wales and The Valleys","65","65","34830","32100"
"In post","2021","50-59","Property","West Yorkshire","85","80","40550","33250"
"In post","2021","50-59","Psychology","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Psychology","Berkshire, Buckinghamshire and Oxfordshire","10","10","46420","50090"
"In post","2021","50-59","Psychology","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Psychology","Derbyshire and Nottinghamshire","5","5","[c]","[c]"
"In post","2021","50-59","Psychology","Devon","5","5","[c]","[c]"
"In post","2021","50-59","Psychology","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Psychology","East Anglia","15","15","40720","32700"
"In post","2021","50-59","Psychology","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Psychology","East Yorkshire and Northern Lincolnshire","15","10","31820","27380"
"In post","2021","50-59","Psychology","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Psychology","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2021","50-59","Psychology","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Psychology","Hampshire and Isle of Wight","10","10","[c]","[c]"
"In post","2021","50-59","Psychology","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Psychology","Kent","5","5","[c]","[c]"
"In post","2021","50-59","Psychology","Lancashire","15","15","33120","27380"
"In post","2021","50-59","Psychology","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Psychology","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Psychology","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Psychology","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Psychology","Shropshire and Staffordshire","10","10","[c]","[c]"
"In post","2021","50-59","Psychology","South Yorkshire","5","5","[c]","[c]"
"In post","2021","50-59","Psychology","Surrey, East and West Sussex","5","5","[c]","[c]"
"In post","2021","50-59","Psychology","Tees Valley and Durham","10","10","37820","27380"
"In post","2021","50-59","Psychology","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Psychology","West Yorkshire","5","5","[c]","[c]"
"In post","2021","50-59","Science and Engineering","Bedfordshire and Hertfordshire","50","50","52880","45650"
"In post","2021","50-59","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","85","80","47710","45630"
"In post","2021","50-59","Science and Engineering","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Science and Engineering","Cornwall and Isles of Scilly","40","40","24300","22500"
"In post","2021","50-59","Science and Engineering","Cumbria","35","35","40600","41370"
"In post","2021","50-59","Science and Engineering","Derbyshire and Nottinghamshire","110","105","47120","45870"
"In post","2021","50-59","Science and Engineering","Devon","220","210","42850","41140"
"In post","2021","50-59","Science and Engineering","Dorset and Somerset","125","120","36900","36100"
"In post","2021","50-59","Science and Engineering","East Anglia","190","185","35380","32770"
"In post","2021","50-59","Science and Engineering","East Wales","210","200","39430","31140"
"In post","2021","50-59","Science and Engineering","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Science and Engineering","Eastern Scotland","35","35","35370","32250"
"In post","2021","50-59","Science and Engineering","Essex","5","5","[c]","[c]"
"In post","2021","50-59","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","1110","1095","45400","43820"
"In post","2021","50-59","Science and Engineering","Greater Manchester","40","35","38800","35520"
"In post","2021","50-59","Science and Engineering","Hampshire and Isle of Wight","245","240","41880","42170"
"In post","2021","50-59","Science and Engineering","Herefordshire, Worcestershire and Warwickshire","15","15","26970","25000"
"In post","2021","50-59","Science and Engineering","Highlands and Islands","30","30","29490","25100"
"In post","2021","50-59","Science and Engineering","Inner London - East","75","70","60050","52340"
"In post","2021","50-59","Science and Engineering","Inner London - West","90","90","61340","58640"
"In post","2021","50-59","Science and Engineering","Kent","65","60","41900","44150"
"In post","2021","50-59","Science and Engineering","Lancashire","10","10","43850","43130"
"In post","2021","50-59","Science and Engineering","Leicestershire, Rutland and Northamptonshire","15","15","42730","39940"
"In post","2021","50-59","Science and Engineering","Lincolnshire","75","75","33520","33630"
"In post","2021","50-59","Science and Engineering","Merseyside","45","40","43630","45870"
"In post","2021","50-59","Science and Engineering","North Eastern Scotland","10","10","[c]","[c]"
"In post","2021","50-59","Science and Engineering","North Yorkshire","105","100","38670","35910"
"In post","2021","50-59","Science and Engineering","Northern Ireland","15","15","28240","23360"
"In post","2021","50-59","Science and Engineering","Northumberland and Tyne and Wear","20","20","34240","22810"
"In post","2021","50-59","Science and Engineering","Outer London - East and North East","5","5","[c]","[c]"
"In post","2021","50-59","Science and Engineering","Outer London - South","10","10","54700","42170"
"In post","2021","50-59","Science and Engineering","Outer London - West and North West","110","105","45860","45280"
"In post","2021","50-59","Science and Engineering","Overseas","25","25","50650","48480"
"In post","2021","50-59","Science and Engineering","Shropshire and Staffordshire","20","20","28120","22810"
"In post","2021","50-59","Science and Engineering","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Science and Engineering","Southern Scotland","25","25","26590","20360"
"In post","2021","50-59","Science and Engineering","Surrey, East and West Sussex","160","150","37620","34060"
"In post","2021","50-59","Science and Engineering","Unknown","25","25","27210","27370"
"In post","2021","50-59","Science and Engineering","West Central Scotland","80","80","44460","46010"
"In post","2021","50-59","Science and Engineering","West Midlands","65","60","44840","42480"
"In post","2021","50-59","Science and Engineering","West Wales and The Valleys","20","20","38190","37410"
"In post","2021","50-59","Science and Engineering","West Yorkshire","20","20","53300","46480"
"In post","2021","50-59","Security","Bedfordshire and Hertfordshire","15","15","27580","22650"
"In post","2021","50-59","Security","Berkshire, Buckinghamshire and Oxfordshire","255","255","37660","39070"
"In post","2021","50-59","Security","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Security","Cornwall and Isles of Scilly","35","30","22450","19560"
"In post","2021","50-59","Security","Cumbria","35","30","29170","23540"
"In post","2021","50-59","Security","Derbyshire and Nottinghamshire","20","20","33420","32710"
"In post","2021","50-59","Security","Devon","155","155","29390","22080"
"In post","2021","50-59","Security","Dorset and Somerset","55","55","24130","20060"
"In post","2021","50-59","Security","East Anglia","90","90","29840","27020"
"In post","2021","50-59","Security","East Wales","60","60","27400","20060"
"In post","2021","50-59","Security","East Yorkshire and Northern Lincolnshire","10","10","37600","39070"
"In post","2021","50-59","Security","Eastern Scotland","40","40","26800","20060"
"In post","2021","50-59","Security","Essex","105","100","46670","43920"
"In post","2021","50-59","Security","Gloucestershire, Wiltshire and Bath/Bristol area","225","225","31450","32710"
"In post","2021","50-59","Security","Greater Manchester","35","35","36000","32860"
"In post","2021","50-59","Security","Hampshire and Isle of Wight","280","275","28840","20920"
"In post","2021","50-59","Security","Herefordshire, Worcestershire and Warwickshire","70","70","36880","39070"
"In post","2021","50-59","Security","Highlands and Islands","15","15","26000","20060"
"In post","2021","50-59","Security","Inner London - East","15","15","38480","38510"
"In post","2021","50-59","Security","Inner London - West","290","285","40980","37660"
"In post","2021","50-59","Security","Kent","35","35","33780","38160"
"In post","2021","50-59","Security","Lancashire","15","15","27400","20920"
"In post","2021","50-59","Security","Leicestershire, Rutland and Northamptonshire","10","10","34530","37390"
"In post","2021","50-59","Security","Lincolnshire","20","20","21760","19560"
"In post","2021","50-59","Security","Merseyside","25","25","27350","20060"
"In post","2021","50-59","Security","North Eastern Scotland","35","35","44770","44070"
"In post","2021","50-59","Security","North Yorkshire","115","115","33750","39070"
"In post","2021","50-59","Security","Northern Ireland","165","165","21990","20310"
"In post","2021","50-59","Security","Northumberland and Tyne and Wear","20","20","31010","24120"
"In post","2021","50-59","Security","Outer London - South","50","50","30950","25630"
"In post","2021","50-59","Security","Outer London - West and North West","30","30","27550","22900"
"In post","2021","50-59","Security","Overseas","40","40","38320","34350"
"In post","2021","50-59","Security","Shropshire and Staffordshire","60","60","27380","20060"
"In post","2021","50-59","Security","South Yorkshire","35","35","36930","40190"
"In post","2021","50-59","Security","Southern Scotland","25","25","28190","21250"
"In post","2021","50-59","Security","Surrey, East and West Sussex","20","20","28570","19560"
"In post","2021","50-59","Security","Tees Valley and Durham","15","15","36950","36480"
"In post","2021","50-59","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Security","West Central Scotland","420","415","33510","39070"
"In post","2021","50-59","Security","West Midlands","20","20","35620","34260"
"In post","2021","50-59","Security","West Wales and The Valleys","40","40","28990","25280"
"In post","2021","50-59","Security","West Yorkshire","15","10","36820","38630"
"In post","2021","50-59","Social Research","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Social Research","East Wales","35","35","47600","47000"
"In post","2021","50-59","Social Research","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Social Research","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Social Research","Hampshire and Isle of Wight","20","15","45100","40390"
"In post","2021","50-59","Social Research","Inner London - East","10","10","53970","55530"
"In post","2021","50-59","Social Research","Inner London - West","25","25","61540","59730"
"In post","2021","50-59","Social Research","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Social Research","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Social Research","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Social Research","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Social Research","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Social Research","West Wales and The Valleys","25","25","46050","47000"
"In post","2021","50-59","Statistics","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Statistics","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
