"Status","Year","Function_of_post","Profession_of_post","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","No function","Operational Delivery","SCS level","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Operational Delivery","SCS level","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","No function","Operational Delivery","SEO/HEO","Female","945","[c]","34590","33380"
"New entrant CS","2021","No function","Operational Delivery","SEO/HEO","Male","625","[c]","35930","35900"
"New entrant CS","2021","No function","Operational Delivery","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Operational Delivery","Unknown","Female","1115","[c]","22830","22920"
"New entrant CS","2021","No function","Operational Delivery","Unknown","Male","310","[c]","23210","22920"
"New entrant CS","2021","No function","Operational Research","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Operational Research","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Operational Research","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Operational Research","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Operational Research","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Operational Research","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Other","AA/AO","Female","40","[c]","19220","18980"
"New entrant CS","2021","No function","Other","AA/AO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","No function","Other","EO","Female","90","[c]","25030","23970"
"New entrant CS","2021","No function","Other","EO","Male","70","[c]","25220","25670"
"New entrant CS","2021","No function","Other","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Other","G6/G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","No function","Other","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Other","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Other","SEO/HEO","Female","50","[c]","34870","34000"
"New entrant CS","2021","No function","Other","SEO/HEO","Male","40","[c]","35920","36000"
"New entrant CS","2021","No function","Planning","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Planning","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Planning","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Planning","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Planning","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Planning","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Planning","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Planning","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Planning","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Planning","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Planning Inspectors","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Planning Inspectors","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Policy","AA/AO","Female","40","[c]","21830","21980"
"New entrant CS","2021","No function","Policy","AA/AO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","No function","Policy","EO","Female","315","[c]","26230","27270"
"New entrant CS","2021","No function","Policy","EO","Male","185","[c]","26120","26460"
"New entrant CS","2021","No function","Policy","G6/G7","Female","260","[c]","55570","53360"
"New entrant CS","2021","No function","Policy","G6/G7","Male","245","[c]","55940","53380"
"New entrant CS","2021","No function","Policy","SCS level","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","No function","Policy","SCS level","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","No function","Policy","SEO/HEO","Female","985","[c]","33880","33300"
"New entrant CS","2021","No function","Policy","SEO/HEO","Male","805","[c]","33960","33570"
"New entrant CS","2021","No function","Project Delivery","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Project Delivery","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Project Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Project Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Project Delivery","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Project Delivery","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Psychology","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","No function","Psychology","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Psychology","EO","Female","55","[c]","24910","24620"
"New entrant CS","2021","No function","Psychology","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Psychology","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Psychology","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Psychology","SEO/HEO","Female","45","[c]","30070","27700"
"New entrant CS","2021","No function","Psychology","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Science and Engineering","AA/AO","Female","110","[c]","21620","21560"
"New entrant CS","2021","No function","Science and Engineering","AA/AO","Male","75","[c]","20470","19630"
"New entrant CS","2021","No function","Science and Engineering","EO","Female","90","[c]","25660","26370"
"New entrant CS","2021","No function","Science and Engineering","EO","Male","60","[c]","26570","26370"
"New entrant CS","2021","No function","Science and Engineering","G6/G7","Female","40","[c]","55110","52610"
"New entrant CS","2021","No function","Science and Engineering","G6/G7","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","No function","Science and Engineering","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Science and Engineering","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Science and Engineering","SEO/HEO","Female","300","[c]","34710","34870"
"New entrant CS","2021","No function","Science and Engineering","SEO/HEO","Male","130","[c]","33730","32430"
"New entrant CS","2021","No function","Security","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Security","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Security","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Security","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Security","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Security","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Social Research","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Social Research","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Social Research","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Social Research","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Social Research","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Social Research","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Social Research","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Social Research","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Statistics","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Statistics","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Tax","AA/AO","Female","740","[c]","20140","20140"
"New entrant CS","2021","No function","Tax","AA/AO","Male","665","[c]","20140","20140"
"New entrant CS","2021","No function","Tax","EO","Female","70","[c]","25660","25560"
"New entrant CS","2021","No function","Tax","EO","Male","75","[c]","25880","25560"
"New entrant CS","2021","No function","Tax","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Tax","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Tax","SEO/HEO","Female","60","[c]","33010","31810"
"New entrant CS","2021","No function","Tax","SEO/HEO","Male","75","[c]","33080","31810"
"New entrant CS","2021","No function","Unknown","AA/AO","Female","125","[c]","20880","20140"
"New entrant CS","2021","No function","Unknown","AA/AO","Male","110","[c]","20890","20140"
"New entrant CS","2021","No function","Unknown","EO","Female","95","[c]","27240","27500"
"New entrant CS","2021","No function","Unknown","EO","Male","60","[c]","27250","27500"
"New entrant CS","2021","No function","Unknown","G6/G7","Female","45","[c]","58090","54700"
"New entrant CS","2021","No function","Unknown","G6/G7","Male","50","[c]","57330","54700"
"New entrant CS","2021","No function","Unknown","SCS level","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Unknown","SCS level","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","No function","Unknown","SEO/HEO","Female","420","[c]","29390","28000"
"New entrant CS","2021","No function","Unknown","SEO/HEO","Male","265","[c]","29600","28000"
"New entrant CS","2021","No function","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Veterinarian","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Veterinarian","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Veterinarian","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Veterinarian","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Veterinarian","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","No function","Veterinarian","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Commercial","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Commercial","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Commercial","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Commercial","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Commercial","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Commercial","SEO/HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Communications","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Communications","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Digital, Data and Technology","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Digital, Data and Technology","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Digital, Data and Technology","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Digital, Data and Technology","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Digital, Data and Technology","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Digital, Data and Technology","SEO/HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Finance","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Finance","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Finance","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Finance","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Finance","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Finance","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Finance","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Human Resources","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Human Resources","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Knowledge and Information Management","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Knowledge and Information Management","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Knowledge and Information Management","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Knowledge and Information Management","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Knowledge and Information Management","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Knowledge and Information Management","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Operational Delivery","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Operational Delivery","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Operational Delivery","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Operational Delivery","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Operational Delivery","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Operational Delivery","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Operational Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Operational Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Operational Delivery","SEO/HEO","Female","50","[c]","33900","32870"
"New entrant CS","2021","Project Delivery","Operational Delivery","SEO/HEO","Male","35","[c]","35640","35290"
"New entrant CS","2021","Project Delivery","Other","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Other","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Other","EO","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Other","EO","Male","40","[c]","18740","19040"
"New entrant CS","2021","Project Delivery","Other","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Other","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Other","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Other","SEO/HEO","Male","45","[c]","31230","29500"
"New entrant CS","2021","Project Delivery","Policy","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Policy","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Policy","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Policy","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Policy","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Policy","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Policy","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Policy","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Project Delivery","AA/AO","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Project Delivery","AA/AO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Project Delivery","EO","Female","130","[c]","24960","26180"
"New entrant CS","2021","Project Delivery","Project Delivery","EO","Male","80","[c]","25200","26350"
"New entrant CS","2021","Project Delivery","Project Delivery","G6/G7","Female","70","[c]","55120","53500"
"New entrant CS","2021","Project Delivery","Project Delivery","G6/G7","Male","100","[c]","56300","53800"
"New entrant CS","2021","Project Delivery","Project Delivery","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Project Delivery","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Project Delivery","SEO/HEO","Female","260","[c]","35800","34710"
"New entrant CS","2021","Project Delivery","Project Delivery","SEO/HEO","Male","280","[c]","36240","35950"
"New entrant CS","2021","Project Delivery","Project Delivery","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Project Delivery","Unknown","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Project Delivery","Unknown","Male","35","[c]","41020","40500"
"New entrant CS","2021","Project Delivery","Property","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Property","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Property","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Property","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Property","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Property","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Property","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Property","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Science and Engineering","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Science and Engineering","EO","Male","85","[c]","22170","22780"
"New entrant CS","2021","Project Delivery","Science and Engineering","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Science and Engineering","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Science and Engineering","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Science and Engineering","SEO/HEO","Male","75","[c]","38010","40000"
"New entrant CS","2021","Project Delivery","Science and Engineering","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Science and Engineering","Unknown","Male","75","[c]","32550","29500"
"New entrant CS","2021","Project Delivery","Security","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Security","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Tax","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Tax","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Property","Commercial","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Commercial","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Commercial","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Commercial","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Commercial","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Commercial","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Digital, Data and Technology","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Digital, Data and Technology","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Knowledge and Information Management","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Knowledge and Information Management","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Knowledge and Information Management","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Knowledge and Information Management","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Operational Delivery","AA/AO","Female","80","[c]","20930","20880"
"New entrant CS","2021","Property","Operational Delivery","AA/AO","Male","45","[c]","20960","20880"
"New entrant CS","2021","Property","Operational Delivery","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Operational Delivery","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Operational Delivery","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Operational Delivery","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Property","Operational Delivery","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Operational Delivery","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Property","Other","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Other","AA/AO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Property","Other","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Other","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Other","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Other","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Other","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Other","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Planning","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Planning","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Project Delivery","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Project Delivery","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Project Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Project Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Project Delivery","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Project Delivery","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Property","AA/AO","Female","35","[c]","19330","18760"
"New entrant CS","2021","Property","Property","AA/AO","Male","40","[c]","18810","18760"
"New entrant CS","2021","Property","Property","EO","Female","50","[c]","25460","24920"
"New entrant CS","2021","Property","Property","EO","Male","75","[c]","25670","24920"
"New entrant CS","2021","Property","Property","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Property","G6/G7","Male","40","[c]","58840","56550"
"New entrant CS","2021","Property","Property","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Property","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Property","SEO/HEO","Female","70","[c]","35470","33520"
"New entrant CS","2021","Property","Property","SEO/HEO","Male","130","[c]","34610","33000"
"New entrant CS","2021","Property","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Security","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Security","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","AA/AO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Security","Knowledge and Information Management","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Knowledge and Information Management","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Knowledge and Information Management","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Knowledge and Information Management","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Security","AA/AO","Female","100","[c]","22250","19600"
"New entrant CS","2021","Security","Security","AA/AO","Male","440","[c]","25630","23540"
"New entrant CS","2021","Security","Security","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Security","Security","EO","Male","55","[c]","27440","24620"
"New entrant CS","2021","Security","Security","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Security","Security","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Security","Security","SEO/HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Security","Security","SEO/HEO","Male","50","[c]","35850","36720"
"New entrant CS","2021","Security","Security","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","AA/AO","Female","30","[c]","20620","20800"
"New entrant CS","2021","Security","Unknown","AA/AO","Male","35","[c]","20660","20800"
"New entrant CS","2021","Security","Unknown","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","SEO/HEO","Female","[c]","[c]","[c]","[c]"
