"Status","Year","Organisation","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","Other","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","Other","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","Other","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","Policy","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","Policy","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","Policy","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","Property","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","Social Research","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","Social Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","Social Research","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","Social Research","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","Statistics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","Statistics","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Communications","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Communications","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Corporate Finance","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Digital, Data and Technology","London","15","[c]","64310","59500"
"New entrant CS","2021","Office of Gas and Electricity Markets","Digital, Data and Technology","Scotland","15","[c]","43780","42000"
"New entrant CS","2021","Office of Gas and Electricity Markets","Economics","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Finance","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Finance","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Human Resources","Scotland","5","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Legal","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Legal","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Other","London","75","[c]","35740","25750"
"New entrant CS","2021","Office of Gas and Electricity Markets","Other","Scotland","125","[c]","26080","23450"
"New entrant CS","2021","Office of Gas and Electricity Markets","Policy","London","15","[c]","31120","30450"
"New entrant CS","2021","Office of Gas and Electricity Markets","Policy","Scotland","5","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Science and Engineering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Science and Engineering","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Communications","West Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Economics","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Operational Delivery","West Midlands (England)","20","[c]","47450","31000"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Operational Research","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Policy","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Economics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Economics","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Economics","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Economics","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Legal","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Operational Delivery","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Policy","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Science and Engineering","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Science and Engineering","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Statistics","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Statistics","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of the Public Guardian","Operational Delivery","East Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","Office of the Public Guardian","Operational Delivery","West Midlands (England)","20","[c]","29370","22570"
"New entrant CS","2021","Office of the Scottish Charity Regulator","Unknown","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectorate","Communications","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectorate","Digital, Data and Technology","South West (England)","15","[c]","38310","40720"
"New entrant CS","2021","Planning Inspectorate","Finance","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectorate","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectorate","Knowledge and Information Management","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectorate","Operational Delivery","South West (England)","55","[c]","25900","21270"
"New entrant CS","2021","Planning Inspectorate","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectorate","Operational Research","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectorate","Planning Inspectors","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectorate","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectorate","Statistics","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectorate","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Communications","London","10","[c]","35730","32650"
"New entrant CS","2021","Public Health England","Communications","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Communications","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Communications","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Finance","London","25","[c]","42000","33950"
"New entrant CS","2021","Public Health England","Finance","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Finance","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Human Resources","London","30","[c]","32390","28390"
"New entrant CS","2021","Public Health England","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Knowledge and Information Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Knowledge and Information Management","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Knowledge and Information Management","London","15","[c]","36210","36330"
