"Status","Year","Disability","Function_of_post","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Declared disabled","Property","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","South East (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","South East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","South West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","South West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Wales","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Wales","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Wales","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","East of England","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","East of England","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","East of England","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","North West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","North West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","North West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","Northern Ireland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","Scotland","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","South East (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","South East (England)","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","South East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","South West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","South West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","Wales","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","Wales","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","East Midlands (England)","AO","45","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","East Midlands (England)","EO","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","East Midlands (England)","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","East of England","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","East of England","AO","45","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","East of England","EO","50","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","East of England","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","East of England","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","East of England","HEO","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","East of England","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","East of England","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","London","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","London","AO","40","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","London","EO","80","[c]","30410","31060"
"Leaver CS","2021","Declared disabled","Unknown","London","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","London","G7","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","London","HEO","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","London","SEO","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","North East (England)","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","North East (England)","AO","95","[c]","20740","21010"
"Leaver CS","2021","Declared disabled","Unknown","North East (England)","EO","45","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","North East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","North East (England)","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","North East (England)","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","North West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","North West (England)","AO","85","[c]","20630","21010"
"Leaver CS","2021","Declared disabled","Unknown","North West (England)","EO","75","[c]","26940","27570"
"Leaver CS","2021","Declared disabled","Unknown","North West (England)","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","North West (England)","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","North West (England)","HEO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","North West (England)","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Northern Ireland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Northern Ireland","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Northern Ireland","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Overseas","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Scotland","AA","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Scotland","AO","65","[c]","21010","21010"
"Leaver CS","2021","Declared disabled","Unknown","Scotland","EO","50","[c]","27410","27570"
"Leaver CS","2021","Declared disabled","Unknown","Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Scotland","G7","[c]","[c]","[c]","[c]"
