"Status","Year","Function_of_post","Profession_of_post","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Finance","Economics","West Yorkshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Economics","West Yorkshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Bedfordshire and Hertfordshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Bedfordshire and Hertfordshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Berkshire, Buckinghamshire and Oxfordshire","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Berkshire, Buckinghamshire and Oxfordshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Berkshire, Buckinghamshire and Oxfordshire","HEO","10","[c]","34560","34000"
"New entrant CS","2021","Finance","Finance","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Berkshire, Buckinghamshire and Oxfordshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Cheshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Cheshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Derbyshire and Nottinghamshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Derbyshire and Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Derbyshire and Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Derbyshire and Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Devon","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Devon","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Devon","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Dorset and Somerset","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","East Anglia","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","East Anglia","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","East Anglia","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","East Wales","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","East Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","East Wales","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","East Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","East Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","East Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Eastern Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Eastern Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Eastern Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Essex","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Essex","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","EO","55","[c]","22540","23140"
"New entrant CS","2021","Finance","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","10","[c]","39830","40000"
"New entrant CS","2021","Finance","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Greater Manchester","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Greater Manchester","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Greater Manchester","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Greater Manchester","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Hampshire and Isle of Wight","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Hampshire and Isle of Wight","EO","10","[c]","26080","26350"
"New entrant CS","2021","Finance","Finance","Hampshire and Isle of Wight","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Hampshire and Isle of Wight","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Hampshire and Isle of Wight","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Hampshire and Isle of Wight","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Herefordshire, Worcestershire and Warwickshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Herefordshire, Worcestershire and Warwickshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Herefordshire, Worcestershire and Warwickshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Herefordshire, Worcestershire and Warwickshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Inner London - East","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Inner London - East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Inner London - East","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Inner London - East","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Inner London - East","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Inner London - East","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Inner London - West","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Inner London - West","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Inner London - West","EO","30","[c]","27070","27270"
"New entrant CS","2021","Finance","Finance","Inner London - West","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Inner London - West","G7","25","[c]","58090","57580"
"New entrant CS","2021","Finance","Finance","Inner London - West","HEO","60","[c]","34880","32790"
"New entrant CS","2021","Finance","Finance","Inner London - West","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Inner London - West","SEO","40","[c]","42320","40650"
"New entrant CS","2021","Finance","Finance","Lancashire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Leicestershire, Rutland and Northamptonshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Leicestershire, Rutland and Northamptonshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Lincolnshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Lincolnshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Merseyside","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Merseyside","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Merseyside","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Merseyside","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","North Yorkshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","North Yorkshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","North Yorkshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Northumberland and Tyne and Wear","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Northumberland and Tyne and Wear","HEO","10","[c]","31570","31810"
"New entrant CS","2021","Finance","Finance","Northumberland and Tyne and Wear","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Outer London - South","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Outer London - South","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Outer London - West and North West","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Outer London - West and North West","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Outer London - West and North West","HEO","10","[c]","33280","33140"
"New entrant CS","2021","Finance","Finance","Outer London - West and North West","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Shropshire and Staffordshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Shropshire and Staffordshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Shropshire and Staffordshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","South Yorkshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","South Yorkshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Southern Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Surrey, East and West Sussex","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Surrey, East and West Sussex","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Tees Valley and Durham","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","West Central Scotland","AO","20","[c]","20140","20140"
"New entrant CS","2021","Finance","Finance","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","West Midlands","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","West Midlands","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","West Midlands","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","West Midlands","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","West Midlands","SEO","15","[c]","39720","39000"
"New entrant CS","2021","Finance","Finance","West Wales and The Valleys","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","West Wales and The Valleys","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","West Wales and The Valleys","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","West Wales and The Valleys","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","West Wales and The Valleys","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","West Yorkshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","West Yorkshire","EO","15","[c]","23400","23440"
"New entrant CS","2021","Finance","Finance","West Yorkshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","West Yorkshire","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","West Yorkshire","HEO","15","[c]","29410","28970"
"New entrant CS","2021","Finance","Finance","West Yorkshire","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Operational Delivery","Greater Manchester","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Operational Delivery","Greater Manchester","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Operational Delivery","Greater Manchester","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Operational Delivery","Inner London - East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Operational Delivery","Inner London - East","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Operational Delivery","Inner London - West","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Operational Delivery","Inner London - West","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Operational Delivery","Inner London - West","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Operational Delivery","Inner London - West","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Operational Delivery","Northumberland and Tyne and Wear","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Operational Delivery","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Operational Delivery","West Yorkshire","SEO","[c]","[c]","[c]","[c]"
