"Status","Year","Parent_department","Profession_of_post","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Chancellor's other departments","Digital, Data and Technology","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Digital, Data and Technology","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Digital, Data and Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Digital, Data and Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Finance","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Finance","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Human Resources","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Human Resources","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Human Resources","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Human Resources","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Human Resources","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Human Resources","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Human Resources","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Human Resources","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Other","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Other","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Other","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Other","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Other","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Other","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Other","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Other","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Property","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Property","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Property","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Property","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Property","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Property","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Property","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Property","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Security","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Security","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Security","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Security","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Security","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Security","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Security","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Security","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Finance","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Finance","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Intelligence Analysis","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Intelligence Analysis","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Intelligence Analysis","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Intelligence Analysis","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Intelligence Analysis","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Intelligence Analysis","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Intelligence Analysis","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Intelligence Analysis","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Intelligence Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Intelligence Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Operational Delivery","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Operational Delivery","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Operational Delivery","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Operational Delivery","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Operational Delivery","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Operational Delivery","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Operational Delivery","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Operational Delivery","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Operational Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Unknown","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Unknown","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Unknown","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Commercial","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Commercial","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Commercial","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Commercial","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Commercial","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Commercial","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Commercial","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Commercial","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Communications","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Communications","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Communications","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Communications","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Communications","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Communications","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Communications","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Communications","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Corporate Finance","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Corporate Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Corporate Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Corporate Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Corporate Finance","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Corporate Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Corporate Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Corporate Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Corporate Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Corporate Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Digital, Data and Technology","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Digital, Data and Technology","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Digital, Data and Technology","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Digital, Data and Technology","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Digital, Data and Technology","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Digital, Data and Technology","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Digital, Data and Technology","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Digital, Data and Technology","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Digital, Data and Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Digital, Data and Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Economics","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Economics","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Economics","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Economics","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Economics","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Economics","Male","LGBO","[c]","[c]","[c]","[c]"
