"Status","Year","Age","Function_of_post","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","50-59","Project Delivery","Ministry of Justice","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","HM Revenue and Customs","10","[c]","36560","26180"
"Leaver Dept.","2021","50-59","Property","Ministry of Defence","10","[c]","43720","33300"
"Leaver Dept.","2021","50-59","Property","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Security","Cabinet Office","10","[c]","30260","33630"
"Leaver Dept.","2021","50-59","Security","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Security","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Department for Education","25","[c]","45590","46760"
"Leaver Dept.","2021","50-59","Unknown","Department for Transport","10","[c]","57390","49280"
"Leaver Dept.","2021","50-59","Unknown","Department for Work and Pensions","270","[c]","31950","27570"
"Leaver Dept.","2021","50-59","Unknown","Department of Health and Social Care","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Foreign, Commonwealth and Development Office","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","HM Revenue and Customs","220","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Home Office","130","[c]","38880","31610"
"Leaver Dept.","2021","50-59","Unknown","Ministry of Defence","35","[c]","43010","34590"
"Leaver Dept.","2021","50-59","Unknown","Scotland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Scottish Government","10","[c]","37230","35110"
"Leaver Dept.","2021","50-59","Unknown","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Analysis","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Commercial","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Commercial","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Commercial","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Digital, Data & Technology","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Digital, Data & Technology","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Finance","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Grants Management","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Human Resources","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Legal","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Legal","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","No function","Cabinet Office","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","No function","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","No function","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","No function","Department for Environment, Food and Rural Affairs","10","[c]","34470","30040"
"Leaver Dept.","2021","60-64","No function","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","No function","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","No function","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","No function","Ministry of Justice","10","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","No function","United Kingdom Statistics Authority","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Project Delivery","Ministry of Defence","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Property","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Department for Work and Pensions","20","[c]","29780","27570"
"Leaver Dept.","2021","60-64","Unknown","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","HM Revenue and Customs","20","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Home Office","10","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Ministry of Defence","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Digital, Data & Technology","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Digital, Data & Technology","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Finance","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Human Resources","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Human Resources","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","No function","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","No function","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","No function","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","No function","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Property","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Department for Business, Energy and Industrial Strategy","40","[c]","44450","40220"
"Leaver Dept.","2021","Unknown","Unknown","Department of Health and Social Care","70","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Other Cabinet Office Agencies","15","[c]","48050","50930"
"New entrant CS","2021","16-19","Analysis","Department for Business, Energy and Industrial Strategy","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Analysis","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Analysis","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Analysis","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Analysis","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Analysis","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Commercial","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Commercial","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Commercial","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Commercial","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Commercial","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Communications","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Communications","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Communications","HM Revenue and Customs","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Communications","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Communications","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Counter Fraud","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Debt","HM Revenue and Customs","45","[c]","20140","20140"
"New entrant CS","2021","16-19","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Digital, Data & Technology","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Digital, Data & Technology","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Digital, Data & Technology","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Digital, Data & Technology","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Finance","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Finance","HM Revenue and Customs","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Finance","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Finance","Ministry of Defence","15","[c]","19410","19040"
"New entrant CS","2021","16-19","Human Resources","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Human Resources","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Human Resources","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Human Resources","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Human Resources","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Human Resources","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Human Resources","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Legal","Attorney General's Departments","15","[c]","20970","21040"
"New entrant CS","2021","16-19","Legal","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","No function","Department for Business, Energy and Industrial Strategy","10","[c]","20800","20880"
"New entrant CS","2021","16-19","No function","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","No function","Department for Environment, Food and Rural Affairs","20","[c]","23960","24370"
"New entrant CS","2021","16-19","No function","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","No function","Department for Transport","40","[c]","19440","18060"
"New entrant CS","2021","16-19","No function","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","No function","Department of Health and Social Care","25","[c]","21300","19630"
"New entrant CS","2021","16-19","No function","HM Land Registry","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","No function","HM Revenue and Customs","90","[c]","20270","20140"
"New entrant CS","2021","16-19","No function","HM Treasury","15","[c]","24300","24300"
"New entrant CS","2021","16-19","No function","Ministry of Defence","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","No function","Ministry of Justice","125","[c]","21670","20600"
"New entrant CS","2021","16-19","No function","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","No function","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","No function","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","No function","Scottish Government","15","[c]","20540","20760"
"New entrant CS","2021","16-19","No function","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","No function","United Kingdom Statistics Authority","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Project Delivery","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Project Delivery","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Project Delivery","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Project Delivery","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Project Delivery","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Project Delivery","Ministry of Defence","50","[c]","16910","16780"
"New entrant CS","2021","16-19","Property","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Property","HM Revenue and Customs","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Property","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Property","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Property","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Security","Cabinet Office","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Security","Ministry of Defence","10","[c]","22040","19560"
"New entrant CS","2021","16-19","Unknown","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Department for Work and Pensions","210","[c]","22530","21010"
"New entrant CS","2021","16-19","Unknown","HM Revenue and Customs","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Home Office","45","[c]","22320","21430"
"New entrant CS","2021","16-19","Unknown","Ministry of Defence","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Scottish Government","15","[c]","20500","20060"
"New entrant CS","2021","16-19","Unknown","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Analysis","Cabinet Office","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Analysis","Chancellor's other departments","15","[c]","29700","21990"
"New entrant CS","2021","20-29","Analysis","Competition and Markets Authority","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Analysis","Department for Business, Energy and Industrial Strategy","45","[c]","32550","33570"
"New entrant CS","2021","20-29","Analysis","Department for Digital, Culture, Media and Sport","20","[c]","40460","42020"
"New entrant CS","2021","20-29","Analysis","Department for Education","25","[c]","32990","32870"
"New entrant CS","2021","20-29","Analysis","Department for Environment, Food and Rural Affairs","10","[c]","27270","29220"
"New entrant CS","2021","20-29","Analysis","Department for International Trade","60","[c]","29060","31800"
"New entrant CS","2021","20-29","Analysis","Department for Transport","70","[c]","31330","29970"
"New entrant CS","2021","20-29","Analysis","Department of Health and Social Care","30","[c]","38960","32790"
"New entrant CS","2021","20-29","Analysis","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Analysis","HM Revenue and Customs","95","[c]","32970","36160"
"New entrant CS","2021","20-29","Analysis","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Analysis","Ministry of Defence","55","[c]","29950","27850"
"New entrant CS","2021","20-29","Analysis","Ministry of Housing, Communities and Local Government","30","[c]","30290","28000"
"New entrant CS","2021","20-29","Analysis","Ministry of Justice","45","[c]","29290","28950"
"New entrant CS","2021","20-29","Analysis","Office for Standards in Education","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Analysis","Office of Gas and Electricity Markets","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Analysis","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Analysis","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Analysis","United Kingdom Statistics Authority","290","[c]","29120","29540"
"New entrant CS","2021","20-29","Analysis","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","Cabinet Office","30","[c]","41440","35890"
"New entrant CS","2021","20-29","Commercial","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","Department for Education","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","Department for Environment, Food and Rural Affairs","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","Department of Health and Social Care","30","[c]","36030","40650"
"New entrant CS","2021","20-29","Commercial","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","Ministry of Defence","80","[c]","26360","26350"
"New entrant CS","2021","20-29","Commercial","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","Ministry of Justice","10","[c]","26620","26680"
"New entrant CS","2021","20-29","Commercial","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","Other Cabinet Office Agencies","20","[c]","27800","25000"
"New entrant CS","2021","20-29","Commercial","Scottish Government","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","UK Export Finance","10","[c]","34260","33000"
"New entrant CS","2021","20-29","Commercial","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Communications","Attorney General's Departments","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Communications","Cabinet Office","50","[c]","29180","27500"
"New entrant CS","2021","20-29","Communications","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Communications","Department for Business, Energy and Industrial Strategy","15","[c]","30570","30930"
"New entrant CS","2021","20-29","Communications","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Communications","Department for Education","45","[c]","29120","28500"
"New entrant CS","2021","20-29","Communications","Department for Environment, Food and Rural Affairs","20","[c]","28850","29220"
"New entrant CS","2021","20-29","Communications","Department for International Trade","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Communications","Department for Transport","20","[c]","32350","34710"
"New entrant CS","2021","20-29","Communications","Department of Health and Social Care","25","[c]","30050","27270"
"New entrant CS","2021","20-29","Communications","HM Revenue and Customs","370","[c]","26250","25560"
"New entrant CS","2021","20-29","Communications","HM Treasury","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Communications","Ministry of Defence","20","[c]","28550","26350"
"New entrant CS","2021","20-29","Communications","Ministry of Housing, Communities and Local Government","15","[c]","30530","27850"
"New entrant CS","2021","20-29","Communications","Ministry of Justice","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Communications","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Communications","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Communications","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Communications","Scotland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Communications","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Communications","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Communications","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Communications","United Kingdom Statistics Authority","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Communications","Wales Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Counter Fraud","Attorney General's Departments","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Counter Fraud","Cabinet Office","10","[c]","28990","27500"
"New entrant CS","2021","20-29","Counter Fraud","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Counter Fraud","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Counter Fraud","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Counter Fraud","HM Revenue and Customs","60","[c]","26670","25560"
"New entrant CS","2021","20-29","Counter Fraud","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Debt","HM Revenue and Customs","455","[c]","20380","20140"
"New entrant CS","2021","20-29","Debt","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Digital, Data & Technology","Attorney General's Departments","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Digital, Data & Technology","Cabinet Office","70","[c]","34070","32000"
"New entrant CS","2021","20-29","Digital, Data & Technology","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Digital, Data & Technology","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","50","[c]","28290","25270"
"New entrant CS","2021","20-29","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Digital, Data & Technology","Department for Education","30","[c]","34510","32940"
"New entrant CS","2021","20-29","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","25","[c]","33150","29180"
"New entrant CS","2021","20-29","Digital, Data & Technology","Department for International Trade","20","[c]","32360","31800"
"New entrant CS","2021","20-29","Digital, Data & Technology","Department for Transport","50","[c]","29310","26130"
"New entrant CS","2021","20-29","Digital, Data & Technology","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Digital, Data & Technology","Department of Health and Social Care","25","[c]","33250","32790"
"New entrant CS","2021","20-29","Digital, Data & Technology","HM Land Registry","40","[c]","27570","27130"
"New entrant CS","2021","20-29","Digital, Data & Technology","HM Revenue and Customs","100","[c]","29870","31810"
"New entrant CS","2021","20-29","Digital, Data & Technology","HM Treasury","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Digital, Data & Technology","Ministry of Defence","35","[c]","28020","26740"
"New entrant CS","2021","20-29","Digital, Data & Technology","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Digital, Data & Technology","Ministry of Justice","45","[c]","37970","38000"
"New entrant CS","2021","20-29","Digital, Data & Technology","National Crime Agency","25","[c]","32470","28840"
"New entrant CS","2021","20-29","Digital, Data & Technology","Office for Standards in Education","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Digital, Data & Technology","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Digital, Data & Technology","Other Cabinet Office Agencies","15","[c]","39090","35470"
"New entrant CS","2021","20-29","Digital, Data & Technology","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Digital, Data & Technology","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Digital, Data & Technology","United Kingdom Statistics Authority","50","[c]","28860","24920"
"New entrant CS","2021","20-29","Digital, Data & Technology","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","Attorney General's Departments","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","Cabinet Office","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","Department for Business, Energy and Industrial Strategy","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","Department for Digital, Culture, Media and Sport","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","Department for Education","15","[c]","32590","29360"
"New entrant CS","2021","20-29","Finance","Department for Environment, Food and Rural Affairs","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","Department for Transport","15","[c]","27440","21250"
"New entrant CS","2021","20-29","Finance","Department of Health and Social Care","90","[c]","30830","32790"
"New entrant CS","2021","20-29","Finance","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","HM Revenue and Customs","20","[c]","23570","20140"
"New entrant CS","2021","20-29","Finance","HM Treasury","10","[c]","30550","27000"
"New entrant CS","2021","20-29","Finance","Ministry of Defence","70","[c]","25610","25000"
"New entrant CS","2021","20-29","Finance","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","Ministry of Justice","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","Scottish Government","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Grants Management","Department for Environment, Food and Rural Affairs","15","[c]","21550","21050"
"New entrant CS","2021","20-29","Human Resources","Attorney General's Departments","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","Cabinet Office","55","[c]","26960","27500"
"New entrant CS","2021","20-29","Human Resources","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","Department for Business, Energy and Industrial Strategy","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","Department for Digital, Culture, Media and Sport","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","Department for Education","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","Department for Environment, Food and Rural Affairs","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","Department for International Trade","10","[c]","26550","29440"
"New entrant CS","2021","20-29","Human Resources","Department for Transport","10","[c]","27660","26530"
"New entrant CS","2021","20-29","Human Resources","Department for Work and Pensions","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","Department of Health and Social Care","50","[c]","28520","27270"
"New entrant CS","2021","20-29","Human Resources","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","HM Revenue and Customs","15","[c]","29010","28000"
"New entrant CS","2021","20-29","Human Resources","HM Treasury","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","Ministry of Defence","65","[c]","23160","20920"
