"Status","Year","Disability","Region_ITL3","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","AA/AO","75","65","25090","21010"
"In post","2021","Declared disabled","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","EO","60","55","29840","27570"
"In post","2021","Declared disabled","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","SEO/HEO","25","25","[c]","[c]"
"In post","2021","Declared disabled","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Kent","Outside London","AA/AO","135","120","22910","24180"
"In post","2021","Declared disabled","East Kent","Outside London","EO","215","195","28220","27810"
"In post","2021","Declared disabled","East Kent","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2021","Declared disabled","East Kent","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Kent","Outside London","SEO/HEO","65","60","35400","34140"
"In post","2021","Declared disabled","East Kent","Outside London","Unknown","25","25","[c]","[c]"
"In post","2021","Declared disabled","East Lancashire","Outside London","AA/AO","25","20","[c]","[c]"
"In post","2021","Declared disabled","East Lancashire","Outside London","EO","45","40","27430","27570"
"In post","2021","Declared disabled","East Lancashire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Lancashire","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","East Lancashire","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","Declared disabled","East Lothian and Midlothian","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Lothian and Midlothian","Outside London","EO","20","20","[c]","[c]"
"In post","2021","Declared disabled","East Lothian and Midlothian","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Lothian and Midlothian","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Merseyside","Outside London","AA/AO","45","40","20330","20180"
"In post","2021","Declared disabled","East Merseyside","Outside London","EO","85","75","27280","27570"
"In post","2021","Declared disabled","East Merseyside","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Merseyside","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Merseyside","Outside London","SEO/HEO","15","10","[c]","[c]"
"In post","2021","Declared disabled","East Merseyside","Outside London","Unknown","20","20","[c]","[c]"
"In post","2021","Declared disabled","East Riding of Yorkshire","Outside London","AA/AO","65","60","24300","21580"
"In post","2021","Declared disabled","East Riding of Yorkshire","Outside London","EO","70","65","27920","27380"
"In post","2021","Declared disabled","East Riding of Yorkshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Riding of Yorkshire","Outside London","SEO/HEO","20","20","[c]","[c]"
"In post","2021","Declared disabled","East Riding of Yorkshire","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","Declared disabled","East Surrey","Outside London","AA/AO","45","40","29110","26340"
"In post","2021","Declared disabled","East Surrey","Outside London","EO","30","25","[c]","[c]"
"In post","2021","Declared disabled","East Surrey","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Surrey","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Surrey","Outside London","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Declared disabled","East Surrey","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","Declared disabled","East Sussex CC","Outside London","AA/AO","125","105","21030","21010"
"In post","2021","Declared disabled","East Sussex CC","Outside London","EO","120","105","27310","27570"
"In post","2021","Declared disabled","East Sussex CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Sussex CC","Outside London","SEO/HEO","25","25","[c]","[c]"
"In post","2021","Declared disabled","East Sussex CC","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","Declared disabled","Enfield","London","AA/AO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Enfield","London","EO","40","35","31220","31060"
"In post","2021","Declared disabled","Enfield","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Enfield","London","Unknown","10","10","[c]","[c]"
"In post","2021","Declared disabled","Essex Haven Gateway","Outside London","AA/AO","35","35","28430","23490"
"In post","2021","Declared disabled","Essex Haven Gateway","Outside London","EO","75","65","29830","29290"
"In post","2021","Declared disabled","Essex Haven Gateway","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Essex Haven Gateway","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Essex Haven Gateway","Outside London","SEO/HEO","20","20","[c]","[c]"
"In post","2021","Declared disabled","Essex Haven Gateway","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Essex Thames Gateway","Outside London","AA/AO","70","60","23780","24180"
"In post","2021","Declared disabled","Essex Thames Gateway","Outside London","EO","80","75","29930","29290"
"In post","2021","Declared disabled","Essex Thames Gateway","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Essex Thames Gateway","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Essex Thames Gateway","Outside London","Unknown","25","20","[c]","[c]"
"In post","2021","Declared disabled","Falkirk","Outside London","AA/AO","80","65","21360","21010"
"In post","2021","Declared disabled","Falkirk","Outside London","EO","80","70","29020","27570"
"In post","2021","Declared disabled","Falkirk","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Falkirk","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Falkirk","Outside London","SEO/HEO","25","25","[c]","[c]"
"In post","2021","Declared disabled","Fermanagh and Omagh","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Flintshire and Wrexham","Outside London","AA/AO","85","75","21380","21010"
"In post","2021","Declared disabled","Flintshire and Wrexham","Outside London","EO","80","70","27430","27570"
"In post","2021","Declared disabled","Flintshire and Wrexham","Outside London","G6/G7","10","5","[c]","[c]"
"In post","2021","Declared disabled","Flintshire and Wrexham","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Flintshire and Wrexham","Outside London","SEO/HEO","25","25","[c]","[c]"
"In post","2021","Declared disabled","Flintshire and Wrexham","Outside London","Unknown","20","20","[c]","[c]"
"In post","2021","Declared disabled","Glasgow City","Outside London","AA/AO","475","420","20920","21010"
"In post","2021","Declared disabled","Glasgow City","Outside London","EO","345","315","27130","27570"
"In post","2021","Declared disabled","Glasgow City","Outside London","G6/G7","70","65","57580","56120"
"In post","2021","Declared disabled","Glasgow City","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Glasgow City","Outside London","SEO/HEO","290","275","36800","34290"
"In post","2021","Declared disabled","Glasgow City","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Gloucestershire","Outside London","AA/AO","45","40","21620","21010"
"In post","2021","Declared disabled","Gloucestershire","Outside London","EO","70","60","27740","27570"
"In post","2021","Declared disabled","Gloucestershire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Gloucestershire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Gloucestershire","Outside London","SEO/HEO","25","20","[c]","[c]"
"In post","2021","Declared disabled","Gloucestershire","Outside London","Unknown","20","15","[c]","[c]"
"In post","2021","Declared disabled","Greater Manchester North East","Outside London","AA/AO","45","35","22390","21010"
"In post","2021","Declared disabled","Greater Manchester North East","Outside London","EO","95","90","27380","27570"
"In post","2021","Declared disabled","Greater Manchester North East","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Greater Manchester North East","Outside London","SEO/HEO","15","10","[c]","[c]"
"In post","2021","Declared disabled","Greater Manchester North East","Outside London","Unknown","15","15","[c]","[c]"
"In post","2021","Declared disabled","Greater Manchester North West","Outside London","AA/AO","155","135","21140","21010"
"In post","2021","Declared disabled","Greater Manchester North West","Outside London","EO","95","80","27370","27570"
"In post","2021","Declared disabled","Greater Manchester North West","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Greater Manchester North West","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Greater Manchester North West","Outside London","SEO/HEO","15","15","[c]","[c]"
"In post","2021","Declared disabled","Greater Manchester North West","Outside London","Unknown","20","15","[c]","[c]"
"In post","2021","Declared disabled","Greater Manchester South East","Outside London","AA/AO","90","80","20770","21010"
"In post","2021","Declared disabled","Greater Manchester South East","Outside London","EO","55","50","27400","27570"
"In post","2021","Declared disabled","Greater Manchester South East","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Greater Manchester South East","Outside London","SEO/HEO","15","15","[c]","[c]"
"In post","2021","Declared disabled","Greater Manchester South East","Outside London","Unknown","20","20","[c]","[c]"
"In post","2021","Declared disabled","Greater Manchester South West","Outside London","AA/AO","165","145","20560","20650"
"In post","2021","Declared disabled","Greater Manchester South West","Outside London","EO","160","145","26280","25560"
"In post","2021","Declared disabled","Greater Manchester South West","Outside London","G6/G7","45","40","55450","52580"
"In post","2021","Declared disabled","Greater Manchester South West","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Greater Manchester South West","Outside London","SEO/HEO","145","140","34070","31940"
"In post","2021","Declared disabled","Greater Manchester South West","Outside London","Unknown","45","40","31590","31420"
"In post","2021","Declared disabled","Gwent Valleys","Outside London","AA/AO","50","45","20650","21010"
"In post","2021","Declared disabled","Gwent Valleys","Outside London","EO","80","70","27290","27570"
"In post","2021","Declared disabled","Gwent Valleys","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Gwent Valleys","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Gwent Valleys","Outside London","SEO/HEO","15","15","[c]","[c]"
"In post","2021","Declared disabled","Gwent Valleys","Outside London","Unknown","15","15","[c]","[c]"
"In post","2021","Declared disabled","Gwynedd","Outside London","AA/AO","50","45","21070","21010"
"In post","2021","Declared disabled","Gwynedd","Outside London","EO","20","20","[c]","[c]"
"In post","2021","Declared disabled","Gwynedd","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Gwynedd","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Gwynedd","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Gwynedd","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","Declared disabled","Hackney and Newham","London","AA/AO","140","120","24310","25110"
"In post","2021","Declared disabled","Hackney and Newham","London","EO","160","145","30990","31060"
"In post","2021","Declared disabled","Hackney and Newham","London","G6/G7","30","30","61970","59160"
"In post","2021","Declared disabled","Hackney and Newham","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Hackney and Newham","London","SEO/HEO","90","85","39340","38780"
"In post","2021","Declared disabled","Hackney and Newham","London","Unknown","15","15","[c]","[c]"
