"Status","Year","Function_of_post","Organisation","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Finance","HM Courts and Tribunals Service","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","HM Courts and Tribunals Service","North Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","HM Courts and Tribunals Service","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","HM Treasury (excl. agencies)","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","HM Treasury (excl. agencies)","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Insolvency Service","Inner London - East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Insolvency Service","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Insolvency Service","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Institute for Apprenticeships and Technical Education","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Institute for Apprenticeships and Technical Education","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Institute for Apprenticeships and Technical Education","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Institute for Apprenticeships and Technical Education","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Defence (excl. agencies)","Bedfordshire and Hertfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Defence (excl. agencies)","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Defence (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Defence (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Defence (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Defence (excl. agencies)","Hampshire and Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Defence (excl. agencies)","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Defence (excl. agencies)","Inner London - West","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Defence (excl. agencies)","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Defence (excl. agencies)","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Defence (excl. agencies)","Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Defence (excl. agencies)","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Defence (excl. agencies)","Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Defence (excl. agencies)","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Defence (excl. agencies)","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Defence (excl. agencies)","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Housing, Communities and Local Government (excl. agencies)","Bedfordshire and Hertfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Housing, Communities and Local Government (excl. agencies)","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Housing, Communities and Local Government (excl. agencies)","Inner London - West","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Housing, Communities and Local Government (excl. agencies)","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Housing, Communities and Local Government (excl. agencies)","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Justice (excl. agencies)","Cheshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Justice (excl. agencies)","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Justice (excl. agencies)","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Justice (excl. agencies)","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Justice (excl. agencies)","Derbyshire and Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Justice (excl. agencies)","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Justice (excl. agencies)","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Justice (excl. agencies)","Devon","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Justice (excl. agencies)","Devon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Justice (excl. agencies)","Dorset and Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Justice (excl. agencies)","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Justice (excl. agencies)","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Justice (excl. agencies)","East Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Justice (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Justice (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Justice (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Justice (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Justice (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Justice (excl. agencies)","Inner London - East","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Justice (excl. agencies)","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Justice (excl. agencies)","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Justice (excl. agencies)","Inner London - West","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Justice (excl. agencies)","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Justice (excl. agencies)","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Justice (excl. agencies)","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Justice (excl. agencies)","Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Justice (excl. agencies)","Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Justice (excl. agencies)","Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Justice (excl. agencies)","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Justice (excl. agencies)","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Justice (excl. agencies)","Northumberland and Tyne and Wear","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Justice (excl. agencies)","Northumberland and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Justice (excl. agencies)","Shropshire and Staffordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Justice (excl. agencies)","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Justice (excl. agencies)","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Justice (excl. agencies)","South Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Justice (excl. agencies)","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Justice (excl. agencies)","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Justice (excl. agencies)","Tees Valley and Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Justice (excl. agencies)","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Justice (excl. agencies)","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Justice (excl. agencies)","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Justice (excl. agencies)","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Justice (excl. agencies)","West Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Justice (excl. agencies)","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","National Crime Agency","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","National Crime Agency","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","National Crime Agency","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","National Savings and Investments","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","National Savings and Investments","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Office for Standards in Education, Children's Services and Skills","Greater Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Office for Standards in Education, Children's Services and Skills","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Office for Standards in Education, Children's Services and Skills","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Office of Rail and Road","Inner London - East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Office of Rail and Road","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Office of Rail and Road","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Submarine Delivery Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Submarine Delivery Agency","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Submarine Delivery Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","UK Export Finance","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","UK Export Finance","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","UK Intellectual Property Office","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","UK Intellectual Property Office","East Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","United Kingdom Statistics Authority","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","United Kingdom Statistics Authority","East Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","United Kingdom Statistics Authority","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Valuation Office Agency","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Valuation Office Agency","East Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Valuation Office Agency","Greater Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Valuation Office Agency","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Valuation Office Agency","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Valuation Office Agency","Hampshire and Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Valuation Office Agency","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Valuation Office Agency","Inner London - East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Valuation Office Agency","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Valuation Office Agency","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Valuation Office Agency","West Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Valuation Office Agency","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Valuation Office Agency","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Vehicle Certification Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Vehicle Certification Agency","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","Rural Payments Agency","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","Rural Payments Agency","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","Rural Payments Agency","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","Rural Payments Agency","Cheshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","Rural Payments Agency","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","Rural Payments Agency","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","Rural Payments Agency","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","Rural Payments Agency","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","Rural Payments Agency","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","Rural Payments Agency","Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","Rural Payments Agency","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","Rural Payments Agency","Cumbria","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","Rural Payments Agency","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","Rural Payments Agency","Devon","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","Rural Payments Agency","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","Rural Payments Agency","East Anglia","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","Rural Payments Agency","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","Rural Payments Agency","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","Rural Payments Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","Rural Payments Agency","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","Rural Payments Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","Rural Payments Agency","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","Rural Payments Agency","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","Rural Payments Agency","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","Rural Payments Agency","North Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","Rural Payments Agency","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","Rural Payments Agency","North Yorkshire","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","Rural Payments Agency","Northumberland and Tyne and Wear","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","Rural Payments Agency","Northumberland and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","Rural Payments Agency","Northumberland and Tyne and Wear","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Advisory, Conciliation and Arbitration Service","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Advisory, Conciliation and Arbitration Service","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Cabinet Office (excl. agencies)","Greater Manchester","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Cabinet Office (excl. agencies)","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Cabinet Office (excl. agencies)","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Cabinet Office (excl. agencies)","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Cabinet Office (excl. agencies)","Inner London - East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Cabinet Office (excl. agencies)","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Cabinet Office (excl. agencies)","Inner London - West","Heterosexual / straight","60","[c]","42620","34550"
"Leaver Dept.","2021","Human Resources","Cabinet Office (excl. agencies)","Inner London - West","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Cabinet Office (excl. agencies)","Inner London - West","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Cabinet Office (excl. agencies)","Inner London - West","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Cabinet Office (excl. agencies)","Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Cabinet Office (excl. agencies)","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Cabinet Office (excl. agencies)","Northumberland and Tyne and Wear","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Cabinet Office (excl. agencies)","Northumberland and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Cabinet Office (excl. agencies)","Northumberland and Tyne and Wear","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Cabinet Office (excl. agencies)","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Cabinet Office (excl. agencies)","South Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Cabinet Office (excl. agencies)","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Cabinet Office (excl. agencies)","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Cabinet Office (excl. agencies)","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Cabinet Office (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Cabinet Office (excl. agencies)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Cabinet Office (excl. agencies)","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Cabinet Office (excl. agencies)","West Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Cabinet Office (excl. agencies)","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Companies House","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Companies House","East Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Competition and Markets Authority","Inner London - East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Competition and Markets Authority","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Crown Prosecution Service","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Crown Prosecution Service","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Crown Prosecution Service","Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Crown Prosecution Service","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Crown Prosecution Service","North Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Crown Prosecution Service","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Defence Equipment and Support","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Defence Equipment and Support","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Defence Science and Technology Laboratory","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Defence Science and Technology Laboratory","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for Business, Energy and Industrial Strategy (excl. agencies)","Inner London - West","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for Business, Energy and Industrial Strategy (excl. agencies)","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for Business, Energy and Industrial Strategy (excl. agencies)","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for Digital, Culture, Media and Sport","Inner London - West","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for Digital, Culture, Media and Sport","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Derbyshire and Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Devon","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","East Anglia","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
