"Status","Year","Age","Profession_of_post","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","30-39","Other","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other","Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other","North Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other","North Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other","Northumberland and Tyne and Wear","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other","Northumberland and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other","Outer London - South","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other","Outer London - South","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other","Outer London - West and North West","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other","Shropshire and Staffordshire","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other","South Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other","Surrey, East and West Sussex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other","West Central Scotland","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other","West Central Scotland","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other","West Central Scotland","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other","West Midlands","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other","West Wales and The Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Planning","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Planning","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Planning","North Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Planning","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Planning","Northumberland and Tyne and Wear","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Planning","Northumberland and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Planning","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Planning","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","Derbyshire and Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","East Anglia","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","East Wales","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","East Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","East Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","30","[c]","35060","35900"
"New entrant CS","2021","30-39","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","Greater Manchester","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","Greater Manchester","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","Greater Manchester","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","Hampshire and Isle of Wight","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","Inner London - East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","Inner London - West","Heterosexual / straight","255","[c]","43480","38750"
"New entrant CS","2021","30-39","Policy","Inner London - West","LGBO","45","[c]","42940","36730"
"New entrant CS","2021","30-39","Policy","Inner London - West","Undeclared","35","[c]","42590","40050"
"New entrant CS","2021","30-39","Policy","Inner London - West","Unknown","160","[c]","45130","40650"
"New entrant CS","2021","30-39","Policy","Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","North Yorkshire","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","Northern Ireland","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","Northumberland and Tyne and Wear","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","Northumberland and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","Outer London - South","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","South Yorkshire","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","Tees Valley and Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","West Central Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","West Midlands","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","West Midlands","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","West Wales and The Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","West Yorkshire","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","West Yorkshire","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Bedfordshire and Hertfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Cheshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Devon","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Devon","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Devon","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Dorset and Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","East Anglia","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","East Wales","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","East Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","East Wales","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Essex","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Essex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","75","[c]","33900","33000"
"New entrant CS","2021","30-39","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Greater Manchester","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Hampshire and Isle of Wight","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Hampshire and Isle of Wight","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Inner London - East","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Inner London - West","Heterosexual / straight","35","[c]","41680","41950"
"New entrant CS","2021","30-39","Project Delivery","Inner London - West","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Inner London - West","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","North Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Northumberland and Tyne and Wear","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Northumberland and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Outer London - South","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Outer London - South","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Shropshire and Staffordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","South Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Surrey, East and West Sussex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Tees Valley and Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","West Central Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","West Midlands","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","West Yorkshire","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","West Yorkshire","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","Derbyshire and Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","Devon","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","Devon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","Dorset and Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","East Anglia","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","East Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","East Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","Greater Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","Hampshire and Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","Inner London - East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
