"Status","Year","Organisation","Region_london","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Defence Equipment and Support","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Outside London","Female","Heterosexual / straight","2880","2690","34110","31700"
"In post","2021","Defence Equipment and Support","Outside London","Female","LGBO","110","110","29780","27540"
"In post","2021","Defence Equipment and Support","Outside London","Female","Undeclared","400","375","36260","33940"
"In post","2021","Defence Equipment and Support","Outside London","Female","Unknown","210","195","32880","31950"
"In post","2021","Defence Equipment and Support","Outside London","Male","Heterosexual / straight","5395","5305","38040","35790"
"In post","2021","Defence Equipment and Support","Outside London","Male","LGBO","160","155","33920","31690"
"In post","2021","Defence Equipment and Support","Outside London","Male","Undeclared","820","795","39960","39000"
"In post","2021","Defence Equipment and Support","Outside London","Male","Unknown","485","475","33090","30290"
"In post","2021","Defence Equipment and Support","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Overseas","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Defence Equipment and Support","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Overseas","Male","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Defence Equipment and Support","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Overseas","Male","Undeclared","5","5","[c]","[c]"
"In post","2021","Defence Equipment and Support","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","London","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","London","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","London","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","London","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","Outside London","Female","Heterosexual / straight","1185","1105","37900","37320"
"In post","2021","Defence Science and Technology Laboratory","Outside London","Female","LGBO","70","65","34120","33240"
"In post","2021","Defence Science and Technology Laboratory","Outside London","Female","Undeclared","85","80","37640","37320"
"In post","2021","Defence Science and Technology Laboratory","Outside London","Female","Unknown","200","190","38010","37320"
"In post","2021","Defence Science and Technology Laboratory","Outside London","Male","Heterosexual / straight","1885","1845","41750","40840"
"In post","2021","Defence Science and Technology Laboratory","Outside London","Male","LGBO","85","85","35960","35160"
"In post","2021","Defence Science and Technology Laboratory","Outside London","Male","Undeclared","230","230","44500","46080"
"In post","2021","Defence Science and Technology Laboratory","Outside London","Male","Unknown","635","625","42140","42260"
"In post","2021","Defence Science and Technology Laboratory","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Female","Heterosexual / straight","1705","1645","48960","52550"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Female","LGBO","185","185","46850","40220"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Female","Undeclared","215","210","48990","53380"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Female","Unknown","250","240","44040","40050"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Male","Heterosexual / straight","1755","1740","51210","53380"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Male","LGBO","240","235","50020","53380"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Male","Undeclared","260","255","51620","53460"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Male","Unknown","290","285","45840","40050"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Female","Heterosexual / straight","185","175","40650","36740"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Female","LGBO","15","15","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Female","Undeclared","20","15","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Female","Unknown","20","20","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Male","Heterosexual / straight","130","130","45450","40300"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Male","LGBO","15","15","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Male","Undeclared","10","10","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Male","Unknown","25","25","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","London","Female","Heterosexual / straight","670","650","49270","51730"
"In post","2021","Department for Digital, Culture, Media and Sport","London","Female","LGBO","75","75","41920","34240"
"In post","2021","Department for Digital, Culture, Media and Sport","London","Female","Undeclared","55","50","48850","51730"
"In post","2021","Department for Digital, Culture, Media and Sport","London","Female","Unknown","120","115","48710","51730"
"In post","2021","Department for Digital, Culture, Media and Sport","London","Male","Heterosexual / straight","535","535","50830","51730"
"In post","2021","Department for Digital, Culture, Media and Sport","London","Male","LGBO","95","95","51310","51730"
"In post","2021","Department for Digital, Culture, Media and Sport","London","Male","Undeclared","50","50","49100","51730"
"In post","2021","Department for Digital, Culture, Media and Sport","London","Male","Unknown","105","105","48440","47020"
"In post","2021","Department for Digital, Culture, Media and Sport","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Outside London","Female","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Outside London","Female","LGBO","5","5","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Outside London","Female","Undeclared","5","5","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Outside London","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
