"Status","Year","Function_of_post","Organisation","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Cardiff and Vale of Glamorgan","EO","65","[c]","27570","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Central Bedfordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Central Bedfordshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Central Hampshire","AA/AO","15","[c]","21010","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Central Hampshire","EO","15","[c]","27570","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Central Valleys","AA/AO","40","[c]","20990","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Central Valleys","EO","35","[c]","27570","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Cheshire East","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Cheshire East","EO","20","[c]","27570","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Cheshire West and Chester","AA/AO","100","[c]","21010","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Cheshire West and Chester","EO","25","[c]","27570","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Chorley and West Lancashire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","City of Edinburgh","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","City of Edinburgh","EO","90","[c]","27570","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Clackmannanshire and Fife","AA/AO","20","[c]","21010","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Clackmannanshire and Fife","EO","25","[c]","27570","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Conwy and Denbighshire","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Cornwall and Isles of Scilly","AA/AO","45","[c]","21150","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Cornwall and Isles of Scilly","EO","85","[c]","27570","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Coventry","AA/AO","15","[c]","21010","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Coventry","EO","100","[c]","27570","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Croydon","AA/AO","25","[c]","25110","25110"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Croydon","EO","60","[c]","31060","31060"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Darlington","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Darlington","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Derby","AA/AO","35","[c]","21000","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Derby","EO","65","[c]","27570","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Devon CC","AA/AO","125","[c]","21000","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Devon CC","EO","105","[c]","27570","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Devon CC","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Dorset CC","AA/AO","15","[c]","21010","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Dorset CC","EO","25","[c]","27570","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Dudley","AA/AO","40","[c]","21000","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Dudley","EO","60","[c]","27570","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Dumfries and Galloway","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Dumfries and Galloway","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Durham CC","AA/AO","80","[c]","21010","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Durham CC","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Ealing","AA/AO","15","[c]","25490","25110"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Ealing","EO","140","[c]","31040","31060"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","East Ayrshire and North Ayrshire mainland","AA/AO","10","[c]","21010","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","East Ayrshire and North Ayrshire mainland","EO","20","[c]","27570","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","East Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","East Cumbria","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","East Derbyshire","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","East Derbyshire","EO","45","[c]","27570","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","EO","30","[c]","27570","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","East Kent","AA/AO","95","[c]","24180","24180"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","East Kent","EO","130","[c]","29290","29290"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","East Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","East Lancashire","EO","20","[c]","27570","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","East Lothian and Midlothian","EO","10","[c]","27570","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","East Merseyside","AA/AO","20","[c]","20990","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","East Merseyside","EO","100","[c]","27570","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","East Riding of Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","East Riding of Yorkshire","EO","25","[c]","27570","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","East Surrey","AA/AO","10","[c]","24180","24180"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","East Surrey","EO","55","[c]","29290","29290"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","East Sussex CC","AA/AO","120","[c]","21010","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","East Sussex CC","EO","110","[c]","27570","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Enfield","AA/AO","15","[c]","25110","25110"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Enfield","EO","110","[c]","31060","31060"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Enfield","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Essex Haven Gateway","AA/AO","15","[c]","24140","24180"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Essex Haven Gateway","EO","55","[c]","29250","29290"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Essex Thames Gateway","AA/AO","45","[c]","24140","24180"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Essex Thames Gateway","EO","75","[c]","29420","29290"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Falkirk","AA/AO","105","[c]","21010","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Falkirk","EO","10","[c]","27570","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Falkirk","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Flintshire and Wrexham","AA/AO","30","[c]","21010","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Flintshire and Wrexham","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Glasgow City","AA/AO","135","[c]","21010","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Glasgow City","EO","100","[c]","27570","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Gloucestershire","AA/AO","10","[c]","21010","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Gloucestershire","EO","80","[c]","27570","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Greater Manchester North East","AA/AO","25","[c]","20970","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Greater Manchester North East","EO","190","[c]","27570","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Greater Manchester North West","AA/AO","85","[c]","21050","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Greater Manchester North West","EO","65","[c]","27570","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Greater Manchester South East","AA/AO","115","[c]","21000","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Greater Manchester South East","EO","50","[c]","27570","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Greater Manchester South West","AA/AO","35","[c]","21000","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Greater Manchester South West","EO","65","[c]","27570","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Gwent Valleys","AA/AO","15","[c]","21010","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Gwent Valleys","EO","40","[c]","27570","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Gwynedd","AA/AO","40","[c]","21010","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Gwynedd","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Hackney and Newham","AA/AO","55","[c]","25060","25110"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Hackney and Newham","EO","235","[c]","31060","31060"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Hackney and Newham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Haringey and Islington","AA/AO","35","[c]","24970","25110"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Haringey and Islington","EO","180","[c]","31060","31060"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Haringey and Islington","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Harrow and Hillingdon","AA/AO","15","[c]","25110","25110"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Harrow and Hillingdon","EO","185","[c]","31060","31060"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Harrow and Hillingdon","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Hartlepool and Stockton-on-Tees","AA/AO","40","[c]","21000","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Hartlepool and Stockton-on-Tees","EO","30","[c]","27570","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Heart of Essex","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Heart of Essex","EO","65","[c]","29290","29290"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Herefordshire, County of","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Herefordshire, County of","EO","15","[c]","27570","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Hertfordshire","AA/AO","60","[c]","23950","24180"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Hertfordshire","EO","195","[c]","29290","29290"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Hounslow and Richmond upon Thames","AA/AO","15","[c]","25110","25110"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Hounslow and Richmond upon Thames","EO","100","[c]","31060","31060"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Inverclyde, East Renfrewshire and Renfrewshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Inverclyde, East Renfrewshire and Renfrewshire","EO","15","[c]","27570","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Inverness and Nairn and Moray, Badenoch and Strathspey","AA/AO","10","[c]","21010","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Inverness and Nairn and Moray, Badenoch and Strathspey","EO","30","[c]","27570","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Isle of Anglesey","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Isle of Anglesey","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Isle of Wight","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Isle of Wight","EO","30","[c]","27570","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Kensington & Chelsea and Hammersmith & Fulham","AA/AO","15","[c]","25110","25110"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Kensington & Chelsea and Hammersmith & Fulham","EO","90","[c]","31080","31060"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Kent Thames Gateway","AA/AO","20","[c]","24190","24180"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Kent Thames Gateway","EO","90","[c]","29290","29290"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Kingston upon Hull, City of","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Kingston upon Hull, City of","EO","60","[c]","27570","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Lambeth","AA/AO","45","[c]","25110","25110"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Lambeth","EO","145","[c]","31040","31060"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Lambeth","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Lancaster and Wyre","AA/AO","75","[c]","21010","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Lancaster and Wyre","EO","30","[c]","27570","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Leeds","AA/AO","190","[c]","21010","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Leeds","EO","360","[c]","27550","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Leeds","G6/G7","25","[c]","56880","54210"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Leeds","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Leeds","SEO/HEO","50","[c]","34230","31990"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Leicester","AA/AO","110","[c]","21070","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Leicester","EO","130","[c]","27570","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Leicester","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Leicestershire CC and Rutland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Leicestershire CC and Rutland","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Lewisham and Southwark","AA/AO","40","[c]","25090","25110"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Lewisham and Southwark","EO","155","[c]","31060","31060"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Lincolnshire","EO","65","[c]","27570","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Liverpool","AA/AO","15","[c]","21010","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Liverpool","EO","15","[c]","27570","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Luton","AA/AO","20","[c]","21210","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Luton","EO","60","[c]","27410","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Manchester","AA/AO","20","[c]","20990","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Manchester","EO","225","[c]","27570","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Manchester","G6/G7","45","[c]","58090","56140"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Manchester","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Manchester","SEO/HEO","50","[c]","35060","34800"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Medway","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Medway","EO","65","[c]","29290","29290"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Merton, Kingston upon Thames and Sutton","AA/AO","20","[c]","25110","25110"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Merton, Kingston upon Thames and Sutton","EO","135","[c]","31060","31060"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Mid Kent","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Mid Kent","EO","70","[c]","29310","29290"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Mid Lancashire","AA/AO","65","[c]","21010","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Mid Lancashire","EO","30","[c]","27570","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Milton Keynes","AA/AO","20","[c]","20960","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Milton Keynes","EO","50","[c]","27570","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Monmouthshire and Newport","AA/AO","15","[c]","21010","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Monmouthshire and Newport","EO","85","[c]","27570","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Na h-Eileanan Siar","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Na h-Eileanan Siar","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","North and North East Lincolnshire","AA/AO","10","[c]","21010","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","North and North East Lincolnshire","EO","20","[c]","27570","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","North and West Norfolk","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","North and West Norfolk","EO","20","[c]","27570","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","North Hampshire","AA/AO","25","[c]","21010","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","North Hampshire","EO","45","[c]","27570","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","North Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","North Lanarkshire","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","North Lanarkshire","EO","20","[c]","27570","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","North Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","North Northamptonshire","EO","100","[c]","27600","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","North Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","North Nottinghamshire","EO","35","[c]","27570","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","North Yorkshire CC","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","North Yorkshire CC","EO","50","[c]","27570","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Northumberland","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Northumberland","EO","20","[c]","26840","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Northumberland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Norwich and East Norfolk","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Norwich and East Norfolk","EO","50","[c]","27570","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Nottingham","AA/AO","35","[c]","21000","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Nottingham","EO","95","[c]","27570","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Orkney Islands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Oxfordshire","AA/AO","20","[c]","20990","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Oxfordshire","EO","65","[c]","27570","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Perth and Kinross and Stirling","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Perth and Kinross and Stirling","EO","30","[c]","27570","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Peterborough","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Peterborough","EO","60","[c]","27570","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Plymouth","AA/AO","15","[c]","21010","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Plymouth","EO","35","[c]","27570","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Plymouth","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Portsmouth","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Portsmouth","EO","85","[c]","27570","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Portsmouth","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Powys","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Powys","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Redbridge and Waltham Forest","AA/AO","70","[c]","25090","25110"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Redbridge and Waltham Forest","EO","180","[c]","31050","31060"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Redbridge and Waltham Forest","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Sandwell","AA/AO","25","[c]","20990","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Sandwell","EO","10","[c]","27570","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Scottish Borders","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Scottish Borders","EO","20","[c]","27570","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Sefton","AA/AO","15","[c]","21010","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Sefton","EO","55","[c]","27570","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Sheffield","AA/AO","165","[c]","21010","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Sheffield","EO","115","[c]","27570","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Sheffield","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Sheffield","SEO/HEO","30","[c]","33550","31990"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Shetland Islands","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Shetland Islands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Shropshire CC","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Shropshire CC","EO","25","[c]","27570","27570"
