"Status","Year","Age","Disability","Function_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","30-39","Declared disabled","Legal","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","No function","East Midlands (England)","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","No function","East of England","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","No function","London","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","No function","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","No function","North West (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","No function","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","No function","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","No function","South East (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","No function","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","No function","Wales","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","No function","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","No function","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Project Delivery","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Property","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Property","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Property","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Property","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Property","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Property","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Property","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Security","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Security","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Security","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Security","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Security","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Security","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Security","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Unknown","East of England","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Unknown","London","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Unknown","North East (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Unknown","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Unknown","Scotland","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Unknown","South East (England)","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Unknown","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Unknown","Wales","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Unknown","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Unknown","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Analysis","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Analysis","London","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Analysis","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Analysis","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Analysis","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Analysis","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Commercial","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Commercial","London","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Commercial","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Commercial","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Commercial","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Communications","London","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Communications","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Communications","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Communications","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Communications","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Communications","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Digital, Data & Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Digital, Data & Technology","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Digital, Data & Technology","London","30","[c]","49760","52240"
"Leaver CS","2021","30-39","Declared non-disabled","Digital, Data & Technology","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Digital, Data & Technology","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Digital, Data & Technology","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Digital, Data & Technology","South West (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Digital, Data & Technology","Wales","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Digital, Data & Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Digital, Data & Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Finance","London","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Finance","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Finance","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Finance","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Finance","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Grants Management","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Grants Management","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Grants Management","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Grants Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Grants Management","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Human Resources","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Human Resources","London","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Human Resources","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
