"Status","Year","Ethnicity","Region_ITL2","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Mixed","Derbyshire and Nottinghamshire","EO","Female","35","35","26250","27570"
"In post","2021","Mixed","Derbyshire and Nottinghamshire","EO","Male","25","25","[c]","[c]"
"In post","2021","Mixed","Derbyshire and Nottinghamshire","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Derbyshire and Nottinghamshire","G6/G7","Female","10","10","[c]","[c]"
"In post","2021","Mixed","Derbyshire and Nottinghamshire","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","Mixed","Derbyshire and Nottinghamshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Derbyshire and Nottinghamshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Derbyshire and Nottinghamshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Derbyshire and Nottinghamshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Derbyshire and Nottinghamshire","SEO/HEO","Female","25","25","[c]","[c]"
"In post","2021","Mixed","Derbyshire and Nottinghamshire","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2021","Mixed","Derbyshire and Nottinghamshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Derbyshire and Nottinghamshire","Unknown","Female","10","10","[c]","[c]"
"In post","2021","Mixed","Derbyshire and Nottinghamshire","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Derbyshire and Nottinghamshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Devon","AA/AO","Female","15","15","[c]","[c]"
"In post","2021","Mixed","Devon","AA/AO","Male","15","15","[c]","[c]"
"In post","2021","Mixed","Devon","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Devon","EO","Female","15","10","[c]","[c]"
"In post","2021","Mixed","Devon","EO","Male","10","10","[c]","[c]"
"In post","2021","Mixed","Devon","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Devon","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Devon","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","Mixed","Devon","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Devon","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Devon","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Devon","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Devon","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2021","Mixed","Devon","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2021","Mixed","Devon","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Devon","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Devon","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Devon","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Dorset and Somerset","AA/AO","Female","5","5","[c]","[c]"
"In post","2021","Mixed","Dorset and Somerset","AA/AO","Male","10","10","[c]","[c]"
"In post","2021","Mixed","Dorset and Somerset","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Dorset and Somerset","EO","Female","10","10","[c]","[c]"
"In post","2021","Mixed","Dorset and Somerset","EO","Male","10","5","[c]","[c]"
"In post","2021","Mixed","Dorset and Somerset","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Dorset and Somerset","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Dorset and Somerset","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Dorset and Somerset","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Dorset and Somerset","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Dorset and Somerset","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Dorset and Somerset","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Dorset and Somerset","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Dorset and Somerset","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2021","Mixed","Dorset and Somerset","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Dorset and Somerset","Unknown","Female","5","5","[c]","[c]"
"In post","2021","Mixed","Dorset and Somerset","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Dorset and Somerset","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","East Anglia","AA/AO","Female","40","35","22360","21430"
"In post","2021","Mixed","East Anglia","AA/AO","Male","35","30","24830","24440"
"In post","2021","Mixed","East Anglia","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","East Anglia","EO","Female","35","30","27110","27570"
"In post","2021","Mixed","East Anglia","EO","Male","20","20","[c]","[c]"
"In post","2021","Mixed","East Anglia","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","East Anglia","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","East Anglia","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","Mixed","East Anglia","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","East Anglia","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","East Anglia","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","East Anglia","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","East Anglia","SEO/HEO","Female","25","25","[c]","[c]"
"In post","2021","Mixed","East Anglia","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2021","Mixed","East Anglia","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","East Anglia","Unknown","Female","10","10","[c]","[c]"
"In post","2021","Mixed","East Anglia","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","East Anglia","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","East Wales","AA/AO","Female","35","30","20610","20140"
"In post","2021","Mixed","East Wales","AA/AO","Male","25","25","[c]","[c]"
"In post","2021","Mixed","East Wales","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","East Wales","EO","Female","55","55","26580","27460"
"In post","2021","Mixed","East Wales","EO","Male","30","30","[c]","[c]"
"In post","2021","Mixed","East Wales","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","East Wales","G6/G7","Female","15","15","[c]","[c]"
"In post","2021","Mixed","East Wales","G6/G7","Male","15","15","[c]","[c]"
"In post","2021","Mixed","East Wales","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","East Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","East Wales","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","East Wales","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","East Wales","SEO/HEO","Female","40","40","35790","34230"
"In post","2021","Mixed","East Wales","SEO/HEO","Male","35","35","35390","35220"
"In post","2021","Mixed","East Wales","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","East Wales","Unknown","Female","15","15","[c]","[c]"
"In post","2021","Mixed","East Wales","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","East Wales","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","East Yorkshire and Northern Lincolnshire","AA/AO","Female","10","10","[c]","[c]"
"In post","2021","Mixed","East Yorkshire and Northern Lincolnshire","AA/AO","Male","15","10","[c]","[c]"
"In post","2021","Mixed","East Yorkshire and Northern Lincolnshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","East Yorkshire and Northern Lincolnshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","East Yorkshire and Northern Lincolnshire","EO","Male","10","10","[c]","[c]"
"In post","2021","Mixed","East Yorkshire and Northern Lincolnshire","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","East Yorkshire and Northern Lincolnshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","East Yorkshire and Northern Lincolnshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","East Yorkshire and Northern Lincolnshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","East Yorkshire and Northern Lincolnshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","East Yorkshire and Northern Lincolnshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","East Yorkshire and Northern Lincolnshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","East Yorkshire and Northern Lincolnshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","East Yorkshire and Northern Lincolnshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","East Yorkshire and Northern Lincolnshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","East Yorkshire and Northern Lincolnshire","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","East Yorkshire and Northern Lincolnshire","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","East Yorkshire and Northern Lincolnshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Eastern Scotland","AA/AO","Female","15","10","[c]","[c]"
"In post","2021","Mixed","Eastern Scotland","AA/AO","Male","20","20","[c]","[c]"
"In post","2021","Mixed","Eastern Scotland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Eastern Scotland","EO","Female","10","10","[c]","[c]"
"In post","2021","Mixed","Eastern Scotland","EO","Male","10","10","[c]","[c]"
"In post","2021","Mixed","Eastern Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Eastern Scotland","G6/G7","Female","10","10","[c]","[c]"
"In post","2021","Mixed","Eastern Scotland","G6/G7","Male","10","10","[c]","[c]"
"In post","2021","Mixed","Eastern Scotland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Eastern Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Eastern Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Eastern Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Eastern Scotland","SEO/HEO","Female","25","20","[c]","[c]"
"In post","2021","Mixed","Eastern Scotland","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2021","Mixed","Eastern Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Eastern Scotland","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Eastern Scotland","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Eastern Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Essex","AA/AO","Female","5","5","[c]","[c]"
"In post","2021","Mixed","Essex","AA/AO","Male","15","15","[c]","[c]"
"In post","2021","Mixed","Essex","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Essex","EO","Female","30","25","[c]","[c]"
"In post","2021","Mixed","Essex","EO","Male","20","15","[c]","[c]"
"In post","2021","Mixed","Essex","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Essex","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Essex","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Essex","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Essex","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Essex","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Essex","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Essex","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2021","Mixed","Essex","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2021","Mixed","Essex","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Essex","Unknown","Female","5","5","[c]","[c]"
"In post","2021","Mixed","Essex","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Essex","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Female","40","35","21520","21010"
"In post","2021","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Male","20","20","[c]","[c]"
"In post","2021","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Female","60","55","25820","26670"
"In post","2021","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Male","45","40","26180","27540"
"In post","2021","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Female","30","30","[c]","[c]"
"In post","2021","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Male","35","35","57420","56990"
"In post","2021","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Female","85","80","34140","33300"
"In post","2021","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Male","110","105","34810","34740"
"In post","2021","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Female","10","10","[c]","[c]"
"In post","2021","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Male","10","10","[c]","[c]"
"In post","2021","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Greater Manchester","AA/AO","Female","70","60","20750","20920"
"In post","2021","Mixed","Greater Manchester","AA/AO","Male","25","25","[c]","[c]"
"In post","2021","Mixed","Greater Manchester","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Greater Manchester","EO","Female","65","65","26310","27370"
"In post","2021","Mixed","Greater Manchester","EO","Male","45","45","26230","26120"
"In post","2021","Mixed","Greater Manchester","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Greater Manchester","G6/G7","Female","15","15","[c]","[c]"
"In post","2021","Mixed","Greater Manchester","G6/G7","Male","15","15","[c]","[c]"
"In post","2021","Mixed","Greater Manchester","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Greater Manchester","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Greater Manchester","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Greater Manchester","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Greater Manchester","SEO/HEO","Female","40","40","33160","32000"
"In post","2021","Mixed","Greater Manchester","SEO/HEO","Male","30","30","35660","36140"
"In post","2021","Mixed","Greater Manchester","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Greater Manchester","Unknown","Female","15","15","[c]","[c]"
"In post","2021","Mixed","Greater Manchester","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Greater Manchester","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Hampshire and Isle of Wight","AA/AO","Female","35","30","20110","20180"
"In post","2021","Mixed","Hampshire and Isle of Wight","AA/AO","Male","25","25","[c]","[c]"
"In post","2021","Mixed","Hampshire and Isle of Wight","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Hampshire and Isle of Wight","EO","Female","20","20","[c]","[c]"
"In post","2021","Mixed","Hampshire and Isle of Wight","EO","Male","15","15","[c]","[c]"
"In post","2021","Mixed","Hampshire and Isle of Wight","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Hampshire and Isle of Wight","G6/G7","Female","5","5","[c]","[c]"
"In post","2021","Mixed","Hampshire and Isle of Wight","G6/G7","Male","10","10","[c]","[c]"
"In post","2021","Mixed","Hampshire and Isle of Wight","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Hampshire and Isle of Wight","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Hampshire and Isle of Wight","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Hampshire and Isle of Wight","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Hampshire and Isle of Wight","SEO/HEO","Female","30","30","[c]","[c]"
"In post","2021","Mixed","Hampshire and Isle of Wight","SEO/HEO","Male","40","40","35900","34930"
"In post","2021","Mixed","Hampshire and Isle of Wight","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Hampshire and Isle of Wight","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Hampshire and Isle of Wight","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Hampshire and Isle of Wight","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Herefordshire, Worcestershire and Warwickshire","AA/AO","Female","15","15","[c]","[c]"
"In post","2021","Mixed","Herefordshire, Worcestershire and Warwickshire","AA/AO","Male","15","15","[c]","[c]"
"In post","2021","Mixed","Herefordshire, Worcestershire and Warwickshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Herefordshire, Worcestershire and Warwickshire","EO","Female","10","5","[c]","[c]"
"In post","2021","Mixed","Herefordshire, Worcestershire and Warwickshire","EO","Male","5","5","[c]","[c]"
"In post","2021","Mixed","Herefordshire, Worcestershire and Warwickshire","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Herefordshire, Worcestershire and Warwickshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Herefordshire, Worcestershire and Warwickshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Herefordshire, Worcestershire and Warwickshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Herefordshire, Worcestershire and Warwickshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Herefordshire, Worcestershire and Warwickshire","SCS level","Male","[c]","[c]","[c]","[c]"
