"Status","Year","Organisation","Parent_department","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Outer London - West and North West","G7","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Outer London - West and North West","HEO","15","10","34890","36590"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Outer London - West and North West","SEO","10","10","43960","43980"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Shropshire and Staffordshire","AO","40","35","21110","21050"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Shropshire and Staffordshire","EO","25","25","25070","24920"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Shropshire and Staffordshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Shropshire and Staffordshire","G7","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Shropshire and Staffordshire","HEO","10","10","30490","30420"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Shropshire and Staffordshire","SEO","20","20","40230","37480"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Southern Scotland","AO","15","10","21050","21050"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Southern Scotland","EO","15","15","25630","25270"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Southern Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Southern Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Southern Scotland","HEO","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Southern Scotland","SEO","10","10","37080","37030"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","AA","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","AO","170","160","24370","24370"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","EO","150","140","28260","28270"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","G6","15","15","66590","65870"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","G7","35","35","54740","53870"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","HEO","105","100","33610","33510"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","SCS level","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","SEO","95","90","40780","39910"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","West Wales and The Valleys","AO","95","85","21130","21050"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","West Wales and The Valleys","EO","50","45","25710","25320"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","West Wales and The Valleys","G6","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","West Wales and The Valleys","G7","10","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","West Wales and The Valleys","HEO","20","20","29900","29860"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","West Wales and The Valleys","SEO","40","40","38320","36970"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","West Yorkshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","West Yorkshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Office","Attorney General's Departments","Inner London - West","EO","10","10","[c]","[c]"
"In post","2021","Attorney General's Office","Attorney General's Departments","Inner London - West","G6","10","10","66070","65650"
"In post","2021","Attorney General's Office","Attorney General's Departments","Inner London - West","G7","10","10","53280","51250"
"In post","2021","Attorney General's Office","Attorney General's Departments","Inner London - West","HEO","5","5","[c]","[c]"
"In post","2021","Attorney General's Office","Attorney General's Departments","Inner London - West","SCS level","5","5","[c]","[c]"
"In post","2021","Attorney General's Office","Attorney General's Departments","Inner London - West","SEO","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Bedfordshire and Hertfordshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Bedfordshire and Hertfordshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","AO","35","30","20900","20920"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","EO","10","10","26570","26670"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","G6","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","G7","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","HEO","55","50","33510","33300"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","SCS level","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Cheshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Cheshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Cumbria","HEO","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Derbyshire and Nottinghamshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Derbyshire and Nottinghamshire","G7","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Derbyshire and Nottinghamshire","HEO","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Derbyshire and Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Derbyshire and Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Devon","G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Devon","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Dorset and Somerset","HEO","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Dorset and Somerset","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","East Anglia","AO","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","East Anglia","EO","15","10","24640","23850"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","East Anglia","G6","10","10","71850","69580"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","East Anglia","G7","30","25","52840","51620"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","East Anglia","HEO","25","25","32350","32960"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","East Anglia","SCS level","15","15","86590","73360"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","East Anglia","SEO","10","10","38620","38420"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","East Wales","EO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","East Wales","G6","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","East Wales","G7","15","15","51480","49700"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","East Wales","HEO","40","40","29410","29250"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","East Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Eastern Scotland","HEO","20","20","29790","29250"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","EO","10","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","G6","30","30","74410","73310"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","G7","45","45","52560","53320"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","45","45","30860","32000"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","30","30","95360","80810"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","15","15","38610","38890"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Greater Manchester","AO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Greater Manchester","EO","10","10","24680","23850"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Greater Manchester","G6","25","25","71650","67670"
