"Status","Year","Profession_of_post","Region_ITL2","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Communications","Dorset and Somerset","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Dorset and Somerset","Outside London","HEO","15","10","33170","33300"
"In post","2021","Communications","Dorset and Somerset","Outside London","SEO","10","10","[c]","[c]"
"In post","2021","Communications","East Anglia","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Anglia","Outside London","AO","5","5","[c]","[c]"
"In post","2021","Communications","East Anglia","Outside London","EO","10","10","[c]","[c]"
"In post","2021","Communications","East Anglia","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Anglia","Outside London","G7","5","5","[c]","[c]"
"In post","2021","Communications","East Anglia","Outside London","HEO","15","15","31420","31380"
"In post","2021","Communications","East Anglia","Outside London","SEO","5","5","[c]","[c]"
"In post","2021","Communications","East Wales","Outside London","AO","20","15","23050","23830"
"In post","2021","Communications","East Wales","Outside London","EO","45","40","27510","28850"
"In post","2021","Communications","East Wales","Outside London","G6","10","10","68340","67910"
"In post","2021","Communications","East Wales","Outside London","G7","30","25","55290","55440"
"In post","2021","Communications","East Wales","Outside London","HEO","80","75","33860","34490"
"In post","2021","Communications","East Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Wales","Outside London","SEO","70","65","41810","41280"
"In post","2021","Communications","East Yorkshire and Northern Lincolnshire","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Yorkshire and Northern Lincolnshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Yorkshire and Northern Lincolnshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Eastern Scotland","Outside London","EO","10","10","[c]","[c]"
"In post","2021","Communications","Eastern Scotland","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Eastern Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Eastern Scotland","Outside London","HEO","20","20","35240","35370"
"In post","2021","Communications","Eastern Scotland","Outside London","SEO","5","5","[c]","[c]"
"In post","2021","Communications","Essex","Outside London","EO","5","5","[c]","[c]"
"In post","2021","Communications","Essex","Outside London","HEO","5","5","[c]","[c]"
"In post","2021","Communications","Essex","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AO","5","5","[c]","[c]"
"In post","2021","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","40","35","26340","26670"
"In post","2021","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6","10","10","[c]","[c]"
"In post","2021","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G7","20","20","51710","49960"
"In post","2021","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","HEO","60","55","32290","32780"
"In post","2021","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO","70","65","38210","37360"
"In post","2021","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","Communications","Greater Manchester","Outside London","AO","10","10","20970","21000"
"In post","2021","Communications","Greater Manchester","Outside London","EO","20","20","25570","26000"
"In post","2021","Communications","Greater Manchester","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Greater Manchester","Outside London","G7","15","15","51740","52580"
"In post","2021","Communications","Greater Manchester","Outside London","HEO","20","20","31290","31070"
"In post","2021","Communications","Greater Manchester","Outside London","SEO","20","20","38070","38630"
"In post","2021","Communications","Hampshire and Isle of Wight","Outside London","AO","15","15","21240","21030"
"In post","2021","Communications","Hampshire and Isle of Wight","Outside London","EO","60","60","26620","26670"
"In post","2021","Communications","Hampshire and Isle of Wight","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Hampshire and Isle of Wight","Outside London","G7","15","15","51760","52000"
"In post","2021","Communications","Hampshire and Isle of Wight","Outside London","HEO","55","55","33270","33300"
"In post","2021","Communications","Hampshire and Isle of Wight","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Hampshire and Isle of Wight","Outside London","SEO","35","35","39770","40580"
"In post","2021","Communications","Herefordshire, Worcestershire and Warwickshire","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Herefordshire, Worcestershire and Warwickshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Herefordshire, Worcestershire and Warwickshire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Herefordshire, Worcestershire and Warwickshire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Herefordshire, Worcestershire and Warwickshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Herefordshire, Worcestershire and Warwickshire","Outside London","SEO","10","10","[c]","[c]"
"In post","2021","Communications","Highlands and Islands","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Highlands and Islands","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Inner London - East","London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Inner London - East","London","AO","5","5","[c]","[c]"
"In post","2021","Communications","Inner London - East","London","EO","30","30","29550","29210"
"In post","2021","Communications","Inner London - East","London","G6","20","20","70740","71590"
"In post","2021","Communications","Inner London - East","London","G7","40","40","57800","57600"
"In post","2021","Communications","Inner London - East","London","HEO","55","55","35280","34400"
"In post","2021","Communications","Inner London - East","London","SCS level","15","15","99400","96870"
"In post","2021","Communications","Inner London - East","London","SEO","50","50","43590","43450"
"In post","2021","Communications","Inner London - West","London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Inner London - West","London","AO","55","55","24850","24900"
"In post","2021","Communications","Inner London - West","London","EO","200","195","28470","27850"
"In post","2021","Communications","Inner London - West","London","G6","140","135","68880","68720"
"In post","2021","Communications","Inner London - West","London","G7","435","420","55710","54790"
"In post","2021","Communications","Inner London - West","London","HEO","435","430","36180","36010"
"In post","2021","Communications","Inner London - West","London","SCS level","85","85","86370","80910"
"In post","2021","Communications","Inner London - West","London","SEO","450","445","42980","42870"
"In post","2021","Communications","Kent","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Kent","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Kent","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Kent","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Lancashire","Outside London","AO","5","5","[c]","[c]"
"In post","2021","Communications","Lancashire","Outside London","EO","5","5","[c]","[c]"
"In post","2021","Communications","Lancashire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Lancashire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Lancashire","Outside London","HEO","5","5","[c]","[c]"
"In post","2021","Communications","Lancashire","Outside London","SEO","5","5","[c]","[c]"
"In post","2021","Communications","Leicestershire, Rutland and Northamptonshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Leicestershire, Rutland and Northamptonshire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Leicestershire, Rutland and Northamptonshire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Leicestershire, Rutland and Northamptonshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Leicestershire, Rutland and Northamptonshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Lincolnshire","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Lincolnshire","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Lincolnshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Lincolnshire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Lincolnshire","Outside London","HEO","5","5","[c]","[c]"
"In post","2021","Communications","Lincolnshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Merseyside","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Merseyside","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Merseyside","Outside London","G6","5","5","[c]","[c]"
"In post","2021","Communications","Merseyside","Outside London","G7","10","10","50970","53010"
"In post","2021","Communications","Merseyside","Outside London","HEO","20","20","31460","30610"
"In post","2021","Communications","Merseyside","Outside London","SEO","30","30","37940","37960"
"In post","2021","Communications","North Yorkshire","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","North Yorkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","North Yorkshire","Outside London","HEO","5","5","[c]","[c]"
"In post","2021","Communications","North Yorkshire","Outside London","SEO","10","10","[c]","[c]"
"In post","2021","Communications","Northern Ireland","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Northern Ireland","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Northern Ireland","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Northern Ireland","Outside London","G7","5","5","[c]","[c]"
"In post","2021","Communications","Northern Ireland","Outside London","HEO","5","5","[c]","[c]"
"In post","2021","Communications","Northern Ireland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Northern Ireland","Outside London","SEO","10","10","38390","37910"
"In post","2021","Communications","Northumberland and Tyne and Wear","Outside London","AO","15","10","21590","21590"
"In post","2021","Communications","Northumberland and Tyne and Wear","Outside London","EO","15","15","26620","26470"
"In post","2021","Communications","Northumberland and Tyne and Wear","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Northumberland and Tyne and Wear","Outside London","G7","5","5","[c]","[c]"
"In post","2021","Communications","Northumberland and Tyne and Wear","Outside London","HEO","25","20","31210","31810"
"In post","2021","Communications","Northumberland and Tyne and Wear","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Northumberland and Tyne and Wear","Outside London","SEO","25","20","39160","38630"
"In post","2021","Communications","Outer London - East and North East","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Outer London - South","London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Outer London - South","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Outer London - South","London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Outer London - South","London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Outer London - South","London","HEO","15","15","37530","37290"
"In post","2021","Communications","Outer London - South","London","SEO","10","10","44850","42630"
"In post","2021","Communications","Outer London - West and North West","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Outer London - West and North West","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Outer London - West and North West","London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Outer London - West and North West","London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Outer London - West and North West","London","HEO","15","15","32930","32330"
"In post","2021","Communications","Outer London - West and North West","London","SEO","10","10","[c]","[c]"
