"Status","Year","Age","Disability","Function_of_post","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Unknown","Declared non-disabled","No function","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared non-disabled","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Digital, Data & Technology","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","Unknown","105","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Analysis","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Analysis","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Analysis","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Commercial","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Commercial","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Communications","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Communications","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Communications","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Counter Fraud","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Debt","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Debt","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Digital, Data & Technology","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Digital, Data & Technology","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Finance","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Finance","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Finance","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Human Resources","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Legal","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","No function","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","No function","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","No function","Operational Delivery","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","No function","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","No function","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","No function","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","No function","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Project Delivery","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Project Delivery","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Project Delivery","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Project Delivery","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Project Delivery","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Property","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Property","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Property","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Security","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Unknown","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Unknown","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Unknown","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Unknown","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Unknown","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Unknown","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Analysis","Economics","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Analysis","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Analysis","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Commercial","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Commercial","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Communications","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Communications","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Communications","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Counter Fraud","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Debt","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Debt","Tax","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Digital, Data & Technology","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Digital, Data & Technology","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Finance","Finance","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Finance","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Finance","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Human Resources","Human Resources","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Legal","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","No function","Economics","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","No function","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","No function","Operational Delivery","115","[c]","21220","20600"
"New entrant CS","2021","16-19","Declared non-disabled","No function","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","No function","Policy","20","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","No function","Science and Engineering","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","No function","Tax","20","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Project Delivery","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Project Delivery","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Project Delivery","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Project Delivery","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Project Delivery","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Property","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Property","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Property","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Security","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Unknown","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Unknown","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Unknown","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Unknown","Operational Delivery","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Unknown","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Unknown","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Unknown","Unknown","185","[c]","22440","21010"
"New entrant CS","2021","16-19","Undeclared","Analysis","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","Finance","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","No function","Operational Delivery","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","No function","Other","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","No function","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","No function","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","Project Delivery","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Analysis","Economics","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Analysis","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Commercial","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Commercial","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Communications","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Communications","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Counter Fraud","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Debt","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Debt","Tax","25","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Digital, Data & Technology","Digital, Data and Technology","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Finance","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Human Resources","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Legal","Operational Delivery","15","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","No function","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","No function","Operational Delivery","115","[c]","20760","20600"
"New entrant CS","2021","16-19","Unknown","No function","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","No function","Policy","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","No function","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","No function","Tax","45","[c]","20140","20140"
"New entrant CS","2021","16-19","Unknown","No function","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Project Delivery","Other","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Project Delivery","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Project Delivery","Science and Engineering","35","[c]","16780","16780"
"New entrant CS","2021","16-19","Unknown","Property","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Property","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Property","Property","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Security","Security","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Security","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Unknown","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Unknown","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Unknown","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Unknown","Operational Delivery","30","[c]","21430","21430"
"New entrant CS","2021","16-19","Unknown","Unknown","Other","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Unknown","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Unknown","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Analysis","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Analysis","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Analysis","Economics","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Analysis","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Analysis","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Analysis","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Analysis","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Analysis","Operational Delivery","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Analysis","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Analysis","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Analysis","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Analysis","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Analysis","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Analysis","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Analysis","Statistics","15","[c]","[c]","[c]"
