"Status","Year","Ethnicity","Region_ITL2","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Black","Northern Ireland","Antrim and Newtownabbey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Northern Ireland","Ards and North Down","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Northern Ireland","Armagh City, Banbridge and Craigavon","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Northern Ireland","Belfast","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Northern Ireland","Causeway Coast and Glens","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Northern Ireland","Derry City and Strabane","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Northern Ireland","Fermanagh and Omagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Northern Ireland","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Northern Ireland","Mid and East Antrim","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Northern Ireland","Newry, Mourne and Down","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Northumberland and Tyne and Wear","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Northumberland and Tyne and Wear","Sunderland","Outside London","10","10","[c]","[c]"
"In post","2021","Black","Northumberland and Tyne and Wear","Tyneside","Outside London","100","95","27650","25560"
"In post","2021","Black","Outer London - East and North East","Barking & Dagenham and Havering","London","100","95","31020","31060"
"In post","2021","Black","Outer London - East and North East","Bexley and Greenwich","London","265","255","31000","31060"
"In post","2021","Black","Outer London - East and North East","Enfield","London","100","95","30350","31060"
"In post","2021","Black","Outer London - East and North East","Redbridge and Waltham Forest","London","180","170","30340","31060"
"In post","2021","Black","Outer London - South","Bromley","London","105","100","29760","31060"
"In post","2021","Black","Outer London - South","Croydon","London","1385","1325","33390","29630"
"In post","2021","Black","Outer London - South","Merton, Kingston upon Thames and Sutton","London","90","90","30780","31060"
"In post","2021","Black","Outer London - West and North West","Barnet","London","210","200","34320","31060"
"In post","2021","Black","Outer London - West and North West","Brent","London","135","125","29690","31060"
"In post","2021","Black","Outer London - West and North West","Ealing","London","90","90","31230","31060"
"In post","2021","Black","Outer London - West and North West","Harrow and Hillingdon","London","270","250","30100","29170"
"In post","2021","Black","Outer London - West and North West","Hounslow and Richmond upon Thames","London","175","170","31040","31060"
"In post","2021","Black","Overseas","Overseas","Overseas","65","65","41950","37500"
"In post","2021","Black","Shropshire and Staffordshire","Shropshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Shropshire and Staffordshire","Staffordshire CC","Outside London","65","60","29250","27570"
"In post","2021","Black","Shropshire and Staffordshire","Stoke-on-Trent","Outside London","20","20","[c]","[c]"
"In post","2021","Black","Shropshire and Staffordshire","Telford and Wrekin","Outside London","20","20","[c]","[c]"
"In post","2021","Black","South Yorkshire","Barnsley, Doncaster and Rotherham","Outside London","15","10","[c]","[c]"
"In post","2021","Black","South Yorkshire","Sheffield","Outside London","135","125","27410","25000"
"In post","2021","Black","Southern Scotland","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Southern Scotland","East Ayrshire and North Ayrshire mainland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Southern Scotland","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Southern Scotland","South Ayrshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Southern Scotland","South Lanarkshire","Outside London","30","30","[c]","[c]"
"In post","2021","Black","Surrey, East and West Sussex","Brighton and Hove","Outside London","5","5","[c]","[c]"
"In post","2021","Black","Surrey, East and West Sussex","East Surrey","Outside London","90","85","32120","33570"
"In post","2021","Black","Surrey, East and West Sussex","East Sussex CC","Outside London","25","25","[c]","[c]"
"In post","2021","Black","Surrey, East and West Sussex","West Surrey","Outside London","40","40","32770","29290"
"In post","2021","Black","Surrey, East and West Sussex","West Sussex (North East)","Outside London","40","35","28360","27280"
"In post","2021","Black","Surrey, East and West Sussex","West Sussex (South West)","Outside London","15","10","[c]","[c]"
"In post","2021","Black","Tees Valley and Durham","Darlington","Outside London","10","10","[c]","[c]"
"In post","2021","Black","Tees Valley and Durham","Durham CC","Outside London","10","10","[c]","[c]"
"In post","2021","Black","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Outside London","5","5","[c]","[c]"
"In post","2021","Black","Tees Valley and Durham","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Unknown","Unknown","55","55","30280","29870"
"In post","2021","Black","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","West Central Scotland","Glasgow City","Outside London","90","85","29140","27570"
"In post","2021","Black","West Central Scotland","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","West Central Scotland","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","West Midlands","Birmingham","Outside London","760","710","28440","26120"
"In post","2021","Black","West Midlands","Coventry","Outside London","75","75","33420","30200"
"In post","2021","Black","West Midlands","Dudley","Outside London","35","35","26370","22920"
"In post","2021","Black","West Midlands","Sandwell","Outside London","45","40","26940","27570"
"In post","2021","Black","West Midlands","Solihull","Outside London","40","40","27120","25560"
"In post","2021","Black","West Midlands","Walsall","Outside London","25","20","[c]","[c]"
"In post","2021","Black","West Midlands","Wolverhampton","Outside London","55","50","23190","21010"
"In post","2021","Black","West Wales and The Valleys","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","West Wales and The Valleys","Central Valleys","Outside London","5","5","[c]","[c]"
"In post","2021","Black","West Wales and The Valleys","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","West Wales and The Valleys","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","West Wales and The Valleys","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","West Wales and The Valleys","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","West Wales and The Valleys","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","West Wales and The Valleys","Swansea","Outside London","15","15","[c]","[c]"
"In post","2021","Black","West Yorkshire","Bradford","Outside London","35","35","27340","27570"
"In post","2021","Black","West Yorkshire","Calderdale and Kirklees","Outside London","20","20","[c]","[c]"
"In post","2021","Black","West Yorkshire","Leeds","Outside London","245","235","28890","27570"
"In post","2021","Black","West Yorkshire","Wakefield","Outside London","20","20","[c]","[c]"
"In post","2021","Chinese","Bedfordshire and Hertfordshire","Bedford","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Bedfordshire and Hertfordshire","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Bedfordshire and Hertfordshire","Hertfordshire","Outside London","15","15","[c]","[c]"
"In post","2021","Chinese","Bedfordshire and Hertfordshire","Luton","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Outside London","10","10","[c]","[c]"
"In post","2021","Chinese","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Outside London","5","5","[c]","[c]"
"In post","2021","Chinese","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","Outside London","10","10","[c]","[c]"
"In post","2021","Chinese","Cheshire","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Cheshire","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Cheshire","Warrington","Outside London","5","5","[c]","[c]"
"In post","2021","Chinese","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Cumbria","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Cumbria","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Derbyshire and Nottinghamshire","Derby","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Derbyshire and Nottinghamshire","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Derbyshire and Nottinghamshire","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Derbyshire and Nottinghamshire","Nottingham","Outside London","15","15","[c]","[c]"
"In post","2021","Chinese","Derbyshire and Nottinghamshire","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Derbyshire and Nottinghamshire","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Devon","Devon CC","Outside London","5","5","[c]","[c]"
"In post","2021","Chinese","Devon","Plymouth","Outside London","5","5","[c]","[c]"
"In post","2021","Chinese","Devon","Torbay","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Dorset and Somerset","Bournemouth and Poole","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Dorset and Somerset","Dorset CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Dorset and Somerset","Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","East Anglia","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","East Anglia","Cambridgeshire CC","Outside London","5","5","[c]","[c]"
"In post","2021","Chinese","East Anglia","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","East Anglia","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","East Anglia","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","East Anglia","Suffolk","Outside London","5","5","[c]","[c]"
"In post","2021","Chinese","East Wales","Cardiff and Vale of Glamorgan","Outside London","35","35","29190","25560"
"In post","2021","Chinese","East Wales","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","East Wales","Monmouthshire and Newport","Outside London","15","15","[c]","[c]"
"In post","2021","Chinese","East Wales","Powys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Eastern Scotland","Angus and Dundee City","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Eastern Scotland","City of Edinburgh","Outside London","20","15","[c]","[c]"
"In post","2021","Chinese","Eastern Scotland","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Eastern Scotland","East Lothian and Midlothian","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Eastern Scotland","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Eastern Scotland","Perth and Kinross and Stirling","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Eastern Scotland","West Lothian","Outside London","[c]","[c]","[c]","[c]"
