"Status","Year","Disability","Function_of_post","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Undeclared","Finance","Shropshire and Staffordshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","South Yorkshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","South Yorkshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","South Yorkshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","South Yorkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","Southern Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","Surrey, East and West Sussex","AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","Surrey, East and West Sussex","EO","5","5","[c]","[c]"
"In post","2021","Undeclared","Finance","Surrey, East and West Sussex","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","Surrey, East and West Sussex","HEO","10","10","[c]","[c]"
"In post","2021","Undeclared","Finance","Surrey, East and West Sussex","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","Tees Valley and Durham","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","Tees Valley and Durham","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","Tees Valley and Durham","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","West Central Scotland","AA","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","West Central Scotland","AO","15","10","[c]","[c]"
"In post","2021","Undeclared","Finance","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","West Central Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","West Central Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","West Midlands","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","West Midlands","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","West Midlands","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","West Midlands","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","West Midlands","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","West Wales and The Valleys","AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","West Wales and The Valleys","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","West Wales and The Valleys","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","West Wales and The Valleys","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","West Yorkshire","AA","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","West Yorkshire","AO","15","15","[c]","[c]"
"In post","2021","Undeclared","Finance","West Yorkshire","EO","5","5","[c]","[c]"
"In post","2021","Undeclared","Finance","West Yorkshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","West Yorkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Grants Management","Cumbria","AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Grants Management","Cumbria","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Grants Management","Cumbria","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Grants Management","Cumbria","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Grants Management","Cumbria","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Grants Management","Devon","AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Grants Management","Devon","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Grants Management","Devon","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Grants Management","Essex","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Grants Management","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Grants Management","Herefordshire, Worcestershire and Warwickshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Grants Management","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Grants Management","Herefordshire, Worcestershire and Warwickshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Grants Management","Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Grants Management","Lincolnshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Grants Management","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Grants Management","North Yorkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Grants Management","Northumberland and Tyne and Wear","AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Grants Management","Northumberland and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Grants Management","Northumberland and Tyne and Wear","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Bedfordshire and Hertfordshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Bedfordshire and Hertfordshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Cheshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Cheshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Cornwall and Isles of Scilly","AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Cumbria","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Derbyshire and Nottinghamshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Derbyshire and Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Derbyshire and Nottinghamshire","HEO","5","5","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Derbyshire and Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Devon","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Devon","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Devon","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Dorset and Somerset","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Dorset and Somerset","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","East Anglia","AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","East Anglia","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","East Anglia","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","East Anglia","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","East Anglia","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","East Wales","AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","East Wales","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","East Wales","HEO","5","5","[c]","[c]"
"In post","2021","Undeclared","Human Resources","East Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","East Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","East Yorkshire and Northern Lincolnshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Eastern Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","AO","5","5","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","EO","5","5","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","10","10","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","5","5","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","10","10","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Greater Manchester","AO","10","5","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Greater Manchester","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Greater Manchester","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Greater Manchester","HEO","5","5","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Greater Manchester","SEO","10","10","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Hampshire and Isle of Wight","AA","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Hampshire and Isle of Wight","AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Hampshire and Isle of Wight","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Hampshire and Isle of Wight","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Hampshire and Isle of Wight","SEO","5","5","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Herefordshire, Worcestershire and Warwickshire","AA","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Herefordshire, Worcestershire and Warwickshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Herefordshire, Worcestershire and Warwickshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Herefordshire, Worcestershire and Warwickshire","HEO","5","5","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Inner London - East","AA","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Inner London - East","AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Inner London - East","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Inner London - East","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Inner London - East","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Inner London - East","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Inner London - East","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Inner London - West","AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Inner London - West","EO","15","15","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Inner London - West","G6","15","15","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Inner London - West","G7","30","30","56690","54700"
"In post","2021","Undeclared","Human Resources","Inner London - West","HEO","25","25","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Inner London - West","SCS level","5","5","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Inner London - West","SEO","30","30","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Kent","AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Kent","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Kent","SEO","5","5","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Lancashire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Lancashire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Lancashire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Lancashire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Leicestershire, Rutland and Northamptonshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Leicestershire, Rutland and Northamptonshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Merseyside","AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Merseyside","EO","5","5","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Merseyside","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Merseyside","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Merseyside","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Merseyside","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","North Yorkshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","North Yorkshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","North Yorkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Northumberland and Tyne and Wear","AO","20","20","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Northumberland and Tyne and Wear","EO","5","5","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Northumberland and Tyne and Wear","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Northumberland and Tyne and Wear","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Outer London - South","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Outer London - South","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Outer London - South","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Outer London - South","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Outer London - South","SEO","5","5","[c]","[c]"
