"Status","Year","Function_of_post","Parent_department","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Analysis","HM Revenue and Customs","Swansea","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Telford and Wrekin","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Tower Hamlets","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Tower Hamlets","EO","10","10","29070","29570"
"In post","2021","Analysis","HM Revenue and Customs","Tower Hamlets","G6/G7","50","50","61660","59160"
"In post","2021","Analysis","HM Revenue and Customs","Tower Hamlets","SCS level","5","5","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Tower Hamlets","SEO/HEO","65","65","38530","36160"
"In post","2021","Analysis","HM Revenue and Customs","Tyneside","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Tyneside","G6/G7","10","10","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Tyneside","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","West Sussex (South West)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","West Sussex (South West)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","West Sussex (South West)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Westminster","AA/AO","5","5","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Westminster","EO","10","10","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Westminster","G6/G7","75","75","60840","59160"
"In post","2021","Analysis","HM Revenue and Customs","Westminster","SCS level","5","5","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Westminster","SEO/HEO","90","85","37970","36160"
"In post","2021","Analysis","HM Treasury","Camden and City of London","G6/G7","15","15","72040","67790"
"In post","2021","Analysis","HM Treasury","Camden and City of London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Treasury","Camden and City of London","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Analysis","HM Treasury","Leeds","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Treasury","Norwich and East Norfolk","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Treasury","Norwich and East Norfolk","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Treasury","Norwich and East Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Treasury","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Treasury","Westminster","EO","5","5","[c]","[c]"
"In post","2021","Analysis","HM Treasury","Westminster","G6/G7","65","65","58900","55840"
"In post","2021","Analysis","HM Treasury","Westminster","SCS level","10","10","81660","75240"
"In post","2021","Analysis","HM Treasury","Westminster","SEO/HEO","40","40","34500","32320"
"In post","2021","Analysis","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","10","10","27880","27850"
"In post","2021","Analysis","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","10","10","60780","58650"
"In post","2021","Analysis","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","35","30","39400","40290"
"In post","2021","Analysis","Ministry of Defence","Buckinghamshire CC","EO","5","5","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Buckinghamshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Buckinghamshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Cambridgeshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Cambridgeshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Central Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Central Hampshire","EO","5","5","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Central Hampshire","G6/G7","160","155","49330","46130"
"In post","2021","Analysis","Ministry of Defence","Central Hampshire","SEO/HEO","180","175","33990","37320"
"In post","2021","Analysis","Ministry of Defence","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","East Riding of Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Medway","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Plymouth","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Portsmouth","EO","5","5","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Portsmouth","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Portsmouth","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Somerset","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","South Hampshire","G6/G7","5","5","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","South Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Staffordshire CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","West Surrey","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Westminster","EO","15","15","29100","27200"
"In post","2021","Analysis","Ministry of Defence","Westminster","G6/G7","10","10","64290","62730"
"In post","2021","Analysis","Ministry of Defence","Westminster","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Westminster","SEO/HEO","55","55","42400","40640"
"In post","2021","Analysis","Ministry of Defence","Wiltshire","G6/G7","30","30","48540","46110"
"In post","2021","Analysis","Ministry of Defence","Wiltshire","SEO/HEO","80","80","33400","37320"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government","Birmingham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government","Birmingham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government","Bristol, City of","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government","Bristol, City of","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government","Bristol, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government","Sheffield","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government","Tyneside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government","Westminster","EO","15","15","29640","27850"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government","Westminster","G6/G7","90","85","58300","54750"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government","Westminster","SCS level","5","5","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government","Westminster","SEO/HEO","75","75","35510","34000"
"In post","2021","Analysis","Ministry of Justice","Bedford","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Birmingham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Cardiff and Vale of Glamorgan","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Croydon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Durham CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","East Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","East Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","East Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Leeds","EO","15","15","21790","21170"
"In post","2021","Analysis","Ministry of Justice","Leeds","G6/G7","5","5","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Leeds","SEO/HEO","15","15","33390","31000"
"In post","2021","Analysis","Ministry of Justice","Leicestershire CC and Rutland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Liverpool","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Mid Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Nottingham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Staffordshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Staffordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Tower Hamlets","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Tower Hamlets","EO","30","30","27510","27940"
"In post","2021","Analysis","Ministry of Justice","Tower Hamlets","G6/G7","120","110","60980","58360"
"In post","2021","Analysis","Ministry of Justice","Tower Hamlets","SCS level","10","10","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Tower Hamlets","SEO/HEO","165","165","38370","40480"
"In post","2021","Analysis","Ministry of Justice","Westminster","EO","5","5","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Westminster","G6/G7","10","10","59340","58130"
"In post","2021","Analysis","Ministry of Justice","Westminster","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Westminster","SEO/HEO","15","15","38990","40480"
"In post","2021","Analysis","Office for Standards in Education","Birmingham","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education","Birmingham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education","Bristol, City of","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education","Bristol, City of","EO","10","10","25790","25880"
"In post","2021","Analysis","Office for Standards in Education","Bristol, City of","G6/G7","15","15","63380","59810"
"In post","2021","Analysis","Office for Standards in Education","Bristol, City of","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education","Bristol, City of","SEO/HEO","60","60","34950","32010"
"In post","2021","Analysis","Office for Standards in Education","Cambridgeshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education","Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education","Manchester","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education","Nottingham","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education","Nottingham","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education","Westminster","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education","Westminster","G6/G7","10","10","65600","62810"
"In post","2021","Analysis","Office for Standards in Education","Westminster","SEO/HEO","25","25","38360","35010"
"In post","2021","Analysis","Office for Standards in Education","York","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office of Gas and Electricity Markets","Glasgow City","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office of Gas and Electricity Markets","Glasgow City","G6/G7","5","5","[c]","[c]"
"In post","2021","Analysis","Office of Gas and Electricity Markets","Glasgow City","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office of Gas and Electricity Markets","Glasgow City","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office of Gas and Electricity Markets","Tower Hamlets","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office of Gas and Electricity Markets","Tower Hamlets","EO","5","5","[c]","[c]"
"In post","2021","Analysis","Office of Gas and Electricity Markets","Tower Hamlets","G6/G7","35","35","59290","56130"
"In post","2021","Analysis","Office of Gas and Electricity Markets","Tower Hamlets","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office of Gas and Electricity Markets","Tower Hamlets","SEO/HEO","10","10","36930","36690"
"In post","2021","Analysis","Office of Rail and Road","Birmingham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office of Rail and Road","Bristol, City of","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office of Rail and Road","Bristol, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office of Rail and Road","Glasgow City","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office of Rail and Road","Glasgow City","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office of Rail and Road","Glasgow City","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office of Rail and Road","Manchester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office of Rail and Road","Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office of Rail and Road","Tower Hamlets","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office of Rail and Road","Tower Hamlets","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office of Rail and Road","Tower Hamlets","G6/G7","15","15","63070","59770"
"In post","2021","Analysis","Office of Rail and Road","Tower Hamlets","SCS level","[c]","[c]","[c]","[c]"
