"Status","Year","Age","Parent_department","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","30-39","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Digital, Culture, Media and Sport","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Digital, Culture, Media and Sport","Economics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Digital, Culture, Media and Sport","Economics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Digital, Culture, Media and Sport","Finance","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Digital, Culture, Media and Sport","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Digital, Culture, Media and Sport","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Digital, Culture, Media and Sport","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Digital, Culture, Media and Sport","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Digital, Culture, Media and Sport","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Digital, Culture, Media and Sport","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Digital, Culture, Media and Sport","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Digital, Culture, Media and Sport","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Digital, Culture, Media and Sport","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Digital, Culture, Media and Sport","Policy","Heterosexual / straight","35","[c]","40850","34020"
"New entrant CS","2021","30-39","Department for Digital, Culture, Media and Sport","Policy","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Digital, Culture, Media and Sport","Policy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Digital, Culture, Media and Sport","Policy","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Digital, Culture, Media and Sport","Project Delivery","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Digital, Culture, Media and Sport","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Digital, Culture, Media and Sport","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Digital, Culture, Media and Sport","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education","Commercial","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education","Communications","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education","Digital, Data and Technology","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education","Digital, Data and Technology","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education","Finance","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education","Finance","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education","Human Resources","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education","Operational Delivery","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education","Operational Delivery","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education","Policy","Heterosexual / straight","30","[c]","40620","36500"
"New entrant CS","2021","30-39","Department for Education","Policy","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education","Policy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education","Policy","Unknown","30","[c]","40260","36500"
"New entrant CS","2021","30-39","Department for Education","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education","Property","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs","Economics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs","Finance","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs","Human Resources","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs","Operational Delivery","Heterosexual / straight","65","[c]","25030","24920"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs","Operational Delivery","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs","Operational Delivery","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs","Operational Delivery","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs","Policy","Heterosexual / straight","95","[c]","38870","35900"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs","Policy","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs","Policy","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs","Policy","Unknown","30","[c]","42390","38750"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs","Project Delivery","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs","Project Delivery","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs","Property","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs","Science and Engineering","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs","Science and Engineering","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs","Statistics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs","Veterinarian","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs","Veterinarian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for International Trade","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for International Trade","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for International Trade","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for International Trade","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for International Trade","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for International Trade","Digital, Data and Technology","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for International Trade","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for International Trade","Digital, Data and Technology","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for International Trade","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for International Trade","Economics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for International Trade","Economics","Unknown","[c]","[c]","[c]","[c]"
