"Status","Year","Region_ITL3","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Bournemouth and Poole","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bradford","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bradford","AA","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Bradford","AO","Female","60","[c]","[c]","[c]"
"Leaver CS","2021","Bradford","AO","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","Bradford","EO","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","Bradford","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Bradford","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bradford","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bradford","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Bradford","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Bradford","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bradford","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bradford","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Bradford","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bradford","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bradford","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Breckland and South Norfolk","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Breckland and South Norfolk","AA","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Breckland and South Norfolk","AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Breckland and South Norfolk","AO","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Breckland and South Norfolk","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Breckland and South Norfolk","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Breckland and South Norfolk","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Breckland and South Norfolk","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Breckland and South Norfolk","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Breckland and South Norfolk","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Breckland and South Norfolk","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Breckland and South Norfolk","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brent","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brent","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brent","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brent","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brent","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Brent","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brent","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brent","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brent","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brent","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brent","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brent","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bridgend and Neath Port Talbot","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bridgend and Neath Port Talbot","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bridgend and Neath Port Talbot","AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Bridgend and Neath Port Talbot","AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Bridgend and Neath Port Talbot","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Bridgend and Neath Port Talbot","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Bridgend and Neath Port Talbot","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bridgend and Neath Port Talbot","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bridgend and Neath Port Talbot","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bridgend and Neath Port Talbot","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bridgend and Neath Port Talbot","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bridgend and Neath Port Talbot","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brighton and Hove","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brighton and Hove","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brighton and Hove","AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Brighton and Hove","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brighton and Hove","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Brighton and Hove","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brighton and Hove","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brighton and Hove","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brighton and Hove","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brighton and Hove","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brighton and Hove","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brighton and Hove","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brighton and Hove","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brighton and Hove","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","AA","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","AA","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","AO","Female","60","[c]","20440","20150"
"Leaver CS","2021","Bristol, City of","AO","Male","50","[c]","20890","20950"
"Leaver CS","2021","Bristol, City of","EO","Female","50","[c]","26020","26890"
"Leaver CS","2021","Bristol, City of","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","G6","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","G6","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","G7","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","HEO","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","SEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bromley","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bromley","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bromley","AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Bromley","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bromley","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Bromley","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bromley","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bromley","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bromley","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bromley","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bromley","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bromley","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bromley","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bromley","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Buckinghamshire CC","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Buckinghamshire CC","AA","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Buckinghamshire CC","AO","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","Buckinghamshire CC","AO","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Buckinghamshire CC","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Buckinghamshire CC","EO","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Buckinghamshire CC","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Buckinghamshire CC","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Buckinghamshire CC","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Buckinghamshire CC","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Buckinghamshire CC","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Buckinghamshire CC","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Buckinghamshire CC","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Buckinghamshire CC","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Buckinghamshire CC","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Buckinghamshire CC","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Caithness and Sutherland and Ross and Cromarty","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Caithness and Sutherland and Ross and Cromarty","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Caithness and Sutherland and Ross and Cromarty","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Caithness and Sutherland and Ross and Cromarty","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Caithness and Sutherland and Ross and Cromarty","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Caithness and Sutherland and Ross and Cromarty","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Calderdale and Kirklees","AA","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Calderdale and Kirklees","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Calderdale and Kirklees","AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Calderdale and Kirklees","AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Calderdale and Kirklees","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Calderdale and Kirklees","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Calderdale and Kirklees","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Calderdale and Kirklees","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Calderdale and Kirklees","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Calderdale and Kirklees","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Calderdale and Kirklees","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Calderdale and Kirklees","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Calderdale and Kirklees","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Calderdale and Kirklees","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cambridgeshire CC","AA","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Cambridgeshire CC","AA","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Cambridgeshire CC","AO","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","Cambridgeshire CC","AO","Male","40","[c]","[c]","[c]"
"Leaver CS","2021","Cambridgeshire CC","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Cambridgeshire CC","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Cambridgeshire CC","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cambridgeshire CC","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cambridgeshire CC","G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Cambridgeshire CC","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Cambridgeshire CC","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Cambridgeshire CC","HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Cambridgeshire CC","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cambridgeshire CC","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cambridgeshire CC","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Cambridgeshire CC","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Cambridgeshire CC","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Cambridgeshire CC","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Camden and City of London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Camden and City of London","AA","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Camden and City of London","AO","Female","65","[c]","23220","22680"
"Leaver CS","2021","Camden and City of London","AO","Male","40","[c]","23180","23310"
"Leaver CS","2021","Camden and City of London","EO","Female","60","[c]","[c]","[c]"
"Leaver CS","2021","Camden and City of London","EO","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Camden and City of London","G6","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Camden and City of London","G6","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Camden and City of London","G7","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Camden and City of London","G7","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Camden and City of London","HEO","Female","45","[c]","[c]","[c]"
"Leaver CS","2021","Camden and City of London","HEO","Male","40","[c]","[c]","[c]"
"Leaver CS","2021","Camden and City of London","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Camden and City of London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Camden and City of London","SEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Camden and City of London","SEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Camden and City of London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Camden and City of London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cardiff and Vale of Glamorgan","AA","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Cardiff and Vale of Glamorgan","AA","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Cardiff and Vale of Glamorgan","AO","Female","140","[c]","21170","21010"
"Leaver CS","2021","Cardiff and Vale of Glamorgan","AO","Male","115","[c]","20760","21010"
"Leaver CS","2021","Cardiff and Vale of Glamorgan","EO","Female","70","[c]","26720","26920"
"Leaver CS","2021","Cardiff and Vale of Glamorgan","EO","Male","60","[c]","[c]","[c]"
"Leaver CS","2021","Cardiff and Vale of Glamorgan","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cardiff and Vale of Glamorgan","G6","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Cardiff and Vale of Glamorgan","G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Cardiff and Vale of Glamorgan","G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Cardiff and Vale of Glamorgan","HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Cardiff and Vale of Glamorgan","HEO","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","Cardiff and Vale of Glamorgan","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Cardiff and Vale of Glamorgan","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Cardiff and Vale of Glamorgan","SEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Cardiff and Vale of Glamorgan","SEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Cardiff and Vale of Glamorgan","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Cardiff and Vale of Glamorgan","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Causeway Coast and Glens","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Causeway Coast and Glens","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Bedfordshire","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Bedfordshire","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Bedfordshire","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Bedfordshire","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Bedfordshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Bedfordshire","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Central Bedfordshire","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Bedfordshire","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Bedfordshire","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Bedfordshire","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Hampshire","AA","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Central Hampshire","AA","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Central Hampshire","AO","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","Central Hampshire","AO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Central Hampshire","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Central Hampshire","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Central Hampshire","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Hampshire","G6","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Central Hampshire","G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Central Hampshire","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Central Hampshire","HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Central Hampshire","HEO","Male","30","[c]","31990","32430"
"Leaver CS","2021","Central Hampshire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Hampshire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Hampshire","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Central Hampshire","SEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Central Hampshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Hampshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Valleys","AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Central Valleys","AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Central Valleys","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Valleys","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Central Valleys","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Valleys","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Valleys","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Valleys","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Valleys","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Central Valleys","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Valleys","SCS level","Female","[c]","[c]","[c]","[c]"
