"Status","Year","Ethnicity","Function_of_post","Parent_department","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Asian","Communications","Scotland Office","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","Scottish Government","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","The National Archives","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","UK Export Finance","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","UK Export Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","UK Supreme Court","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","UK Supreme Court","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","UK Supreme Court","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","United Kingdom Statistics Authority","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","Wales Office","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","Water Services Regulation Authority","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","Welsh Government","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Attorney General's Departments","Counter Fraud","15","15","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Cabinet Office","Unknown","5","5","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Charity Commission","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Department for Business, Energy and Industrial Strategy","Counter Fraud","10","10","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Department for Business, Energy and Industrial Strategy","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Department for Digital, Culture, Media and Sport","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Department for Transport","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Department for Transport","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Food Standards Agency","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","HM Revenue and Customs","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","HM Revenue and Customs","Intelligence Analysis","10","10","[c]","[c]"
"In post","2021","Asian","Counter Fraud","HM Revenue and Customs","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","HM Revenue and Customs","Legal","165","160","30670","29570"
"In post","2021","Asian","Counter Fraud","HM Revenue and Customs","Operational Delivery","210","195","28770","27560"
"In post","2021","Asian","Counter Fraud","HM Revenue and Customs","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","HM Revenue and Customs","Other","30","25","35160","31810"
"In post","2021","Asian","Counter Fraud","HM Revenue and Customs","Tax","150","145","36100","35160"
"In post","2021","Asian","Counter Fraud","HM Revenue and Customs","Unknown","10","10","[c]","[c]"
"In post","2021","Asian","Counter Fraud","HM Treasury","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Debt","Department for Work and Pensions","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Debt","HM Revenue and Customs","Operational Delivery","295","250","23850","24370"
"In post","2021","Asian","Debt","HM Revenue and Customs","Tax","45","45","21650","20140"
"In post","2021","Asian","Debt","HM Revenue and Customs","Unknown","5","5","[c]","[c]"
"In post","2021","Asian","Debt","HM Treasury","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Debt","UK Export Finance","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Attorney General's Departments","Digital, Data and Technology","25","25","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Attorney General's Departments","Security","5","5","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Cabinet Office","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Cabinet Office","Unknown","105","100","48370","54700"
"In post","2021","Asian","Digital, Data & Technology","Chancellor's other departments","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Charity Commission","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Charity Commission","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Charity Commission","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Charity Commission","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Competition and Markets Authority","Digital, Data and Technology","20","20","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","35","35","44230","40050"
"In post","2021","Asian","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Science and Engineering","5","5","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Department for Education","Digital, Data and Technology","70","70","36980","36500"
"In post","2021","Asian","Digital, Data & Technology","Department for Education","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Department for Education","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","25","25","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Department for International Trade","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Department for International Trade","Digital, Data and Technology","15","15","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Department for International Trade","Other","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Department for Transport","Digital, Data and Technology","20","20","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Department for Transport","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Department for Transport","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Department for Transport","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Department for Transport","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Department for Transport","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Department for Transport","Other","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Department for Transport","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Department for Transport","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Department for Transport","Security","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Department for Work and Pensions","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Department of Health and Social Care","Digital, Data and Technology","55","55","44580","41010"
"In post","2021","Asian","Digital, Data & Technology","Food Standards Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Digital, Data and Technology","10","10","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Other","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Security","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","HM Land Registry","Digital, Data and Technology","15","15","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","HM Revenue and Customs","Digital, Data and Technology","105","100","39960","36160"
"In post","2021","Asian","Digital, Data & Technology","HM Revenue and Customs","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","HM Revenue and Customs","Operational Delivery","25","25","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","HM Revenue and Customs","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","HM Revenue and Customs","Tax","5","5","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","HM Revenue and Customs","Unknown","20","20","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","HM Treasury","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","HM Treasury","Digital, Data and Technology","10","10","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","HM Treasury","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","HM Treasury","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Ministry of Defence","Digital, Data and Technology","25","25","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Ministry of Defence","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Ministry of Defence","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Ministry of Defence","Other","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Ministry of Defence","Security","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Ministry of Housing, Communities and Local Government","Digital, Data and Technology","5","5","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Ministry of Housing, Communities and Local Government","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Ministry of Justice","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Ministry of Justice","Digital, Data and Technology","80","80","45780","41160"
"In post","2021","Asian","Digital, Data & Technology","Ministry of Justice","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Ministry of Justice","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Ministry of Justice","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Ministry of Justice","Operational Delivery","15","15","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Ministry of Justice","Project Delivery","[c]","[c]","[c]","[c]"
